Train/KL,Time/Rollout,Value/Adv,Metrics/EpLen,Misc/H_inv_g,Misc/FinalStepNorm,_step,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,_runtime,Train/PolicyStd,Time/Update,Metrics/LagrangeMultiplier,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Max,Train/Epoch,Train/Entropy,Train/PolicyRatio/Max,Value/reward,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,Loss/Loss_pi/Delta,Misc/Alpha,Time/Total,Train/LR,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpCost,_timestamp,Loss/Loss_reward_critic,Safety/EpCostShield,Misc/AcceptanceStep,Misc/gradient_norm,Loss/Loss_cost_critic,Value/cost,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Time/Epoch,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Safety/shield_violation,Train/StopIter,Time/FPS,TotalEnvSteps,Train/PolicyRatio/Std,Misc/xHx
0.00042928889160975814,156.96119689941406,-1.831054596834747e-08,500,0.08214066922664642,0.21123355627059937,1,0.029135150834918022,0,307.604808048,1.0015214681625366,24.16236114501953,0.035999998450279236,-0.3714381456375122,0.044999994337558746,0.035999998450279236,0,1.4204546213150024,1.0009050369262695,0.015656735748052597,1.0009050369262695,76.52545166015625,-0.3714381456375122,2.5716073513031006,181.1248016357422,0,0.044999994337558746,138.22500610351562,1746509019.3850923,0.029135150834918022,178.22500610351562,1,0.09054112434387207,76.52545166015625,-0.12224306911230087,-2.3448801040649414,0,1.0009050369262695,181.12356567382812,5.892114639282227,0.035999998450279236,0.044999994337558746,-0.20199209451675415,10,110.4218521118164,20000.0,0.0006399015546776354,0.0030242609791457653
0.00019321194849908352,101.19355010986328,-2.0980834847250662e-09,500,0.11527195572853088,0.378696471452713,2,-0.0056761763989925385,0,433.569599547,0.9965508580207825,23.948209762573242,0.07037971168756485,-0.39550289511680603,0.07748046517372131,0.07037971168756485,1,1.4154468774795532,1.0018572807312012,0.02218824438750744,1.0018572807312012,-44.28501510620117,-0.024064749479293823,3.2852437496185303,306.3580627441406,0,0.07748046517372131,103.3375015258789,1746509144.6246262,0.023458974435925484,86.625,1,0.022533459588885307,32.24043655395508,1.4306100606918335,-1.044416069984436,0,1.0018572807312012,125.14177703857422,1.0927648544311523,0.07037971168756485,0.07748046517372131,2.0514309406280518,10,159.8187255859375,40000.0,0.00131329579744488,0.0018530726665630937
0.00033339211950078607,102.57650756835938,-9.155272984173735e-09,500,0.12855534255504608,0.33156219124794006,3,-0.004173325374722481,0,564.553921377,1.013939380645752,23.299177169799805,0.10414791107177734,-0.34963786602020264,0.10943938791751862,0.10414791107177734,2,1.4325194358825684,1.0000810623168945,0.045124512165784836,1.0000810623168945,7.8896942138671875,0.045865029096603394,2.5791399478912354,432.3327941894531,0,0.10943938791751862,86.19999694824219,1746509270.5901115,0.019285649061203003,86.5,1,0.05491933226585388,40.130130767822266,2.5540151596069336,-0.15447448194026947,0,1.0000810623168945,125.8757095336914,0.9014830589294434,0.10414791107177734,0.10943938791751862,3.896353006362915,10,158.8868865966797,60000.0,5.7263572671217844e-05,0.0030066214967519045
0.000427485560066998,106.31343078613281,-3.9672851670502496e-08,500,0.13771970570087433,0.33481478691101074,4,0.012707065790891647,0,698.843910756,1.0266603231430054,24.586040496826172,0.1376745104789734,-0.2534235417842865,0.1425841897726059,0.1376745104789734,3,1.4448591470718384,1.0013608932495117,0.08818119764328003,1.0013608932495117,21.18722915649414,0.09621432423591614,2.4311320781707764,563.3115844726562,0,0.1425841897726059,85.30000305175781,1746509401.5735714,0.03199271485209465,160.89999389648438,1,0.038118790835142136,61.317359924316406,6.9831671714782715,2.012354850769043,0,1.0013608932495117,130.89950561523438,2.609156370162964,0.1376745104789734,0.1425841897726059,10.460732460021973,10,152.78897094726562,80000.0,0.0009622406796552241,0.003383853705599904
0.0003671078011393547,110.2132568359375,5.340575981449547e-09,500,0.16178971529006958,0.3053756058216095,5,0.009430475533008575,0,827.285507456,1.0314494371414185,23.96352195739746,0.1717277467250824,-0.25311827659606934,0.17644524574279785,0.1717277467250824,4,1.4494338035583496,1.0022661685943604,0.278836190700531,1.0022660493850708,15.694564819335938,0.0003052651882171631,1.8874846696853638,697.5845336914062,0,0.17644524574279785,117.94999694824219,1746509535.863362,0.041423190385103226,164.6750030517578,1,0.048683617264032364,77.01192474365234,9.733688354492188,4.482780933380127,0,1.0022661685943604,134.17681884765625,3.3580002784729004,0.1717277467250824,0.17644524574279785,14.354096412658691,10,149.0570526123047,100000.0,0.0016023670323193073,0.005613870453089476
0.0003770027542486787,105.02703094482422,7.629394338515283e-10,500,0.1207224503159523,0.2896859049797058,6,0.016833633184432983,0,960.065191491,1.035446047782898,23.317790985107422,0.20625407993793488,-0.2690458595752716,0.21071720123291016,0.20625407993793488,5,1.4531211853027344,1.000301718711853,0.5060425996780396,1.000301718711853,13.931304931640625,-0.01592758297920227,2.3996026515960693,826.0469360351562,0,0.21071720123291016,133.25,1746509664.305405,0.05825682356953621,157.3000030517578,1,0.045972663909196854,90.94322967529297,11.903953552246094,6.380000114440918,0,1.000301718711853,128.3448486328125,1.3486926555633545,0.20625407993793488,0.21071720123291016,16.588085174560547,10,155.83018493652344,120000.0,0.00021337544603738934,0.0034733619540929794
0.0003758873790502548,109.28848266601562,1.5258788677030566e-09,500,0.11636387556791306,0.2831556499004364,7,0.04514289274811745,0,1087.964043748,1.0256353616714478,23.392845153808594,0.24109002947807312,-0.27418252825737,0.24526900053024292,0.24109002947807312,6,1.4433642625808716,1.0008772611618042,0.7087516188621521,1.0008772611618042,1.0753402709960938,-0.005136668682098389,2.433363914489746,958.818603515625,0,0.24526900053024292,130.42999267578125,1746509797.0852215,0.10339971631765366,156.9250030517578,1,0.08106539398431778,92.01856994628906,14.277013778686523,7.822195529937744,0,1.0008772611618042,132.68136596679688,1.5645849704742432,0.24109002947807312,0.24526900053024292,19.414466857910156,10,150.73707580566406,140000.0,0.0006202891818247736,0.003377649700269103
0.0003858128620777279,104.2798843383789,3.051757735406113e-09,500,0.15817658603191376,0.25513896346092224,8,0.009607397019863129,0,1217.28313114,1.0317295789718628,23.516769409179688,0.2759326696395874,-0.38374295830726624,0.27922552824020386,0.2759326696395874,7,1.4492415189743042,1.0021461248397827,0.911067008972168,1.0021461248397827,-13.306564331054688,-0.10956043004989624,1.613000750541687,1086.716552734375,0,0.27922552824020386,113.95999908447266,1746509924.9839203,0.11300711333751678,105.3499984741211,1,0.10843709111213684,78.71200561523438,11.047295570373535,8.444917678833008,0,1.0021461248397827,127.79668426513672,1.0439751148223877,0.2759326696395874,0.27922552824020386,15.918238639831543,10,156.49859619140625,160000.0,0.001517455093562603,0.0076870606280863285
0.0003265181148890406,105.36409759521484,-1.831054596834747e-08,500,0.14552351832389832,0.27452388405799866,9,0.041827887296676636,0,1341.590733645,1.053909420967102,23.856830596923828,0.31031566858291626,-0.38050422072410583,0.3124541640281677,0.31031566858291626,8,1.470659852027893,1.0016206502914429,1.1187398433685303,1.0016206502914429,-8.19580078125,0.0032387375831604004,1.886457085609436,1216.0379638671875,0,0.3124541640281677,90.38999938964844,1746510054.3028536,0.15483500063419342,92.57499694824219,1,0.09146271646022797,70.51620483398438,11.07254409790039,9.094491958618164,0,1.0016206502914429,129.22096252441406,-2.6330015659332275,0.31031566858291626,0.3124541640281677,14.272884368896484,10,154.77365112304688,180000.0,0.0011460009263828397,0.005619988311082125
0.0003913195978384465,100.29635620117188,6.484984993448961e-09,500,0.12065381556749344,0.25866010785102844,10,-0.025151684880256653,0,1463.511744584,1.0504393577575684,23.923629760742188,0.34382426738739014,-0.43524229526519775,0.34435737133026123,0.34382426738739014,9,1.4669933319091797,1.0021718740463257,1.2420316934585571,1.0021718740463257,-28.129310607910156,-0.05473807454109192,2.143820285797119,1340.3587646484375,0,0.34435737133026123,70.58999633789062,1746510178.6107824,0.12968331575393677,63.525001525878906,1,0.08390774577856064,42.38689422607422,9.338443756103516,9.58352279663086,0,1.0021718740463257,124.22001647949219,0.1614505797624588,0.34382426738739014,0.34435737133026123,11.584264755249023,10,161.00465393066406,200000.0,0.0015357749070972204,0.004351632669568062
