Train/PolicyRatio/Min,Safety/EpCostShield,Train/PolicyRatio/Max,Misc/Alpha,Train/LR,Loss/Loss_cost_critic/Delta,Time/FPS,_runtime,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Train/Epoch,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Misc/xHx,Safety/ShieldLagrangeMultiplier/Std,TotalEnvSteps,Train/KL,Time/Epoch,Safety/shield_violation,Metrics/EpCost,Train/StopIter,Metrics/LagrangeMultiplier,Misc/H_inv_g,Loss/Loss_cost_critic,Time/Update,Metrics/LagrangeMultiplier/Min,Train/Entropy,Misc/gradient_norm,Misc/AcceptanceStep,Value/Adv,Metrics/LagrangeMultiplier/Std,Time/Total,Safety/shield_adv_c,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Max,Value/cost,_step,Train/PolicyRatio,Time/Rollout,Loss/Loss_pi,Value/reward,Train/PolicyStd,Misc/FinalStepNorm,_timestamp,Loss/Loss_reward_critic/Delta,Loss/Loss_pi/Delta
1.00150465965271,122.3499984741211,1.00150465965271,3.7366695404052734,0,34.55152130126953,109.15167236328125,328.445591775,0.0010638426756486297,0.044999994337558746,-0.020356232300400734,0,1000,0.03599999472498894,0.044999994337558746,0.0014323778450489044,0,20000.0,0.00021554730483330786,183.2312774658203,-0.030684780329465866,77.5,10,0.03599999472498894,0.10025539994239807,34.55152130126953,24.79827880859375,0.03599999472498894,1.410246729850769,0.022826939821243286,1,3.6239622414058204e-09,0,183.23252868652344,1.4263278245925903,0.006993528455495834,0.044999994337558746,0.14979934692382812,1,1.0015045404434204,158.43296813964844,-0.4529930055141449,-0.06590995192527771,0.9914112091064453,0.37462130188941956,1746496594.041549,0.006993528455495834,-0.4529930055141449
1.0002648830413818,222.1999969482422,1.0002648830413818,2.6811981201171875,0,4.667961120605469,139.02914428710938,472.922554998,0.0001871881977422163,0.07912500202655792,0.2537461519241333,1,1000,0.07099324464797974,0.07912500202655792,0.0027820863761007786,0,40000.0,0.0003446415939833969,143.854736328125,4.11988639831543,96.30000305175781,10,0.07099324464797974,0.11225225031375885,39.219482421875,22.356109619140625,0.07099324464797974,1.4266796112060547,0.061043526977300644,1,2.1362303925798187e-08,0,327.1690979003906,1.4971280097961426,0.005452128127217293,0.07912500202655792,2.965203046798706,2,1.0002647638320923,121.49859619140625,-0.3509339988231659,-0.04401523619890213,1.008128046989441,0.30097052454948425,1746496737.985303,-0.0015414003282785416,0.102059006690979
1.0010818243026733,217.0,1.0010818243026733,3.193995952606201,0,-4.079830169677734,138.53085327148438,612.230352827,0.0007649371982552111,0.11370404809713364,0.5310840010643005,2,1000,0.10608059167861938,0.11370404809713364,0.0019604649860411882,0,60000.0,0.00035502423997968435,144.37216186523438,7.8532562255859375,98.08333587646484,10,0.10608059167861938,0.0839197114109993,35.139652252197266,22.434640884399414,0.10608059167861938,1.4728368520736694,0.05297614261507988,1,-1.0681151962899094e-08,0,471.6331481933594,3.3214468955993652,0.007843717001378536,0.11370404809713364,5.451625823974609,3,1.0010818243026733,121.93750762939453,-0.3162655532360077,-0.02765255980193615,1.0562483072280884,0.2680392265319824,1746496882.4621296,0.0023915888741612434,0.0346684455871582
1.0018880367279053,171.3000030517578,1.0018880367279053,2.2892653942108154,0,-10.679306030273438,143.64712524414062,752.929339008,0.001334987347945571,0.1481926143169403,0.8035629391670227,3,1000,0.14121606945991516,0.1481926143169403,0.003816248383373022,0,80000.0,0.0004244449082762003,139.23007202148438,9.773757934570312,96.80000305175781,10,0.14121606945991516,0.12020019441843033,24.460346221923828,22.72001075744629,0.14121606945991516,1.5245996713638306,0.07227608561515808,1,1.602172794434864e-08,0,610.9567260742188,1.6221873760223389,0.008792249485850334,0.1481926143169403,5.753600597381592,4,1.0018879175186157,116.51004028320312,-0.34389880299568176,-0.0161429550498724,1.1124831438064575,0.27517014741897583,1746497021.7698705,0.0009485324844717979,-0.027633249759674072
1.0017313957214355,251.6999969482422,1.0017313957214355,2.5457849502563477,0,10.643932342529297,142.24815368652344,900.156681952,0.0012242816155776381,0.1830366849899292,0.9857653975486755,4,1000,0.17649169266223907,0.1830366849899292,0.003085923148319125,0,100000.0,0.00033633652492426336,140.599365234375,10.337137222290039,108.45999908447266,10,0.17649169266223907,0.10733184218406677,35.104278564453125,22.788084030151367,0.17649169266223907,1.568886399269104,0.06889381259679794,1,0.0,0,751.6412963867188,3.3498072624206543,0.009961865842342377,0.1830366849899292,5.80546236038208,5,1.0017313957214355,117.81124877929688,-0.24720518290996552,0.026752712205052376,1.1626100540161133,0.27324381470680237,1746497162.469356,0.0011696163564920425,0.09669362008571625
1.001075029373169,181.5500030517578,1.001075029373169,2.8461503982543945,0,-6.336114883422852,135.9373016357422,1037.514384256,0.0007601043325848877,0.21771842241287231,1.420770525932312,5,1000,0.21187925338745117,0.21771842241287231,0.0024689510464668274,0,120000.0,0.0003083669871557504,147.1266632080078,12.190240859985352,109.38999938964844,10,0.21187925338745117,0.10931702703237534,28.768163681030273,24.361703872680664,0.21187925338745117,1.594724178314209,0.04984031990170479,1,1.2207030941624453e-08,0,898.8627319335938,0.5198423862457275,0.011054091155529022,0.21771842241287231,5.915798664093018,6,1.0010749101638794,122.76493072509766,-0.348543643951416,0.06368450075387955,1.193922519683838,0.3111326992511749,1746497309.6969514,0.0010922253131866455,-0.1013384610414505
1.0019840002059937,143.4499969482422,1.0019840002059937,2.470167875289917,0,-7.124597549438477,145.68797302246094,1178.345177857,0.0014028717996552587,0.2517838478088379,1.8017776012420654,6,1000,0.2471795529127121,0.2517838478088379,0.003277749055996537,0,140000.0,0.000255653983913362,137.27969360351562,12.135050773620605,97.56999969482422,10,0.2471795529127121,0.1365281343460083,21.643566131591797,23.358734130859375,0.2471795529127121,1.606744408607483,0.06385372579097748,1,-1.2969969986897922e-08,0,1036.240478515625,2.3297131061553955,0.011689354665577412,0.2517838478088379,6.5117716789245605,7,1.0019840002059937,113.9209213256836,-0.3907022178173065,0.10307282954454422,1.2105330228805542,0.33724740147590637,1746497447.0546348,0.0006352635100483894,-0.0421585738658905
1.0010055303573608,173.6999969482422,1.0010055303573608,2.5379719734191895,0,-0.7164554595947266,142.11245727539062,1317.029092319,0.0007109892321750522,0.285818874835968,2.1989307403564453,7,1000,0.2822924554347992,0.285818874835968,0.0031049521639943123,0,160000.0,0.00031295910594053566,140.73361206054688,11.578511238098145,91.19000244140625,10,0.2822924554347992,0.12402981519699097,20.92711067199707,23.113779067993164,0.2822924554347992,1.618290901184082,0.059174444526433945,1,2.2888183792701966e-08,0,1177.052978515625,-0.3912302255630493,0.015543224290013313,0.285818874835968,7.098120212554932,8,1.0010055303573608,117.61981201171875,-0.3246563971042633,0.107901930809021,1.2269608974456787,0.3147841989994049,1746497587.8848827,0.0038538696244359016,0.06604582071304321
1.0021175146102905,116.1500015258789,1.0021175146102905,2.1647140979766846,0,-5.379688262939453,144.29261779785156,1451.124211418,0.001497224671766162,0.3189733624458313,2.5790481567382812,8,1000,0.3170902132987976,0.3189733624458313,0.004268034361302853,0,180000.0,0.0003355274966452271,138.60723876953125,10.29503345489502,83.48999786376953,10,0.3170902132987976,0.13228271901607513,15.547422409057617,22.502445220947266,0.3170902132987976,1.6519290208816528,0.08575741946697235,1,-8.77380390562621e-09,0,1315.75830078125,0.37739747762680054,0.019018545746803284,0.3189733624458313,6.021474838256836,9,1.0021175146102905,116.10476684570312,-0.3672668933868408,0.16167223453521729,1.2696802616119385,0.28635427355766296,1746497726.5690577,0.0034753214567899704,-0.042610496282577515
1.0016874074935913,99.0999984741211,1.0016874074935913,2.295581102371216,0,0.4384450912475586,149.4363250732422,1594.720641841,0.0011932053603231907,0.3511098623275757,3.282818555831909,9,1000,0.35088640451431274,0.3511098623275757,0.0037952777929604053,0,200000.0,0.0002917558012995869,133.83627319335938,11.990114212036133,57.91999816894531,10,0.35088640451431274,0.13954219222068787,15.985867500305176,22.457263946533203,0.35088640451431274,1.667190670967102,0.07941308617591858,1,-2.4986267277427032e-08,0,1449.6697998046875,-2.0189566612243652,0.03314012289047241,0.3511098623275757,6.925025939941406,10,1.0016874074935913,111.37896728515625,-0.46611782908439636,0.20375151932239532,1.288873553276062,0.320330411195755,1746497860.6633499,0.014121577143669128,-0.09885093569755554
