Time/Rollout,Train/StopIter,Train/Epoch,Metrics/LagrangeMultiplier/Max,Time/Update,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,_runtime,Misc/Alpha,Train/PolicyRatio/Std,Loss/Loss_pi/Delta,Value/Adv,Train/PolicyRatio/Max,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,Train/KL,Value/reward,Time/Total,Misc/H_inv_g,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Train/LR,Loss/Loss_pi,Time/FPS,Metrics/EpCost,Safety/EpCostShield,Safety/shield_violation,Misc/xHx,_timestamp,Value/cost,_step,Safety/shield_adv_c,Train/Entropy,Safety/ShieldLagrangeMultiplier/Max,Misc/FinalStepNorm,Loss/Loss_cost_critic/Delta,TotalEnvSteps,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Std,Misc/AcceptanceStep,Time/Epoch,Metrics/EpLen
150.25233459472656,10,0,0.03599999472498894,31.60449981689453,0.04237041622400284,0.044999994337558746,1.00112783908844,310.368903232,3.911632537841797,0.0007975307526066899,-0.13257381319999695,5.722045615108584e-10,1.0011279582977295,1.0011279582977295,0,20.67999267578125,0.00038398971082642674,-0.1899118721485138,181.858154296875,0.05820222198963165,0.03599999472498894,0.044999994337558746,0,-0.13257381319999695,109.97660827636719,31.350000381469727,72.5,0.023910053074359894,0.001307105179876089,1746496585.9796422,-0.1772773414850235,1,0.8011501431465149,1.4571447372436523,0.044999994337558746,0.22766569256782532,20.67999267578125,20000.0,0.010116602294147015,0.010116602294147015,-0.3997131288051605,0.03599999472498894,1.0393422842025757,0,1,181.8568572998047,1000
95.93083190917969,10,1,0.0704454630613327,31.00301170349121,0.0495419055223465,0.07530973851680756,1.0022517442703247,455.439471423,3.653165578842163,0.0015922518214210868,-0.3373603820800781,1.5258788677030566e-09,1.0022518634796143,1.0022518634796143,0,10.77977466583252,0.0003913648833986372,-0.17567723989486694,308.88665771484375,0.06850174069404602,0.0704454630613327,0.07530973851680756,0,-0.4699341952800751,157.56236267089844,23.924999237060547,23.350000381469727,0.014698822051286697,0.0014986090827733278,1746496713.0142431,0.15773902833461761,2,0.3981577455997467,1.4982200860977173,0.07530973851680756,0.2502481937408447,-9.90021800994873,40000.0,0.00550976162776351,-0.004606840666383505,-0.8865650296211243,0.0704454630613327,1.082677960395813,0,1,126.93386840820312,1000
112.20317077636719,10,2,0.10508127510547638,32.75738525390625,0.07918049395084381,0.10682106018066406,1.0010277032852173,601.885077433,2.5816400051116943,0.000726667873095721,0.11501681804656982,-1.5258788677030566e-09,1.0010278224945068,1.0010278224945068,0,17.356916427612305,0.0004242928116582334,-0.13557450473308563,453.9532165527344,0.094080351293087,0.10508127510547638,0.10682106018066406,0,-0.35491737723350525,137.96853637695312,39.45000076293945,117.19999694824219,1.4648505449295044,0.003000801196321845,1746496858.0847175,1.3396830558776855,3,0.4593959152698517,1.5139174461364746,0.10682106018066406,0.24288159608840942,6.577141761779785,60000.0,0.004306424874812365,-0.0012033367529511452,-0.6056673526763916,0.10508127510547638,1.0996612310409546,0,1,144.96058654785156,1000
112.90548706054688,10,3,0.13992229104042053,33.43037796020508,0.029777422547340393,0.13956500589847565,1.001212477684021,744.687212125,3.4950366020202637,0.0008572668884880841,0.008652210235595703,-1.0681151962899094e-08,1.001212477684021,1.001212477684021,0,21.11279296875,0.0002655814460013062,-0.08350376784801483,600.4005126953125,0.09572427719831467,0.13992229104042053,0.13956500589847565,0,-0.34626516699790955,136.671875,45.474998474121094,130.75,2.6923441886901855,0.0016372834797948599,1746497004.5303996,1.7213621139526367,4,-0.45414137840270996,1.5217407941818237,0.13956500589847565,0.3345598578453064,3.7558765411376953,80000.0,0.003972476348280907,-0.0003339485265314579,-0.3946927487850189,0.13992229104042053,1.1085323095321655,0,1,146.3358917236328,1000
109.29598999023438,10,4,0.1749081313610077,33.39450454711914,0.09038369357585907,0.1731385886669159,1.000661015510559,891.139031209,2.63476824760437,0.0004674366209656,0.039225369691848755,0.0,1.0006611347198486,1.0006611347198486,0,30.663022994995117,0.0004681187274400145,-0.06494267284870148,743.2005004882812,0.08185295015573502,0.1749081313610077,0.1731385886669159,0,-0.3070397973060608,140.16348266601562,55.15999984741211,147.75,4.206342697143555,0.002881002612411976,1746497147.3327231,2.5480754375457764,5,1.3958213329315186,1.5402559041976929,0.1731385886669159,0.21566355228424072,9.550230026245117,100000.0,0.0036459038965404034,-0.0003265724517405033,-0.2822906970977783,0.1749081313610077,1.1299810409545898,0,1,142.69052124023438,1000
114.35679626464844,10,5,0.20998923480510712,31.981969833374023,0.06384510546922684,0.20736172795295715,1.0020966529846191,1039.707410346,2.414980888366699,0.0014825575053691864,-0.03756234049797058,-6.103515470812226e-09,1.0020966529846191,1.0020966529846191,0,33.25642776489258,0.0003617260081227869,-0.04976360872387886,889.64990234375,0.11441276967525482,0.20998923480510712,0.20736172795295715,0,-0.34460213780403137,136.6691436767578,68.16999816894531,153.85000610351562,8.625334739685059,0.0034292670898139477,1746497293.7842593,5.420285701751709,6,-0.13066107034683228,1.5666671991348267,0.20736172795295715,0.2763046622276306,2.593404769897461,120000.0,0.006533686071634293,0.0028877821750938892,0.05403889715671539,0.20998923480510712,1.1605409383773804,0,1,146.3388214111328,1000
116.38961029052734,10,6,0.24484887719154358,32.082035064697266,0.054158709943294525,0.241073340177536,1.000074028968811,1187.199954558,2.342336416244507,5.2374500228324905e-05,0.21585626900196075,-4.577636492086867e-09,1.0000741481781006,1.0000741481781006,0,43.468475341796875,0.00030042510479688644,-0.004311528988182545,1038.237060546875,0.13178499042987823,0.24484887719154358,0.241073340177536,0,-0.12874586880207062,134.70582580566406,95.12000274658203,283.1499938964844,11.71175765991211,0.003645274555310607,1746497442.3529844,5.974191188812256,7,2.610643148422241,1.6062289476394653,0.241073340177536,0.3086847960948944,10.212047576904297,140000.0,0.006560890004038811,2.7203932404518127e-05,0.5809087157249451,0.24484887719154358,1.2074850797653198,0,1,148.4716796875,1000
113.02764892578125,10,7,0.28010785579681396,34.35490036010742,0.09842365235090256,0.2741488516330719,1.0017422437667847,1327.627206528,2.528613805770874,0.0012319242814555764,-0.27569516003131866,1.6403197022896165e-08,1.0017422437667847,1.0017422437667847,0,20.455631256103516,0.00036873845965601504,0.006840809714049101,1185.708740234375,0.10912152379751205,0.28010785579681396,0.2741488516330719,0,-0.4044410288333893,135.70126342773438,92.01000213623047,102.19999694824219,10.1571683883667,0.0031279772520065308,1746497589.8454218,4.658790588378906,8,-0.7868342399597168,1.6318098306655884,0.2741488516330719,0.2759261727333069,-23.01284408569336,160000.0,0.009276613593101501,0.0027157235890626907,0.9242575168609619,0.28010785579681396,1.2398700714111328,0,1,147.382568359375,1000
108.17582702636719,10,8,0.3157508075237274,32.12728500366211,0.04345879703760147,0.30619487166404724,1.0012584924697876,1469.172537628,2.717463731765747,0.0008899166132323444,-0.1079573929309845,-5.340575981449547e-09,1.0012586116790771,1.0012586116790771,0,15.664682388305664,0.0002674928982742131,0.043075382709503174,1326.1268310546875,0.12725867331027985,0.3157508075237274,0.30619487166404724,0,-0.5123984217643738,142.54847717285156,86.4800033569336,79.0999984741211,11.802112579345703,0.0027083256281912327,1746497730.272536,6.880733013153076,9,-0.9843043088912964,1.6498085260391235,0.30619487166404724,0.345820814371109,-4.790948867797852,180000.0,0.00843513011932373,-0.000841483473777771,1.1697996854782104,0.3157508075237274,1.2644718885421753,0,1,140.3031463623047,1000
108.79498291015625,10,9,0.35150715708732605,32.64812088012695,0.06057810038328171,0.3369549512863159,1.0020188093185425,1616.843588391,2.634683609008789,0.0014274857239797711,0.09136268496513367,-1.1825560974898508e-08,1.0020188093185425,1.0020188093185425,0,13.168057441711426,0.0002744568628259003,0.06614552438259125,1467.696533203125,0.12144835293292999,0.35150715708732605,0.3369549512863159,0,-0.4210357367992401,141.3995819091797,73.70999908447266,62.0,8.870041847229004,0.002881187479943037,1746497871.818025,4.087195873260498,10,-0.8615517616271973,1.6691793203353882,0.3369549512863159,0.3199779987335205,-2.4966249465942383,200000.0,0.01111417543143034,0.0026790453121066093,1.5451364517211914,0.35150715708732605,1.2924498319625854,0,1,141.44313049316406,1000
