Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Std,Metrics/EpLen,Train/Epoch,Safety/ShieldLagrangeMultiplier/Max,_step,Loss/Loss_pi,Train/PolicyStd,Safety/EpCostShield,Time/Epoch,Metrics/LagrangeMultiplier,Value/cost,Train/LR,Time/Total,Metrics/LagrangeMultiplier/Std,Time/Rollout,Loss/Loss_reward_critic/Delta,_runtime,Train/PolicyRatio/Min,Train/StopIter,Safety/ShieldLagrangeMultiplier/Min,Train/KL,Misc/Alpha,Safety/shield_adv_c,Value/Adv,Time/FPS,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Train/Entropy,Safety/shield_violation,Misc/AcceptanceStep,Misc/H_inv_g,Time/Update,Loss/Loss_cost_critic,_timestamp,Metrics/EpRet,Metrics/EpCost,Misc/xHx,Value/reward,Misc/FinalStepNorm,Loss/Loss_pi/Delta,Misc/gradient_norm,TotalEnvSteps,Train/PolicyRatio,Train/PolicyRatio/Max,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min
0.3653002977371216,0.0005099206464365125,1000,10,0.3653002977371216,11,-0.1553516983985901,1.1202906370162964,138.64999389648438,143.33338928222656,0.3796761631965637,3.8441429138183594,0,1586.281494140625,0,121.2178955078125,0.003122251480817795,1731.187959248,1.0007212162017822,10,0.3653002977371216,0.00035132476477883756,1.3610155582427979,-1.1911592483520508,-6.103515470812226e-09,139.5348358154297,0,4.83687686920166,1.530050277709961,9.121395111083984,1,0.22925224900245667,22.1154727935791,15.177553176879883,1746570172.1471205,2.1761257648468018,52.58000183105469,0.010797007940709591,0.18154816329479218,0.3120158612728119,0.17038854956626892,0.12086392939090729,220000.0,1.0007210969924927,1.0007212162017822,0.021409105509519577,0.3796761631965637,0.3796761631965637
0.3971262574195862,0.0016392876859754324,1000,11,0.3971262574195862,12,-0.32039836049079895,1.1137546300888062,92.9000015258789,143.50416564941406,0.4134266972541809,4.8135151863098145,0,1729.92822265625,0,120.22406005859375,0.008275512605905533,1868.439963643,1.0023183822631836,10,0.3971262574195862,0.0002755887107923627,1.4669122695922852,0.4184541702270508,-1.2207030941624453e-08,139.3687744140625,0,-0.878687858581543,1.5233951807022095,10.142891883850098,1,0.22617746889591217,23.280073165893555,14.29886531829834,1746570315.7352176,2.706130027770996,45.720001220703125,0.009294397197663784,0.2318858951330185,0.3317824900150299,-0.16504666209220886,0.06764812022447586,240000.0,1.0023183822631836,1.0023183822631836,0.02968461811542511,0.4134266972541809,0.4134266972541809
0.42826226353645325,0.0018888531485572457,1000,12,0.42826226353645325,13,-0.3780769407749176,1.124045491218567,68.94999694824219,137.1715087890625,0.4465210437774658,4.32851505279541,0,1867.1905517578125,0,114.85873413085938,0.0037982426583766937,2005.726221336,1.002671241760254,10,0.42826226353645325,0.00025457062292844057,1.520341396331787,-0.02814623713493347,8.392333938900265e-09,145.80288696289062,0,-2.151102066040039,1.531861662864685,9.727169036865234,1,0.21461240947246552,22.312734603881836,12.1477632522583,1746570452.9874454,3.2026097774505615,40.27000045776367,0.008652612566947937,0.2479528784751892,0.32628414034843445,-0.05767858028411865,0.07356848567724228,260000.0,1.002671241760254,1.002671241760254,0.033482860773801804,0.4465210437774658,0.4465210437774658
0.4592331051826477,0.001564434845931828,1000,13,0.4592331051826477,14,-0.3650331497192383,1.118849277496338,83.94999694824219,137.20599365234375,0.47915130853652954,4.4434428215026855,0,2004.4765625,0,115.11200714111328,4.328042268753052e-05,2147.664142476,1.0022125244140625,10,0.4592331051826477,0.000262092420598492,1.4454138278961182,-1.8039547204971313,-2.2888182460434336e-09,145.7662353515625,0,1.557408332824707,1.5258334875106812,10.365089416503906,1,0.23243309557437897,22.093955993652344,13.705171585083008,1746570590.2737527,3.6584975719451904,41.88999938964844,0.009572934359312057,0.28102123737335205,0.3359619975090027,0.013043791055679321,0.07525596022605896,280000.0,1.0022125244140625,1.0022125244140625,0.033526141196489334,0.47915130853652954,0.47915130853652954
0.48973602056503296,0.0019524669041857123,1000,14,0.48973602056503296,15,-0.3426719605922699,1.1147619485855103,71.25,141.8471221923828,0.5115166306495667,4.073050022125244,0,2146.40625,0,117.65003204345703,-0.01046069897711277,2287.315285345,1.0027612447738647,10,0.48973602056503296,0.00029940216336399317,1.434243083000183,-2.02377986907959,-4.577636492086867e-09,140.9968719482422,0,-4.818609237670898,1.5199922323226929,8.83537483215332,1,0.22289858758449554,24.197057723999023,8.88656234741211,1746570732.2114317,3.802036762237549,44.34000015258789,0.00972263514995575,0.2827039062976837,0.3196907341480255,0.022361189126968384,0.08474040031433105,300000.0,1.0027612447738647,1.0027612447738647,0.023065442219376564,0.5115166306495667,0.5115166306495667
0.519994854927063,0.0007518435595557094,1000,15,0.519994854927063,16,-0.36322322487831116,1.1260939836502075,76.44999694824219,139.54930114746094,0.5431089997291565,4.23785924911499,0,2286.049560546875,0,117.67697143554688,0.011976735666394234,2428.836640535,1.001063346862793,10,0.519994854927063,0.00027580338064581156,1.480315923690796,-0.1250099539756775,6.103515470812226e-09,143.3185272216797,0,2.585857391357422,1.5269432067871094,9.616144180297852,1,0.21268342435359955,21.87228012084961,11.472419738769531,1746570871.8622441,4.124655723571777,33.61000061035156,0.009126844815909863,0.370927631855011,0.3148386478424072,-0.02055126428604126,0.07588911801576614,320000.0,1.001063346862793,1.001063346862793,0.0350421778857708,0.5431089997291565,0.5431089997291565
0.5497257709503174,0.0018455823883414268,1000,16,0.5497257709503174,17,-0.36319485306739807,1.1341361999511719,64.8499984741211,141.44175720214844,0.5739908218383789,4.101994514465332,0,2427.593994140625,0,115.15706634521484,-0.003496285527944565,2559.223138545,1.0026100873947144,10,0.5497257709503174,0.0002895705692935735,1.2182117700576782,-0.7492514848709106,3.814697002724188e-09,141.4009552001953,0,-2.94622802734375,1.5319021940231323,8.481284141540527,1,0.2623612582683563,26.284679412841797,8.526191711425781,1746571013.3846297,4.220688343048096,32.7400016784668,0.013476715423166752,0.3412568271160126,0.3196115493774414,2.8371810913085938e-05,0.12424582242965698,340000.0,1.0026100873947144,1.0026100873947144,0.03154589235782623,0.5739908218383789,0.5739908218383789
0.5790596604347229,0.0007259934791363776,1000,17,0.5790596604347229,18,-0.37701335549354553,1.1430970430374146,66.55000305175781,130.30690002441406,0.6043163537979126,4.170193672180176,0,2557.966552734375,0,105.89397430419922,0.012273423373699188,2697.233599698,1.0010268688201904,10,0.5790596604347229,0.0002605430781841278,1.2316423654556274,-0.25099748373031616,2.2888182460434336e-09,153.4838104248047,0,1.864389419555664,1.5393571853637695,9.049626350402832,1,0.26645755767822266,24.41288185119629,10.390581130981445,1746571143.7702334,4.291013717651367,33.66999816894531,0.013184400275349617,0.35360831022262573,0.3281804025173187,-0.013818502426147461,0.11529053002595901,360000.0,1.0010267496109009,1.0010268688201904,0.04381931573152542,0.6043163537979126,0.6043163537979126
0.6075480580329895,0.002113861031830311,1000,18,0.6075480580329895,19,-0.46197307109832764,1.1569973230361938,50.150001525878906,137.92218017578125,0.6339235305786133,4.168263912200928,0,2695.981689453125,0,115.87399291992188,-0.005034111440181732,2841.585463146,1.0029895305633545,10,0.6075480580329895,0.00027399236569181085,1.4524062871932983,-1.4138766527175903,-3.814697002724188e-09,145.0093231201172,0,-3.1177568435668945,1.5502244234085083,9.1807861328125,1,0.22137221693992615,22.048160552978516,7.272824287414551,1746571281.7812498,4.333818435668945,29.549999237060547,0.009480981156229973,0.4417833387851715,0.32152241468429565,-0.0849597156047821,0.09843102097511292,380000.0,1.002989411354065,1.0029895305633545,0.03878520429134369,0.6339235305786133,0.6339235305786133
0.6365705728530884,0.0010687316535040736,1000,19,0.6365705728530884,20,-0.3312983810901642,1.1721044778823853,93.19999694824219,144.26246643066406,0.663027822971344,4.473608016967773,0,2840.3212890625,0,121.95032501220703,-0.0005471929907798767,2991.295041114,1.0015114545822144,10,0.6365705728530884,0.00029552492196671665,1.0151888132095337,-0.25463953614234924,4.577636492086867e-09,138.63619995117188,0,3.4270191192626953,1.5631715059280396,10.236038208007812,1,0.3066525459289551,22.31212615966797,10.699843406677246,1746571426.1334515,4.755692005157471,31.530000686645508,0.01940600574016571,0.5217099785804749,0.3113102614879608,0.13067469000816345,0.14986419677734375,400000.0,1.0015114545822144,1.0015114545822144,0.03823801130056381,0.663027822971344,0.663027822971344
0.6657398343086243,0.0014569321647286415,1000,20,0.6657398343086243,21,-0.31384336948394775,1.1772948503494263,81.05000305175781,149.62220764160156,0.6918083429336548,3.9139652252197266,0,2990.0322265625,0,125.42333221435547,-0.006521433591842651,3143.831200693,1.0020604133605957,10,0.6657398343086243,0.0003074084233958274,1.1883214712142944,-1.6783469915390015,-2.6702879907247734e-09,133.6699981689453,0,-1.8912391662597656,1.569043517112732,8.898726463317871,1,0.25740692019462585,24.19884490966797,8.80860424041748,1746571575.8429878,4.706242561340332,33.33000183105469,0.014163213782012463,0.47658324241638184,0.30588215589523315,0.01745501160621643,0.09004923701286316,420000.0,1.0020604133605957,1.0020604133605957,0.03171657770872116,0.6918083429336548,0.6918083429336548
0.695679783821106,0.0011191392550244927,1000,21,0.695679783821106,22,-0.21983517706394196,1.163056492805481,105.0999984741211,152.44271850585938,0.7205987572669983,3.8853819370269775,0,3142.560546875,0,130.17147827148438,0.011637423187494278,3277.188088857,1.0015828609466553,10,0.695679783821106,0.00027176778530701995,1.1534086465835571,-1.383008360862732,7.629394338515283e-10,131.1968231201172,0,3.4891128540039062,1.5572575330734253,9.149377822875977,1,0.28266090154647827,22.27121925354004,12.297717094421387,1746571728.3784237,5.124264717102051,38.15999984741211,0.015033610165119171,0.5228115916252136,0.32602351903915405,0.0940081924200058,0.09974852204322815,440000.0,1.0015827417373657,1.0015828609466553,0.04335400089621544,0.7205987572669983,0.7205987572669983
0.7246462106704712,0.002031983807682991,1000,22,0.7246462106704712,23,-0.5654783844947815,1.1506013870239258,47.349998474121094,133.27072143554688,0.7492638230323792,4.991816520690918,0,3275.938232421875,0,111.37647247314453,0.016286160796880722,3425.126095722,1.0028737783432007,10,0.7246462106704712,0.0003261938109062612,1.1834931373596191,-1.1608058214187622,4.577636492086867e-09,150.07046508789062,0,-2.894585609436035,1.545721411705017,10.452530860900879,1,0.24966275691986084,21.894224166870117,9.403131484985352,1746571861.7359865,5.786016464233398,35.63999938964844,0.014279011636972427,0.621900737285614,0.2954741418361664,-0.34564320743083954,0.12294658273458481,460000.0,1.0028737783432007,1.0028737783432007,0.05964016169309616,0.7492638230323792,0.7492638230323792
0.7542215585708618,0.001757186371833086,1000,23,0.7542215585708618,24,-0.2613868713378906,1.1502933502197266,96.80000305175781,147.8421173095703,0.7781497240066528,4.566840171813965,0,3423.853515625,0,123.58219146728516,-0.006377853453159332,3564.379402041,1.0024850368499756,10,0.7542215585708618,0.0003187030670233071,0.904395580291748,-0.14476759731769562,-3.814697002724188e-09,135.27944946289062,0,2.528097152709961,1.5445269346237183,9.38252067565918,1,0.32666972279548645,24.259906768798828,11.931228637695312,1746572009.6741817,6.605493545532227,41.150001525878906,0.02445191890001297,0.7389302849769592,0.29543864727020264,0.30409151315689087,0.14202092587947845,480000.0,1.002484917640686,1.0024850368499756,0.05326230823993683,0.7781497240066528,0.7781497240066528
0.7840806245803833,0.0014781180070713162,1000,24,0.7840806245803833,25,-0.3173006474971771,1.138048768043518,87.25,139.15672302246094,0.807101845741272,4.386541366577148,0,3563.10546875,0,116.15335845947266,-0.014363713562488556,3705.026341054,1.0020904541015625,10,0.7840806245803833,0.00034835076075978577,0.9660980105400085,0.5968733429908752,6.103515470812226e-09,143.72283935546875,0,-2.226154327392578,1.5333293676376343,9.57827091217041,1,0.30153775215148926,23.003339767456055,9.705074310302734,1746572148.9265354,6.787159442901611,38.709999084472656,0.021428285166621208,0.6952493786811829,0.2913150489330292,-0.0559137761592865,0.12631109356880188,500000.0,1.0020904541015625,1.0020904541015625,0.03889859467744827,0.807101845741272,0.807101845741272
0.8148853778839111,0.000162321564857848,1000,25,0.8148853778839111,26,-0.20717018842697144,1.1265056133270264,113.94999694824219,140.5584716796875,0.8362641334533691,4.324878692626953,0,3703.7763671875,0,117.2919921875,0.021606147289276123,3849.432858422,0.9997705221176147,10,0.8148853778839111,0.0003061266615986824,0.8238182067871094,-0.003994867205619812,3.051757735406113e-09,142.28955078125,0,4.663983345031738,1.5206913948059082,9.949689865112305,1,0.37193381786346436,23.266447067260742,14.369057655334473,1746572289.5743291,7.656997203826904,41.13999938964844,0.029469110071659088,0.7076504826545715,0.3064058721065521,0.11013045907020569,0.18329459428787231,520000.0,0.99977046251297,0.9997705221176147,0.060504741966724396,0.8362641334533691,0.8362641334533691
0.8465172052383423,0.0003135725564789027,1000,26,0.8465172052383423,27,-0.20399951934814453,1.1170650720596313,114.19999694824219,144.30966186523438,0.865425705909729,4.646005630493164,0,3848.1591796875,0,121.74827575683594,0.004277743399143219,3991.511198899,0.9995565414428711,10,0.8465172052383423,0.000263523543253541,0.8428624868392944,-0.860692024230957,-7.629394005448376e-09,138.59085083007812,0,-1.781564712524414,1.5108877420425415,10.052183151245117,1,0.38911664485931396,22.56135368347168,12.587492942810059,1746572433.9807587,8.287850379943848,37.7599983215332,0.02815246395766735,0.7484574913978577,0.32797181606292725,0.0031706690788269043,0.1851944774389267,540000.0,0.9995565414428711,0.9995565414428711,0.06478248536586761,0.865425705909729,0.865425705909729
0.87864089012146,0.0011671867687255144,1000,27,0.87864089012146,28,-0.23269742727279663,1.1108713150024414,104.80000305175781,142.001708984375,0.8949840068817139,4.225980758666992,0,3990.258056640625,0,117.86505126953125,-0.008494723588228226,4125.294109114,1.0016506910324097,10,0.87864089012146,0.00031912431586533785,0.7078520655632019,1.1410824060440063,-3.051757735406113e-09,140.8433837890625,0,-1.2626447677612305,1.506776213645935,9.614690780639648,1,0.41927263140678406,24.136629104614258,11.324848175048828,1746572576.0590034,8.000972747802734,44.45000076293945,0.039915796369314194,0.7275912165641785,0.2967830002307892,-0.0286979079246521,0.21962997317314148,560000.0,1.0016506910324097,1.0016506910324097,0.05628776177763939,0.8949840068817139,0.8949840068817139
0.9108508825302124,0.00011525760783115402,1000,28,0.9108508825302124,29,-0.26845258474349976,1.1175233125686646,91.30000305175781,133.4748077392578,0.9248981475830078,4.333804130554199,0,4123.81591796875,0,108.58613586425781,-0.01795239746570587,4269.747108842,1.0001630783081055,10,0.9108508825302124,0.00029123699641786516,0.8616291880607605,-0.19807903468608856,1.525878801089675e-08,149.84100341796875,0,-2.0945606231689453,1.5121008157730103,9.134552955627441,1,0.34053075313568115,24.888647079467773,9.230287551879883,1746572709.841302,7.354477405548096,44.400001525878906,0.02693946845829487,0.7665215730667114,0.2934112250804901,-0.035755157470703125,0.16625908017158508,580000.0,1.0001630783081055,1.0001630783081055,0.03833536431193352,0.9248981475830078,0.9248981475830078
0.9428994059562683,0.0017479703528806567,1000,29,0.9428994059562683,30,-0.4255601465702057,1.1303194761276245,82.4000015258789,144.36215209960938,0.9550178647041321,4.483898639678955,0,4268.49609375,0,122.40304565429688,0.0014765076339244843,4411.888580126,1.002471923828125,10,0.9428994059562683,0.0002693308633752167,0.8887414932250977,0.22934067249298096,4.577636492086867e-09,138.54046630859375,0,0.48244285583496094,1.5237268209457397,10.7461576461792,1,0.35380819439888,21.95907211303711,9.712730407714844,1746572854.2950857,7.258986949920654,42.349998474121094,0.025320887565612793,0.8119670748710632,0.31444403529167175,-0.15710756182670593,0.157398983836174,600000.0,1.002471923828125,1.002471923828125,0.039811871945858,0.9550178647041321,0.9550178647041321
0.9737904667854309,0.0024608138483017683,1000,30,0.9737904667854309,31,-0.560857355594635,1.1430938243865967,48.54999923706055,142.0740203857422,0.9847927093505859,4.469928741455078,0,4410.64404296875,0,117.5445327758789,0.013561148196458817,4550.747075064,1.0034801959991455,10,0.9737904667854309,0.0002911290212068707,0.8915046453475952,-2.0298211574554443,-7.629394005448376e-09,140.77169799804688,0,-0.7698202133178711,1.5359894037246704,9.823110580444336,1,0.35156360268592834,24.529443740844727,8.942910194396973,1746572996.4365687,7.374997615814209,33.41999816894531,0.0251641683280468,0.841888964176178,0.3134205937385559,-0.13529720902442932,0.18410839140415192,620000.0,1.003480076789856,1.0034801959991455,0.05337302014231682,0.9847927093505859,0.9847927093505859
1.0049058198928833,0.001897956826724112,1000,31,1.0049058198928833,32,-0.2862066924571991,1.144919514656067,90.19999694824219,138.5106964111328,1.0139439105987549,3.9546890258789062,0,4549.22265625,0,114.24413299560547,-0.0201745443046093,4699.669757661,1.0026841163635254,10,1.0049058198928833,0.00033541297307237983,0.9113215208053589,0.41380470991134644,1.3732909920349812e-08,144.39317321777344,0,-2.854544162750244,1.5363850593566895,9.42575740814209,1,0.327244371175766,24.26654815673828,6.0883660316467285,1746573135.294359,6.429741382598877,28.350000381469727,0.024081669747829437,0.7196006178855896,0.2982248365879059,0.2746506631374359,0.16125091910362244,640000.0,1.0026841163635254,1.0026841163635254,0.03319847583770752,1.0139439105987549,1.0139439105987549
1.038074254989624,0.00024838544777594507,1000,32,1.038074254989624,33,0.261730819940567,1.143267273902893,169.3000030517578,148.83795166015625,1.0433028936386108,3.5598390102386475,0,4698.4248046875,0,126.40222930908203,0.02387898787856102,4835.407140737,1.0003513097763062,10,1.038074254989624,0.00029922917019575834,0.6885833740234375,0.6947693824768066,-5.340575981449547e-09,134.37432861328125,0,8.929946422576904,1.531911015510559,8.292651176452637,1,0.44318491220474243,22.435686111450195,15.018312454223633,1746573284.2178402,6.3363189697265625,40.36000061035156,0.04218099266290665,0.7022180557250977,0.3051697611808777,0.5479375123977661,0.18655599653720856,660000.0,1.0003513097763062,1.0003513097763062,0.05707746371626854,1.0433028936386108,1.0433028936386108
1.0698179006576538,0.002547018462792039,1000,33,1.0698179006576538,34,-0.47595563530921936,1.142217755317688,44.70000076293945,135.67193603515625,1.072581171989441,3.358550786972046,0,4834.1640625,0,114.27204895019531,-0.025940516963601112,4973.14477259,1.0036020278930664,10,1.0698179006576538,0.00029909820295870304,1.0294264554977417,-0.9253114461898804,3.051757735406113e-09,147.41441345214844,0,-5.967543601989746,1.5320371389389038,8.041708946228027,1,0.2983170747756958,21.399866104125977,9.050768852233887,1746573419.9551823,6.25526237487793,35.91999816894531,0.018872924149036407,0.6510040760040283,0.307095468044281,-0.7376864552497864,0.12175486981868744,680000.0,1.0036020278930664,1.0036020278930664,0.031136946752667427,1.072581171989441,1.072581171989441
1.1014083623886108,0.0012733967741951346,1000,34,1.1014083623886108,35,-0.18038678169250488,1.1478756666183472,81.55000305175781,137.63864135742188,1.1022329330444336,3.456610918045044,0,4971.86865234375,0,112.59857177734375,0.01850368268787861,5118.117686759,1.0018008947372437,10,1.1014083623886108,0.00026880865334533155,0.9633362293243408,0.6218248605728149,0.0,145.3080291748047,0,-1.067516803741455,1.5390591621398926,7.246996879577637,1,0.3341026306152344,25.040023803710938,7.983252048492432,1746573557.691798,6.378274440765381,43.0,0.021551325917243958,0.5897287130355835,0.3218531608581543,0.2955688536167145,0.1539643108844757,700000.0,1.0018008947372437,1.0018008947372437,0.049640629440546036,1.1022329330444336,1.1022329330444336
