Train/PolicyStd,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Safety/EpCostShield,Misc/Alpha,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,Safety/shield_adv_c,Metrics/LagrangeMultiplier,Time/Update,Metrics/EpRet,Loss/Loss_pi/Delta,Loss/Loss_pi,Metrics/LagrangeMultiplier/Std,Misc/FinalStepNorm,Metrics/EpLen,Train/PolicyRatio/Std,Train/LR,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Train/Epoch,Time/Rollout,Train/KL,Value/cost,Misc/gradient_norm,Train/StopIter,Train/PolicyRatio/Min,Time/FPS,TotalEnvSteps,Time/Epoch,_runtime,Safety/ShieldLagrangeMultiplier/Max,Misc/AcceptanceStep,_step,Time/Total,Loss/Loss_cost_critic/Delta,Misc/xHx,Value/reward,Value/Adv,Loss/Loss_reward_critic/Delta,Train/PolicyRatio,Misc/H_inv_g,_timestamp,Train/Entropy,Metrics/EpCost,Loss/Loss_cost_critic,Train/PolicyRatio/Max
0.9956439137458801,0.03599999472498894,0.03599999472498894,0.044999994337558746,110.69999694824219,1.5978314876556396,0.007145415060222149,0.044999994337558746,1.7891993522644043,0.03599999472498894,23.740398406982422,-1.483401894569397,0.0327288918197155,0.0327288918197155,0,0.24613310396671295,1000,0.00047249425551854074,0,-0.01828266680240631,0,0,143.32786560058594,0.00037062232149764895,0.011420024558901787,0.12311311811208725,10,1.0006682872772217,119.7115249633789,20000.0,167.06829833984375,285.046009482,0.044999994337558746,1,1,167.0695343017578,18.158618927001953,0.007833709008991718,-0.05164024606347084,1.907348501362094e-09,0.007145415060222149,1.0006681680679321,0.15404196083545685,1746561351.529262,1.4145652055740356,46.650001525878906,18.158618927001953,1.0006682872772217
0.9920644164085388,0.0710453987121582,0.0710453987121582,0.07926717400550842,80.05000305175781,1.2192710638046265,0.0026510488241910934,0.07926717400550842,1.741666555404663,0.0710453987121582,23.641834259033203,-1.0025756359100342,-0.029551581712439656,0.0031773101072758436,0,0.28600379824638367,1000,0.0002692902635317296,0,2.2419984340667725,0,1,93.21406555175781,0.0003367949975654483,0.29333388805389404,0.14056354761123657,10,1.0003808736801147,171.15093994140625,40000.0,116.85591888427734,403.944411329,0.07926717400550842,1,2,283.9874572753906,-3.9744176864624023,0.013453309424221516,-0.05865880101919174,1.5258788677030566e-09,-0.0044943662360310555,1.0003808736801147,0.2345694899559021,1746561468.4483356,1.4109565019607544,50.650001525878906,14.18420124053955,1.0003808736801147
0.9923853874206543,0.10577826201915741,0.10577826201915741,0.11123195290565491,42.79999923706055,1.4711050987243652,0.003794795833528042,0.11123195290565491,0.02999453991651535,0.10577826201915741,23.50124168395996,-0.6675796508789062,-0.04313900577835739,-0.03996169567108154,0,0.3128952085971832,1000,0.0013898344477638602,0,3.1954448223114014,0,2,95.3220443725586,0.0002802768722176552,1.0090913772583008,0.10459757596254349,10,0.9980344772338867,168.317138671875,60000.0,118.82331848144531,530.004724433,0.11123195290565491,1,3,402.87939453125,-1.7157630920410156,0.009241492487490177,-0.056181035935878754,6.103515470812226e-09,0.0011437470093369484,0.9980344772338867,0.2126939743757248,1746561587.3469484,1.4112147092819214,41.28333282470703,12.468438148498535,0.9980344772338867
0.9955726265907288,0.14073877036571503,0.14073877036571503,0.14424365758895874,134.14999389648438,1.9049373865127563,0.0039632366970181465,0.14424365758895874,1.1539024114608765,0.14073877036571503,23.994998931884766,-0.4021058976650238,0.1697770208120346,0.12981532514095306,0,0.3364856243133545,1000,0.0010619601234793663,0,3.16031551361084,0,3,102.0055160522461,0.0002875105128623545,1.391904354095459,0.06165019050240517,10,0.9984981417655945,158.72947692871094,80000.0,126.00053405761719,654.631568115,0.14424365758895874,1,4,528.948486328125,10.878401756286621,0.005511474329978228,-0.04958871006965637,-4.577636492086867e-09,0.00016844086349010468,0.9984981417655945,0.17663869261741638,1746561713.4075556,1.414354920387268,54.07500076293945,23.346839904785156,0.9984981417655945
0.9901315569877625,0.17591485381126404,0.17591485381126404,0.17805273830890656,134.3000030517578,1.445632815361023,0.006332750897854567,0.17805273830890656,1.743577003479004,0.17591485381126404,23.651161193847656,-0.15432021021842957,-0.018822118639945984,0.11099320650100708,0,0.3337077498435974,1000,0.0005699378089047968,0,5.27553653717041,0,4,100.91331481933594,0.00031245622085407376,2.6472039222717285,0.07474701851606369,10,0.9991940259933472,160.55938720703125,100000.0,124.56449890136719,784.499218137,0.17805273830890656,1,5,653.5740356445312,-0.0287017822265625,0.00957003515213728,-0.030785419046878815,3.051757735406113e-09,0.00236951420083642,0.9991939663887024,0.23083850741386414,1746561838.0339074,1.4087425470352173,60.25,23.318138122558594,0.9991940259933472
0.9692961573600769,0.21129891276359558,0.21129891276359558,0.21234890818595886,124.9000015258789,1.2904680967330933,0.007323585916310549,0.21234890818595886,0.04356741905212402,0.21129891276359558,23.6524658203125,0.3428706228733063,-0.04299511760473251,0.06799808889627457,0,0.33328425884246826,1000,0.0009522096952423453,0,6.883001327514648,0,5,106.10277557373047,0.0003168084949720651,3.621969223022461,0.07679730653762817,10,0.9986534118652344,154.1363067626953,120000.0,129.75527954101562,912.323299684,0.21234890818595886,1,6,783.3901977539062,1.6133460998535156,0.012009781785309315,0.0005174562684260309,-1.678466787780053e-08,0.0009908350184559822,0.9986534118652344,0.2582661509513855,1746561967.9014015,1.3872417211532593,64.22000122070312,24.93148422241211,0.9986534118652344
0.9614798426628113,0.24688921868801117,0.24688921868801117,0.24699966609477997,126.5999984741211,1.1416124105453491,0.015233493410050869,0.24699966609477997,0.044148653745651245,0.24688921868801117,23.899343490600586,0.8657698631286621,-0.12517454102635384,-0.05717645213007927,0,0.3345821797847748,1000,0.0014917174121364951,0,11.351768493652344,0,6,103.84986877441406,0.0002552947262302041,5.945004463195801,0.11860793828964233,10,1.0021095275878906,156.55670166015625,140000.0,127.7492446899414,1037.220333996,0.24699966609477997,1,7,911.2527465820312,3.4632930755615234,0.015345899388194084,0.009320070035755634,-1.1444091896350983e-08,0.00790990749374032,1.0021095275878906,0.29307863116264343,1746562095.7256036,1.3791165351867676,67.69000244140625,28.394777297973633,1.0021095275878906
0.9710071682929993,0.2827267050743103,0.2827267050743103,0.28212881088256836,164.5500030517578,1.1569572687149048,0.014009777456521988,0.28212881088256836,0.48532336950302124,0.2827267050743103,23.285676956176758,1.209052324295044,0.1913599632680416,0.13418351113796234,0,0.30256232619285583,1000,0.0013817421859130263,0,9.380434036254883,0,7,101.5425796508789,0.00034243383561261,4.799755573272705,0.15040254592895508,10,1.0019540786743164,160.2200927734375,160000.0,124.82829284667969,1166.502226443,0.28212881088256836,1,8,1036.15478515625,-5.215095520019531,0.01494152843952179,0.04463429003953934,-9.155272984173735e-09,-0.001223715953528881,1.0019540786743164,0.2615155577659607,1746562220.622831,1.3890842199325562,75.72000122070312,23.1796817779541,1.0019540786743164
0.9804403185844421,0.318816602230072,0.318816602230072,0.3176976144313812,184.1999969482422,1.0382441282272339,0.009864676743745804,0.3176976144313812,0.7083327770233154,0.318816602230072,23.857467651367188,1.520661473274231,-0.021108880639076233,0.11307463049888611,0,0.312324196100235,1000,0.00016923363727983087,0,12.16667652130127,0,8,105.33831787109375,0.0003027013735845685,6.891772747039795,0.11010518670082092,10,0.999760627746582,154.80377197265625,180000.0,129.19583129882812,1293.566968896,0.3176976144313812,1,9,1165.4200439453125,1.4693794250488281,0.018553711473941803,0.06681540608406067,-7.629394005448376e-09,-0.004145100712776184,0.999760627746582,0.30081963539123535,1746562349.9043155,1.3989810943603516,80.16000366210938,24.64906120300293,0.999760627746582
0.9777202606201172,0.35514548420906067,0.35514548420906067,0.35351261496543884,159.5,0.9644074440002441,0.014301508665084839,0.35351261496543884,0.0760364979505539,0.35514548420906067,24.22650909423828,1.9173705577850342,-0.044381171464920044,0.06869345903396606,0,0.29404133558273315,1000,0.000569094845559448,0,11.259760856628418,0,9,102.77546691894531,0.00032999293762259185,5.992988109588623,0.1418670117855072,10,1.0008049011230469,157.4778289794922,200000.0,127.00199890136719,1412.08979262,0.35351261496543884,1,10,1292.5081787109375,-4.635248184204102,0.021503478288650513,0.11067426949739456,-7.629394005448376e-09,0.004436831921339035,1.0008049011230469,0.30489325523376465,1746562476.969928,1.3963088989257812,82.5199966430664,20.013813018798828,1.0008049011230469
0.9728764891624451,0.39145371317863464,0.39145371317863464,0.38639217615127563,20.299999237060547,1.2533299922943115,0.012847740203142166,0.38639217615127563,-0.5784231424331665,0.39145371317863464,23.718687057495117,2.0206758975982666,-0.5146426856517792,-0.4459492266178131,0,0.3137863874435425,1000,0.0018257452175021172,0,10.831896781921387,0,10,94.68386840820312,0.00031068603857420385,5.19743013381958,0.12672953307628632,10,1.0025819540023804,168.91522216796875,220000.0,118.402587890625,1532.064611651,0.38639217615127563,1,11,1410.9752197265625,-9.827686309814453,0.012732062488794327,0.1475694626569748,-4.959106458812812e-09,-0.0014537684619426727,1.0025819540023804,0.2503621578216553,1746562595.4918973,1.391281247138977,70.61000061035156,10.186126708984375,1.0025819540023804
0.9604442119598389,0.427426278591156,0.427426278591156,0.41727060079574585,35.29999923706055,1.4503244161605835,0.02013816498219967,0.41727060079574585,-0.753421425819397,0.427426278591156,23.703083038330078,2.194361925125122,0.18061569333076477,-0.26533353328704834,0,0.33405840396881104,1000,0.0008427121210843325,0,7.861929893493652,0,11,96.20890808105469,0.0002846256538759917,3.757049560546875,0.06522220373153687,10,1.0011918544769287,166.78895568847656,240000.0,119.91201782226562,1658.378835317,0.41727060079574585,1,12,1531.006591796875,-1.9649991989135742,0.009508218616247177,0.15569321811199188,-2.2888182460434336e-09,0.007290424779057503,1.0011917352676392,0.23033356666564941,1746562715.4672287,1.378274917602539,59.45000076293945,8.2211275100708,1.0011918544769287
0.9394855499267578,0.4629625976085663,0.4629625976085663,0.4477231502532959,77.8499984741211,1.1476448774337769,0.021551761776208878,0.4477231502532959,-1.8260931968688965,0.4629625976085663,23.803434371948242,2.7145485877990723,0.10631760954856873,-0.15901592373847961,0,0.2992699146270752,1000,0.0006138829048722982,0,9.195782661437988,0,12,102.44790649414062,0.00032124901190400124,4.43639612197876,0.1339348554611206,10,1.0008682012557983,158.41412353515625,260000.0,126.25137329101562,1780.903313562,0.4477231502532959,1,13,1657.319091796875,3.078701972961426,0.015184995718300343,0.20683296024799347,2.5939939973795845e-08,0.0014135967940092087,1.0008682012557983,0.2607687711715698,1746562841.7811456,1.3563264608383179,54.849998474121094,11.299829483032227,1.0008682012557983
0.9310824275016785,0.4975212514400482,0.4975212514400482,0.4779583811759949,82.69999694824219,0.9870268702507019,0.01779799535870552,0.4779583811759949,0.0062566399574279785,0.4975212514400482,23.97850227355957,2.890244722366333,0.010390430688858032,-0.14862549304962158,0,0.30860596895217896,1000,0.0008239989983849227,0,9.351369857788086,0,13,98.4358139038086,0.0003055807901546359,4.216343879699707,0.16580353677272797,10,1.0011653900146484,163.37954711914062,280000.0,122.41434478759766,1902.139109351,0.4779583811759949,1,14,1779.796875,0.7157678604125977,0.020529191941022873,0.16325925290584564,1.3732909920349812e-08,-0.003753766417503357,1.0011653900146484,0.31266218423843384,1746562964.3055263,1.347497582435608,40.22999954223633,12.015597343444824,1.0011653900146484
