Misc/H_inv_g,Train/PolicyRatio/Min,Time/Total,_runtime,Train/PolicyRatio/Max,Train/KL,Train/PolicyRatio/Std,_timestamp,Safety/shield_adv_c,Metrics/EpLen,Train/Entropy,Metrics/LagrangeMultiplier/Max,Misc/Alpha,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Misc/xHx,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_reward_critic,Metrics/EpCost,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Metrics/EpRet,Misc/AcceptanceStep,Safety/ShieldLagrangeMultiplier/Max,Misc/FinalStepNorm,TotalEnvSteps,Value/cost,Train/LR,Safety/EpCostShield,Train/Epoch,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Value/Adv,Misc/gradient_norm,Time/Update,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Time/Epoch,Value/reward,Safety/shield_violation,Time/Rollout,Train/PolicyStd,Train/StopIter,_step,Time/FPS
0.2970421314239502,0.9991779327392578,1598.1751708984375,1748.001461875,0.9991779327392578,0.0003162579669151455,0.0005812612362205982,1746563059.1877496,1.191985845565796,1000,1.3964093923568726,0.3742511570453644,1.0392876863479614,0.19154369086027145,0.3742511570453644,0.01851646788418293,0.36936986446380615,0.018597126007080078,50.5099983215332,4.492589950561523,0.36936986446380615,0.10963213443756104,2.954763174057007,1,0.36936986446380615,0.3087122440338135,220000.0,3.959251642227173,0,122.1500015258789,10,0,22.66484832763672,0.3742511570453644,1.525878801089675e-08,0.12069101631641388,26.6240177154541,0.9991779327392578,-0.004305105656385422,0,141.3730926513672,0.2182077169418335,7.336185932159424,114.74903106689453,0.9783816933631897,10,11,141.46963500976562
0.24034614861011505,1.0008424520492554,1746.75634765625,1890.020703732,1.0008424520492554,0.0003041549352928996,0.0005956754321232438,1746563207.7661123,0.46375587582588196,1000,1.3867799043655396,0.40952879190444946,1.273109793663025,-0.19693171977996826,0.40952879190444946,0.012339510023593903,0.40230897068977356,0.02306944504380226,48.06999969482422,-9.226476669311523,0.40230897068977356,-0.08729958534240723,3.6697263717651367,1,0.40230897068977356,0.30598703026771545,240000.0,4.802404880523682,0,76.55000305175781,11,0,13.438371658325195,0.40952879190444946,1.678466787780053e-08,0.1421653777360916,27.384611129760742,1.0008424520492554,0.004472319036722183,0,148.4659423828125,0.23160478472709656,7.9039483070373535,121.08126068115234,0.9686439633369446,10,12,134.71104431152344
0.27448326349258423,0.999586284160614,1888.77978515625,2035.206249382,0.999586284160614,0.0003301795804873109,0.0002925272274296731,1746563349.785536,-0.4297817349433899,1000,1.3807388544082642,0.44465458393096924,1.1013803482055664,0.06842607259750366,0.44465458393096924,0.01648751273751259,0.4353753924369812,0.030209379270672798,46.58000183105469,4.415470123291016,0.4353753924369812,-0.018873512744903564,4.4061784744262695,1,0.4353753924369812,0.3023104965686798,260000.0,4.472379207611084,0,94.94999694824219,12,0,17.85384178161621,0.44465458393096924,-1.5258788677030566e-09,0.1694960743188858,25.129085540771484,0.999586284160614,0.007139934226870537,0,141.91014099121094,0.2666037976741791,7.918104648590088,116.781005859375,0.9628243446350098,10,13,140.93426513671875
0.28133130073547363,1.0003589391708374,2033.9490966796875,2175.73133356,1.0003589391708374,0.00030358927324414253,0.00025383642059750855,1746563494.970955,0.23286652565002441,1000,1.3766250610351562,0.47970572113990784,1.103294014930725,0.03499528765678406,0.47970572113990784,0.016430366784334183,0.46871381998062134,0.02196493372321129,47.7400016784668,-2.443182945251465,0.46871381998062134,0.016121774911880493,4.8090362548828125,1,0.46871381998062134,0.3103911280632019,280000.0,4.6950154304504395,0,102.30000305175781,13,0,15.410658836364746,0.47970572113990784,2.4414061883248905e-08,0.09935278445482254,26.06789207458496,1.0003589391708374,-0.00824444554746151,0,145.06251525878906,0.2979626953601837,7.957903861999512,118.99457550048828,0.9587224125862122,10,14,137.87159729003906
0.2782619297504425,1.0008132457733154,2174.509521484375,2314.283657039,1.0008132457733154,0.00034880463499575853,0.0005749954143539071,1746563635.4966238,-0.4241664707660675,1000,1.3655166625976562,0.5145449638366699,1.0373040437698364,-0.11904159188270569,0.5145449638366699,0.018587356433272362,0.5015366077423096,0.021532481536269188,44.400001525878906,-2.2278947830200195,0.5015366077423096,-0.1029198169708252,5.2329912185668945,1,0.5015366077423096,0.2886422276496887,300000.0,4.305380344390869,0,72.05000305175781,14,0,13.182764053344727,0.5145449638366699,-4.577636492086867e-09,0.14524881541728973,25.625429153442383,1.0008131265640259,-0.0004324521869421005,0,140.43405151367188,0.3009178340435028,7.586829662322998,114.80858612060547,0.948092520236969,10,15,142.4156036376953
0.25979286432266235,1.0011427402496338,2313.047607421875,2460.811865345,1.0011427402496338,0.00033103395253419876,0.0008079831604845822,1746563774.0493765,-0.22998861968517303,1000,1.3615485429763794,0.5487625598907471,1.1461138725280762,-0.056585147976875305,0.5487625598907471,0.015225591138005257,0.5331021547317505,0.023638328537344933,35.790000915527344,-3.762136459350586,0.5331021547317505,-0.1595049649477005,5.298850059509277,1,0.5331021547317505,0.2977522015571594,320000.0,3.5805792808532715,0,45.900001525878906,15,0,9.42062759399414,0.5487625598907471,1.5258788677030566e-09,0.14292073249816895,24.09703826904297,1.0011426210403442,0.0021058470010757446,0,138.45693969726562,0.31211671233177185,6.27956485748291,114.35987854003906,0.94440096616745,10,16,144.44924926757812
0.3082636892795563,1.0019053220748901,2459.58251953125,2602.1989071,1.0019053220748901,0.0003307727456558496,0.0013472380815073848,1746563920.5775816,-0.4340944290161133,1000,1.3540328741073608,0.5823715329170227,0.9710232019424438,-0.007189273834228516,0.5823715329170227,0.02121146023273468,0.5640302300453186,0.024767307564616203,34.40999984741211,0.8469715118408203,0.5640302300453186,-0.16669423878192902,5.6443586349487305,1,0.5640302300453186,0.2993311882019043,340000.0,4.098415851593018,0,59.5,16,0,10.267599105834961,0.5823715329170227,-7.629394005448376e-09,0.18100285530090332,27.06383514404297,1.0019053220748901,0.0011289790272712708,0,146.44752502441406,0.38511529564857483,7.414218902587891,119.3836669921875,0.9378710389137268,10,17,136.56768798828125
0.28474321961402893,1.0017993450164795,2600.912353515625,2743.197456044,1.0017993450164795,0.00033365629496984184,0.001272329012863338,1746564061.963567,-0.0713614821434021,1000,1.3459349870681763,0.6152230501174927,1.0042089223861694,-0.05528365075588226,0.6152230501174927,0.019832689315080643,0.5941762328147888,0.029916007071733475,30.510000228881836,0.6820840835571289,0.5941762328147888,-0.22197788953781128,6.539787769317627,1,0.5941762328147888,0.2859416604042053,360000.0,3.761277437210083,0,52.349998474121094,17,0,10.94968318939209,0.6152230501174927,-9.155272984173735e-09,0.1789698302745819,26.43116569519043,1.00179922580719,0.005148699507117271,0,141.24229431152344,0.5239266157150269,7.663917064666748,114.81108856201172,0.9306562542915344,10,18,141.60064697265625
0.2709485590457916,1.0016529560089111,2741.971923828125,2884.218827554,1.0016529560089111,0.00033147403155453503,0.0011687602382153273,1746564202.9623106,-0.18865102529525757,1000,1.3335479497909546,0.6471751928329468,1.0885835886001587,0.07236804068088531,0.6471751928329468,0.016877425834536552,0.6240860223770142,0.02663143165409565,26.75,0.09292888641357422,0.6240860223770142,-0.14960984885692596,6.946685791015625,1,0.6240860223770142,0.29495012760162354,380000.0,3.4802663326263428,0,65.69999694824219,18,0,11.042612075805664,0.6471751928329468,0.0,0.18464288115501404,26.202880859375,1.0016528367996216,-0.003284575417637825,0,140.90249633789062,0.5390687584877014,7.637050151824951,114.6995620727539,0.9192448258399963,10,19,141.942138671875
0.2637479305267334,0.9993719458580017,2882.9892578125,3023.819833501,0.9993719458580017,0.0003437323321122676,0.0004441154014784843,1746564343.9837155,-0.5975229144096375,1000,1.3162909746170044,0.6781862378120422,1.0504305362701416,-0.06440813839435577,0.6781862378120422,0.018125711008906364,0.6529182195663452,0.035683225840330124,24.469999313354492,-2.656405448913574,0.6529182195663452,-0.21401798725128174,7.78582763671875,1,0.6529182195663452,0.27704885601997375,400000.0,3.5120577812194824,0,40.04999923706055,19,0,8.38620662689209,0.6781862378120422,-1.2207030941624453e-08,0.18887890875339508,26.343677520751953,0.9993719458580017,0.009051794186234474,0,140.92710876464844,0.5978857278823853,6.348195552825928,114.5833740234375,0.9033238291740417,10,20,141.91734313964844
0.2652895450592041,1.0011956691741943,3022.591552734375,3158.814592984,1.0011956691741943,0.0002897026133723557,0.0008454095805063844,1746564483.584911,0.55488121509552,1000,1.3065203428268433,0.7082946300506592,1.1897379159927368,0.01854787766933441,0.7082946300506592,0.014129508286714554,0.6808934211730957,0.027711855247616768,23.3799991607666,-1.2494854927062988,0.6808934211730957,-0.19547010958194733,8.335156440734863,1,0.6808934211730957,0.31562501192092896,420000.0,3.44079852104187,0,42.54999923706055,20,0,7.136721134185791,0.7082946300506592,0.0,0.09474126249551773,24.68706512451172,1.0011955499649048,-0.007971370592713356,0,139.50741577148438,0.6175784468650818,6.201629638671875,114.82032775878906,0.8943557739257812,10,21,143.36155700683594
0.2467355728149414,1.0003538131713867,3157.537353515625,3295.322134737,1.0003538131713867,0.0003277864307165146,0.00025018368614837527,1746564618.5792096,-0.002848327159881592,1000,1.3125996589660645,0.7376839518547058,1.1697734594345093,0.04034408926963806,0.7376839518547058,0.014615921303629875,0.7082866430282593,0.028935885056853294,24.399999618530273,0.9024262428283691,0.7082866430282593,-0.15512602031230927,8.389720916748047,1,0.7082866430282593,0.28862473368644714,440000.0,3.0284805297851562,0,47.150001525878906,21,0,8.03914737701416,0.7376839518547058,-6.103515470812226e-09,0.12615399062633514,27.693641662597656,1.0003538131713867,0.0012240298092365265,0,134.8568572998047,0.6596313714981079,5.898933410644531,107.16316223144531,0.9001376032829285,10,22,148.30540466308594
0.2590363323688507,1.0007941722869873,3294.089599609375,3432.433408756,1.0007941722869873,0.00037048888043500483,0.0005615084082819521,1746564755.0876286,-0.12386110424995422,1000,1.3077486753463745,0.7662651538848877,1.0391894578933716,-0.029871061444282532,0.7662651538848877,0.018519971519708633,0.7346217036247253,0.02739584818482399,21.979999542236328,-2.463439464569092,0.7346217036247253,-0.1849970817565918,7.803556442260742,1,0.7346217036247253,0.2691878378391266,460000.0,2.833073377609253,0,32.79999923706055,22,0,5.575707912445068,0.7662651538848877,-6.866454960174906e-09,0.18816585838794708,26.635774612426758,1.0007940530776978,-0.0015400368720293045,0,136.4047088623047,0.6281975507736206,5.018935203552246,109.76889038085938,0.8958500027656555,10,23,146.6225128173828
0.31727489829063416,1.00153386592865,3431.189453125,3564.705512004,1.00153386592865,0.0003439467982389033,0.0010845226934179664,1746564892.1986027,-0.31548282504081726,1000,1.299580693244934,0.7940621972084045,0.8887094259262085,0.0779469832777977,0.7940621972084045,0.02532271482050419,0.7604624032974243,0.047808121889829636,21.030000686645508,2.4594388008117676,0.7604624032974243,-0.1070500984787941,8.620573997497559,1,0.7604624032974243,0.2819651961326599,480000.0,2.706526041030884,0,44.150001525878906,23,0,8.035146713256836,0.7940621972084045,5.340575981449547e-09,0.18266375362873077,26.326919555664062,1.00153386592865,0.020412273705005646,0,137.01577758789062,0.7360373139381409,4.912953853607178,110.68883514404297,0.8889225125312805,10,24,145.9685821533203
0.23453347384929657,1.0024383068084717,3563.458740234375,3703.297248439,1.0024383068084717,0.000366564083378762,0.0017241432797163725,1746565024.4704595,-0.7828508615493774,1000,1.2828320264816284,0.8210809230804443,1.1442776918411255,-0.0723281279206276,0.8210809230804443,0.01527449395507574,0.7853765487670898,0.038230590522289276,19.920000076293945,-0.5703625679016113,0.7853765487670898,-0.1793782263994217,8.210654258728027,1,0.7853765487670898,0.26837143301963806,500000.0,2.843153953552246,0,31.700000762939453,24,0,7.464784145355225,0.8210809230804443,1.1444091230217168e-09,0.1308007389307022,25.833362579345703,1.0024381875991821,-0.00957753136754036,0,132.1615753173828,0.6566425561904907,4.823361873626709,106.3281478881836,0.8738997578620911,10,25,151.3299102783203
0.3174096643924713,1.0012636184692383,3702.0712890625,3845.307499369,1.0012636184692383,0.00035867225960828364,0.0008935132063925266,1746565163.0624285,-0.4454486072063446,1000,1.2695109844207764,0.8476768136024475,0.8664799928665161,0.17224854929372668,0.8476768136024475,0.026638682931661606,0.8106812834739685,0.04258148372173309,23.299999237060547,1.4825053215026855,0.8106812834739685,-0.007129677105695009,8.916328430175781,1,0.8106812834739685,0.27502912282943726,520000.0,2.806849718093872,0,62.849998474121094,25,0,8.94728946685791,0.8476768136024475,-1.2207030941624453e-08,0.30843794345855713,23.8963680267334,1.0012636184692383,0.004350893199443817,0,138.4998016357422,0.8197284936904907,5.125080585479736,114.60338592529297,0.8623876571655273,10,26,144.404541015625
0.3180171549320221,1.0023291110992432,3844.09033203125,3985.123313537,1.0023291110992432,0.000325957516906783,0.0016468740068376064,1746565305.0728796,0.09502677619457245,1000,1.2697882652282715,0.8737438917160034,0.9058319926261902,-0.14471476478502154,0.8737438917160034,0.024374432861804962,0.8357085585594177,0.0404396653175354,21.239999771118164,-0.3071737289428711,0.8357085585594177,-0.15184444189071655,9.506475448608398,1,0.8357085585594177,0.28807008266448975,540000.0,3.1910271644592285,0,46.0,26,0,8.640115737915039,0.8737438917160034,-2.5939939973795845e-08,0.24748167395591736,27.035972595214844,1.0023289918899536,-0.002141818404197693,0,141.93246459960938,0.8563558459281921,5.5587005615234375,114.89646911621094,0.8631837964057922,10,27,140.91209411621094
0.3982998728752136,0.9993542432785034,3983.89306640625,4127.368144137,0.9993542432785034,0.0003435506368987262,0.00045664707431569695,1746565444.8885114,-0.965195894241333,1000,1.2655162811279297,0.8996694684028625,0.689241349697113,0.17097932659089565,0.8996694684028625,0.04210049659013748,0.8612829446792603,0.04430312663316727,25.299999237060547,-0.010897636413574219,0.8612829446792603,0.0191348847001791,10.347633361816406,1,0.8612829446792603,0.2745247483253479,560000.0,2.784452199935913,0,66.55000305175781,27,0,8.629218101501465,0.8996694684028625,1.2207030941624453e-08,0.22047165036201477,27.73549461364746,0.9993541836738586,0.0038634613156318665,0,139.72743225097656,0.9257205128669739,5.092529773712158,111.99189758300781,0.860617458820343,10,28,143.1358184814453
0.2820974290370941,1.0001376867294312,4126.140625,4264.389735365,1.0001376867294312,0.0003328741295263171,9.733113256515935e-05,1746565587.1335337,-0.807228684425354,1000,1.2638086080551147,0.9253420829772949,0.977013885974884,-0.12557671032845974,0.9253420829772949,0.0209521371871233,0.8862481713294983,0.040449108928442,23.540000915527344,-2.514519214630127,0.8862481713294983,-0.10644182562828064,9.594526290893555,1,0.8862481713294983,0.27561309933662415,580000.0,2.381732940673828,0,37.95000076293945,28,0,6.114698886871338,0.9253420829772949,-1.1444091896350983e-08,0.18497012555599213,27.168045043945312,1.0001376867294312,-0.0038540177047252655,0,142.15597534179688,0.825171709060669,4.345836639404297,114.98788452148438,0.8593771457672119,10,29,140.69053649902344
0.2485000193119049,0.9990191459655762,4263.1611328125,4410.200924513,0.9990191459655762,0.000351409544236958,0.0006935404380783439,1746565724.1548622,-0.53321373462677,1000,1.258680820465088,0.9508892893791199,1.1113040447235107,-0.03787270188331604,0.9508892893791199,0.016194364055991173,0.9107479453086853,0.033263497054576874,24.649999618530273,0.4475831985473633,0.9107479453086853,-0.14431452751159668,9.982263565063477,1,0.9107479453086853,0.2761590778827667,600000.0,2.6148300170898438,0,39.70000076293945,29,0,6.562282085418701,0.9508892893791199,7.629394338515283e-10,0.242801234126091,28.037723541259766,0.9990191459655762,-0.0071856118738651276,0,136.93606567382812,0.9750081896781921,4.900736331939697,108.89830017089844,0.8552395701408386,10,30,146.05355834960938
0.3482290506362915,1.0027165412902832,4408.96142578125,4554.154910213,1.0027165412902832,0.00032617320539429784,0.001920884707942605,1746565869.9660406,0.09711295366287231,1000,1.2546790838241577,0.9761266708374023,0.7739475965499878,0.030821681022644043,0.9761266708374023,0.03338925167918205,0.9351248741149902,0.0446036159992218,22.06999969482422,0.4862198829650879,0.9351248741149902,-0.11349284648895264,9.839262008666992,1,0.9351248741149902,0.26951104402542114,620000.0,2.5938124656677246,0,46.599998474121094,30,0,7.048501968383789,0.9761266708374023,-3.814697002724188e-09,0.46555304527282715,29.598947525024414,1.0027165412902832,0.011340118944644928,0,145.70938110351562,0.8923599720001221,5.03329610824585,116.11040496826172,0.8521738052368164,10,31,137.259521484375
0.33636537194252014,1.0001368522644043,4552.92138671875,4697.009186152,1.0001368522644043,0.00031640275847166777,9.676916670287028e-05,1746566013.919992,0.34375113248825073,1000,1.25239098072052,1.0012048482894897,0.8534979820251465,0.06930071115493774,1.0012048482894897,0.02745521254837513,0.9598754644393921,0.03637707605957985,23.3700008392334,0.7668313980102539,0.9598754644393921,-0.04419213533401489,10.078601837158203,1,0.9598754644393921,0.28708717226982117,640000.0,2.658679246902466,0,58.29999923706055,31,0,7.815333366394043,1.0012048482894897,3.814697002724188e-09,0.3235955238342285,26.24373435974121,1.0001368522644043,-0.008226539939641953,0,143.85696411132812,1.017472505569458,5.165767192840576,117.61319732666016,0.8502709269523621,10,32,139.02699279785156
0.38786181807518005,1.0003814697265625,4695.7880859375,4838.684489222,1.0003814697265625,0.00036015090881846845,0.00026973983040079474,1746566156.7744083,0.9629523754119873,1000,1.2460445165634155,1.0262168645858765,0.6916329264640808,0.08895484730601311,1.0262168645858765,0.041809841990470886,0.985319197177887,0.03252953290939331,24.149999618530273,1.0890264511108398,0.985319197177887,0.044762711971998215,9.62219524383545,1,0.985319197177887,0.2682580053806305,660000.0,2.507911443710327,0,67.19999694824219,32,0,8.904359817504883,1.0262168645858765,-8.392333938900265e-09,0.44296300411224365,25.816354751586914,1.0003814697265625,-0.0038475431501865387,0,142.7703399658203,0.9126142859458923,4.9786529541015625,116.95393371582031,0.8449140191078186,10,33,140.0851287841797
0.3262045085430145,1.0011062622070312,4837.43798828125,4976.786376075,1.0011062622070312,0.00033763996907509863,0.0007821893086656928,1746566298.4492211,-1.3466663360595703,1000,1.245604395866394,1.0513293743133545,0.8248892426490784,-0.21474597975611687,1.0513293743133545,0.02939264103770256,1.0103394985198975,0.04446324333548546,25.93000030517578,0.72979736328125,1.0103394985198975,-0.16998326778411865,10.136041641235352,1,1.0103394985198975,0.26908260583877563,680000.0,2.783552646636963,0,41.0,33,0,9.634157180786133,1.0513293743133545,-1.0681151962899094e-08,0.27604448795318604,28.712566375732422,1.0011062622070312,0.011933710426092148,0,141.56663513183594,0.9528054594993591,5.2724609375,112.8540267944336,0.8447208404541016,10,34,141.27622985839844
0.3881515860557556,0.9999475479125977,4975.52783203125,5112.803691766,0.9999475479125977,0.0003462393651716411,3.711734461830929e-05,1746566436.5510526,-1.0739877223968506,1000,1.236843466758728,1.0767520666122437,0.7362268567085266,0.09755908697843552,1.0767520666122437,0.03689831495285034,1.0358097553253174,0.04234864562749863,28.459999084472656,0.5696592330932617,1.0358097553253174,-0.07242418080568314,10.341998100280762,1,1.0358097553253174,0.2857676148414612,700000.0,3.101656675338745,0,60.95000076293945,34,0,10.203816413879395,1.0767520666122437,-1.5258788677030566e-09,0.3048013746738434,25.713703155517578,0.9999475479125977,-0.0021145977079868317,0,137.974853515625,1.0863720178604126,5.821091175079346,112.26110076904297,0.8377884030342102,10,35,144.95394897460938
