Loss/Loss_cost_critic,Loss/Loss_reward_critic,Loss/Loss_cost_critic/Delta,TotalEnvSteps,Loss/Loss_reward_critic/Delta,Time/FPS,Value/cost,Train/LR,Misc/Alpha,Time/Update,Loss/Loss_pi,Train/PolicyRatio/Max,Train/StopIter,Time/Epoch,Metrics/EpLen,_runtime,_timestamp,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio,Loss/Loss_pi/Delta,Value/reward,Misc/AcceptanceStep,_step,Train/Epoch,Train/Entropy,Train/KL,Train/PolicyStd,Metrics/LagrangeMultiplier/Std,Value/Adv,Misc/H_inv_g,Time/Rollout,Misc/gradient_norm,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Max,Misc/FinalStepNorm,Metrics/LagrangeMultiplier,Misc/xHx,Metrics/EpRet,Metrics/EpCost,Time/Total
16.757844924926758,7.145043849945068,16.757844924926758,20000.0,7.145043849945068,168.7798309326172,0.005131361540406942,0,0.5185402631759644,8.913276672363281,-0.025672584772109985,1.000759482383728,10,118.49756622314453,500,236.991490058,1743331157.8186653,0.0005369508289732039,0.03599999472498894,1.000759482383728,-0.025672584772109985,0.06222974881529808,1,1,0,1.4198236465454102,0.0002017379883909598,1.0009697675704956,0,7.629394005448376e-09,0.6859763264656067,109.58426666259766,0.11624274402856827,1.000759482383728,0.03599999472498894,0.3557063639163971,0.03599999472498894,0.0743815004825592,1.0924701690673828,43.775001525878906,118.49845886230469
14.957498550415039,5.369971752166748,-1.8003463745117188,40000.0,-1.7750720977783203,171.0099334716797,1.4647254943847656,0,0.5219796299934387,8.46019458770752,-0.024673720821738243,1.0019067525863647,10,116.95227813720703,500,354.291119584,1743331274.8390574,0.0013481933856382966,0.07083497941493988,1.0019067525863647,0.0009988639503717422,0.13715383410453796,1,2,1,1.4223512411117554,0.00021167707745917141,1.0035840272903442,0,-1.5258788677030566e-09,0.6669129729270935,108.4920654296875,0.11938115954399109,1.0019067525863647,0.07083497941493988,0.3481149673461914,0.07083497941493988,0.07340452075004578,-2.227700710296631,38.962501525878906,235.53565979003906
2.5834341049194336,3.8089797496795654,-12.374064445495605,60000.0,-1.5609920024871826,170.6066436767578,2.336752414703369,0,0.5418907403945923,8.42825698852539,-0.02462698705494404,1.002528190612793,10,117.22872924804688,500,470.974291114,1743331392.1386166,0.0017876445781439543,0.10417602956295013,1.002528190612793,4.673376679420471e-05,-0.11543893814086914,1,3,2,1.4237173795700073,0.00022112236183602363,1.0049906969070435,0,0.0,0.6383074522018433,108.80045318603516,0.11727369576692581,1.002528190612793,0.10417602956295013,0.34589287638664246,0.10417602956295013,0.06810930371284485,-3.0640909671783447,23.649999618530273,352.8211364746094
13.138761520385742,5.633991718292236,10.555327415466309,80000.0,1.825011968612671,171.51695251464844,2.5821456909179688,0,0.5468482971191406,8.455039024353027,-0.024217672646045685,1.000044822692871,10,116.60655212402344,500,587.490549323,1743331508.8218534,3.175072561134584e-05,0.13697342574596405,1.000044822692871,0.0004093144088983536,-0.2269967943429947,1,4,3,1.4233474731445312,0.00021236824977677315,1.0049751996994019,0,9.155272984173735e-09,0.6417879462242126,108.15149688720703,0.11267673969268799,1.000044822692871,0.13697342574596405,0.3509606420993805,0.13697342574596405,0.066880002617836,-0.20064735412597656,24.31999969482422,469.4984130859375
10.354009628295898,5.801344871520996,-2.7847518920898438,100000.0,0.16735315322875977,171.76162719726562,3.4761641025543213,0,0.48644179105758667,8.427135467529297,-0.026893625035881996,1.0011141300201416,10,116.44044494628906,500,704.603906169,1743331625.33813,0.0007877526804804802,0.16973432898521423,1.001114010810852,-0.0026759523898363113,-0.029542598873376846,1,5,4,1.4185867309570312,0.00021182213095016778,1.0004853010177612,0,0.0,0.7243413329124451,108.01329040527344,0.1250942200422287,1.0011141300201416,0.16973432898521423,0.3523499071598053,0.16973432898521423,0.08452168852090836,-0.611724317073822,26.34000015258789,586.0179443359375
10.361037254333496,4.333742618560791,0.007027626037597656,120000.0,-1.467602252960205,170.8856201171875,3.6497883796691895,0,0.4872388243675232,8.417228698730469,-0.026699936017394066,0.999109148979187,10,117.037353515625,500,821.662471449,1743331742.4514236,0.0006299549131654203,0.20274502038955688,0.9991090893745422,0.0001936890184879303,0.011065193451941013,1,6,5,1.4098981618881226,0.00020631261577364057,0.9921524524688721,0,3.814697002724188e-09,0.7322623133659363,108.62010192871094,0.12313465774059296,0.999109148979187,0.20274502038955688,0.3567866086959839,0.20274502038955688,0.08424539864063263,0.2673974633216858,29.110000610351562,703.1298217773438
6.9794511795043945,4.4313459396362305,-3.3815860748291016,140000.0,0.09760332107543945,170.9292755126953,3.1886887550354004,0,0.4673924744129181,8.428009986877441,-0.028506329283118248,1.0025466680526733,10,117.00745391845703,500,938.769584031,1743331859.5099056,0.0018007943872362375,0.2358262836933136,1.0025466680526733,-0.0018063932657241821,0.13205812871456146,1,7,6,1.4113153219223022,0.0001973295584321022,0.9936966896057129,0,-6.103515470812226e-09,0.7642018795013428,108.57942962646484,0.12931981682777405,1.0025466680526733,0.2358262836933136,0.35718220472335815,0.2358262836933136,0.09155172109603882,2.1454856395721436,27.540000915527344,820.2118530273438
12.487345695495605,5.552337646484375,5.507894515991211,160000.0,1.1209917068481445,170.89935302734375,4.2669572830200195,0,0.409765362739563,8.438070297241211,-0.03217597305774689,1.0004231929779053,10,117.02793884277344,500,1055.687777069,1743331976.6170352,0.00029913021717220545,0.26930052042007446,1.0004230737686157,-0.0036696437746286392,0.14447970688343048,1,8,7,1.4138895273208618,0.0002011116739595309,0.9961788654327393,0,4.577636492086867e-09,0.8727741837501526,108.58985137939453,0.14601503312587738,1.0004231929779053,0.26930052042007446,0.3576326072216034,0.26930052042007446,0.11911310255527496,1.111382007598877,32.279998779296875,937.2921142578125
7.03715705871582,5.540283679962158,-5.450188636779785,180000.0,-0.012053966522216797,171.1882781982422,4.013880252838135,0,0.41766953468322754,8.445693016052246,-0.030488641932606697,0.9982718825340271,10,116.83042907714844,500,1172.329020366,1743332093.5352921,0.0012219776399433613,0.3033193349838257,0.9982718825340271,0.0016873311251401901,0.23539431393146515,1,9,8,1.4141244888305664,0.00019523875380400568,0.9963927865028381,0,3.051757735406113e-09,0.8615986704826355,108.38471984863281,0.14447368681430817,0.9982718825340271,0.3033193349838257,0.3598635196685791,0.3033193349838257,0.11464742571115494,-1.6608799695968628,37.220001220703125,1054.2142333984375
9.557458877563477,5.806072235107422,2.5203018188476562,200000.0,0.26578855514526367,171.57102966308594,5.13867712020874,0,0.37093842029571533,8.431748390197754,-0.0363447479903698,1.0030152797698975,10,116.5698013305664,500,1289.346606338,1743332210.1764264,0.002132068620994687,0.337719202041626,1.003015160560608,-0.0058561060577631,0.24497590959072113,1,10,9,1.414530634880066,0.00022497437021229416,0.9968552589416504,0,3.051757735406113e-09,0.9346233010292053,108.1380386352539,0.167434424161911,1.0030152797698975,0.337719202041626,0.3466877043247223,0.337719202041626,0.1453537791967392,-0.6655188202857971,36.4900016784668,1170.8577880859375
