Metrics/EpRet,Time/Epoch,TotalEnvSteps,Time/Total,Train/LR,Train/PolicyRatio,Loss/Loss_reward_critic,Time/FPS,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Train/Epoch,Train/KL,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Train/Entropy,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Min,Train/PolicyStd,Train/PolicyRatio/Max,Safety/shield_adv_c,Value/Adv,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier,Metrics/EpLen,Loss/Loss_pi/Delta,_step,_timestamp,Value/reward,Train/StopIter,_runtime,Metrics/EpCost,Safety/shield_violation,Loss/Loss_cost_critic,Safety/EpCostShield,Time/Rollout,Time/Update,Value/cost,Loss/Loss_pi
5.92724609375,231.9238739013672,220000.0,2548.744140625,0.00026699999580159783,1.0048103332519531,0.01893017068505287,86.23519134521484,0,0.009951161220669746,-3.484029769897461,10,0.007802299223840237,0.3871552348136902,0.3871552348136902,0.0031794030219316483,1.184691309928894,0,1.0048103332519531,0.7924414277076721,1.0048103332519531,NaN,0.17840541899204254,0.3846881687641144,0.3846881687641144,0.3846881687641144,0.3871552348136902,1000,-0.09517890214920044,11,1746498954.7408643,0.4019230306148529,40,2788.798448171,34.77000045776367,8.416540145874023,9.973978996276855,60.599998474121094,90.42859649658203,141.49520874023438,4.674050807952881,-0.4331710636615753
6.215554237365723,238.8734588623047,240000.0,2787.699951171875,0.0002640000020619482,1.0037599802017212,0.014993580058217049,83.7263412475586,0,0.010377468541264534,4.054220199584961,11,0.008557288907468319,0.4229620695114136,0.4229620695114136,-0.003936590626835823,1.1730804443359375,0,1.0037599802017212,0.7835197448730469,1.0037599802017212,NaN,0.1073613315820694,0.4195672571659088,0.4195672571659088,0.4195672571659088,0.4229620695114136,1000,0.14857548475265503,12,1746499193.6886904,0.4388537108898163,40,3031.018685099,38.119998931884766,7.601539134979248,14.028199195861816,115.05000305175781,96.99742126464844,141.8759765625,4.138585090637207,-0.2845955789089203
7.206237316131592,242.12742614746094,260000.0,3029.910888671875,0.0002610000083222985,1.003352403640747,0.019539758563041687,82.60113525390625,0,0.010006401687860489,-3.2933835983276367,12,0.008848056197166443,0.45885857939720154,0.45885857939720154,0.004546178504824638,1.1557897329330444,0,1.003352403640747,0.7701339721679688,1.003352403640747,NaN,0.02344623953104019,0.45410284399986267,0.45410284399986267,0.45410284399986267,0.45885857939720154,1000,-0.1069498360157013,13,1746499435.9088264,0.5781396627426147,40,3268.21350765,38.130001068115234,7.518363952636719,10.73481559753418,66.1500015258789,98.29168701171875,143.8356170654297,4.4740681648254395,-0.3915454149246216
7.400838851928711,237.10940551757812,280000.0,3267.115966796875,0.0002579999854788184,1.0038262605667114,0.02255835570394993,84.34925079345703,0,0.010698291473090649,-1.303680419921875,13,0.009673786349594593,0.4948914647102356,0.4948914647102356,0.0030185971409082413,1.139789342880249,0,1.0038262605667114,0.758010983467102,1.0038262605667114,NaN,-0.13302433490753174,0.48864901065826416,0.48864901065826416,0.48864901065826416,0.4948914647102356,1000,0.04131436347961426,14,1746499673.10415,0.5402446389198303,40,3497.20564698,39.529998779296875,6.800856113433838,9.431135177612305,76.1500015258789,91.78461456298828,145.3246612548828,3.9110195636749268,-0.3502310514450073
7.970546245574951,228.89671325683594,300000.0,3496.091552734375,0.00025499999173916876,1.0048025846481323,0.022252937778830528,87.37565612792969,0,0.010759144090116024,-0.8823137283325195,14,0.008899719454348087,0.5309011340141296,0.5309011340141296,-0.0003054179251194,1.123314380645752,0,1.0048025846481323,0.7456461191177368,1.0048025846481323,NaN,-0.021296508610248566,0.5227624773979187,0.5227624773979187,0.5227624773979187,0.5309011340141296,1000,-0.049674391746520996,15,1746499902.0958872,0.7218877077102661,40,3729.439172688,36.93000030517578,7.348365783691406,8.548821449279785,61.599998474121094,90.5613784790039,138.33526611328125,4.142741680145264,-0.3999054431915283
9.002236366271973,232.14276123046875,320000.0,3728.337890625,0.0002519999979995191,1.005470871925354,0.023455370217561722,86.15388488769531,0,0.010781866498291492,-0.29740238189697266,15,0.009106566198170185,0.5668938755989075,0.5668938755989075,0.0012024324387311935,1.1063216924667358,0,1.0054709911346436,0.7333298325538635,1.0054709911346436,NaN,-0.07755525410175323,0.5563334822654724,0.5563334822654724,0.5563334822654724,0.5668938755989075,1000,-0.03835761547088623,16,1746500134.330068,0.787340521812439,40,3968.033998905,37.029998779296875,7.947199821472168,8.251419067382812,56.45000076293945,94.70924377441406,137.4334259033203,4.232587814331055,-0.43826305866241455
9.819522857666016,238.49635314941406,340000.0,3966.912109375,0.00024900000425986946,1.0031328201293945,0.02522558532655239,83.85872650146484,0,0.010504988953471184,1.8487625122070312,16,0.008288847282528877,0.6025675535202026,0.6025675535202026,0.0017702151089906693,1.0966148376464844,0,1.0031328201293945,0.7261614799499512,1.0031328201293945,NaN,0.046920374035835266,0.589821457862854,0.589821457862854,0.589821457862854,0.6025675535202026,1000,0.03849846124649048,17,1746500372.9245858,0.7939333915710449,40,4196.326741549,32.0099983215332,7.9426751136779785,10.100181579589844,67.44999694824219,95.63484954833984,142.8614501953125,3.944648504257202,-0.3997645974159241
10.148736953735352,228.2063751220703,360000.0,4195.2236328125,0.0002460000105202198,1.006080150604248,0.025031372904777527,87.63996887207031,0,0.011046484112739563,-0.8934602737426758,17,0.0092066191136837,0.6379970908164978,0.6379970908164978,-0.0001942124217748642,1.0785605907440186,0,1.006080150604248,0.7133168578147888,1.006080150604248,NaN,-0.01828562095761299,0.6232337951660156,0.6232337951660156,0.6232337951660156,0.6379970908164978,1000,0.0025773048400878906,18,1746500601.217132,0.9077250957489014,40,4429.356006022,32.439998626708984,7.717175006866455,9.206721305847168,67.1500015258789,90.99333190917969,137.21298217773438,3.8500733375549316,-0.3971872925758362
11.146615982055664,232.90728759765625,380000.0,4428.220703125,0.00024300000222865492,1.006547212600708,0.03042655438184738,85.87107849121094,0,0.010805419646203518,-0.5985260009765625,18,0.008781530894339085,0.6729752421379089,0.6729752421379089,0.005395181477069855,1.0625321865081787,0,1.006547212600708,0.7020912766456604,1.006547212600708,NaN,0.20183266699314117,0.6562325358390808,0.6562325358390808,0.6562325358390808,0.6729752421379089,1000,-0.02872622013092041,19,1746500834.2461405,0.9227207899093628,40,4665.855647282,28.93000030517578,7.695765495300293,8.608195304870605,56.95000076293945,94.38710021972656,138.5201416015625,3.9765679836273193,-0.4259135127067566
11.24756145477295,236.40798950195312,400000.0,4664.75390625,0.00023999999393709004,1.0049699544906616,0.026843907311558723,84.5995101928711,0,0.01079354528337717,0.4851999282836914,19,0.008041169494390488,0.7076077461242676,0.7076077461242676,-0.003582647070288658,1.0526117086410522,0,1.0049699544906616,0.6953035593032837,1.0049699544906616,NaN,-0.11846780776977539,0.6893728971481323,0.6893728971481323,0.6893728971481323,0.7076077461242676,1000,0.04403093457221985,20,1746501070.7461507,0.9582886695861816,40,4899.052483505,29.520000457763672,7.857552528381348,9.093395233154297,71.30000305175781,97.60139465332031,138.80654907226562,3.4450523853302,-0.38188257813453674
10.938562393188477,233.11903381347656,420000.0,4897.95947265625,0.00023700000019744039,1.0035319328308105,0.026146456599235535,85.79308319091797,0,0.01105610653758049,0.851740837097168,20,0.009404879063367844,0.7421247959136963,0.7421247959136963,-0.0006974507123231888,1.047155737876892,0,1.0035319328308105,0.6915212273597717,1.0035319328308105,NaN,0.11900165677070618,0.7232871651649475,0.7232871651649475,0.7232871651649475,0.7421247959136963,1000,0.06433209776878357,21,1746501303.942964,1.0507433414459229,40,5137.720476944,32.06999969482422,8.369860649108887,9.945136070251465,93.8499984741211,93.27779388427734,139.84112548828125,3.908041477203369,-0.3175504803657532
11.340232849121094,238.57542419433594,440000.0,5136.6103515625,0.00023400000645779073,1.0064493417739868,0.026660315692424774,83.8309326171875,0,0.010956614278256893,0.005450248718261719,21,0.009856382384896278,0.7765339612960815,0.7765339612960815,0.0005138590931892395,1.0292418003082275,0,1.0064493417739868,0.6794071793556213,1.0064493417739868,NaN,-0.15522083640098572,0.7567222118377686,0.7567222118377686,0.7567222118377686,0.7765339612960815,1000,-0.11324545741081238,22,1746501542.6105874,1.0213432312011719,40,5370.571335518,31.93000030517578,7.761297702789307,9.950586318969727,57.150001525878906,95.6458740234375,142.92941284179688,3.799391508102417,-0.43079593777656555
11.821502685546875,232.76377868652344,460000.0,5369.4736328125,0.00023099999816622585,1.0038930177688599,0.026556774973869324,85.92402648925781,0,0.010887968353927135,0.7345190048217773,22,0.011185954324901104,0.8109219670295715,0.8109219670295715,-0.00010354071855545044,1.0157643556594849,0,1.0038930177688599,0.6704437732696533,1.0038930177688599,NaN,0.09476953744888306,0.7903575897216797,0.7903575897216797,0.7903575897216797,0.8109219670295715,1000,0.10226118564605713,23,1746501775.4620242,1.0437899827957153,40,5606.888045693,32.93000030517578,7.390978813171387,10.685105323791504,75.1500015258789,92.445556640625,140.31809997558594,3.600696086883545,-0.3285347521305084
11.972782135009766,236.2140350341797,480000.0,5605.7744140625,0.0002280000044265762,1.0046130418777466,0.02807595767080784,84.66897583007812,0,0.010725028812885284,-1.395878791809082,23,0.008616393432021141,0.8454200625419617,0.8454200625419617,0.0015191826969385147,1.0114309787750244,0,1.0046131610870361,0.6675679683685303,1.0046131610870361,NaN,0.06737739592790604,0.8240818977355957,0.8240818977355957,0.8240818977355957,0.8454200625419617,1000,-0.05460447072982788,24,1746502011.7786934,1.168412685394287,40,5843.081109067,34.7599983215332,8.124323844909668,9.289226531982422,72.44999694824219,97.5015869140625,138.7123565673828,4.199818134307861,-0.3831392228603363
12.192827224731445,236.10574340820312,500000.0,5841.97607421875,0.00022499999613501132,1.0065425634384155,0.028802936896681786,84.70780944824219,0,0.010814450681209564,-1.2722749710083008,24,0.009482414461672306,0.8798807859420776,0.8798807859420776,0.0007269792258739471,0.9990353584289551,0,1.0065425634384155,0.6596325635910034,1.0065425634384155,NaN,0.10401248931884766,0.8570958375930786,0.8570958375930786,0.8570958375930786,0.8798807859420776,1000,-0.031979769468307495,25,1746502247.9714594,1.07279372215271,40,6071.299001999,32.849998474121094,7.078283786773682,8.016951560974121,50.400001525878906,94.13581085205078,141.96986389160156,3.6077094078063965,-0.4151189923286438
12.660456657409668,228.10523986816406,520000.0,6070.17431640625,0.00022200000239536166,1.0073621273040771,0.03349779173731804,87.67882537841797,0,0.011225457303225994,2.1815853118896484,25,0.008852136321365833,0.9141393899917603,0.9141393899917603,0.004694854840636253,0.9884352087974548,0,1.0073621273040771,0.6525793671607971,1.0073621273040771,NaN,-0.1594187170267105,0.889975368976593,0.889975368976593,0.889975368976593,0.9141393899917603,1000,0.033479392528533936,26,1746502476.1899152,1.1722395420074463,40,6311.635393934,30.520000457763672,7.43051815032959,10.19853687286377,63.400001525878906,88.40957641601562,139.69558715820312,3.8513550758361816,-0.38163959980010986
13.033268928527832,240.2574005126953,540000.0,6310.5380859375,0.00021899999410379678,1.0073657035827637,0.03047187067568302,83.24405670166016,0,0.011774763464927673,-0.4098024368286133,26,0.010336429812014103,0.9481987357139587,0.9481987357139587,-0.0030259210616350174,0.9693253636360168,0,1.0073657035827637,0.6399276256561279,1.0073657035827637,NaN,-0.24617169797420502,0.9226868748664856,0.9226868748664856,0.9226868748664856,0.9481987357139587,1000,-0.0036641359329223633,27,1746502716.5260296,1.2329212427139282,40,6542.372014751,30.200000762939453,7.4666748046875,9.788734436035156,61.900001525878906,97.70112609863281,142.5561981201172,3.5951499938964844,-0.3853037357330322
13.097912788391113,230.6355743408203,560000.0,6541.25341796875,0.00021600000036414713,1.0075056552886963,0.03241094574332237,86.7168960571289,0,0.011451025493443012,-1.431290626525879,27,0.010685988701879978,0.9819198250770569,0.9819198250770569,0.0019390750676393509,0.9584224820137024,0,1.0075056552886963,0.6329506039619446,1.0075056552886963,NaN,-0.0015162825584411621,0.9549209475517273,0.9549209475517273,0.9549209475517273,0.9819198250770569,1000,-0.008346110582351685,28,1746502947.262261,1.2481638193130493,40,6778.667849826,28.079999923706055,6.892827987670898,8.357443809509277,53.150001525878906,89.8662338256836,140.76927185058594,3.480801582336426,-0.3936498463153839
12.72549819946289,236.2048797607422,580000.0,6777.56640625,0.00021300000662449747,1.003943920135498,0.0356668084859848,84.67225646972656,0,0.011044030077755451,-0.2047128677368164,28,0.009989355690777302,1.0153270959854126,1.0153270959854126,0.00325586274266243,0.9506425261497498,0,1.003943920135498,0.6280053853988647,1.003943920135498,NaN,-0.18959644436836243,0.9871916174888611,0.9871916174888611,0.9871916174888611,1.0153270959854126,1000,0.039575546979904175,29,1746503183.5580537,1.2120566368103027,40,7015.671592285,27.850000381469727,7.074718952178955,8.152730941772461,65.0,94.8521728515625,141.35263061523438,3.1200551986694336,-0.35407429933547974
12.754261016845703,236.91400146484375,600000.0,7014.57470703125,0.0002099999983329326,1.007354736328125,0.033722296357154846,84.41881561279297,0,0.011817976832389832,-1.1136445999145508,29,0.011290435679256916,1.0485434532165527,1.0485434532165527,-0.001944512128829956,0.9372952580451965,0,1.007354736328125,0.6198635101318359,1.007354736328125,NaN,0.35547512769699097,1.0190882682800293,1.0190882682800293,1.0190882682800293,1.0485434532165527,1000,-0.030855447053909302,30,1746503420.5618489,1.1771445274353027,40,7255.41943675,28.8700008392334,6.899409294128418,7.03908634185791,54.29999923706055,94.10828399658203,142.8056182861328,3.499107837677002,-0.38492974638938904
12.679052352905273,239.66793823242188,620000.0,7254.32763671875,0.00020700000459328294,1.0087335109710693,0.03473133221268654,83.44879150390625,0,0.012274758890271187,-0.5921392440795898,30,0.011953162960708141,1.081581950187683,1.081581950187683,0.0010090358555316925,0.9185290932655334,0,1.0087335109710693,0.6084535717964172,1.0087335109710693,NaN,-0.037794262170791626,1.0504732131958008,1.0504732131958008,1.0504732131958008,1.081581950187683,1000,-0.03296944499015808,31,1746503660.3100603,1.2508845329284668,40,7479.462583498,28.709999084472656,6.956838130950928,6.44694709777832,49.75,90.97710418701172,148.69078063964844,3.3787031173706055,-0.4178991913795471
12.294775009155273,223.97381591796875,640000.0,7478.37548828125,0.00020399999630171806,1.0060615539550781,0.032081473618745804,89.29615020751953,0,0.010955000296235085,-0.8703761100769043,31,0.011329964734613895,1.114244818687439,1.114244818687439,-0.002649858593940735,0.9040106534957886,0,1.0060615539550781,0.5998386740684509,1.0060615539550781,NaN,0.019307196140289307,1.0806933641433716,1.0806933641433716,1.0806933641433716,1.114244818687439,1000,0.02739948034286499,32,1746503884.3534873,1.1134700775146484,40,7714.901461306,26.049999237060547,5.403203010559082,5.576570987701416,33.349998474121094,84.13365173339844,139.84010314941406,2.667201280593872,-0.39049971103668213
11.988173484802246,235.34173583984375,660000.0,7713.78125,0.0002010000025620684,1.0068583488464355,0.03392200917005539,84.98280334472656,0,0.011679928749799728,1.4077692031860352,32,0.01084385346621275,1.1466580629348755,1.1466580629348755,0.0018405355513095856,0.8911641240119934,0,1.0068583488464355,0.5922810435295105,1.0068583488464355,NaN,0.1434490829706192,1.1107507944107056,1.1107507944107056,1.1107507944107056,1.1466580629348755,1000,0.03667968511581421,33,1746504119.7913098,1.2076489925384521,40,7947.970957137,26.979999542236328,6.232521057128906,6.984340190887451,53.400001525878906,90.45401763916016,144.8876495361328,3.42102313041687,-0.3538200259208679
11.970850944519043,232.98114013671875,680000.0,7946.87353515625,0.00019799999427050352,1.0056358575820923,0.03179507330060005,85.84385681152344,0,0.011475101113319397,-1.2313170433044434,33,0.01079639419913292,1.1786507368087769,1.1786507368087769,-0.0021269358694553375,0.8841490745544434,0,1.0056359767913818,0.5883250832557678,1.0056359767913818,NaN,-0.1793394386768341,1.1403182744979858,1.1403182744979858,1.1403182744979858,1.1786507368087769,1000,-0.008288919925689697,34,1746504352.861401,1.1685696840286255,40,8177.33323001,24.639999389648438,5.866783142089844,5.753023147583008,45.20000076293945,94.94889068603516,138.0321807861328,3.0220084190368652,-0.3621089458465576
11.679157257080078,229.28480529785156,700000.0,8176.23974609375,0.00019500000053085387,1.0048032999038696,0.028277242556214333,87.2277603149414,0,0.011356634087860584,-0.4738039970397949,34,0.009160174056887627,1.210141658782959,1.210141658782959,-0.0035178307443857193,0.887839138507843,0,1.0048034191131592,0.5906381607055664,1.0048034191131592,NaN,-0.01740363985300064,1.169450044631958,1.169450044631958,1.169450044631958,1.210141658782959,1000,0.05381590127944946,35,1746504582.2238977,1.1536686420440674,40,8410.358621019,23.170000076293945,5.0188517570495605,5.279219150543213,45.099998474121094,88.47820281982422,140.80654907226562,2.5560879707336426,-0.30829304456710815
10.887778282165527,232.9385223388672,720000.0,8409.25390625,0.00019200000679120421,1.004429578781128,0.030687542632222176,85.85956573486328,0,0.011563844047486782,0.8828306198120117,35,0.010205645114183426,1.241095781326294,1.241095781326294,0.002410300076007843,0.8911763429641724,0,1.004429578781128,0.5926162004470825,1.004429578781128,NaN,0.04378257691860199,1.1986193656921387,1.1986193656921387,1.1986193656921387,1.241095781326294,1000,0.040459513664245605,36,1746504815.249279,1.0071672201156616,40,8635.486499819,22.149999618530273,5.195569038391113,6.162049770355225,54.650001525878906,91.83467102050781,141.10379028320312,2.7988460063934326,-0.26783353090286255
10.608434677124023,224.99986267089844,740000.0,8634.33984375,0.00018899999849963933,1.0036789178848267,0.032305046916007996,88.8889389038086,0,0.011651839129626751,0.07853460311889648,36,0.010990641079843044,1.2717667818069458,1.2717667818069458,0.00161750428378582,0.8919018507003784,0,1.0036789178848267,0.5932211875915527,1.0036789178848267,NaN,-0.06597957760095596,1.227765679359436,1.227765679359436,1.227765679359436,1.2717667818069458,1000,0.006664901971817017,37,1746505040.376702,1.1195251941680908,40,8861.713544172,24.209999084472656,4.852570533752441,6.240584373474121,53.150001525878906,88.52938079833984,136.47042846679688,2.504796028137207,-0.26116862893104553
11.001821517944336,226.11892700195312,760000.0,8860.595703125,0.00018600000475998968,1.0076327323913574,0.03059847094118595,88.44903564453125,0,0.011907191015779972,-0.6109542846679688,37,0.012216787785291672,1.3019578456878662,1.3019578456878662,-0.0017065759748220444,0.8875090479850769,0,1.0076327323913574,0.5906340479850769,1.0076327323913574,NaN,-0.07483729720115662,1.2560473680496216,1.2560473680496216,1.2560473680496216,1.3019578456878662,1000,-0.1307133138179779,38,1746505266.6036081,1.3841726779937744,40,9099.211862234,21.719999313354492,5.353472709655762,5.629630088806152,34.5,88.93978118896484,137.1790313720703,2.703052043914795,-0.39188194274902344
10.919890403747559,237.41427612304688,780000.0,9098.1171875,0.0001829999964684248,1.0036793947219849,0.030024314299225807,84.24093627929688,0,0.012170733883976936,1.6420235633850098,38,0.011750446632504463,1.3318125009536743,1.3318125009536743,-0.000574156641960144,0.8801524639129639,0,1.0036793947219849,0.5862072110176086,1.0036793947219849,NaN,-0.09313569962978363,1.2846788167953491,1.2846788167953491,1.2846788167953491,1.3318125009536743,1000,0.17284227907657623,39,1746505504.1026073,1.3297770023345947,40,9327.303859112,22.6299991607666,4.847539901733398,7.271653652191162,59.0,94.15013885498047,143.2640380859375,2.684725761413574,-0.2190396636724472
11.471015930175781,228.0260009765625,800000.0,9326.2158203125,0.00018000000272877514,1.0039886236190796,0.030009543523192406,87.70929718017578,0,0.012149892747402191,-0.30740880966186523,39,0.011643381789326668,1.361474633216858,1.361474633216858,-1.477077603340149e-05,0.8692065477371216,0,1.0039886236190796,0.5798118710517883,1.0039886236190796,NaN,0.310413122177124,1.3131755590438843,1.3131755590438843,1.3131755590438843,1.361474633216858,1000,-0.10182808339595795,40,1746505732.1945639,1.317751169204712,40,9554.319296001,23.690000534057617,5.497016429901123,6.964244842529297,48.79999923706055,89.80613708496094,138.21978759765625,2.767770767211914,-0.32086774706840515
