Misc/Nu_star,Train/PolicyRatio,Train/PolicyRatio/Std,Misc/Lambda_star,Misc/H_inv_g,_timestamp,Value/cost,_step,Time/Total,Time/Epoch,Train/PolicyStd,Value/Adv,Loss/Loss_cost_critic,TotalEnvSteps,Train/KL,Metrics/EpCost,Misc/B,Misc/A,Misc/FinalStepNorm,Loss/Loss_pi,_runtime,Train/PolicyRatio/Min,Misc/Alpha,Misc/q,Time/FPS,Loss/Loss_pi/Delta,Misc/s,Metrics/EpLen,Misc/r,Time/Update,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Max,Train/LR,Metrics/EpRet,Loss/Loss_reward_critic,Misc/AcceptanceStep,Train/Epoch,Train/Entropy,Misc/OptimCase,Train/StopIter,Misc/gradient_norm,Misc/cost_gradient_norm,Misc/xHx,Value/reward,Time/Rollout
4.302985668182373,0.9993904232978821,0.00043099367758259177,0.0,0.22705711424350739,1743310247.917691,0.0603937990963459,46,4322.982421875,95.20250701904297,0.9705480933189392,-8.392333938900265e-09,0.27238765358924866,920000.0,0.00014093381469137967,0.33000001311302185,-100.79792785644531,0.020108968019485474,0.3184223473072052,0.0020336986053735018,4419.238792533,0.9993904829025269,0.9648313522338867,0.021484587341547012,210.07850646972656,0.007234035758301616,0.0010801551397889853,500,0.001218972960487008,9.61313247680664,0.18882573395967484,-0.0012105070054531097,0.9993904829025269,0,-0.19241207838058472,0.011939045041799545,1,45,1.3875150680541992,0,10,0.36455202102661133,0.04261576011776924,0.021484587341547012,-0.1451718509197235,85.58935546875
10.229817390441895,0.9993786811828613,0.0004393668205011636,0.0,0.23795317113399506,1743310341.7776031,0.1577025204896927,47,4416.84130859375,93.7774887084961,0.9504430294036865,1.0681151962899094e-08,0.07427473366260529,940000.0,0.00017731718253344297,0.33000001311302185,-569.7947387695312,0.018262483179569244,0.2892102897167206,0.0021400584373623133,4513.393127594,0.9993786811828613,1.0332481861114502,0.018733566626906395,213.2707977294922,0.00010635983198881149,0.00019110477296635509,500,0.00030005164444446564,8.25262451171875,-0.19811291992664337,0.0007926616817712784,0.9993786811828613,0,-0.19755792617797852,0.012731706723570824,1,46,1.3668785095214844,0,10,0.2595386803150177,0.019448554143309593,0.018733566626906395,-0.12461601197719574,85.52484893798828
22.06743049621582,0.9993327260017395,0.000471791805466637,0.0,0.23254407942295074,1743310435.9322739,0.13534918427467346,48,4511.00390625,94.07646942138672,0.9424540400505066,-6.866454960174906e-09,0.04547223448753357,960000.0,0.00013979534560348839,0.33000001311302185,-2651.5400390625,0.01796146109700203,0.30382823944091797,-0.0020025717094540596,4607.216501454,0.9993327856063843,1.0446375608444214,0.018327299505472183,212.593017578125,-0.004142630146816373,4.1060164221562445e-05,500,-0.0001225766900461167,8.52178955078125,-0.028802499175071716,-6.941147148609161e-06,0.9993327856063843,0,-0.2343405783176422,0.012724765576422215,1,47,1.3579096794128418,0,10,0.25732681155204773,0.008462244644761086,0.018327299505472183,-0.0945981815457344,85.55465698242188
0.0,1.0001957416534424,0.0002799060894176364,0.992938756942749,0.22913935780525208,1743310529.755644,0.06039515882730484,49,4604.818359375,93.74082946777344,0.9450914263725281,0.0,0.03284681960940361,980000.0,4.482885174184048e-08,0.0,0.019999999552965164,0.019396547228097916,0.0,-0.004310134798288345,4701.245477837,1.0001957416534424,1.0071111917495728,0.01971854642033577,213.35421752929688,-0.0023075630888342857,1.2738599252770655e-05,500,6.407059845514596e-05,8.381143569946289,-0.012625414878129959,-0.0021385131403803825,1.0001957416534424,0,-0.3268582820892334,0.010586252436041832,0,48,1.3603278398513794,1,10,0.2631441354751587,0.003777911886572838,0.01971854642033577,-0.05141150951385498,85.35964965820312
10.832703590393066,1.0,3.594295350239918e-08,-2016.853271484375,0.20080076158046722,1743310623.7843645,0.0834580808877945,50,4698.84619140625,93.94654083251953,0.9427799582481384,7.629394005448376e-09,0.021752938628196716,1000000.0,2.0898315835502298e-16,0.0,0.019999999552965164,0.018529551103711128,0.0,2.0121096895309165e-06,4795.061554199,1.0,1.0328495502471924,0.018748030066490173,212.8870391845703,0.004312146907977876,1.8518188653615653e-06,500,-2.0168532500974834e-05,8.59343147277832,-0.011093880981206894,0.0003013070672750473,1.0,0,-0.2401881068944931,0.01088755950331688,0,49,1.3579751253128052,1,10,0.38261666893959045,0.0026946880389004946,0.018748030066490173,-0.059150200337171555,85.35309600830078
26.014238357543945,1.0000004768371582,6.147191129457497e-07,-1105.4276123046875,0.23208311200141907,1743310717.6010432,0.06500925868749619,51,4792.65283203125,93.7173843383789,0.9427789449691772,0.0,0.014412974938750267,1020000.0,2.0898315835502298e-16,0.0,0.019999999552965164,0.021444709971547127,0.0,4.269484634278342e-06,4888.972997437,1.0000005960464478,0.9593173265457153,0.021732278168201447,213.40757751464844,2.2573749447474256e-06,4.1493174762763374e-07,500,-1.105427600123221e-05,8.357364654541016,-0.007339963689446449,-0.000977824442088604,1.0000005960464478,0,-0.5115416049957275,0.009909735061228275,0,50,1.3579741716384888,1,10,0.3133324980735779,0.0010897830361500382,0.021732278168201447,-0.09068793803453445,85.36000061035156
0.0,1.0002415180206299,0.00028001025202684104,1.0609619617462158,0.24085159599781036,1743310811.5121152,0.05730413645505905,52,4886.57958984375,93.83965301513672,0.944335401058197,7.629394338515283e-10,0.00742237688973546,1040000.0,4.5428450334839e-08,0.0,0.019999999552965164,0.022380264475941658,0.0,-0.004666137509047985,4982.847957693,1.0002415180206299,0.9425406455993652,0.022512804716825485,213.12953186035156,-0.004670406993682263,1.6934257018874632e-07,500,4.875444119534222e-06,8.32862663269043,-0.006990598049014807,0.0013019302859902382,1.0002415180206299,0,-0.4568213224411011,0.011211665347218513,0,51,1.359521508216858,1,10,0.32080522179603577,0.0009047084022313356,0.022512804716825485,-0.0721529945731163,85.51100158691406
158.1573944091797,0.9999998211860657,3.0604320500060567e-07,-716.4948120117188,0.24180489778518677,1743310905.3864484,0.04471847787499428,53,4980.4462890625,93.79021453857422,0.9427786469459534,-1.0681151962899094e-08,0.002337300917133689,1060000.0,4.1796631671004597e-16,0.0,0.019999999552965164,0.0198757816106081,0.0,6.668370133411372e-06,5076.660941654,0.9999998807907104,0.9756914973258972,0.021008970215916634,213.2418670654297,0.0046728058791813964,3.5302640810641606e-08,500,-7.1649478741164785e-06,8.342958450317383,-0.005085075972601771,-0.0004803510382771492,0.9999998807907104,0,-0.4234071969985962,0.010731314308941364,0,52,1.3579741716384888,1,10,0.2919670641422272,0.000654050731100142,0.021008970215916634,-0.07680167257785797,85.44723510742188
154.1704864501953,0.9999998211860657,2.3909495894258725e-07,-392.19512939453125,0.23917168378829956,1743310999.199797,0.037161581218242645,54,5074.27197265625,93.73400115966797,0.9427793025970459,-1.3351439953623867e-08,0.00038649560883641243,1080000.0,7.523394071357742e-15,0.0,0.019999999552965164,0.024829203262925148,0.0,1.4298767382570077e-05,5170.691038609,0.9999998807907104,0.8867655992507935,0.025433853268623352,213.3697509765625,7.630397249158705e-06,1.543905270295909e-08,500,-3.921951247320976e-06,8.346226692199707,-0.0019508053082972765,-0.0005584778264164925,0.9999998807907104,0,-0.47251424193382263,0.010172836482524872,0,53,1.3579750061035156,1,10,0.37013036012649536,0.0003579915501177311,0.025433853268623352,-0.08466606587171555,85.38775634765625
0.0,0.9997400045394897,0.0003414995444472879,1.0656814575195312,0.21457575261592865,1743311093.230236,0.031189456582069397,55,5168.30322265625,93.95796966552734,0.9419620037078857,-1.5258788677030566e-09,4.007654570159502e-05,1100000.0,4.873357895007757e-08,0.0,0.019999999552965164,0.022653965279459953,0.0,-0.0046077389270067215,5264.573627836,0.9997400045394897,0.9383665323257446,0.022713538259267807,212.8611297607422,-0.004622037694389292,3.0475247325689736e-10,500,7.835137694200967e-07,8.36723518371582,-0.0003464190631348174,0.0010158112272620201,0.9997400045394897,0,-0.6194213628768921,0.011188647709786892,0,54,1.357279896736145,1,10,0.41933685541152954,8.036201325012371e-05,0.022713538259267807,-0.1259450912475586,85.5907211303711
