Misc/gradient_norm,Metrics/LagrangeMultiplier/Std,Misc/H_inv_g,Train/PolicyRatio,Time/Total,Loss/Loss_pi/Delta,Safety/EpCostShield,Time/Update,Misc/AcceptanceStep,Loss/Loss_reward_critic,Misc/xHx,_timestamp,Safety/ShieldLagrangeMultiplier/Std,Train/StopIter,Metrics/LagrangeMultiplier/Max,Train/KL,Time/Rollout,Loss/Loss_reward_critic/Delta,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Loss/Loss_cost_critic,Train/LR,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,Misc/FinalStepNorm,Train/PolicyRatio/Min,Value/reward,_step,Train/Entropy,Train/PolicyRatio/Max,Metrics/EpCost,Value/cost,Metrics/LagrangeMultiplier,TotalEnvSteps,_runtime,Value/Adv,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Max,Time/FPS,Safety/shield_violation,Misc/Alpha,Loss/Loss_pi,Metrics/EpLen,Train/PolicyRatio/Std,Loss/Loss_cost_critic/Delta,Train/Epoch,Time/Epoch,Safety/ShieldLagrangeMultiplier
0.11635903269052505,0,0.14981044828891754,1.0014225244522095,109.40518951416016,0.20393027365207672,206.14999389648438,15.432887077331543,1,0.02891312539577484,0.006586804520338774,1746550747.171627,0,10,0.035999998450279236,0.0003596344031393528,93.97164154052734,0.02891312539577484,-1.1041113138198853,0.035999998450279236,75.5467300415039,0,1.0060476064682007,0.04500000178813934,0.2610474228858948,1.001422643661499,0.23539799451828003,1,1.4249581098556519,1.001422643661499,176.89999389648438,0.0840715542435646,0.035999998450279236,20000.0,199.688713748,-2.6702879907247734e-08,3.947749137878418,0.04500000178813934,182.80776977539062,-0.03814935311675072,1.7425180673599243,0.20393027365207672,500,0.0010058485204353929,75.5467300415039,0,109.404541015625,0.04500000178813934
0.1296287178993225,0,0.21559220552444458,1.0005770921707153,198.77618408203125,-0.09370134770870209,100.25,12.307197570800781,1,0.024918919429183006,0.009542016312479973,1746550836.6077008,0,10,0.07019960880279541,0.00034217312349937856,76.97867584228516,-0.003994205966591835,-0.21581824123859406,0.07019960880279541,37.14310836791992,0,1.0040782690048218,0.0774831622838974,0.3121244013309479,1.0005772113800049,0.17940478026866913,2,1.422998070716858,1.0005772113800049,125.51249694824219,3.1207518577575684,0.07019960880279541,40000.0,294.466521857,7.629394005448376e-09,1.3118360042572021,0.0774831622838974,223.99957275390625,3.4118492603302,1.447753667831421,0.11022892594337463,500,0.0004080938524566591,-38.403621673583984,1,89.285888671875,0.0774831622838974
0.15721991658210754,0,0.2624562382698059,0.9984152913093567,293.5987854003906,0.11734206974506378,138.9250030517578,13.322686195373535,1,0.024281740188598633,0.013574894517660141,1746550931.3854628,0,10,0.10409006476402283,0.0004514579486567527,81.35309600830078,-0.0006371792405843735,0.6384652256965637,0.10409006476402283,44.740196228027344,0,1.0068386793136597,0.11054761707782745,0.31856897473335266,0.9984153509140015,0.22533464431762695,3,1.4257441759109497,0.9984153509140015,117.23999786376953,5.526862621307373,0.10409006476402283,60000.0,389.467378574,9.918212917625624e-09,4.191651344299316,0.11054761707782745,211.24722290039062,6.658854007720947,1.2137985229492188,0.22757099568843842,500,0.00112051609903574,7.597087860107422,2,94.67579650878906,0.11054761707782745
0.09124765545129776,0,0.342939168214798,0.9990057945251465,388.5960998535156,0.032084718346595764,157.8000030517578,15.704240798950195,1,0.0266397874802351,0.02235334739089012,1746551026.386217,0,10,0.13762472569942474,0.00040052959229797125,79.19010162353516,0.002358047291636467,2.1011667251586914,0.13762472569942474,69.2809829711914,0,1.0033715963363647,0.1442083716392517,0.3243849575519562,0.9990057945251465,0.2616415321826935,4,1.422202229499817,0.9990057945251465,105.77999877929688,9.908941268920898,0.13762472569942474,80000.0,483.98538137,3.05175760217935e-08,2.163708209991455,0.1442083716392517,210.76068115234375,12.14841365814209,0.9458965063095093,0.2596557140350342,500,0.0007030093693174422,24.540786743164062,3,94.89436340332031,0.1442083716392517
0.11033058166503906,0,0.264888733625412,0.9980506896972656,483.12396240234375,0.09777259826660156,208.8249969482422,13.261293411254883,1,0.042059026658535004,0.016365554183721542,1746551120.9041903,0,10,0.17156392335891724,0.0004322787281125784,81.16114807128906,0.015419239178299904,3.971853733062744,0.17156392335891724,106.46204376220703,0,0.9919049143791199,0.17847159504890442,0.2928282618522644,0.9980506896972656,0.31715038418769836,5,1.4105523824691772,0.9980506896972656,137.8699951171875,16.37590217590332,0.17156392335891724,100000.0,577.484042667,1.5258788677030566e-09,4.508101463317871,0.17847159504890442,211.8140106201172,19.64349937438965,1.1054764986038208,0.35742831230163574,500,0.0013783705653622746,37.181060791015625,4,94.42245483398438,0.17847159504890442
0.1239645704627037,0,0.25467973947525024,1.0011316537857056,576.64990234375,0.05335688591003418,232.75,12.031596183776855,1,0.06321115791797638,0.014011695981025696,1746551214.402496,0,10,0.20605258643627167,0.0003387708857189864,81.39772033691406,0.021152131259441376,5.959863662719727,0.20605258643627167,127.38028717041016,0,0.9794282913208008,0.21319888532161713,0.3042733371257782,1.0011317729949951,0.5252588987350464,6,1.3978544473648071,1.0011317729949951,184.16000366210938,21.439931869506836,0.20605258643627167,120000.0,670.019350973,7.629394005448376e-09,4.814203262329102,0.21319888532161713,214.06553649902344,24.536128997802734,1.194729208946228,0.4107851982116699,500,0.00080022809561342,20.918243408203125,5,93.42932891845703,0.21319888532161713
0.1731484979391098,0,0.24581468105316162,1.0006691217422485,669.170166015625,-0.24539236724376678,172.97500610351562,12.0152587890625,1,0.08344071358442307,0.018304575234651566,1746551306.938339,0,10,0.24090223014354706,0.0004089726717211306,80.43485260009766,0.020229555666446686,7.407945156097412,0.24090223014354706,119.74205780029297,0,0.9741613268852234,0.24790644645690918,0.2569466233253479,1.000669240951538,0.7814254760742188,7,1.3925914764404297,1.000669240951538,173.6300048828125,19.29543113708496,0.24090223014354706,140000.0,761.015909379,-5.9509275729396904e-08,1.5975912809371948,0.24790644645690918,216.3328399658203,23.13576889038086,1.0452858209609985,0.16539283096790314,500,0.00047322481987066567,-7.6382293701171875,6,92.45013427734375,0.24790644645690918
0.31476035714149475,0,0.24411720037460327,1.0000553131103516,760.1838989257812,-0.12583912536501884,126.625,12.294710159301758,1,0.13542334735393524,0.018633821979165077,1746551397.9348743,0,10,0.2757416069507599,0.0004040597123093903,78.63409423828125,0.051982633769512177,9.286465644836426,0.2757416069507599,99.00785064697266,0,0.9584679007530212,0.28195005655288696,0.2529078722000122,1.0000553131103516,0.9607205986976624,8,1.3763221502304077,1.0000553131103516,145.83999633789062,16.32309913635254,0.2757416069507599,160000.0,851.065732607,1.9836425835251248e-08,-1.489569067955017,0.28195005655288696,219.9522705078125,19.445720672607422,1.0360099077224731,0.03955370560288429,500,3.9112273952923715e-05,-20.734207153320312,7,90.92881774902344,0.28195005655288696
0.32336845993995667,0,0.23809562623500824,1.0004981756210327,850.225830078125,-0.07072979770600796,99.67500305175781,12.755083084106445,1,0.1231272891163826,0.016670919954776764,1746551487.984702,0,10,0.3097809851169586,0.0003404990129638463,77.21859741210938,-0.012296058237552643,10.735032081604004,0.3097809851169586,72.8177719116211,0,0.9560327529907227,0.3149781823158264,0.26078733801841736,1.0004981756210327,1.2970750331878662,9,1.3738417625427246,1.0004981756210327,99.30000305175781,14.35244369506836,0.3097809851169586,180000.0,943.069984561,-2.2888182460434336e-09,1.970560073852539,0.3149781823158264,222.28720092773438,16.722900390625,1.0953049659729004,-0.031176092103123665,500,0.0003521790786180645,-26.190078735351562,8,89.97369384765625,0.3149781823158264
0.08521798998117447,0,0.21162262558937073,0.9998791813850403,942.2230224609375,-0.07851794920861721,83.6500015258789,14.133190155029297,1,0.1701497584581375,0.0096385283395648,1746551579.988752,0,10,0.34286898374557495,0.0003206940018571913,77.78904724121094,0.04702246934175491,12.675450325012207,0.34286898374557495,62.96567153930664,0,0.947509765625,0.3468520939350128,0.3048396706581116,0.9998792409896851,1.5411752462387085,10,1.3649282455444336,0.9998792409896851,84.97000122070312,13.506735801696777,0.34286898374557495,200000.0,1034.069848862,-5.340575981449547e-09,1.7965121269226074,0.3468520939350128,217.57513427734375,15.462817192077637,1.4404871463775635,-0.10969404131174088,500,8.541761781089008e-05,-9.852100372314453,9,91.92227172851562,0.3468520939350128
