Safety/shield_adv_c,Train/KL,Misc/FinalStepNorm,Metrics/EpRet,Train/PolicyRatio/Min,Time/FPS,Metrics/LagrangeMultiplier/Min,Safety/shield_violation,Misc/Alpha,Loss/Loss_cost_critic/Delta,Misc/xHx,Time/Update,Train/Epoch,Value/cost,Train/Entropy,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Std,Value/Adv,Misc/H_inv_g,Loss/Loss_reward_critic/Delta,Value/reward,TotalEnvSteps,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Misc/gradient_norm,Train/LR,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi,Train/StopIter,Time/Total,_timestamp,Time/Rollout,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier,_runtime,_step,Safety/EpCostShield,Train/PolicyRatio,Metrics/EpLen,Time/Epoch,Misc/AcceptanceStep
0.7286987900733948,0.0003630783758126199,0.24588339030742645,-0.713456928730011,1.0015273094177246,96.06934356689453,0.03599999472498894,0.21038369834423065,2.5244688987731934,11.506387710571289,0.0031382571905851364,33.268150329589844,0,0.17851269245147705,1.4663491249084473,11.506387710571289,0.0010799708543345332,0.04500000178813934,-0.3998680114746094,0,-3.051757735406113e-09,0.09740005433559418,0.007650425191968679,0.0430213026702404,20000.0,0.007650425191968679,0,0.04500000178813934,1.049146294593811,0.03599999472498894,0.04845433309674263,0,26.600000381469727,0.04500000178813934,-0.3998680114746094,10,208.1852569580078,1746607956.083616,174.91477966308594,1.0015273094177246,0.03599999472498894,366.458111437,1,64.5,1.0015273094177246,1000,208.18295288085938,1
1.8669853210449219,0.0002965954190585762,0.30533212423324585,-0.5959818363189697,1.0015981197357178,128.0952606201172,0.07092959433794022,1.8472827672958374,2.761159658432007,4.917634963989258,0.0026232837699353695,32.94258117675781,1,0.6003394722938538,1.5023905038833618,16.424022674560547,0.0011299850884824991,0.07950615882873535,-0.027158528566360474,0,1.525878801089675e-08,0.11058110743761063,-0.005120458779856563,0.028625598177313805,40000.0,0.002529966412112117,0,0.07950615882873535,1.0870894193649292,0.07092959433794022,0.04783385246992111,0,34.900001525878906,0.07950615882873535,-0.42702654004096985,10,364.49261474609375,1746608112.317639,123.1911849975586,1.0015981197357178,0.07092959433794022,529.105853379,2,103.5,1.0015980005264282,1000,156.13380432128906,1
0.5784561634063721,0.0002716724993661046,0.33131149411201477,-0.3641393780708313,1.0030641555786133,123.04888153076172,0.10554344952106476,3.647914171218872,2.6843512058258057,7.108224868774414,0.0027755540795624256,33.430450439453125,2,1.911728858947754,1.515288233757019,23.53224754333496,0.0021666851826012135,0.11393068730831146,0.042772889137268066,0,0.0,0.12342330068349838,0.0024293113965541124,0.023427508771419525,60000.0,0.004959277808666229,0,0.11393068730831146,1.101260781288147,0.10554344952106476,0.04585113376379013,0,49.983333587646484,0.11393068730831146,-0.3842536509037018,10,527.118896484375,1746608274.9649658,129.10655212402344,1.0030641555786133,0.10554344952106476,678.339521183,3,137.5,1.0030641555786133,1000,162.53704833984375,1
-0.7968118190765381,0.00022382830502465367,0.3452540934085846,-0.22047662734985352,1.0031297206878662,134.1212921142578,0.14030206203460693,6.124381065368652,3.5135226249694824,-17.71574354171753,0.0016200998798012733,32.95494842529297,3,2.6870250701904297,1.5320171117782593,5.816504001617432,0.0022130466531962156,0.14485156536102295,-0.11087533831596375,0,-3.051757735406113e-09,0.09826437383890152,0.0009247912093997002,0.03198646008968353,80000.0,0.005884069018065929,0,0.14485156536102295,1.1199746131896973,0.14030206203460693,0.024367062374949455,0,39.29999923706055,0.14485156536102295,-0.4951289892196655,10,676.357177734375,1746608424.1984897,116.16376495361328,1.0031297206878662,0.14030206203460693,840.108289829,4,27.75,1.0031296014785767,1000,149.11875915527344,1
0.40720057487487793,0.0002771636354736984,0.31364232301712036,-0.007345214020460844,1.0023362636566162,123.71417236328125,0.17529430985450745,4.195704460144043,2.988201856613159,8.773829936981201,0.002239794470369816,32.4539794921875,4,2.0611915588378906,1.5730425119400024,14.590333938598633,0.0016519316704943776,0.17721349000930786,0.17725074291229248,0,3.051757735406113e-09,0.10496021807193756,0.0035372432321310043,0.022935695946216583,100000.0,0.009421312250196934,0,0.17721349000930786,1.1672250032424927,0.17529430985450745,0.03355663642287254,0,44.7400016784668,0.17721349000930786,-0.31787824630737305,10,838.1340942382812,1746608585.967744,129.2089385986328,1.0023362636566162,0.17529430985450745,997.437184405,5,131.14999389648438,1.0023361444473267,1000,161.6629638671875,1
0.7544010877609253,0.0003135377774015069,0.29941850900650024,0.31443366408348083,1.0024464130401611,127.27833557128906,0.2105569839477539,6.485564708709717,2.743609666824341,3.984292984008789,0.0026569520123302937,31.095256805419922,5,3.2975687980651855,1.6151872873306274,18.574626922607422,0.0017298191087320447,0.21049673855304718,-0.03447726368904114,0,1.5258788677030566e-09,0.10913306474685669,-0.0013881772756576538,0.03953138738870621,120000.0,0.00803313497453928,0,0.21049673855304718,1.2176661491394043,0.2105569839477539,0.036966755986213684,0,53.34000015258789,0.21049673855304718,-0.3523555099964142,10,995.3684692382812,1746608743.2961762,126.0406494140625,1.0024464130401611,0.2105569839477539,1164.802544902,6,129.8000030517578,1.0024462938308716,1000,157.13592529296875,1
0.1854645013809204,0.0002137008705176413,0.3569180369377136,0.6793545484542847,1.0019611120224,119.5745849609375,0.24608580768108368,7.332496166229248,3.0629730224609375,1.4799938201904297,0.002131776185706258,33.03782653808594,6,3.8970913887023926,1.626721978187561,20.05462074279785,0.001386743737384677,0.2445167899131775,0.02326565980911255,0,-1.1444091230217168e-09,0.11652667075395584,0.003983846865594387,0.061062153428792953,140000.0,0.012016981840133667,0,0.2445167899131775,1.231768250465393,0.24608580768108368,0.03151661157608032,0,58.27000045776367,0.2445167899131775,-0.32908985018730164,10,1162.830078125,1746608910.6620255,134.22177124023438,1.0019611120224,0.24608580768108368,1325.541079494,7,146.39999389648438,1.0019611120224,1000,167.25962829589844,1
-0.9678504467010498,0.0003392621292732656,0.30057576298713684,0.9369463324546814,1.0032180547714233,124.49507904052734,0.281679630279541,8.205763816833496,2.3406741619110107,-4.346975326538086,0.0036504543386399746,33.541175842285156,7,4.5283942222595215,1.6407314538955688,15.707645416259766,0.002275536535307765,0.2780891954898834,-0.10274398326873779,0,-4.577636492086867e-09,0.12841416895389557,0.002957894466817379,0.058618053793907166,160000.0,0.014974876306951046,0,0.2780891954898834,1.248829960823059,0.281679630279541,0.05064067617058754,0,49.900001525878906,0.2780891954898834,-0.43183383345603943,10,1323.5753173828125,1746609071.4005954,127.10771942138672,1.0032180547714233,0.281679630279541,1482.410849842,8,84.4000015258789,1.0032180547714233,1000,160.64892578125,1
-0.26196032762527466,0.0002792401355691254,0.3250226676464081,1.2084590196609497,1.0044684410095215,127.57295227050781,0.31736162304878235,7.972092151641846,2.3259267807006836,-8.08919382095337,0.0036968919448554516,32.295310974121094,8,3.7783069610595703,1.6677799224853516,7.6184515953063965,0.003159665036946535,0.31042492389678955,-0.03310263156890869,0,3.051757735406113e-09,0.139738991856575,-0.003179732710123062,0.06415154784917831,180000.0,0.011795143596827984,0,0.31042492389678955,1.2829962968826294,0.31736162304878235,0.04570408910512924,0,51.27000045776367,0.31042492389678955,-0.4649364650249481,10,1480.4378662109375,1746609228.2699783,124.47769165039062,1.0044684410095215,0.31736162304878235,1645.392108145,9,55.25,1.0044684410095215,1000,156.77304077148438,1
1.3423055410385132,0.00030399736715480685,0.307559072971344,1.4072026014328003,1.0035251379013062,122.78309631347656,0.35314157605171204,8.428717613220215,1.9281622171401978,9.61899995803833,0.0053795017302036285,33.3977165222168,9,4.040957927703857,1.6944726705551147,17.237451553344727,0.0024926208425313234,0.3437231779098511,0.16385090351104736,0,1.3351439953623867e-08,0.15950891375541687,0.004354718141257763,0.07688762247562408,200000.0,0.016149861738085747,0,0.3437231779098511,1.3176054954528809,0.35314157605171204,0.05026779696345329,0,52.33000183105469,0.3437231779098511,-0.30108556151390076,10,1643.4273681640625,1746609391.2517262,129.49111938476562,1.0035251379013062,0.35314157605171204,1810.767058641,10,144.64999389648438,1.0035251379013062,1000,162.8888702392578,1
