Train/PolicyRatio/Max,Metrics/EpRet,Value/reward,Loss/Loss_pi,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Value/Adv,Time/FPS,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpLen,Loss/Loss_cost_critic,_step,_runtime,_timestamp,Time/Total,Metrics/LagrangeMultiplier/Min,Time/Rollout,Train/StopIter,Train/PolicyRatio/Min,Train/PolicyRatio/Std,Time/Epoch,Train/Epoch,Value/cost,Train/Entropy,Train/PolicyRatio,Safety/shield_violation,Metrics/EpCost,Loss/Loss_pi/Delta,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Max,TotalEnvSteps,Train/LR,Train/PolicyStd,Safety/ShieldLagrangeMultiplier,Time/Update,Metrics/LagrangeMultiplier/Std,Train/KL,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Safety/EpCostShield,Loss/Loss_cost_critic/Delta
0.9991919994354248,-1.5269733667373657,0.2758318781852722,-0.04849140718579292,0.009867973625659943,0.03599999472498894,0.3108995258808136,77.60758209228516,0.04500000178813934,0,1000,8.063067436218262,1,481.355286308,1746564844.5450284,257.7081604003906,0.03599999472498894,133.05535888671875,40,0.9991919994354248,0.009664827957749367,257.706787109375,0,-0.06923641264438629,1.4119995832443237,0.9991919994354248,0.10339515656232834,26.5,-0.04849140718579292,NaN,0.04500000178813934,20000.0,0.0002969999914057553,0.9930925369262695,0.04500000178813934,124.65131378173828,0,0.007394596468657255,0.03599999472498894,0.009867973625659943,74.1500015258789,8.063067436218262
0.9972195625305176,-1.1941723823547363,0.22362267971038818,-0.041689999401569366,0.006860508117824793,0.07087958604097366,0.1638202667236328,89.87464141845703,0.07950221747159958,0,1000,12.35708999633789,2,705.301139371,1746565067.1486685,480.3460388183594,0.07087958604097366,96.04781341552734,40,0.9972195625305176,0.01258974801748991,222.5321807861328,1,0.8702525496482849,1.395249366760254,0.9972195029258728,1.3950517177581787,24.174999237060547,0.0068014077842235565,NaN,0.07950221747159958,40000.0,0.00029399999766610563,0.9766111969947815,0.07950221747159958,126.48431396484375,0,0.012559150345623493,0.07087958604097366,-0.0030074655078351498,57.650001525878906,4.294022560119629
0.9999774098396301,-0.679832398891449,0.18868280947208405,-0.012668014504015446,0.006775522138923407,0.1058710366487503,0.04236683249473572,89.34050750732422,0.11429987847805023,0,1000,11.236614227294922,3,930.642690401,1746565291.0944886,704.2831420898438,0.1058710366487503,98.48297882080078,40,0.9999774098396301,0.01235941145569086,223.8626251220703,2,1.4055805206298828,1.3768783807754517,0.9999773502349854,2.421233892440796,32.53333282470703,0.02902198489755392,NaN,0.11429987847805023,60000.0,0.000291000003926456,0.9588235020637512,0.11429987847805023,125.37958526611328,0,0.011484269984066486,0.1058710366487503,-8.498597890138626e-05,81.3499984741211,-1.1204757690429688
0.9992503523826599,-0.11272506415843964,0.18660970032215118,-0.04485283046960831,0.0071818772703409195,0.14095696806907654,-0.12275432795286179,88.77903747558594,0.14875692129135132,0,1000,8.70850944519043,4,1159.363095203,1746565516.43605,929.6416015625,0.14095696806907654,99.30718994140625,40,0.9992503523826599,0.012528416700661182,225.27841186523438,3,2.4524762630462646,1.3513922691345215,0.9992502927780151,3.4820168018341064,30.237499237060547,-0.03218481596559286,NaN,0.14875692129135132,80000.0,0.0002880000101868063,0.9347566962242126,0.14875692129135132,125.97116088867188,0,0.013059045188128948,0.14095696806907654,0.0004063551314175129,58.54999923706055,-2.528104782104492
0.9957138895988464,0.34377720952033997,0.18766409158706665,0.17531870305538177,0.011176392436027527,0.17597614228725433,-0.1158452257514,87.47731018066406,0.18095499277114868,0,1000,24.747055053710938,5,1388.478764169,1746565745.1564212,1158.3369140625,0.17597614228725433,101.84555053710938,40,0.9957138895988464,0.013003929518163204,228.63072204589844,4,3.167621374130249,1.3477998971939087,0.9957138299942017,6.470611572265625,47.189998626708984,0.22017153352499008,NaN,0.18095499277114868,100000.0,0.0002849999873433262,0.9314247965812683,0.18095499277114868,126.78508758544922,0,0.012305807322263718,0.17597614228725433,0.003994515165686607,200.64999389648438,16.038545608520508
1.0001444816589355,1.5037685632705688,0.20854297280311584,-0.003973649349063635,0.01753324083983898,0.21113358438014984,-0.27337199449539185,87.3199234008789,0.21405543386936188,0,1000,22.422086715698242,6,1616.823143794,1746565974.2721577,1387.4691162109375,0.21113358438014984,103.39588928222656,40,1.0001444816589355,0.012097586877644062,229.04281616210938,5,4.944639682769775,1.338128685951233,1.0001444816589355,8.579164505004883,53.810001373291016,-0.1792923524044454,NaN,0.21405543386936188,120000.0,0.00028199999360367656,0.9224790334701538,0.21405543386936188,125.6468276977539,0,0.012731561437249184,0.21113358438014984,0.006356848403811455,131.14999389648438,-2.3249683380126953
1.0037071704864502,2.646019220352173,0.2727448642253876,-0.12161634117364883,0.016702018678188324,0.24656420946121216,-0.02073913998901844,87.63016510009766,0.246817484498024,0,1000,12.707493782043457,7,1841.782736607,1746566202.6165695,1615.7725830078125,0.24656420946121216,101.01012420654297,40,1.0037071704864502,0.013186936266720295,228.23190307617188,6,4.567921161651611,1.3006913661956787,1.0037071704864502,8.452899932861328,57.029998779296875,-0.1176426918245852,NaN,0.246817484498024,140000.0,0.0002789999998640269,0.8886558413505554,0.246817484498024,127.2217025756836,0,0.01677408069372177,0.24656420946121216,-0.0008312221616506577,82.1500015258789,-9.714592933654785
1.0030330419540405,3.549389362335205,0.30624449253082275,-0.12902016937732697,0.015025007538497448,0.28226619958877563,0.31425395607948303,88.9350357055664,0.2792578339576721,0,1000,13.208389282226562,8,2067.786743225,1746566427.5761786,1840.7689208984375,0.28226619958877563,99.88705444335938,40,1.0030330419540405,0.013338826596736908,224.8832550048828,7,4.75801944732666,1.2667335271835327,1.0030330419540405,8.330726623535156,54.349998474121094,-0.007403828203678131,NaN,0.2792578339576721,160000.0,0.00027600000612437725,0.8590133190155029,0.2792578339576721,124.99610137939453,0,0.015266839414834976,0.28226619958877563,-0.001677011139690876,78.8499984741211,0.5008955001831055
1.0036958456039429,4.576442718505859,0.3713915944099426,-0.16508719325065613,0.02068522199988365,0.31822872161865234,0.0045196861028671265,88.53166198730469,0.3110504448413849,0,1000,10.55990982055664,9,2280.401364707,1746566653.5801196,2066.751953125,0.31822872161865234,99.11578369140625,40,1.0036958456039429,0.013729017227888107,225.9078826904297,8,4.188560962677002,1.2416406869888306,1.0036958456039429,7.906697750091553,56.849998474121094,-0.03606702387332916,NaN,0.3110504448413849,180000.0,0.0002730000123847276,0.8377540111541748,0.3110504448413849,126.79203796386719,0,0.015039760619401932,0.31822872161865234,0.005660214461386204,65.3499984741211,-2.648479461669922
1.0097546577453613,5.4580912590026855,0.4941996932029724,-0.2804417014122009,0.021655064076185226,0.35372379422187805,-0.097633957862854,94.09729766845703,0.3412937521934509,0,1000,6.719015598297119,10,2506.295575042,1746566866.1948082,2279.395751953125,0.35372379422187805,99.19410705566406,36,1.0097546577453613,0.013689241372048855,212.54595947265625,9,4.0085835456848145,1.1989675760269165,1.0097546577453613,8.440431594848633,37.619998931884766,-0.1153545081615448,NaN,0.3412937521934509,200000.0,0.0002699999895412475,0.802863359451294,0.3412937521934509,113.35179901123047,0,0.020801803097128868,0.35372379422187805,0.0009698420763015747,37.79999923706055,-3.8408942222595215
