Loss/Loss_reward_critic/Delta,Misc/B,Loss/Loss_pi/Delta,Misc/Nu_star,Train/Entropy,Train/StopIter,Time/FPS,Train/Epoch,Misc/q,Misc/cost_gradient_norm,TotalEnvSteps,Misc/xHx,Misc/FinalStepNorm,Misc/A,Metrics/EpLen,Misc/gradient_norm,Misc/r,Time/Epoch,Value/reward,Value/Adv,Loss/Loss_cost_critic/Delta,Misc/s,Train/LR,Loss/Loss_pi,Time/Total,Time/Rollout,Train/PolicyRatio,Train/PolicyRatio/Max,Misc/AcceptanceStep,Train/KL,Metrics/EpRet,Time/Update,Misc/OptimCase,Train/PolicyRatio/Std,Train/PolicyRatio/Min,Loss/Loss_reward_critic,Misc/H_inv_g,_timestamp,Loss/Loss_cost_critic,_step,_runtime,Misc/Lambda_star,Train/PolicyStd,Value/cost,Misc/Alpha,Metrics/EpCost
0.0062752943485975266,-131806.5625,-0.003358329413458705,0.9135813117027283,1.4330778121948242,10,58.22761535644531,0,0.005079353228211403,0.11233595013618469,20000.0,0.005079353228211403,0.3402605950832367,0.004760664887726307,1000,0.09396038949489594,0.002763445023447275,343.4796447753906,-0.04349405691027641,-1.678466787780053e-08,4.6065673828125,0.023962682113051414,0,-0.003358329413458705,343.4809265136719,334.75286865234375,0.9992432594299316,0.9992432594299316,1,0.00012502125173341483,-0.9812601208686829,8.726765632629395,0,0.000535124447196722,0.9992432594299316,0.0062752943485975266,0.13264718651771545,1743327974.016775,4.6065673828125,1,687.156250291,0,1.014304757118225,0.021072903648018837,1.9843138456344604,56.20000076293945
0.0014502005651593208,-58685.12109375,0.00044748815707862377,0.6309272050857544,1.4390989542007446,10,58.430389404296875,1,0.007997767068445683,0.24066300690174103,40000.0,0.007997767068445683,0.29568448662757874,0.006174931302666664,1000,0.13463842868804932,0.009569947607815266,342.2876281738281,-0.06602593511343002,-1.5258788677030566e-09,1.7159910202026367,0.05024252086877823,0,-0.002910841256380081,685.8346557617188,333.72381591796875,0.9993850588798523,0.9993850588798523,1,0.00016987543494906276,-1.307544469833374,8.56379508972168,0,0.0004348711809143424,0.9993850588798523,0.007725494913756847,0.15373969078063965,1743328316.3840148,6.322558403015137,2,1027.265934802,0,1.020494818687439,1.4327560663223267,1.581358551979065,54.29999923706055
-0.003708282485604286,-104957.0078125,-0.002785705029964447,0.8738024830818176,1.4473496675491333,10,58.81817626953125,2,0.005956931505352259,0.11437233537435532,60000.0,0.005956931505352259,0.32535025477409363,0.005956536158919334,1000,0.07628626376390457,0.00010178113006986678,340.03094482421875,-0.07250697910785675,4.577636492086867e-09,-1.330244541168213,0.02619408816099167,0,-0.005696546286344528,1025.9461669921875,331.3350524902344,0.9997736811637878,0.9997736811637878,1,0.00012710507144220173,-1.2185475826263428,8.695878982543945,0,0.00016004563076421618,0.9997736811637878,0.004017212428152561,0.16407033801078796,1743328656.4936996,4.992313861846924,3,1371.87423321,0,1.0289057493209839,2.1709423065185547,1.83232843875885,52.43333435058594
0.0026979292742908,-102560.2734375,0.00010606972500681877,0.8832811117172241,1.4370222091674805,10,58.04832458496094,3,0.008011892437934875,0.11126057058572769,80000.0,0.008011892437934875,0.3359525799751282,0.008009660057723522,1000,0.12690752744674683,0.00023922263062559068,344.5404968261719,-0.09564697742462158,9.155272984173735e-09,-2.1318418979644775,0.025634918361902237,0,-0.005590476561337709,1370.5635986328125,335.8912048339844,1.0003753900527954,1.000375509262085,1,0.0001377189182676375,-1.4004915952682495,8.649274826049805,0,0.00026541276019997895,1.000375509262085,0.006715141702443361,0.155639186501503,1743329001.102014,2.8604719638824463,4,1716.524492295,0,1.0185441970825195,2.1956706047058105,1.5799639225006104,51.275001525878906
0.002737239468842745,-90983.1875,0.0026038968935608864,0.8844603896141052,1.4310396909713745,10,58.03963088989258,4,0.013026706874370575,0.1134154349565506,100000.0,0.013026706874370575,0.34055259823799133,0.012075531296432018,1000,0.1592337042093277,0.0049313632771372795,344.5921325683594,-0.11787762492895126,-1.5258788677030566e-09,-0.5881743431091309,0.02556660585105419,0,-0.002986579667776823,1715.2227783203125,335.8992919921875,1.0014880895614624,1.0014880895614624,1,0.00014515248767565936,-1.6039009094238281,8.692819595336914,0,0.0010522101074457169,1.0014880895614624,0.009452381171286106,0.18699783086776733,1743329345.752246,2.2722976207733154,5,2060.290669616,0,1.012350082397461,2.425701141357422,1.23907470703125,48.22999954223633
-0.0008705826476216316,-41563.9609375,-0.006756308022886515,0.55649334192276,1.4345418214797974,10,58.191585540771484,5,0.008285974152386189,0.2044849842786789,120000.0,0.008285974152386189,0.324515163898468,0.008258833549916744,1000,0.12166780978441238,-0.0013239190448075533,343.6922912597656,-0.10600471496582031,6.866454960174906e-09,2.061941385269165,0.06458178162574768,0,-0.009742887690663338,2058.9755859375,335.020751953125,0.9992354512214661,0.9992355108261108,1,0.00014554480731021613,-1.6208107471466064,8.671521186828613,0,0.0005405754782259464,0.9992355108261108,0.008581798523664474,0.1902327537536621,1743329689.5183833,4.3342390060424805,6,2403.343625273,0,1.0159366130828857,3.954942226409912,1.553613305091858,51.810001373291016
0.0031647346913814545,-61961.6875,0.0044411951676011086,0.6463965773582458,1.438655972480774,10,58.309783935546875,6,0.008016245439648628,0.1833328902721405,140000.0,0.008016245439648628,0.3354174792766571,0.007560585625469685,1000,0.08331239223480225,0.004670209717005491,342.99560546875,-0.08439141511917114,-4.577636492086867e-09,-0.9068629741668701,0.047866515815258026,0,-0.005301692523062229,2402.043212890625,334.296875,0.9984514117240906,0.9984514117240906,1,0.0001274197711609304,-1.5741671323776245,8.698713302612305,0,0.0010950032155960798,0.9984514117240906,0.011746533215045929,0.18823093175888062,1743330032.5714474,3.4273760318756104,7,2746.863143746,0,1.0202069282531738,4.139483451843262,1.5795347690582275,54.459999084472656
0.006986979395151138,-72461.7734375,-0.0009044301696121693,0.6464396715164185,1.4427005052566528,10,58.23194885253906,7,0.009446745738387108,0.14023321866989136,160000.0,0.009446745738387108,0.3408913314342499,0.008988425135612488,1000,0.1299460530281067,0.004683514125645161,343.4540710449219,-0.1399373561143875,-3.051757735406113e-09,-0.3418612480163574,0.04786013066768646,0,-0.006206122692674398,2745.55615234375,334.7772521972656,1.0000476837158203,1.0000476837158203,1,0.0001414166617905721,-1.7635327577590942,8.67680549621582,0,3.377376924618147e-05,1.0000476837158203,0.018733512610197067,0.191392183303833,1743330376.0909657,3.085514783859253,8,3091.206281432,0,1.024415135383606,2.8938441276550293,1.45503568649292,58.88999938964844
-0.0029776617884635925,-127772.5078125,-0.0003221803344786167,0.9610545039176941,1.4432471990585327,10,58.09309768676758,8,0.011067334562540054,0.1304004192352295,180000.0,0.011067334562540054,0.33015140891075134,0.011025233194231987,1000,0.16974526643753052,-0.0009548073867335916,344.27496337890625,-0.14502450823783875,0.0,-0.9562947750091553,0.021653782576322556,0,-0.006528303027153015,3089.895263671875,335.3192138671875,1.0007286071777344,1.0007286071777344,1,0.00014723728236276656,-1.932112216949463,8.95572280883789,0,0.000515259278472513,1.0007286071777344,0.015755850821733475,0.18211594223976135,1743330720.4339964,2.1292200088500977,9,3435.450751256,0,1.0253219604492188,2.3906421661376953,1.3442909717559814,52.599998474121094
-0.0020990483462810516,-74134.609375,0.001356426626443863,0.7505993843078613,1.4295035600662231,10,58.11202621459961,9,0.010376399382948875,0.14384685456752777,200000.0,0.010376399382948875,0.2957228124141693,0.010206948034465313,1000,0.18084226548671722,0.0024526151828467846,344.162841796875,-0.21339528262615204,-6.38961772381208e-09,0.47096920013427734,0.035498782992362976,0,-0.005171876400709152,3434.126953125,335.47943115234375,0.9990208745002747,0.9990209341049194,1,0.00017111451597884297,-2.011317729949951,8.683390617370605,0,0.0006923041073605418,0.9990209341049194,0.013656802475452423,0.18169823288917542,1743331064.6784477,2.600189208984375,10,3784.203911778,0,1.0116686820983887,5.076138496398926,1.3883259296417236,51.29999923706055
0.002415550872683525,-93223.875,0.004348064656369388,1.1426197290420532,1.4143775701522827,10,57.359310150146484,10,0.02201414294540882,0.10850581526756287,220000.0,0.02201414294540882,0.3074793815612793,0.020591681823134422,1000,0.302217960357666,0.004668029490858316,348.6792297363281,-0.23679816722869873,1.0681151962899094e-08,-1.2722889184951782,0.015318854711949825,0,-0.0008238117443397641,3782.887939453125,340.0671691894531,1.0007845163345337,1.0007846355438232,1,0.00017777450557332486,-2.3198490142822266,8.612042427062988,0,0.0005547087057493627,1.0007846355438232,0.016072353348135948,0.2399635761976242,1743331413.431679,1.3279002904891968,11,4129.520914536,0,0.995945155620575,3.8359575271606445,0.953156054019928,37.790000915527344
-0.005516727454960346,-38742.1640625,-0.007192985969595611,0.8750711679458618,1.4286394119262695,10,57.93036651611328,11,0.011162271723151207,0.11883876472711563,240000.0,0.011162271723151207,0.31918877363204956,0.010702818632125854,1000,0.20284704864025116,-0.003464115783572197,345.2420959472656,-0.20133915543556213,4.577636492086867e-09,0.4027508497238159,0.026118189096450806,0,-0.008016797713935375,4128.20263671875,336.619384765625,0.9994902610778809,0.9994902610778809,1,0.00013478814798872918,-2.4560306072235107,8.622674942016602,0,0.00036046793684363365,0.9994902610778809,0.010555625893175602,0.18693602085113525,1743331758.7486758,1.7306511402130127,12,4474.611004487,0,1.0100704431533813,3.023395299911499,1.33856201171875,31.809999465942383
-0.00018140580505132675,-14524.2802734375,0.0029133623465895653,0.7894232869148254,1.4271165132522583,10,57.96991729736328,12,0.01540571078658104,0.12753498554229736,260000.0,0.01540571078658104,0.31319957971572876,0.015359130688011646,1000,0.2664896249771118,0.0012226562248542905,345.00653076171875,-0.1634255200624466,1.5258788677030566e-09,-0.41199159622192383,0.032092973589897156,0,-0.00510343536734581,4473.283203125,336.3269348144531,0.9996874928474426,0.9996875524520874,1,0.00014117849059402943,-2.3695244789123535,8.679555892944336,0,0.00022098996851127595,0.9996875524520874,0.010374220088124275,0.207091823220253,1743332103.838669,1.3186595439910889,13,4819.24011066,0,1.0083856582641602,3.4138882160186768,1.1393941640853882,21.59000015258789
0.0019035255536437035,-38475.03515625,0.0009254026226699352,1.2187997102737427,1.4282318353652954,10,58.04377746582031,13,0.008977539837360382,0.12732848525047302,280000.0,0.008977539837360382,0.32466697692871094,0.008963406085968018,1000,0.1355784833431244,0.0004362292238511145,344.5675048828125,-0.1893763542175293,-1.5258788677030566e-09,-0.1876469850540161,0.013463716953992844,0,-0.004178032744675875,4817.9365234375,335.8446960449219,1.0007468461990356,1.0007469654083252,1,0.0001488807174609974,-2.1430752277374268,8.722803115844727,0,0.0005281281191855669,1.0007469654083252,0.012277745641767979,0.1881697177886963,1743332448.4678843,1.1310125589370728,14,5166.208269434,0,1.0094592571258545,2.777432441711426,1.492574691772461,22.760000228881836
-0.0008615246042609215,-25297.044921875,0.0003505926579236984,1.1036869287490845,1.438820481300354,10,57.65309524536133,14,0.010563995689153671,0.11139246821403503,300000.0,0.010563995689153671,0.3081849217414856,0.010555744171142578,1000,0.20801085233688354,0.0003680824884213507,346.9024353027344,-0.17748001217842102,-5.340575981449547e-09,0.005912661552429199,0.016418669372797012,0,-0.0038274400867521763,5164.8994140625,338.1996154785156,1.0002206563949585,1.0002206563949585,1,0.00014583687880076468,-1.9549479484558105,8.702802658081055,0,0.00015605572843924165,1.0002206563949585,0.011416221037507057,0.1897576004266739,1743332795.4360216,1.136925220489502,15,5511.158041905,0,1.020273208618164,2.5878188610076904,1.3759437799453735,20.3799991607666
0.005958441644906998,-33710.0390625,-0.0006592478603124619,1.1905266046524048,1.4562759399414062,10,57.98945999145508,15,0.009867941960692406,0.1072189137339592,320000.0,0.009867941960692406,0.31549546122550964,0.009848810732364655,1000,0.16614875197410583,-0.0005195749108679593,344.8902587890625,-0.2408115714788437,-1.2969969986897922e-08,-0.3070722818374634,0.01411079615354538,0,-0.004486687947064638,5509.85546875,336.220947265625,1.0013161897659302,1.0013163089752197,1,0.00014597664994653314,-2.084641218185425,8.669269561767578,0,0.000930714828427881,1.0013163089752197,0.017374662682414055,0.19427461922168732,1743333140.3857276,0.8298529386520386,16,5856.988094458,0,1.0382003784179688,2.296536445617676,1.4236443042755127,21.809999465942383
0.0020945724099874496,-31937.36328125,0.004540439113043249,1.4685332775115967,1.4673982858657837,10,57.87999725341797,16,0.010795234702527523,0.05954389274120331,340000.0,0.010795234702527523,0.34712910652160645,0.009817540645599365,1000,0.1829364001750946,0.003011151682585478,345.5425109863281,-0.2546972632408142,-3.8146971692576415e-10,0.14205485582351685,0.009273889474570751,0,5.3751165978610516e-05,5855.4580078125,336.85296630859375,0.9998477101325989,0.9998477697372437,1,0.00012367923045530915,-2.25740122795105,8.68950366973877,0,0.00010764307080535218,0.9998477697372437,0.019469235092401505,0.21528154611587524,1743333486.2158666,0.9719077944755554,17,6202.423728987,0,1.0498218536376953,2.2999303340911865,1.361127257347107,17.209999084472656
-0.0031129885464906693,-14455.34375,-0.00341374974232167,0.9573848247528076,1.4810980558395386,10,57.90845489501953,17,0.016320830211043358,0.1833278238773346,360000.0,0.016320830211043358,0.3141997456550598,0.016070466488599777,1000,0.2738837003707886,0.0023372990544885397,345.3727111816406,-0.25021886825561523,0.0,0.1803693175315857,0.021820100024342537,0,-0.0033599985763430595,6201.11865234375,336.7720642089844,0.9986000061035156,0.9986000061035156,1,0.00015181898197624832,-2.5861127376556396,8.600640296936035,0,0.0009899733122438192,0.9986000061035156,0.016356246545910835,0.22363914549350739,1743333831.6515102,1.1522771120071411,18,6546.216500561,0,1.0644903182983398,1.6556894779205322,1.106990098953247,17.760000228881836
