Loss/Loss_cost_critic/Delta,Train/Epoch,Loss/Loss_pi/Delta,Time/FPS,Time/Total,Train/PolicyRatio,_runtime,Train/StopIter,Train/PolicyStd,_step,_timestamp,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic,Metrics/EpCost,Safety/shield_adv_c,Safety/shield_violation,Metrics/LagrangeMultiplier,Train/PolicyRatio/Min,Loss/Loss_pi,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpLen,Safety/EpCostShield,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Time/Rollout,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,Value/cost,Train/KL,Train/Entropy,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Value/Adv,Metrics/EpRet,Time/Epoch,Loss/Loss_reward_critic,TotalEnvSteps,Time/Update,Value/reward,Train/LR,Train/PolicyRatio/Std
3.2328622341156006,0,-0.4719531536102295,96.18214416503906,207.94046020507812,1.0046926736831665,388.846178175,40,0.9737406373023987,1,1746518717.97814,0,3.2328622341156006,11.75,NaN,-0.030531231313943863,0.035999998450279236,1.0046926736831665,-0.4719531536102295,1.0046926736831665,0.04500000178813934,1000,33.650001525878906,0.005987172015011311,0.04500000178813934,107.69624328613281,0.035999998450279236,0.04500000178813934,-0.0030696329195052385,0.011208878830075264,1.392232894897461,0,0.035999998450279236,0.04424178600311279,-1.4846246242523193,207.93881225585938,0.005987172015011311,20000.0,100.24248504638672,0.07847501337528229,0.0002969999914057553,0.011779067106544971
1.5761239528656006,1,0.02298453450202942,111.43033599853516,387.5071716308594,1.0061695575714111,568.97935559,40,0.9315153956413269,2,1746518897.5388086,0,4.808986186981201,13.0,NaN,0.6330472826957703,0.07104747742414474,1.0061696767807007,-0.4489686191082001,1.0061696767807007,0.07994037866592407,1000,43.79999923706055,-0.0005537420511245728,0.07994037866592407,78.72526550292969,0.07104747742414474,0.07994037866592407,0.07457328587770462,0.01436250563710928,1.3478891849517822,0,0.07104747742414474,-0.07956607639789581,-1.3502123355865479,179.4843292236328,0.005433429963886738,40000.0,100.75902557373047,0.046368058770895004,0.00029399999766610563,0.012530717998743057
-1.83194899559021,2,0.0839402973651886,111.07573699951172,567.6395874023438,1.0056753158569336,750.861878834,40,0.9123177528381348,3,1746519077.6719885,0,2.977037191390991,9.333333015441895,NaN,2.3766393661499023,0.1054719090461731,1.0056753158569336,-0.3650283217430115,1.0056753158569336,0.10946369916200638,1000,6.75,-0.001889172475785017,0.10946369916200638,79.56688690185547,0.1054719090461731,0.10946369916200638,0.31238803267478943,0.010768595151603222,1.3270760774612427,0,0.1054719090461731,-0.16576948761940002,-0.9175363183021545,180.0573272705078,0.003544257488101721,60000.0,100.49040222167969,0.03369014710187912,0.000291000003926456,0.01167092565447092
4.136697053909302,3,-0.03517678380012512,110.0071792602539,749.5219116210938,1.008074402809143,935.437078219,40,0.8772028684616089,4,1746519259.5547442,0,7.113734245300293,13.087499618530273,NaN,2.173891067504883,0.14021030068397522,1.008074402809143,-0.4002051055431366,1.008074402809143,0.14095547795295715,1000,55.20000076293945,0.0018318784423172474,0.14095547795295715,80.88796997070312,0.14021030068397522,0.14095547795295715,0.583755612373352,0.015733908861875534,1.2878648042678833,0,0.14021030068397522,-0.14378196001052856,-0.7588427662849426,181.8063201904297,0.005376135930418968,80000.0,100.91826629638672,0.023095110431313515,0.0002880000101868063,0.012283872812986374
4.232617378234863,4,0.031122714281082153,108.41668701171875,934.0712280273438,1.0085139274597168,1115.630523054,40,0.8418556451797485,5,1746519444.129744,0,11.346351623535156,21.670000076293945,NaN,3.414525032043457,0.17476874589920044,1.0085140466690063,-0.36908239126205444,1.0085140466690063,0.17252790927886963,1000,97.05000305175781,-0.0016941949725151062,0.17252790927886963,83.89226531982422,0.17476874589920044,0.17252790927886963,1.1287450790405273,0.013629361055791378,1.2467321157455444,0,0.17476874589920044,-0.04571793973445892,-0.5157152414321899,184.47344970703125,0.003681940957903862,100000.0,100.58114624023438,0.028500720858573914,0.0002849999873433262,0.013097325339913368
-7.213282108306885,5,0.006343066692352295,111.04850769042969,1114.28271484375,1.0118217468261719,1297.668632998,40,0.8129635453224182,6,1746519624.3234112,0,4.1330695152282715,20.6299991607666,NaN,2.795419931411743,0.20970548689365387,1.0118217468261719,-0.36273932456970215,1.0118217468261719,0.20220981538295746,1000,19.25,0.0013525839895009995,0.20220981538295746,79.23213195800781,0.20970548689365387,0.20220981538295746,1.1142752170562744,0.015428978949785233,1.2117919921875,0,0.20970548689365387,-0.10441351681947708,-0.16669675707817078,180.10147094726562,0.0050345249474048615,120000.0,100.86930084228516,0.02022681199014187,0.00028199999360367656,0.013009216636419296
0.4809231758117676,6,-0.01907065510749817,109.90756225585938,1296.3372802734375,1.0131418704986572,1478.937606118,40,0.787922203540802,7,1746519806.3614988,0,4.613992691040039,23.030000686645508,NaN,3.6512093544006348,0.24498510360717773,1.0131419897079468,-0.3818099796772003,1.0131419897079468,0.23274146020412445,1000,48.0,0.0006638732738792896,0.23274146020412445,81.56581115722656,0.24498510360717773,0.23274146020412445,2.0783421993255615,0.013163342140614986,1.1804983615875244,0,0.24498510360717773,-0.016662629321217537,0.08838899433612823,181.97109985351562,0.005698398221284151,140000.0,100.40522766113281,0.024920249357819557,0.0002789999998640269,0.013217972591519356
0.694122314453125,7,0.003809213638305664,110.37064361572266,1477.61328125,1.0137773752212524,1659.707043212,40,0.7688722014427185,8,1746519987.630161,0,5.308115005493164,26.829999923706055,NaN,3.416146993637085,0.28057944774627686,1.0137773752212524,-0.37800076603889465,1.0137773752212524,0.2639487683773041,1000,48.650001525878906,-7.341429591178894e-05,0.2639487683773041,80.58998107910156,0.28057944774627686,0.2639487683773041,1.462116003036499,0.012238741852343082,1.1560497283935547,0,0.28057944774627686,-0.1114000603556633,0.1676938235759735,181.20761108398438,0.005624983925372362,160000.0,100.6175765991211,0.021123183891177177,0.00027600000612437725,0.0130524393171072
-2.5459976196289062,8,-0.013717889785766602,110.68903350830078,1658.36962890625,1.0144572257995605,1837.21050284,40,0.7504749298095703,9,1746520168.3997588,0,2.762117385864258,23.219999313354492,NaN,3.378929615020752,0.31640714406967163,1.0144572257995605,-0.39171865582466125,1.0144572257995605,0.294018417596817,1000,23.049999237060547,0.0025533349253237247,0.294018417596817,80.2934341430664,0.31640714406967163,0.294018417596817,1.452073097229004,0.013498201966285706,1.1318451166152954,0,0.31640714406967163,0.29058921337127686,0.2791893184185028,180.68637084960938,0.008178318850696087,180000.0,100.39289855957031,0.011655973270535469,0.0002730000123847276,0.01334165409207344
-0.3223457336425781,9,0.02647346258163452,112.73077392578125,1835.857177734375,1.01266610622406,2015.759492173,40,0.7348514795303345,10,1746520345.9033916,0,2.4397716522216797,15.319999694824219,NaN,3.188763380050659,0.3516908288002014,1.01266610622406,-0.36524519324302673,1.01266610622406,0.32459476590156555,1000,43.5,-0.002463934011757374,0.32459476590156555,76.9090347290039,0.3516908288002014,0.32459476590156555,1.4156017303466797,0.012946607545018196,1.1107958555221558,0,0.3516908288002014,-0.18485741317272186,0.20671699941158295,177.41384887695312,0.005714384838938713,200000.0,100.50477600097656,0.02164306491613388,0.0002699999895412475,0.013108260929584503
