Train/LR,Time/Total,Misc/Nu_star,Misc/B,_runtime,Loss/Loss_cost_critic,Train/StopIter,Misc/H_inv_g,Loss/Loss_reward_critic/Delta,Misc/q,Train/PolicyRatio/Min,_step,Loss/Loss_cost_critic/Delta,Train/PolicyStd,Train/PolicyRatio/Std,Loss/Loss_pi/Delta,Metrics/EpRet,TotalEnvSteps,Misc/AcceptanceStep,Train/PolicyRatio,Misc/cost_gradient_norm,Misc/r,Loss/Loss_pi,Value/reward,Misc/Alpha,Time/Update,Value/Adv,_timestamp,Value/cost,Train/Epoch,Time/Rollout,Train/KL,Misc/Lambda_star,Metrics/EpLen,Misc/OptimCase,Misc/FinalStepNorm,Loss/Loss_reward_critic,Misc/A,Train/Entropy,Misc/gradient_norm,Train/PolicyRatio/Max,Misc/xHx,Time/FPS,Misc/s,Time/Epoch,Metrics/EpCost
0,1336.139892578125,1.0800846815109253,-12145.5625,1459.115469418,0.7953575849533081,10,0.1757490187883377,0.01091616041958332,0.009925640188157558,0.9989859461784363,11,0.20490634441375732,0.9912298321723938,0.0007170302560552955,-0.0024366676807403564,-2.2196083068847656,220000.0,1,0.9989859461784363,0.10197773575782776,0.0001250551431439817,-0.004165939055383205,-0.15582792460918427,1.4195003509521484,20.560705184936523,-3.814697002724188e-09,1743325127.6131954,1.2588218450546265,10,100.17840576171875,0.00015347525186371058,0.0,1000,0,0.32854163646698,0.021279068663716316,0.00992472842335701,1.40935480594635,0.12538160383701324,0.9989859461784363,0.009925640188157558,165.64634704589844,0.01714407652616501,120.73915100097656,14.430000305175781
0,1457.856201171875,0.9214736223220825,-13061.5400390625,1580.198306944,1.3341442346572876,10,0.19782370328903198,0.001577485352754593,0.009760985150933266,1.0011091232299805,12,0.5387866497039795,0.9784885048866272,0.0007842685445211828,0.0017098435200750828,-2.4914302825927734,240000.0,1,1.0011091232299805,0.12987303733825684,0.0037238257937133312,-0.0024560955353081226,-0.15074248611927032,1.4314228296279907,20.65085792541504,1.5258788677030566e-09,1743325249.314283,0.919792115688324,11,100.9377670288086,0.00014264535275287926,0.0,1000,0,0.33342134952545166,0.02285655401647091,0.009172257035970688,1.3964104652404785,0.1221860945224762,1.0011091232299805,0.009760985150933266,164.48902893066406,0.023553965613245964,121.58865356445312,17.540000915527344
0,1578.9368896484375,1.5875383615493774,-28466.634765625,1700.875144713,0.658842146396637,10,0.17919936776161194,-0.012837008573114872,0.00771821103990078,1.0010137557983398,13,-0.6753020882606506,0.9609362483024597,0.0007168335723690689,-0.0007379017770290375,-2.0781688690185547,260000.0,1,1.0010137557983398,0.06740360707044601,7.961303344927728e-05,-0.00319399731233716,-0.10791336745023727,1.6097424030303955,20.741443634033203,6.103515470812226e-09,1743325370.3974564,2.0760648250579834,12,100.2269287109375,0.00013910418783780187,0.0,1000,0,0.3306383788585663,0.010019545443356037,0.007717412430793047,1.3776737451553345,0.10429903119802475,1.0010137557983398,0.00771821103990078,165.33242797851562,0.007935621775686741,120.9684066772461,15.029999732971191
0,1699.6279296875,1.8992841243743896,-37504.22265625,1821.863167862,0.44919878244400024,10,0.19018307328224182,0.002842037007212639,0.008107209578156471,0.9993679523468018,14,-0.20964336395263672,0.9546999335289001,0.0004469251725822687,0.0016172585310414433,-2.1762514114379883,280000.0,1,0.9993679523468018,0.05231260135769844,0.0006593733560293913,-0.0015767387812957168,-0.1725001186132431,1.5706485509872437,20.483015060424805,7.629394005448376e-09,1743325491.0741305,1.227856993675232,13,100.09391021728516,0.00014338278560899198,0.0,1000,0,0.3202499747276306,0.012861582450568676,0.008028792217373848,1.37140691280365,0.11998002231121063,0.9993679523468018,0.008107209578156471,165.86917114257812,0.005544333253055811,120.57695770263672,14.420000076293945
0,1820.6192626953125,4.095325946807861,-140198.6875,1944.709265441,0.25717630982398987,10,0.15299034118652344,0.0016078921034932137,0.00794985331594944,0.9995648860931396,15,-0.19202247262001038,0.958250105381012,0.0003076719876844436,-0.00017412740271538496,-2.3565618991851807,300000.0,1,0.9995648860931396,0.02534036710858345,6.726520950905979e-05,-0.0017508661840111017,-0.19088803231716156,1.5861167907714844,20.3759708404541,3.051757735406113e-09,1743325612.0620985,1.2034121751785278,14,100.51626586914062,0.00012926466297358274,0.0,1000,0,0.33538883924484253,0.01446947455406189,0.007946059107780457,1.3745650053024292,0.1328798532485962,0.9995648860931396,0.00794985331594944,165.43655395507812,0.001192475319840014,120.89226531982422,12.930000305175781
0,1943.4541015625,2.2120919227600098,-22361.029296875,2067.436916088,0.26210203766822815,10,0.20358289778232574,-0.004772701300680637,0.014520790427923203,0.9988383054733276,16,0.004925727844238281,0.9597539305686951,0.0008214701665565372,-2.854038029909134e-06,-2.4915692806243896,320000.0,1,0.9988382458686829,0.04822222888469696,-0.00031381429289467633,-0.0017537202220410109,-0.17918062210083008,1.1735988855361938,20.856603622436523,-3.814697002724188e-09,1743325734.9080548,0.9506388902664185,15,101.88323211669922,0.00014782644575461745,0.0,1000,0,0.3268551826477051,0.009696773253381252,0.01449669525027275,1.3757461309432983,0.22675655782222748,0.9988383054733276,0.014520790427923203,162.94625854492188,0.00408716918900609,122.73986053466797,9.5600004196167
0,2066.193603515625,1.654380440711975,-2808.2392578125,2189.750362474,0.3168247938156128,10,0.20347686111927032,0.006260056979954243,0.011146675795316696,1.0003598928451538,17,0.054722756147384644,0.9652482867240906,0.0002543984155636281,-0.0017098186071962118,-2.4749743938446045,340000.0,1,1.0003598928451538,0.07727327942848206,-0.00044268625788390636,-0.0034635388292372227,-0.2509392201900482,1.3394980430603027,20.937538146972656,-3.051757735406113e-09,1743325857.6357477,0.7651344537734985,16,101.69275665283203,0.00011960536357946694,0.0,1000,0,0.33881741762161255,0.015956830233335495,0.011119857430458069,1.3819156885147095,0.1902022808790207,1.0003598928451538,0.011146675795316696,163.09178161621094,0.007307329215109348,122.63033294677734,4.53000020980835
0,2188.504150390625,2.737558603286743,-5074.470703125,2311.223278542,0.20811998844146729,10,0.21930603682994843,-0.004011623561382294,0.01860731840133667,0.9993324279785156,18,-0.10870480537414551,0.9717364311218262,0.0004720728029496968,0.0025897512678056955,-2.7778186798095703,360000.0,1,0.9993324279785156,0.0360102541744709,0.000542812398634851,-0.0008737875614315271,-0.2743089497089386,1.0367474555969238,20.578580856323242,1.5258788677030566e-09,1743325979.949265,0.8239496350288391,17,101.6373062133789,0.00010764458420453593,0.0,1000,0,0.34167301654815674,0.011945206671953201,0.018496911972761154,1.3883919715881348,0.25301802158355713,0.9993324279785156,0.01860731840133667,163.64479064941406,0.0026687108911573887,122.21592712402344,3.680000066757202
0,2309.966796875,0.9813657402992249,-1960.0572509765625,2431.040589,0.5406140685081482,10,0.17697104811668396,0.00028529390692710876,0.01031031459569931,0.9986315965652466,19,0.3324940800666809,0.9699150919914246,0.0009676354820840061,-0.002175833098590374,-2.8467137813568115,380000.0,1,0.9986315369606018,0.15002471208572388,0.0020212873350828886,-0.003049620660021901,-0.26009804010391235,1.392768144607544,20.947086334228516,3.051757735406113e-09,1743326101.4222612,0.8964357376098633,18,100.41890716552734,0.00014346545503940433,0.0,1000,0,0.33813223242759705,0.01223050057888031,0.010113576427102089,1.386134147644043,0.18104107677936554,0.9986315965652466,0.01031031459569931,164.79075622558594,0.0207667239010334,121.36602783203125,6.380000114440918
0,2429.795166015625,1.1097919940948486,-4758.05078125,2551.701486799,0.5435407161712646,10,0.20972080528736115,-0.0021542422473430634,0.012082256376743317,0.9993834495544434,20,0.002926647663116455,0.958512008190155,0.00043596699833869934,0.002089791465550661,-2.6406006813049316,400000.0,1,0.9993834495544434,0.12063638865947723,0.0036730493884533644,-0.00095982919447124,-0.2056809514760971,1.28659188747406,19.623573303222656,0.0,1743326221.2395458,0.925854504108429,19,100.09414672851562,0.00014067330630496144,0.0,1000,0,0.3451237082481384,0.010076258331537247,0.011251436546444893,1.3743232488632202,0.15575248003005981,0.9993834495544434,0.012082256376743317,167.05958557128906,0.01623852550983429,119.71776580810547,8.789999961853027
0,2550.436767578125,1.3959389925003052,-10156.7216796875,2673.53134696,0.628801167011261,10,0.2067001610994339,0.0008975602686405182,0.015261977910995483,1.0005950927734375,21,0.08526045083999634,0.9505411982536316,0.00042085032328031957,-0.0017683000769466162,-2.6485979557037354,420000.0,1,1.0005950927734375,0.09381154179573059,0.0006241945084184408,-0.002728129271417856,-0.22979311645030975,1.1447467803955078,20.590131759643555,-7.629394338515283e-10,1743326341.9001763,1.242799997329712,20,99.95528411865234,0.00015191396232694387,0.0,1000,0,0.3137337565422058,0.010973818600177765,0.015224016271531582,1.3668107986450195,0.20616798102855682,1.0005950927734375,0.015261977910995483,165.91250610351562,0.010263528674840927,120.54547119140625,10.210000038146973
0,2672.290771484375,2.5934925079345703,-32828.69921875,2796.1056334,0.3425385355949402,10,0.18662436306476593,0.0001615891233086586,0.015679173171520233,1.000680923461914,22,-0.2862626314163208,0.9512402415275574,0.0004814293934032321,0.0013061542995274067,-2.770115375518799,440000.0,1,1.000680923461914,0.046565450727939606,0.0002714612928684801,-0.0014219749718904495,-0.23976543545722961,1.1294143199920654,20.869020462036133,0.0,1743326463.7304492,0.8917402625083923,21,100.86531066894531,0.00010872333950828761,0.0,1000,0,0.3498852252960205,0.011135407723486423,0.015654390677809715,1.3677482604980469,0.26352572441101074,1.000680923461914,0.015679173171520233,164.2921600341797,0.002973435213789344,121.73435974121094,9.880000114440918
0,2794.8623046875,3.128419876098633,-45004.62109375,2917.740738692,0.28167152404785156,10,0.18439722061157227,-0.0009734900668263435,0.01678278297185898,1.0000381469726562,23,-0.06086701154708862,0.9562265276908875,2.6973983040079474e-05,-0.001154384110122919,-2.845076322555542,460000.0,1,1.0000381469726562,0.03717513754963875,-0.00019313051598146558,-0.0025763590820133686,-0.2795332074165344,1.0916486978530884,21.068042755126953,-3.051757735406113e-09,1743326586.3045774,0.8084423542022705,22,101.41352844238281,0.00012400635750964284,0.0,1000,0,0.34341830015182495,0.01016191765666008,0.016764530912041664,1.3728424310684204,0.27497830986976624,1.0000381469726562,0.01678278297185898,163.28982543945312,0.002043514745309949,122.48160552978516,9.59000015258789
0,2916.481689453125,1.4895654916763306,-7296.75390625,3039.702121437,0.44291388988494873,10,0.20744967460632324,0.001363944262266159,0.011013996787369251,1.0003738403320312,24,0.16124236583709717,0.9628641605377197,0.00026440125657245517,0.002080058678984642,-2.8570010662078857,480000.0,1,1.0003738403320312,0.09743000566959381,0.0024614178109914064,-0.0004963004030287266,-0.22730490565299988,1.3475420475006104,20.83019256591797,5.340575981449547e-09,1743326707.9394376,1.0741013288497925,23,100.69563293457031,0.0001317398127866909,0.0,1000,0,0.3165649175643921,0.011525861918926239,0.010341856628656387,1.3801207542419434,0.16641053557395935,1.0003738403320312,0.011013996787369251,164.5740203857422,0.009013849310576916,121.52587127685547,8.109999656677246
0,3038.45263671875,2.194596529006958,-8213.04296875,3160.863785423,0.3103252053260803,10,0.21058209240436554,0.006304407492280006,0.011872226372361183,0.9998289942741394,25,-0.1325886845588684,0.9716711044311523,0.00012090525706298649,-0.000235430255997926,-3.1837921142578125,500000.0,1,0.9998289942741394,0.06936138868331909,0.0007450934499502182,-0.0007317306590266526,-0.2785736918449402,1.2979223728179932,20.817337036132812,3.814697002724188e-09,1743326829.9006395,0.7786340713500977,24,101.04121398925781,0.00016103482630569488,0.0,1000,0,0.30355051159858704,0.017830269411206245,0.011738535948097706,1.389704704284668,0.18201479315757751,0.9998289942741394,0.011872226372361183,164.12464904785156,0.004152595065534115,121.85860443115234,5.840000152587891
0,3159.59814453125,4.957530498504639,-16551.310546875,3283.013366971,0.1353294998407364,10,0.15940123796463013,-0.005807423964142799,0.009206941351294518,1.000650405883789,26,-0.17499570548534393,0.9999731183052063,0.00045990641228854656,-0.00012675713514909148,-3.145451068878174,520000.0,1,1.000650405883789,0.02367529645562172,0.00013061845675110817,-0.0008584877941757441,-0.23514439165592194,1.473862886428833,20.500091552734375,-9.155272984173735e-09,1743326951.0624478,0.7202482223510742,25,100.54183959960938,0.00014302736963145435,0.0,1000,0,0.30981332063674927,0.012022845447063446,0.009185975417494774,1.4185909032821655,0.19586966931819916,1.000650405883789,0.009206941351294518,165.23193359375,0.000813755439594388,121.04197692871094,3.6700000762939453
0,3281.758056640625,0.8914371132850647,-2319.1796875,3404.996840981,0.9447895288467407,10,0.23189446330070496,0.0013806270435452461,0.012792499735951424,0.9992701411247253,27,0.8094600290060043,1.0056885480880737,0.0005160741275176406,-0.003647055709734559,-2.80814266204834,540000.0,1,0.9992701411247253,0.13374851644039154,0.000948371714912355,-0.004505543503910303,-0.2348138391971588,1.250365972518921,21.033876419067383,-4.959106458812812e-09,1743327073.2124107,0.6232618689537048,26,101.0053939819336,0.00013136757479514927,0.0,1000,0,0.3400195837020874,0.013403472490608692,0.012756763957440853,1.4244565963745117,0.2023383229970932,0.9992701411247253,0.012792499735951424,163.88162231445312,0.025167981162667274,122.039306640625,7.639999866485596
0,3403.740234375,1.425965666770935,-8017.0205078125,3526.80232717,0.5831316709518433,10,0.20511795580387115,0.009899348951876163,0.008366139605641365,1.000296950340271,28,-0.36165785789489746,1.0037620067596436,0.00020989133918192238,-0.0005530989728868008,-2.8525314331054688,560000.0,1,1.000296950340271,0.06769995391368866,-0.0016454511787742376,-0.005058642476797104,-0.2676602900028229,1.5461519956588745,20.96308135986328,0.0,1743327195.1959639,0.8373284935951233,27,100.91246032714844,0.00011539196566445753,0.0,1000,0,0.34487923979759216,0.023302821442484856,0.008090870454907417,1.4226336479187012,0.13574588298797607,1.000296950340271,0.008366139605641365,164.10179138183594,0.009835838340222836,121.87557983398438,8.880000114440918
0,3525.54248046875,2.2750251293182373,-15026.2919921875,3648.755000587,0.36889001727104187,10,0.1967839151620865,0.0026814285665750504,0.012674045749008656,1.000274896621704,29,-0.2142416536808014,0.9918971061706543,0.00019432506815064698,0.0033564558252692223,-3.2241616249084473,580000.0,1,1.0002747774124146,0.04624859243631363,6.51500013191253e-05,-0.0017021866515278816,-0.2884412109851837,1.256195306777954,20.940420150756836,-1.907348501362094e-09,1743327317.0012476,0.7006624341011047,28,100.75616455078125,0.00016649242024868727,0.0,1000,0,0.31817343831062317,0.025984250009059906,0.012672947719693184,1.4105138778686523,0.21426211297512054,1.000274896621704,0.012674045749008656,164.34310913085938,0.003864171914756298,121.69661712646484,7.619999885559082
0,3647.500732421875,2.329650640487671,-17237.240234375,3771.471439026,0.2184157818555832,10,0.1652001440525055,-0.0011857319623231888,0.007588177919387817,1.0000114440917969,30,-0.15047423541545868,0.9841697812080383,8.148777851602063e-06,-0.0007204711437225342,-3.230109214782715,600000.0,1,1.0000114440917969,0.05010271817445755,-0.00013031726120971143,-0.002422657795250416,-0.3171389698982239,1.623476266860962,20.9080867767334,-6.6757199768119335e-09,1743327438.9538674,0.6215205788612366,29,100.9367446899414,0.00013074057642370462,0.0,1000,0,0.3396848440170288,0.024798518046736717,0.007583569269627333,1.4023122787475586,0.15917356312274933,1.0000114440917969,0.007588177919387817,164.14315795898438,0.00368508230894804,121.84486389160156,7.96999979019165
0,3770.22509765625,3.3892903327941895,-35755.375,3893.147810557,0.15132564306259155,10,0.20139065384864807,-0.008474661037325859,0.008636278100311756,1.0006688833236694,31,-0.06709013879299164,0.9781205058097839,0.0004728876519948244,0.0012214656453579664,-3.157327651977539,620000.0,1,1.0006688833236694,0.03499903902411461,9.879162826109678e-05,-0.0012011921498924494,-0.21808917820453644,1.5217783451080322,20.726083755493164,3.051757735406113e-09,1743327561.6706395,0.8297522664070129,30,101.88960266113281,0.00013962331286165863,0.0,1000,0,0.33940795063972473,0.016323857009410858,0.008630672469735146,1.3955217599868774,0.0860915258526802,1.0006688833236694,0.008636278100311756,163.11123657226562,0.0017410445725545287,122.61571502685547,7.889999866485596
0,3891.896728515625,1.3670464754104614,-1960.0316162109375,4014.576782801,0.29875853657722473,10,0.2048567533493042,-0.0012217452749609947,0.012617478147149086,0.9989556074142456,32,0.14743289351463318,0.9783406257629395,0.0007385251810774207,0.0010394537821412086,-3.3600594997406006,640000.0,1,0.9989555478096008,0.08340468257665634,0.0028192931786179543,-0.00016173836775124073,-0.2474466860294342,1.2590081691741943,20.818675994873047,-6.103515470812226e-09,1743327683.346332,0.38139069080352783,31,100.75848388671875,0.00010656727681634948,0.0,1000,0,0.357200026512146,0.015102111734449863,0.011874771676957607,1.3953533172607422,0.2554864287376404,0.9989556074142456,0.012617478147149086,164.50450134277344,0.010701951570808887,121.57722473144531,4.579999923706055
0,4013.332275390625,2.0867862701416016,-3177.23974609375,4137.253432174,0.2247466892004013,10,0.21419385075569153,0.0069471197202801704,0.014260201714932919,0.9996291995048523,33,-0.07401184737682343,0.9787178039550781,0.0002622376778163016,-0.0032269167713820934,-3.4836995601654053,660000.0,1,0.9996291995048523,0.04713547229766846,-0.0002952659269794822,-0.003388655139133334,-0.3948700726032257,1.1842734813690186,21.0181827545166,3.051757735406113e-09,1743327804.77597,0.26669493317604065,32,100.31208801269531,0.00011185342737007886,0.0,1000,0,0.362958699464798,0.022049231454730034,0.014241219498217106,1.3959881067276,0.22849667072296143,0.9996291995048523,0.014260201714932919,164.83929443359375,0.004592753015458584,121.3302993774414,3.819999933242798
0,4136.0087890625,2.3693718910217285,-4053.232421875,4259.483645006,0.22347024083137512,10,0.22924339771270752,-0.004000244662165642,0.015056591480970383,1.0005357265472412,34,-0.001276448369026184,0.9793793559074402,0.00037870349478907883,0.0004703984595835209,-3.377908229827881,680000.0,1,1.0005356073379517,0.055434808135032654,-0.00029940344393253326,-0.0029182566795498133,-0.31679925322532654,1.1525280475616455,20.682056427001953,4.577636492086867e-09,1743327927.4526525,0.32480135560035706,33,101.90286254882812,0.00014754429867025465,0.0,1000,0,0.33221229910850525,0.018048986792564392,0.015031429007649422,1.3966779708862305,0.2597167193889618,1.0005357265472412,0.015056591480970383,163.1521759033203,0.003562560770660639,122.58494567871094,3.799999952316284
0,4258.2373046875,1.8650928735733032,-3760.750732421875,4380.562221011,0.20931190252304077,10,0.21913744509220123,0.004260824993252754,0.013321848586201668,1.000269889831543,35,-0.01415833830833435,0.9746636748313904,0.00019084093219134957,0.0015758059453219175,-3.49273681640625,700000.0,1,1.000269889831543,0.07215244323015213,0.0008554795058444142,-0.0013424507342278957,-0.37577110528945923,1.2252721786499023,20.933578491210938,-1.5258788677030566e-09,1743328049.6828141,0.23817670345306396,34,101.20227813720703,0.00011810042633442208,0.0,1000,0,0.3414503335952759,0.022309811785817146,0.013194560073316097,1.3917566537857056,0.23679091036319733,1.000269889831543,0.013321848586201668,163.75204467773438,0.005749476607888937,122.1358871459961,4.650000095367432
0,4379.3154296875,1.4331732988357544,-3526.632568359375,4501.309456525,0.31896156072616577,10,0.23029328882694244,-0.0033271387219429016,0.01474890299141407,0.9999620914459229,36,0.109649658203125,0.9617645144462585,2.6805395464180037e-05,-0.00044268264900892973,-3.5648157596588135,720000.0,1,0.9999620914459229,0.06950250267982483,0.0009884248720481992,-0.0017851333832368255,-0.427746057510376,1.1644879579544067,20.528932571411133,-4.577636492086867e-09,1743328170.7612739,0.29572778940200806,35,100.45417022705078,0.00012508526560850441,0.0,1000,0,0.3406648635864258,0.018982673063874245,0.014648567885160446,1.378724217414856,0.25903841853141785,0.9999620914459229,0.01474890299141407,165.3123016357422,0.009737156331539154,120.9831314086914,5.860000133514404
