Metrics/EpRet,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio/Std,Time/FPS,Loss/Loss_cost_critic,Train/KL,Value/Adv,_timestamp,Train/LR,Time/Rollout,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,Time/Total,Metrics/LagrangeMultiplier,Time/Epoch,Metrics/EpLen,Train/StopIter,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi,Loss/Loss_pi/Delta,Train/PolicyRatio/Max,Time/Update,Train/Epoch,Train/PolicyRatio/Min,Value/cost,Value/reward,Train/PolicyStd,_step,_runtime,Loss/Loss_reward_critic,Train/Entropy,Metrics/EpCost
7.521488189697266,0.38679221272468567,220000.0,0.38679221272468567,0.013774939812719822,151.41395568847656,2.3793785572052,0.02358132041990757,0.13261348009109497,1743317788.3143072,0.00026699999580159783,75.3459243774414,1.0004528760910034,-0.006480678915977478,1533.3785400390625,0.38679221272468567,132.08822631835938,1000,35,0.0003120899200439453,0,-0.022100549191236496,0.0018219240009784698,1.0004527568817139,56.74224090576172,10,1.0004527568817139,3.1652534008026123,0.41684696078300476,0.7889367938041687,11,1671.274861734,0.02058485336601734,1.1818504333496094,43.529998779296875
8.298968315124512,0.422965407371521,240000.0,0.422965407371521,0.014031575992703438,146.0613250732422,2.2783515453338623,0.020363548770546913,0.36157292127609253,1743317925.3156965,0.0002640000020619482,75.57604217529297,1.0002557039260864,0.0027794577181339264,1670.422607421875,0.422965407371521,136.9287872314453,1000,38,-0.10102701187133789,0,-0.02593846060335636,-0.0038379114121198654,1.0002557039260864,61.352691650390625,11,1.0002557039260864,4.052999973297119,0.5584734082221985,0.773084282875061,12,1798.259511914,0.023364311084151268,1.1615170240402222,46.709999084472656
9.254277229309082,0.4592994749546051,260000.0,0.4592994749546051,0.013805948197841644,157.56520080566406,1.8415724039077759,0.02073751389980316,-0.14509765803813934,1743318052.3003912,0.0002610000083222985,76.32626342773438,1.0028660297393799,0.006096187978982925,1797.42724609375,0.4592994749546051,126.93157958984375,1000,31,-0.4367791414260864,0,-0.022242572158575058,0.0036958884447813034,1.0028660297393799,50.60526657104492,12,1.0028660297393799,3.753399133682251,0.7091687321662903,0.7499806880950928,13,1939.617862277,0.029460499063134193,1.1310768127441406,46.209999084472656
10.578108787536621,0.4957736134529114,280000.0,0.4957736134529114,0.014311824925243855,141.53590393066406,1.7691303491592407,0.018745513632893562,0.1418115794658661,1743318193.6587234,0.0002579999854788184,76.30964660644531,1.002658724784851,0.006417592987418175,1938.78857421875,0.4957736134529114,141.30691528320312,1000,40,-0.07244205474853516,0,-0.025690238922834396,-0.0034476667642593384,1.002658724784851,64.9972152709961,13,1.002658724784851,4.0187225341796875,0.796455442905426,0.7303321361541748,14,2017.508648431,0.03587809205055237,1.1045331954956055,46.56999969482422
11.514372825622559,0.532512903213501,300000.0,0.532512903213501,0.012117656879127026,257.0158386230469,7.362442493438721,0.021473783999681473,-0.05833129584789276,1743318271.5494916,0.00025499999173916876,76.23326873779297,0.9997396469116211,-0.0010535381734371185,2016.6544189453125,0.532512903213501,77.81621551513672,1000,1,5.59331214427948,0,0.010259674862027168,0.035949913784861565,0.9997396469116211,1.5828957557678223,14,0.9997396469116211,4.847890853881836,0.9018638730049133,0.7233556509017944,15,2139.095776592,0.03482455387711525,1.0949379205703735,50.90999984741211
12.644762992858887,0.5693410634994507,320000.0,0.5693410634994507,0.014235335402190685,164.55323791503906,2.0697262287139893,0.021148262545466423,-0.12420188635587692,1743318393.1366308,0.0002519999979995191,76.10177612304688,0.9996730089187622,-0.0018763244152069092,2138.27001953125,0.5693410634994507,121.54120635986328,1000,28,-5.2927162647247314,0,-0.024273233488202095,-0.03453290835022926,0.9996730089187622,45.43937301635742,15,0.9996730089187622,4.012065887451172,0.994691014289856,0.7085697054862976,16,2268.912835937,0.03294822946190834,1.0743452310562134,47.560001373291016
13.8397855758667,0.6061900854110718,340000.0,0.6061900854110718,0.014494257047772408,154.332275390625,1.6744614839553833,0.021738311275839806,-0.01129148155450821,1743318522.9536784,0.00024900000425986946,76.09305572509766,1.00374174118042,0.004929840564727783,2267.908447265625,0.6061900854110718,129.5905303955078,1000,33,-0.39526474475860596,0,-0.02597382850944996,-0.0017005950212478638,1.00374174118042,53.49741744995117,16,1.00374174118042,3.8975651264190674,1.034148097038269,0.6925121545791626,17,2402.372931524,0.037878070026636124,1.051399827003479,46.41999816894531
14.208295822143555,0.6432601809501648,360000.0,0.6432601809501648,0.014932176098227501,149.93077087402344,2.3740570545196533,0.020165232941508293,0.007903266698122025,1743318656.4137828,0.0002460000105202198,76.48388671875,1.0036303997039795,-0.002169311046600342,2401.528564453125,0.6432601809501648,133.3948974609375,1000,35,0.69959557056427,0,-0.03423291817307472,-0.008259089663624763,1.0036303997039795,56.91096115112305,17,1.0036303997039795,4.977077484130859,1.0190269947052002,0.679434597492218,18,2530.970844646,0.03570875898003578,1.0322411060333252,51.58000183105469
14.42514419555664,0.6805533170700073,380000.0,0.6805533170700073,0.01441975124180317,155.6097869873047,1.9029189348220825,0.02007460780441761,0.06893846392631531,1743318785.0117102,0.00024300000222865492,76.56132507324219,1.0013175010681152,-0.003923304378986359,2530.11962890625,0.6805533170700073,128.52662658691406,1000,32,-0.4711381196975708,0,-0.026744116097688675,0.007488802075386047,1.0013175010681152,51.96522903442383,18,1.0013175010681152,4.820925235748291,1.1240472793579102,0.6683727502822876,19,2639.568315859,0.03178545460104942,1.0158228874206543,52.7599983215332
14.06869125366211,0.7177426815032959,400000.0,0.7177426815032959,0.013347460888326168,184.29151916503906,2.5512232780456543,0.021672680974006653,0.004281565546989441,1743318893.6091928,0.00023999999393709004,76.24165344238281,0.999980092048645,-0.0043531786650419235,2638.716064453125,0.7177426815032959,108.52371215820312,1000,20,0.6483043432235718,0,-0.023478111252188683,0.0032660048454999924,0.999980092048645,32.282005310058594,19,0.999980092048645,4.660481929779053,1.1444721221923828,0.6635209321975708,20,2780.342798547,0.0274322759360075,1.0084969997406006,46.060001373291016
14.799320220947266,0.7551889419555664,420000.0,0.7551889419555664,0.01494885515421629,142.13934326171875,1.872093915939331,0.019665587693452835,0.11620116233825684,1743319034.3836403,0.00023700000019744039,75.48420715332031,1.0089753866195679,0.010053185746073723,2779.49658203125,0.7551889419555664,140.70700073242188,1000,40,-0.6791293621063232,0,-0.03234395012259483,-0.00886583887040615,1.0089755058288574,65.22274017333984,20,1.0089755058288574,4.668332576751709,1.4329016208648682,0.6521648168563843,21,2909.449856599,0.03748546168208122,0.991096019744873,54.2599983215332
14.548598289489746,0.7930668592453003,440000.0,0.7930668592453003,0.014630066230893135,154.98480224609375,2.506303548812866,0.025129128247499466,0.10018931329250336,1743319163.4907017,0.00023400000645779073,75.54342651367188,1.0015337467193604,-0.0026868917047977448,2908.609619140625,0.7930668592453003,129.04490661621094,1000,33,0.6342096328735352,0,-0.039470329880714417,-0.007126379758119583,1.0015337467193604,53.501434326171875,21,1.0015337467193604,4.915485858917236,1.3178147077560425,0.6395622491836548,22,3034.024704292,0.03479856997728348,0.9716759324073792,60.279998779296875
15.39040756225586,0.8311870098114014,460000.0,0.8311870098114014,0.015288225375115871,160.6472625732422,2.3823564052581787,0.02010268159210682,-0.12542802095413208,1743319288.0655231,0.00023099999816622585,75.85555267333984,1.000768780708313,0.008169323205947876,3033.16748046875,0.8311870098114014,124.4963607788086,1000,30,-0.1239471435546875,0,-0.03618044778704643,0.003289882093667984,1.000768780708313,48.64075469970703,22,1.000768780708313,4.69848108291626,1.488478660583496,0.6318106651306152,23,3159.033828342,0.042967893183231354,0.9595444202423096,57.2599983215332
15.610182762145996,0.8697090744972229,480000.0,0.8697090744972229,0.014355010353028774,160.20831298828125,2.7540154457092285,0.020153561607003212,0.001140102744102478,1743319413.0746713,0.0002280000044265762,75.87638854980469,1.0013097524642944,-0.006261173635721207,3158.08251953125,0.8697090744972229,124.83747100830078,1000,28,0.3716590404510498,0,-0.03581978380680084,0.0003606639802455902,1.0013097524642944,48.961029052734375,23,1.0013097524642944,5.109009265899658,1.4191839694976807,0.6258622407913208,24,3280.605116122,0.03670671954751015,0.9500967860221863,62.880001068115234
16.150161743164062,0.9086818099021912,500000.0,0.9086818099021912,0.014870199374854565,164.64703369140625,2.9602270126342773,0.020653480663895607,0.060050033032894135,1743319534.6459897,0.00022499999613501132,75.79869842529297,1.0013173818588257,0.0019184127449989319,3279.726318359375,0.9086818099021912,121.47197723388672,1000,28,0.20621156692504883,0,-0.04001487046480179,-0.004195086658000946,1.0013173818588257,45.67322540283203,24,1.0013173818588257,5.066372394561768,1.469594955444336,0.6209834814071655,25,3405.711559395,0.03862513229250908,0.9421899914741516,66.4800033569336
15.86645221710205,0.9476419687271118,520000.0,0.9476419687271118,0.014368207193911076,159.9596710205078,1.715490460395813,0.020368654280900955,0.08243322372436523,1743319659.7524269,0.00022200000239536166,76.40994262695312,1.0011787414550781,-0.0037609972059726715,3404.856689453125,0.9476419687271118,125.0315170288086,1000,30,-1.2447365522384644,0,-0.02963324822485447,0.010381622239947319,1.0011787414550781,48.621524810791016,25,1.0011787414550781,4.891131401062012,1.4829566478729248,0.6136882305145264,26,3519.067046663,0.03486413508653641,0.9303354024887085,56.290000915527344
16.28324317932129,0.9864495396614075,540000.0,0.9864495396614075,0.015219385735690594,176.5342254638672,2.160694122314453,0.02029351145029068,-0.08248084038496017,1743319773.1079342,0.00021899999410379678,75.7287368774414,1.0011876821517944,0.0034675411880016327,3518.225830078125,0.9864495396614075,113.29248809814453,1000,23,0.44520366191864014,0,-0.03323934227228165,-0.0036060940474271774,1.0011876821517944,37.56369400024414,26,1.0011876821517944,5.510289669036865,1.54145348072052,0.6117880344390869,27,3635.840859774,0.03833167627453804,0.9271434545516968,53.220001220703125
15.965688705444336,1.024959921836853,560000.0,1.024959921836853,0.014417530037462711,171.35350036621094,1.930279016494751,0.02030971087515354,0.1656193733215332,1743319889.8817067,0.00021600000036414713,75.80857849121094,1.0009242296218872,-0.0014966577291488647,3635.00537109375,1.024959921836853,116.71778106689453,1000,25,-0.23041510581970215,0,-0.02921319380402565,0.004026148468255997,1.0009241104125977,40.90915298461914,27,1.0009241104125977,5.067383766174316,1.5388121604919434,0.605155885219574,28,3762.721248584,0.036835018545389175,0.9162134528160095,49.810001373291016
16.502758026123047,1.0630543231964111,580000.0,1.0630543231964111,0.015219694934785366,157.74546813964844,1.994341254234314,0.020489323884248734,0.062263123691082,1743320016.762082,0.00021300000662449747,76.24057006835938,1.001551628112793,0.005758076906204224,3761.847900390625,1.0630543231964111,126.78652954101562,1000,31,0.06406223773956299,0,-0.037227243185043335,-0.008014049381017685,1.001551628112793,50.545902252197266,28,1.001551628112793,5.217708110809326,1.659625768661499,0.5989274978637695,29,3885.256852873,0.0425930954515934,0.9056931734085083,46.72999954223633
16.904638290405273,1.1006652116775513,600000.0,1.1006652116775513,0.015157986432313919,163.29859924316406,2.195084571838379,0.02193598635494709,-0.2913075089454651,1743320139.2977436,0.0002099999983329326,75.01861572265625,1.0016565322875977,0.002043630927801132,3884.41943359375,1.1006652116775513,122.47502136230469,1000,29,0.20074331760406494,0,-0.040310729295015335,-0.003083486109972,1.0016565322875977,47.456356048583984,29,1.0016565322875977,4.869778156280518,1.6085000038146973,0.5931004881858826,30,4014.759426569,0.04463672637939453,0.8960278034210205,44.5099983215332
17.02486801147461,1.1383458375930786,620000.0,1.1383458375930786,0.014849399216473103,154.51174926757812,2.432117223739624,0.021989451721310616,-0.09664477407932281,1743320268.8003027,0.00020700000459328294,75.68060302734375,1.0046693086624146,-0.01117623969912529,4013.919189453125,1.1383458375930786,129.44000244140625,1000,33,0.23703265190124512,0,-0.043093230575323105,-0.0027825012803077698,1.0046693086624146,53.75932693481445,30,1.0046693086624146,5.546164035797119,1.537155032157898,0.5878034234046936,31,4127.919949186,0.03346048668026924,0.8871926069259644,54.560001373291016
17.237443923950195,1.1759699583053589,640000.0,1.1759699583053589,0.014540856704115868,176.8680877685547,2.5226216316223145,0.020431462675333023,-0.08676479011774063,1743320381.9607809,0.00020399999630171806,75.54623413085938,1.0016810894012451,0.013737156987190247,4127.06005859375,1.1759699583053589,113.07862854003906,1000,23,0.09050440788269043,0,-0.035122595727443695,0.00797063484787941,1.0016810894012451,37.53234100341797,31,1.0016810894012451,5.8784990310668945,1.702280879020691,0.5819346308708191,32,4243.400366531,0.04719764366745949,0.877258837223053,52.25
17.190248489379883,1.2136818170547485,660000.0,1.2136818170547485,0.014467545785009861,173.27593994140625,2.101757049560547,0.02211690880358219,0.06019946560263634,1743320497.4382942,0.0002010000025620684,76.28178405761719,1.0006791353225708,-0.007115446031093597,4242.57177734375,1.2136818170547485,115.42283630371094,1000,24,-0.4208645820617676,0,-0.03539429232478142,-0.0002716965973377228,1.0006791353225708,39.1409912109375,32,1.0006791353225708,6.341329097747803,1.5750372409820557,0.5727318525314331,33,4366.692876599,0.04008219763636589,0.8612222671508789,55.220001220703125
16.733705520629883,1.2515509128570557,680000.0,1.2515509128570557,0.01521543599665165,162.3507843017578,2.2579545974731445,0.021042626351118088,-0.47817859053611755,1743320620.7337537,0.00019799999427050352,75.79263305664062,1.001422643661499,-0.0036911740899086,4365.810546875,1.2515509128570557,123.19004821777344,1000,29,0.15619754791259766,0,-0.0426970012485981,-0.007302708923816681,1.001422643661499,47.39736557006836,33,1.001422643661499,5.33243465423584,1.641363263130188,0.5666912794113159,34,4481.637723129,0.03639102354645729,0.8505218029022217,57.06999969482422
17.577211380004883,1.289496660232544,700000.0,1.289496660232544,0.014875725843012333,174.08114624023438,2.473257303237915,0.0212139580398798,0.0607793889939785,1743320735.6786284,0.00019500000053085387,75.76274871826172,0.9992265105247498,0.005491763353347778,4480.80517578125,1.289496660232544,114.88894653320312,1000,24,0.2153027057647705,0,-0.03941395506262779,0.0032830461859703064,0.9992265701293945,39.12614822387695,34,0.9992265701293945,5.341091156005859,1.9704164266586304,0.562120795249939,35,4599.746436288,0.04188278689980507,0.8422497510910034,55.959999084472656
17.61968231201172,1.327302098274231,720000.0,1.327302098274231,0.014773559756577015,169.41644287109375,2.375802755355835,0.02048681490123272,0.18230512738227844,1743320853.7872546,0.00019200000679120421,75.87964630126953,1.0002909898757935,-0.0064437538385391235,4598.91015625,1.327302098274231,118.05229187011719,1000,26,-0.09745454788208008,0,-0.04722494259476662,-0.0078109875321388245,1.0002909898757935,42.17259216308594,35,1.0002909898757935,6.48445463180542,1.6162422895431519,0.5570831894874573,36,4722.748388224,0.035439033061265945,0.8331635594367981,51.880001068115234
17.504560470581055,1.36508047580719,740000.0,1.36508047580719,0.0149850370362401,162.66310119628906,2.2569780349731445,0.02013416588306427,0.09340779483318329,1743320976.7868366,0.00018899999849963933,75.7060775756836,1.0004699230194092,0.004258237779140472,4721.919921875,1.36508047580719,122.95352172851562,1000,29,-0.11882472038269043,0,-0.04404383897781372,0.003181103616952896,1.0004699230194092,47.24738693237305,36,1.0004699230194092,6.0960822105407715,1.814728856086731,0.552227258682251,37,4836.281967235,0.03969727084040642,0.8244912028312683,53.90999984741211
18.466018676757812,1.4027105569839478,760000.0,1.4027105569839478,0.0142134390771389,176.2337646484375,1.909549355506897,0.021617982536554337,0.07464715093374252,1743321090.3228447,0.00018600000475998968,76.02134704589844,1.0004748106002808,0.00926113873720169,4835.45556640625,1.4027105569839478,113.48563385009766,1000,23,-0.34742867946624756,0,-0.03493789583444595,0.009105943143367767,1.0004746913909912,37.464237213134766,37,1.0004746913909912,6.556476593017578,1.8630876541137695,0.5445159673690796,38,4949.895751487,0.04895840957760811,0.8104941248893738,51.560001373291016
18.862531661987305,1.4404305219650269,780000.0,1.4404305219650269,0.014486904256045818,176.145751953125,2.0885660648345947,0.020967405289411545,0.21910659968852997,1743321203.9366052,0.0001829999964684248,75.9513931274414,1.0101945400238037,-0.001505233347415924,4949.044921875,1.4404305219650269,113.5423355102539,1000,21,0.17901670932769775,0,-0.03197667375206947,0.00296122208237648,1.0101945400238037,37.59088897705078,38,1.0101945400238037,5.879927158355713,1.8618296384811401,0.5351113677024841,39,5068.071708643,0.047453176230192184,0.7929629683494568,56.02000045776367
18.072359085083008,1.4781806468963623,800000.0,1.4781806468963623,0.01456769835203886,169.34524536132812,2.1155338287353516,0.021945759654045105,0.23451904952526093,1743321322.112572,0.00018000000272877514,75.55672454833984,0.9983953237533569,-0.008843153715133667,5067.2197265625,1.4781806468963623,118.1019287109375,1000,26,0.026967763900756836,0,-0.04136953875422478,-0.009392865002155304,0.9983952641487122,42.54515075683594,39,0.9983952641487122,6.028589248657227,1.7124769687652588,0.5314787030220032,40,5188.039441553,0.03861002251505852,0.7859585285186768,55.16999816894531
19.374042510986328,1.5159910917282104,820000.0,1.5159910917282104,0.015302364714443684,166.81675720214844,2.701380491256714,0.020675519481301308,-0.16810208559036255,1743321442.080329,0.00017699999443721026,75.9234619140625,0.9997701048851013,0.014405280351638794,5187.185546875,1.5159910917282104,119.89203643798828,1000,27,0.5858466625213623,0,-0.04786735400557518,-0.006497815251350403,0.9997700452804565,43.96852493286133,40,0.9997700452804565,5.895295143127441,2.0858893394470215,0.5292668342590332,41,5303.826359805,0.05301530286669731,0.7816663980484009,55.959999084472656
19.756946563720703,1.5537468194961548,840000.0,1.5537468194961548,0.014780419878661633,172.88790893554688,2.042205333709717,0.02099563553929329,0.3681596517562866,1743321557.867196,0.0001740000006975606,76.93829345703125,1.0003300905227661,-0.009446267038583755,5302.943359375,1.5537468194961548,115.681884765625,1000,24,-0.6591751575469971,0,-0.04112100973725319,0.006746344268321991,1.0003300905227661,38.74354553222656,41,1.0003300905227661,4.771209716796875,1.8133316040039062,0.5261712074279785,42,5420.070421091,0.043569035828113556,0.7760440111160278,53.959999084472656
19.49150848388672,1.5915662050247192,860000.0,1.5915662050247192,0.015413733199238777,172.22865295410156,2.078176975250244,0.021691814064979553,0.17725370824337006,1743321674.1112564,0.00017100000695791095,77.0340576171875,1.0005367994308472,-0.0018735416233539581,5419.17236328125,1.5915662050247192,116.12470245361328,1000,24,0.035971641540527344,0,-0.04320916533470154,-0.002088155597448349,1.0005367994308472,39.09059524536133,42,1.0005367994308472,5.520631790161133,1.9056601524353027,0.5203614234924316,43,5544.761069311,0.0416954942047596,0.7650455832481384,56.25
19.727876663208008,1.6289129257202148,880000.0,1.6289129257202148,0.014937068335711956,160.474365234375,1.6169360876083374,0.02014082297682762,0.09597476571798325,1743321798.8019745,0.00016799999866634607,75.6014633178711,1.0012410879135132,0.0031476877629756927,5543.92236328125,1.6289129257202148,124.6304931640625,1000,30,-0.46124088764190674,0,-0.036879390478134155,0.006329774856567383,1.0012410879135132,49.02897262573242,43,1.0012410879135132,5.666718006134033,1.927794098854065,0.516778826713562,44,5668.672417626,0.04484318196773529,0.7580692768096924,46.36000061035156
20.133621215820312,1.6656503677368164,900000.0,1.6656503677368164,0.015515161678195,161.4753875732422,1.5978009700775146,0.020018445327878,0.023405732586979866,1743321922.7066581,0.00016500000492669642,76.82369232177734,1.0014933347702026,-0.0025081634521484375,5667.83935546875,1.6656503677368164,123.85787963867188,1000,29,-0.019135117530822754,0,-0.0379847027361393,-0.0011053122580051422,1.0014933347702026,47.034122467041016,44,1.0014933347702026,5.461874961853027,1.8444246053695679,0.5169864892959595,45,5797.947656042,0.04233501851558685,0.7584856748580933,43.02000045776367
18.964214324951172,1.701880931854248,920000.0,1.701880931854248,0.015662264078855515,154.8053741455078,2.618049383163452,0.020567534491419792,0.13345935940742493,1743322051.98851,0.00016199999663513154,75.52789306640625,1.00864839553833,-0.003412783145904541,5797.083984375,1.701880931854248,129.19448852539062,1000,33,1.0202484130859375,0,-0.040943074971437454,-0.0029583722352981567,1.0086485147476196,53.66653823852539,45,1.0086485147476196,5.419799327850342,1.9178035259246826,0.5119405388832092,46,5916.812383875,0.03892223536968231,0.7485367655754089,43.66999816894531
19.244060516357422,1.7376995086669922,940000.0,1.7376995086669922,0.014398022554814816,168.33253479003906,2.1367976665496826,0.021064743399620056,0.23572438955307007,1743322170.8476636,0.00015900000289548188,76.52095031738281,1.0007456541061401,0.007227938622236252,5915.98193359375,1.7376995086669922,118.81243896484375,1000,26,-0.48125171661376953,0,-0.04542724788188934,-0.004484172910451889,1.0007456541061401,42.291439056396484,46,1.0007456541061401,5.196058750152588,2.03926944732666,0.5069438815116882,47,6039.975190173,0.046150173991918564,0.738509476184845,44.369998931884766
18.910078048706055,1.773098349571228,960000.0,1.773098349571228,0.014797673560678959,162.5684356689453,1.7952046394348145,0.020061086863279343,0.1958201825618744,1743322294.0160291,0.000155999994603917,75.88298797607422,1.0020408630371094,-0.0052369944751262665,6039.05419921875,1.773098349571228,123.02510833740234,1000,29,-0.34159302711486816,0,-0.04174727573990822,0.003679972141981125,1.0020408630371094,47.142066955566406,47,1.0020408630371094,5.784113883972168,1.892974853515625,0.5022894740104675,48,6155.527260123,0.0409131795167923,0.7293033599853516,43.459999084472656
19.44689178466797,1.808279037475586,980000.0,1.808279037475586,0.01517572533339262,173.21141052246094,1.716063380241394,0.020189018920063972,0.14574360847473145,1743322409.5681477,0.00015300000086426735,76.82189178466797,1.002550482749939,0.006666697561740875,6154.6630859375,1.808279037475586,115.46583557128906,1000,24,-0.07914125919342041,0,-0.04033008962869644,0.0014171861112117767,1.0025506019592285,38.64389419555664,48,1.0025506019592285,4.904774188995361,2.1150147914886475,0.49786263704299927,49,6280.81037613,0.04757987707853317,0.7203260660171509,46.13999938964844
