Loss/Loss_pi,Metrics/LagrangeMultiplier/Std,Metrics/EpCost,_step,Train/PolicyRatio,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier,Safety/shield_adv_c,Train/PolicyStd,Misc/gradient_norm,Time/Total,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Train/Epoch,Metrics/LagrangeMultiplier,Value/reward,TotalEnvSteps,Misc/H_inv_g,Value/Adv,Safety/ShieldLagrangeMultiplier/Max,Time/Rollout,Safety/EpCostShield,Loss/Loss_cost_critic/Delta,Train/LR,_runtime,Train/KL,Metrics/EpLen,Loss/Loss_reward_critic/Delta,Value/cost,Metrics/LagrangeMultiplier/Min,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Std,Misc/AcceptanceStep,Train/PolicyRatio/Std,Misc/FinalStepNorm,Loss/Loss_pi/Delta,Misc/xHx,Misc/Alpha,Safety/shield_violation,Time/Epoch,Train/Entropy,Train/PolicyRatio/Max,Train/StopIter,Loss/Loss_reward_critic,Train/PolicyRatio/Min,Time/FPS,Time/Update,Loss/Loss_cost_critic
-0.4094373881816864,0,31.31999969482422,11,1.0014467239379883,0.3691697120666504,0.3653484880924225,1.3949178457260132,1.0975488424301147,0.11402531713247299,979.3819580078125,0.3653484880924225,1746535909.339816,10,0.3691697120666504,0.44863447546958923,220000.0,0.14502036571502686,9.155272984173735e-09,0.3653484880924225,67.89920806884766,32.75,-13.356075286865234,0,1063.145892315,0.0003256626660004258,500,-0.014403603971004486,4.1141743659973145,0.3691697120666504,4.264135360717773,0,1,0.00102293211966753,0.3056776225566864,-0.020115911960601807,0.004501525312662125,2.107825517654419,6.152979850769043,80.71226501464844,1.5098686218261719,1.0014467239379883,10,0.03550047054886818,1.0014467239379883,247.7938232421875,12.81303882598877,35.457786560058594
-0.4087854325771332,0,20.469999313354492,12,1.0039554834365845,0.39657753705978394,0.39192965626716614,0.3748811185359955,1.1059316396713257,0.08830352872610092,1062.354736328125,0.39192965626716614,1746535992.3269143,11,0.39657753705978394,0.5717366337776184,240000.0,0.19123247265815735,3.280639404579233e-08,0.39192965626716614,68.4544677734375,36.099998474121094,-2.0997886657714844,0,1145.347733392,0.00030890715424902737,500,0.012460585683584213,4.753231048583984,0.39657753705978394,4.628484725952148,0,1,0.0027969772927463055,0.3000634014606476,0.0006519556045532227,0.008123188279569149,1.5691030025482178,6.8060173988342285,82.88666534423828,1.5175012350082397,1.003955602645874,10,0.04796105623245239,1.003955602645874,241.29335021972656,14.43217658996582,33.35799789428711
-0.4519045352935791,0,13.0,13,1.0050395727157593,0.42194607853889465,0.4162343740463257,-0.04503940790891647,1.1283972263336182,0.0752481147646904,1144.578857421875,0.4162343740463257,1746536074.528721,12,0.42194607853889465,0.6847218871116638,260000.0,0.13541029393672943,1.907348590179936e-08,0.4162343740463257,68.47431945800781,8.100000381469727,-23.498512268066406,0,1224.220410117,0.0003375884552951902,500,-0.0018557198345661163,2.3268165588378906,0.42194607853889465,4.7899370193481445,0,1,0.003563431790098548,0.2816847562789917,-0.04311910271644592,0.004621741361916065,2.0802316665649414,3.9340405464172363,82.12039184570312,1.5366040468215942,1.0050395727157593,10,0.046105336397886276,1.0050395727157593,243.54486083984375,13.646060943603516,9.859485626220703
-0.44378042221069336,0,11.539999961853027,14,1.0034183263778687,0.4454557001590729,0.43881893157958984,0.01539960503578186,1.1480351686477661,0.07314899563789368,1223.467529296875,0.43881893157958984,1746536153.4014263,13,0.4454557001590729,0.7456082105636597,280000.0,0.14887963235378265,0.0,0.43881893157958984,66.3616714477539,14.975000381469727,-1.2705926895141602,0,1304.003812336,0.0003050238301511854,500,-0.0017238743603229523,2.38911771774292,0.4454557001590729,5.028573036193848,0,1,0.00241714995354414,0.29754602909088135,0.008124113082885742,0.00500715896487236,1.9985677003860474,4.321835041046143,78.80988311767578,1.5534038543701172,1.0034183263778687,10,0.044381462037563324,1.0034183263778687,253.7752685546875,12.448204040527344,8.588892936706543
-0.4338468313217163,0,9.180000305175781,15,1.00373113155365,0.46720725297927856,0.4596794545650482,-0.5249415040016174,1.155981183052063,0.10235998779535294,1303.251220703125,0.4596794545650482,1746536233.1849134,14,0.46720725297927856,0.8194314241409302,300000.0,0.14661453664302826,3.051757735406113e-09,0.4596794545650482,65.90486145019531,9.925000190734863,-2.9116573333740234,0,1382.105484478,0.0003495419805403799,500,-0.008626148104667664,1.726262092590332,0.46720725297927856,4.785802841186523,0,1,0.002638336503878236,0.2773156762123108,0.00993359088897705,0.005590291693806648,1.89146089553833,3.218496561050415,79.72024536132812,1.5597823858261108,1.00373113155365,10,0.03575531393289566,1.00373113155365,250.8773193359375,13.815361022949219,5.6772356033325195
-0.42358526587486267,0,5.570000171661377,16,1.0043092966079712,0.4872126579284668,0.4789726436138153,-0.11898264288902283,1.1624161005020142,0.12618815898895264,1381.3572998046875,0.4789726436138153,1746536311.2866437,15,0.4872126579284668,0.9298672080039978,320000.0,0.1485813409090042,3.051757735406113e-09,0.4789726436138153,65.56364440917969,9.050000190734863,0.15694665908813477,0,1464.813265476,0.00031044986099004745,500,0.024563126266002655,1.5626925230026245,0.4872126579284668,5.929913520812988,0,1,0.0030471046920865774,0.287640780210495,0.010261565446853638,0.005336504429578781,1.9359145164489746,2.618525743484497,78.04302978515625,1.565354347229004,1.0043094158172607,10,0.060318440198898315,1.0043094158172607,256.26885986328125,12.479373931884766,5.834182262420654
-0.3733782470226288,0,6.71999979019165,17,1.0029665231704712,0.5057193636894226,0.49724051356315613,-0.4224866032600403,1.1750823259353638,0.06116866320371628,1464.0513916015625,0.49724051356315613,1746536393.9941795,16,0.5057193636894226,0.9503288865089417,340000.0,0.1313115805387497,-9.155272984173735e-09,0.49724051356315613,66.14987182617188,17.850000381469727,1.2857108116149902,0,1548.869713116,0.0002597927814349532,500,0.003275476396083832,1.7962722778320312,0.5057193636894226,6.538947105407715,0,1,0.0020976767409592867,0.31801554560661316,0.05020701885223389,0.0034098722971975803,2.4218392372131348,2.7520222663879395,82.63427734375,1.5762888193130493,1.0029666423797607,10,0.06359391659498215,1.0029666423797607,242.0303192138672,16.484392166137695,7.1198930740356445
-0.3518117368221283,0,11.390000343322754,18,1.0028115510940552,0.5231307744979858,0.5146775841712952,0.4759458303451538,1.1862818002700806,0.0955050066113472,1548.086181640625,0.5146775841712952,1746536478.0506556,17,0.5231307744979858,1.0632061958312988,360000.0,0.15366746485233307,-3.8146971692576415e-10,0.5146775841712952,69.45287322998047,19.674999237060547,1.3253364562988281,0,1628.545944644,0.00026858827914111316,500,0.004831627011299133,1.6068977117538452,0.5231307744979858,7.124413967132568,0,1,0.001988094998523593,0.3155604302883148,0.02156651020050049,0.004742724355310202,2.05352783203125,2.5371687412261963,83.96068572998047,1.5850615501403809,1.0028116703033447,10,0.06842554360628128,1.0028116703033447,238.2067413330078,14.507787704467773,8.445229530334473
-0.3912571370601654,0,6.920000076293945,19,1.0037269592285156,0.5393286943435669,0.531022846698761,-0.2539287805557251,1.1848334074020386,0.07764171808958054,1627.7696533203125,0.531022846698761,1746536557.7266097,18,0.5393286943435669,1.1500654220581055,380000.0,0.1310417801141739,-9.155272984173735e-09,0.531022846698761,67.11161804199219,11.324999809265137,-3.894522190093994,0,1707.011236542,0.0002531086793169379,500,0.0057264938950538635,1.478671908378601,0.5393286943435669,6.887661933898926,0,1,0.002635414246469736,0.31377577781677246,-0.03944540023803711,0.0034882654435932636,2.3944711685180664,2.2210257053375244,79.58696746826172,1.5827369689941406,1.0037269592285156,10,0.07415203750133514,1.0037269592285156,251.29742431640625,12.475332260131836,4.5507073402404785
-0.3574671447277069,0,6.909999847412109,20,1.0044527053833008,0.554436445236206,0.5464692711830139,0.05275905132293701,1.1950002908706665,0.0888269692659378,1706.254150390625,0.5464692711830139,1746536636.1921928,19,0.554436445236206,1.1636191606521606,400000.0,0.1550840139389038,3.051757735406113e-09,0.5464692711830139,65.88774108886719,13.125,-0.3248000144958496,0,1787.867615678,0.00028097580070607364,500,0.004694044589996338,1.160112738609314,0.554436445236206,7.721242904663086,0,1,0.0031485380604863167,0.30903565883636475,0.033789992332458496,0.005036699585616589,1.992698311805725,1.8964406251907349,78.39573669433594,1.5883879661560059,1.0044527053833008,10,0.07884608209133148,1.0044527053833008,255.11590576171875,12.50798225402832,4.225907325744629
-0.39524921774864197,0,5.21999979019165,21,1.0060752630233765,0.5684712529182434,0.5606898665428162,-0.4615740478038788,1.2168582677841187,0.08289667963981628,1787.098388671875,0.5606898665428162,1746536717.0485852,20,0.5684712529182434,1.161887288093567,420000.0,0.13463030755519867,1.8692016823251834e-08,0.5606898665428162,66.16010284423828,3.674999952316284,-1.2988576889038086,0,1871.663991686,0.00033614132553339005,500,-0.0203273706138134,0.86525559425354,0.5684712529182434,7.331393241882324,0,1,0.004295887891203165,0.27761733531951904,-0.03778207302093506,0.004703504033386707,2.0620718002319336,1.2377618551254272,80.77373504638672,1.6060312986373901,1.0060752630233765,10,0.05851871147751808,1.0060752630233765,247.60525512695312,14.613603591918945,2.9270496368408203
-0.38428959250450134,0,1.340000033378601,22,1.0043052434921265,0.5813214182853699,0.57386714220047,-0.0005878210067749023,1.2376418113708496,0.13384346663951874,1870.8961181640625,0.57386714220047,1746536800.845015,21,0.5813214182853699,1.2204333543777466,440000.0,0.11429731547832489,-3.051757735406113e-09,0.57386714220047,67.9604721069336,5.099999904632568,-0.2990446090698242,0,1952.2587843,0.0003722988476511091,500,0.006106089800596237,0.735099196434021,0.5813214182853699,6.656348705291748,0,1,0.0030442948918789625,0.25511181354522705,0.010959625244140625,0.004014577716588974,2.232001781463623,1.1898159980773926,83.7166976928711,1.6221026182174683,1.0043052434921265,10,0.06462480127811432,1.0043052434921265,238.90098571777344,15.75620174407959,2.628005027770996
-0.3490790128707886,0,2.9700000286102295,23,1.0035966634750366,0.5931903719902039,0.5863468050956726,-0.035654038190841675,1.2506979703903198,0.07555143535137177,1951.4803466796875,0.5863468050956726,1746536881.4397557,22,0.5931903719902039,1.375864863395691,460000.0,0.12725530564785004,-9.155272984173735e-09,0.5863468050956726,67.8291244506836,10.449999809265137,1.8429927825927734,0,2036.125244036,0.00031162085360847414,500,0.029664643108844757,0.6373884081840515,0.5931903719902039,7.97207498550415,0,1,0.002543253358453512,0.2918016016483307,0.03521057963371277,0.0038036906626075506,2.2930409908294678,1.2005521059036255,80.50654602050781,1.6323989629745483,1.0035966634750366,10,0.09428944438695908,1.0035966634750366,248.427001953125,12.67740535736084,4.4709978103637695
-0.2924335300922394,0,5.800000190734863,24,1.0033597946166992,0.6043322682380676,0.5985714793205261,-0.05711805075407028,1.2669460773468018,0.06744346022605896,2035.3690185546875,0.5985714793205261,1746536965.306343,23,0.6043322682380676,1.4097248315811157,480000.0,0.12786152958869934,5.340575981449547e-09,0.5985714793205261,67.9889907836914,18.549999237060547,0.8869662284851074,0,2114.717308931,0.00028546282555907965,500,0.002912849187850952,0.6943028569221497,0.6043322682380676,8.84539794921875,0,1,0.002375677227973938,0.30554789304733276,0.056645482778549194,0.0035022730007767677,2.3896780014038086,1.1988011598587036,83.80011749267578,1.644551157951355,1.0033597946166992,10,0.09720229357481003,1.0033597946166992,238.6631622314453,15.811105728149414,5.357964038848877
-0.32316553592681885,0,6.010000228881836,25,1.002671718597412,0.6148300766944885,0.6103280186653137,0.7776947021484375,1.262557864189148,0.11167782545089722,2113.640869140625,0.6103280186653137,1746537043.8983617,24,0.6148300766944885,1.4801762104034424,500000.0,0.13685448467731476,2.2888182460434336e-09,0.6103280186653137,65.977783203125,13.199999809265137,-1.6893725395202637,0,2193.43787993,0.0003229723952244967,500,0.0016615614295005798,0.42058613896369934,0.6148300766944885,9.215786933898926,0,1,0.0018891902873292565,0.2862241268157959,-0.030732005834579468,0.004572299309074879,2.0914485454559326,1.0186302661895752,78.20604705810547,1.6401721239089966,1.002671718597412,10,0.09886385500431061,1.002671718597412,255.7346954345703,12.22824478149414,3.6685914993286133
-0.3708709180355072,0,4.260000228881836,26,1.004820466041565,0.6246442794799805,0.621189534664154,-0.08575239777565002,1.2653087377548218,0.09470417350530624,2192.571533203125,0.621189534664154,1746537122.6187706,25,0.6246442794799805,1.5324525833129883,520000.0,0.10864783823490143,7.629394005448376e-09,0.621189534664154,65.03068542480469,3.1500000953674316,-1.6989772319793701,0,2273.381472653,0.00030957223498262465,500,-0.01797245442867279,0.30590665340423584,0.6246442794799805,9.041502952575684,0,1,0.0034086124505847692,0.28642308712005615,-0.047705382108688354,0.0028777606785297394,2.636251926422119,0.9961864352226257,78.54231262207031,1.6415534019470215,1.0048205852508545,10,0.08089140057563782,1.0048205852508545,254.6398162841797,13.511615753173828,1.9696142673492432
-0.30165913701057434,0,3.700000047683716,27,1.0029500722885132,0.6338063478469849,0.6319329142570496,1.1001636981964111,1.2763797044754028,0.07503943890333176,2272.60009765625,0.6319329142570496,1746537202.5624087,26,0.6338063478469849,1.7208658456802368,540000.0,0.1388062983751297,9.53674295089968e-09,0.6319329142570496,66.17863464355469,17.625,5.006216764450073,0,2355.167060622,0.00030182028422132134,500,0.05722329020500183,0.26760146021842957,0.6338063478469849,9.555315017700195,0,1,0.0020860442891716957,0.294181227684021,0.06921178102493286,0.004452638793736696,2.1193652153015137,1.6370599269866943,79.85118865966797,1.6493719816207886,1.0029500722885132,10,0.13811469078063965,1.0029500722885132,250.4658966064453,13.67252254486084,6.975831031799316
-0.3231342136859894,0,6.110000133514404,28,1.0027767419815063,0.6425220966339111,0.6424646377563477,-0.22432392835617065,1.274898886680603,0.07597997784614563,2354.327392578125,0.6424646377563477,1746537284.3479257,27,0.6425220966339111,1.6406179666519165,560000.0,0.12957516312599182,1.831054596834747e-08,0.6424646377563477,67.29383850097656,15.25,-1.1363515853881836,0,2439.108770649,0.0003363176074344665,500,-0.03593181073665619,0.25395718216896057,0.6425220966339111,9.963654518127441,0,1,0.001963481307029724,0.3012012541294098,-0.02147507667541504,0.003701338544487953,2.3245291709899902,1.3840689659118652,81.633544921875,1.6481987237930298,1.002776861190796,10,0.10218288004398346,1.002776861190796,244.99732971191406,14.339689254760742,5.839479446411133
-0.3792724609375,0,3.7799999713897705,29,1.0044294595718384,0.6506941318511963,0.6522393822669983,0.27589166164398193,1.2651089429855347,0.11633934080600739,2438.001708984375,0.6522393822669983,1746537368.2897139,28,0.6506941318511963,1.556580901145935,580000.0,0.10700315237045288,-4.577636492086867e-09,0.6522393822669983,67.52283477783203,3.5999999046325684,-3.488563299179077,0,2522.400049187,0.0003292418841738254,500,-0.008319206535816193,0.160323828458786,0.6506941318511963,8.785002708435059,0,1,0.003132185200229287,0.28426069021224976,-0.05613824725151062,0.002833922626450658,2.6565637588500977,0.9214293956756592,83.52456665039062,1.6411333084106445,1.004429578781128,10,0.09386367350816727,1.004429578781128,239.45050048828125,16.001712799072266,2.3509161472320557
-0.29316118359565735,0,1.4600000381469727,30,1.0040245056152344,0.658230185508728,0.6612561345100403,-0.05892601236701012,1.287222981452942,0.10945051163434982,2521.641357421875,0.6612561345100403,1746537451.5809972,29,0.658230185508728,1.5781009197235107,600000.0,0.0994923785328865,-7.629394338515283e-10,0.6612561345100403,67.550537109375,2.200000047683716,-0.8241106271743774,0,2606.530927335,0.0003443533496465534,500,-0.03393387421965599,0.15052840113639832,0.658230185508728,7.9237895011901855,0,1,0.002845755312591791,0.2463613748550415,0.08611127734184265,0.003261842764914036,2.4761834144592285,0.7247329354286194,83.22064971923828,1.6568156480789185,1.0040245056152344,10,0.059929799288511276,1.0040245056152344,240.32496643066406,15.670096397399902,1.5268055200576782
-0.11121567338705063,0,8.609999656677246,31,1.001638412475586,0.6656336188316345,0.6716063022613525,0.2956336438655853,1.2909181118011475,0.09275545924901962,2605.75732421875,0.6716063022613525,1746537535.7119188,30,0.6656336188316345,1.7201086282730103,620000.0,0.16473349928855896,-9.53674250681047e-10,0.6716063022613525,69.75236511230469,43.025001525878906,8.36140763759613,0,2690.355300675,0.000348547357134521,500,0.03831668570637703,0.3324005901813507,0.6656336188316345,8.277741432189941,0,1,0.001158532570116222,0.2876293361186981,0.18194551020860672,0.00656034704297781,1.7460283041000366,1.6049662828445435,84.04647064208984,1.655688762664795,1.001638412475586,10,0.0982464849948883,1.001638412475586,237.96359252929688,14.29409408569336,9.888213157653809
-0.22153280675411224,0,13.100000381469727,32,1.0007286071777344,0.6732035875320435,0.682584822177887,0.3384707570075989,1.2813202142715454,0.1369013786315918,2689.596923828125,0.682584822177887,1746537619.5364132,31,0.6732035875320435,1.872928500175476,640000.0,0.16468504071235657,1.2207030941624453e-08,0.682584822177887,71.57323455810547,30.799999237060547,1.524775505065918,0,2770.900455531,0.00037161761429160833,500,0.026544302701950073,0.6137142777442932,0.6732035875320435,9.95193862915039,0,1,0.0005151468794792891,0.2775952219963074,-0.11031713336706161,0.007039044983685017,1.6856127977371216,1.9408546686172485,83.75543212890625,1.6438751220703125,1.0007286071777344,10,0.12479078769683838,1.0007286071777344,238.7904815673828,12.182185173034668,11.412988662719727
-0.3275664746761322,0,8.920000076293945,33,1.0044466257095337,0.6806691884994507,0.6931391358375549,0.00721411406993866,1.2935131788253784,0.13034768402576447,2770.132568359375,0.6931391358375549,1746537700.0808203,32,0.6806691884994507,1.7777117490768433,660000.0,0.1518455147743225,-3.051757735406113e-09,0.6931391358375549,65.6224136352539,10.75,-5.310454368591309,0,2854.177397883,0.00031725704320706427,500,-0.013074606657028198,0.6387141942977905,0.6806691884994507,10.67607307434082,0,1,0.003144323593005538,0.28158891201019287,-0.10603366792201996,0.005815702024847269,1.8544433116912842,1.5097662210464478,80.46714782714844,1.64901864528656,1.0044467449188232,10,0.11171618103981018,1.0044467449188232,248.54864501953125,14.844715118408203,6.102534294128418
-0.2570755183696747,0,10.920000076293945,34,1.0027049779891968,0.6881742477416992,0.7037869095802307,-0.3302367925643921,1.3094711303710938,0.12622711062431335,2853.404541015625,0.7037869095802307,1746537783.358517,33,0.6881742477416992,1.8565562963485718,680000.0,0.1316888928413391,7.820129432900558e-09,0.7037869095802307,69.14288330078125,19.975000381469727,-0.3979487419128418,0,2936.862885043,0.00030838523525744677,500,0.009436152875423431,1.014259934425354,0.6881742477416992,11.055377960205078,0,1,0.0019126801053062081,0.2830665111541748,0.07049095630645752,0.004328628536313772,2.1495094299316406,1.1206587553024292,83.193115234375,1.655930519104004,1.0027049779891968,10,0.12115233391523361,1.0027049779891968,240.40451049804688,14.050209045410156,5.704585552215576
-0.25827285647392273,0,8.819999694824219,35,1.0027917623519897,0.6955862045288086,0.7146303653717041,0.2543071210384369,1.3076227903366089,0.18860143423080444,2936.0751953125,0.7146303653717041,1746537866.0439014,34,0.6955862045288086,1.886324167251587,700000.0,0.16021601855754852,-2.2888182460434336e-09,0.7146303653717041,67.28009033203125,21.924999237060547,1.3511195182800293,0,3017.951308122,0.00035552759072743356,500,-0.0033006668090820312,1.0728060007095337,0.6955862045288086,10.328829765319824,0,1,0.0019740459974855185,0.25084492564201355,-0.0011973381042480469,0.008158882148563862,1.565666913986206,1.4458435773849487,82.58589172363281,1.6537257432937622,1.0027917623519897,10,0.11785166710615158,1.0027917623519897,242.172119140625,15.305782318115234,7.0557050704956055
