Safety/ShieldLagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Time/Update,Safety/shield_violation,Metrics/LagrangeMultiplier,_timestamp,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic/Delta,Value/Adv,Metrics/EpLen,Time/Total,Safety/shield_adv_c,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,_step,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Min,Train/Epoch,Misc/xHx,Metrics/EpRet,Loss/Loss_pi,Time/FPS,_runtime,Loss/Loss_pi/Delta,Misc/AcceptanceStep,Train/PolicyRatio/Std,Time/Epoch,Loss/Loss_cost_critic,Misc/Alpha,Time/Rollout,Train/PolicyRatio/Max,Safety/EpCostShield,Misc/H_inv_g,Train/LR,Value/reward,Metrics/EpCost,Safety/ShieldLagrangeMultiplier,TotalEnvSteps,Train/Entropy,Misc/gradient_norm,Train/StopIter,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyStd,Value/cost,Misc/FinalStepNorm,Train/KL,Train/PolicyRatio
0.8923290371894836,0.8923290371894836,22.845237731933594,4.101717472076416,1.0524966716766357,1746500119.002176,-0.0010685413144528866,-0.39476871490478516,-7.629394338515283e-10,1000,3732.525146484375,-0.7697286605834961,0,1.0524966716766357,31,0.006754350382834673,1.0524966716766357,30,0.006859736051410437,-0.01932051219046116,-0.27393507957458496,167.1999969482422,3851.714961689,0.046684473752975464,1,0.001400736509822309,119.61723327636719,4.009323596954346,1.7075010538101196,96.77195739746094,1.0019810199737549,56.0,0.18265891075134277,0,0.06175161898136139,12.770000457763672,0.8923290371894836,620000.0,2.077031135559082,0.09206489473581314,10,1.0019810199737549,0,1.9348148107528687,1.5741302967071533,0.31189027428627014,0.0002809645957313478,1.0019809007644653
0.9162299633026123,0.9162299633026123,22.758739471435547,4.416989803314209,1.0788079500198364,1746500237.3535671,0.00021222326904535294,0.08284425735473633,9.155272984173735e-09,1000,3850.8720703125,-0.46198856830596924,0,1.0788079500198364,32,0.006966573651880026,1.0788079500198364,31,0.004072448704391718,-0.07374533265829086,-0.38897213339805603,169.11070251464844,3967.367261693,-0.11503705382347107,1,0.0008981212158687413,118.2657241821289,4.092167854309082,2.2160863876342773,95.50696563720703,1.0012701749801636,38.20000076293945,0.1527070552110672,0,0.0468599759042263,11.119999885559082,0.9162299633026123,640000.0,2.09393310546875,0.10289692133665085,10,1.0012701749801636,0,1.9663667678833008,1.7981101274490356,0.33841201663017273,0.000243009373662062,1.0012701749801636
0.9393325448036194,0.9393325448036194,22.96680450439453,3.4982542991638184,1.1052303314208984,1746500353.0057797,-0.0004315902478992939,0.01681804656982422,-6.103515470812226e-09,1000,3966.52587890625,0.5562071204185486,0,1.1052303314208984,33,0.006534983403980732,1.1052303314208984,32,0.0028976714238524437,-0.03764662891626358,-0.4089617431163788,173.0537567138672,4087.885330867,-0.019989609718322754,1,0.0007303205784410238,115.57102966308594,4.108985900878906,2.627178907394409,92.60418701171875,1.001032829284668,20.549999237060547,0.12826456129550934,0,0.01839153654873371,12.960000038146973,0.9393325448036194,660000.0,2.092107057571411,0.058225683867931366,10,1.001032829284668,0,1.9631919860839844,1.0185176134109497,0.3369739353656769,0.00022546277614310384,1.001032829284668
0.9615821838378906,0.9615821838378906,23.12415885925293,3.644749164581299,1.1315640211105347,1746500473.5239367,0.003397943452000618,-0.06016254425048828,-7.629394338515283e-10,1000,4087.06396484375,0.2354476898908615,0,1.1315640211105347,34,0.00993292685598135,1.1315640211105347,33,0.003792724572122097,-0.17092181742191315,-0.441185861825943,166.03623962402344,4203.314599835,-0.03222411870956421,1,0.001688402728177607,120.45563507080078,4.048823356628418,2.296353578567505,97.33145141601562,1.0023877620697021,18.350000381469727,0.1409863829612732,0,0.04059837758541107,11.8100004196167,0.9615821838378906,680000.0,2.089595079421997,0.060727111995220184,10,1.0023877620697021,0,1.957358479499817,1.7911468744277954,0.32375457882881165,0.00025829696096479893,1.0023876428604126
0.9832810163497925,0.9832810163497925,23.24951934814453,3.5297155380249023,1.1577495336532593,1746500588.9531405,-0.0025764345191419125,-1.1513175964355469,0.0,1000,4202.49609375,-0.07982903718948364,0,1.1577495336532593,35,0.0073564923368394375,1.1577495336532593,34,0.003211832605302334,-0.16003717482089996,-0.4118274748325348,173.35682678222656,4324.599730593,0.029358386993408203,1,0.0008910967735573649,115.36898040771484,2.897505760192871,2.495386838912964,92.11943817138672,1.0012601613998413,21.700000762939453,0.13842613995075226,0,0.004170168191194534,11.359999656677246,0.9832810163497925,700000.0,2.0970327854156494,0.0472053587436676,10,1.0012601613998413,0,1.9707025289535522,1.3983300924301147,0.3454267382621765,0.00023446744307875633,1.0012601613998413
1.0057469606399536,1.0057469606399536,22.488479614257812,3.0890393257141113,1.183475375175476,1746500710.2382114,-0.0009238668717443943,-0.3818819522857666,-6.103515470812226e-09,1000,4323.763671875,0.16358505189418793,0,1.183475375175476,36,0.006432625465095043,1.183475375175476,35,0.005447101779282093,-0.17413760721683502,-0.2995692193508148,165.00755310058594,4444.880668702,0.11225825548171997,1,0.0008979526464827359,121.20657348632812,2.5156238079071045,1.9161603450775146,98.71806335449219,1.001270055770874,42.099998474121094,0.15737910568714142,0,0.007736708037555218,9.510000228881836,1.0057469606399536,720000.0,2.1111021041870117,0.10164356976747513,10,1.001270055770874,0,1.9981732368469238,1.1902717351913452,0.3015635907649994,0.00029750794055871665,1.0012699365615845
1.027288556098938,1.027288556098938,23.18133544921875,3.424443244934082,1.2088044881820679,1746500830.5192964,-0.00022611301392316818,0.3443756103515625,3.8146971692576415e-10,1000,4444.0419921875,-0.18310433626174927,0,1.2088044881820679,37,0.006206512451171875,1.2088044881820679,36,0.0030841680709272623,-0.09891384094953537,-0.4296557605266571,166.38858032226562,4561.886867967,-0.13008654117584229,1,0.0011122273281216621,120.2005615234375,2.859999418258667,2.546509265899658,97.01920318603516,1.0015729665756226,16.049999237060547,0.13365516066551208,0,0.035711970180273056,9.550000190734863,1.027288556098938,740000.0,2.125234365463257,0.05827922746539116,10,1.0015729665756226,0,2.0267536640167236,1.2097722291946411,0.3403540849685669,0.00022586241539102048,1.0015729665756226
1.0489916801452637,1.0489916801452637,23.342994689941406,3.0393056869506836,1.233748197555542,1746500947.5253713,-6.141792982816696e-05,0.15911197662353516,5.722045615108584e-10,1000,4561.06396484375,0.2952222526073456,0,1.233748197555542,38,0.006145094521343708,1.233748197555542,37,0.0031581257935613394,-0.0374075286090374,-0.34126970171928406,171.02467346191406,4681.063003582,0.08838605880737305,1,0.001519197248853743,116.94219207763672,3.019111394882202,2.5165152549743652,93.59916687011719,1.0021485090255737,31.399999618530273,0.12632302939891815,0,0.02260725013911724,9.350000381469727,1.0489916801452637,760000.0,2.110290765762329,0.07347574084997177,10,1.0021485090255737,0,1.9970210790634155,1.0103977918624878,0.3178938329219818,0.00026737182633951306,1.0021485090255737
1.0707168579101562,1.0707168579101562,22.900218963623047,2.9877865314483643,1.2585656642913818,1746501066.701585,0.0012702285312116146,0.6797478199005127,7.629394338515283e-10,1000,4680.142578125,-0.6793915033340454,0,1.2585656642913818,39,0.007415323052555323,1.2585656642913818,38,0.0030615865252912045,-0.08166085183620453,-0.34091636538505554,168.04901123046875,4800.904904692,0.0003533363342285156,1,0.0011068324092775583,119.01289367675781,3.698859214782715,2.5558831691741943,96.11265563964844,1.0015653371810913,29.25,0.12717442214488983,0,0.004314747639000416,10.460000038146973,1.0707168579101562,780000.0,2.112255334854126,0.06603464484214783,10,1.0015653371810913,0,2.001506805419922,0.9996351599693298,0.3250429630279541,0.00023694233095739037,1.0015653371810913
1.0923060178756714,1.0923060178756714,22.93431282043457,3.142421245574951,1.2829803228378296,1746501186.5435717,-0.0015851743519306183,-0.8949480056762695,-6.103515470812226e-09,1000,4800.07275390625,-0.4563025236129761,0,1.2829803228378296,40,0.005830148700624704,1.2829803228378296,39,0.003547254716977477,-0.11967958509922028,-0.3689873218536377,166.9876708984375,4919.853749257,-0.028070956468582153,1,0.0012715423945337534,119.76931762695312,2.8039112091064453,2.374478340148926,96.8349838256836,1.001798391342163,26.649999618530273,0.14236138761043549,0,-0.020608700811862946,8.899999618530273,1.0923060178756714,800000.0,2.1238319873809814,0.06430348753929138,10,1.001798391342163,0,2.026338577270508,1.1408659219741821,0.3380340337753296,0.0002477696689311415,1.0017982721328735
