Train/PolicyRatio/Std,Metrics/EpCost,Train/PolicyStd,Loss/Loss_reward_critic/Delta,_timestamp,Loss/Loss_pi/Delta,Train/PolicyRatio/Min,Train/StopIter,Value/Adv,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic,Value/reward,Time/FPS,Loss/Loss_pi,Metrics/LagrangeMultiplier,Metrics/EpRet,_runtime,Loss/Loss_cost_critic/Delta,Time/Total,Train/Epoch,Time/Update,Time/Rollout,TotalEnvSteps,Metrics/LagrangeMultiplier/Std,Time/Epoch,Metrics/LagrangeMultiplier/Min,Train/Entropy,_step,Train/KL,Train/PolicyRatio,Train/LR,Value/cost,Metrics/EpLen,Train/PolicyRatio/Max,Loss/Loss_cost_critic
0.01361920963972807,80.9000015258789,0.8124198913574219,0.010912226513028145,1743319696.6775358,0.002294778823852539,1.0007133483886719,40,-0.2614869177341461,0.39114391803741455,0.029294991865754128,0.5994828343391418,90.53506469726562,-0.024901706725358963,0.39114391803741455,7.052339553833008,2628.621419521,-0.756866455078125,2408.13232421875,10,132.33883666992188,88.56997680664062,220000.0,0,220.9088897705078,0.39114391803741455,1.2111728191375732,11,0.01716965064406395,1.0007133483886719,0.00026699999580159783,5.567254066467285,1000,1.0007133483886719,2.1998109817504883
0.013886461034417152,77.05999755859375,0.795478880405426,-0.006012897938489914,1743319915.9249887,-0.000971965491771698,1.0013418197631836,40,0.1591690480709076,0.4277842342853546,0.023282093927264214,0.5874626040458679,91.26111602783203,-0.02587367221713066,0.4277842342853546,7.989474296569824,2847.815138381,0.14383387565612793,2627.394775390625,11,129.4537353515625,89.69758605957031,240000.0,0,219.15138244628906,0.4277842342853546,1.1901023387908936,12,0.01667945459485054,1.0013418197631836,0.0002640000020619482,6.1875457763671875,1000,1.0013418197631836,2.343644857406616
0.014219030737876892,58.47999954223633,0.7826887369155884,-0.00034688785672187805,1743320135.11853,-0.0033692605793476105,0.9994581341743469,40,-0.07393995672464371,0.4640273153781891,0.022935206070542336,0.5571689009666443,91.30040740966797,-0.02924293279647827,0.4640273153781891,8.249131202697754,3051.725196173,-0.02768230438232422,2846.54833984375,12,129.2038116455078,89.85314178466797,260000.0,0,219.0570831298828,0.4640273153781891,1.1739028692245483,13,0.018252814188599586,0.9994581341743469,0.0002610000083222985,6.848903179168701,1000,0.9994581341743469,2.315962553024292
0.014699789695441723,51.02000045776367,0.7648776173591614,0.001996489241719246,1743320339.0287826,-0.000940440222620964,1.0013371706008911,35,-0.0986798107624054,0.4996669888496399,0.02493169531226158,0.6097285151481628,98.1548843383789,-0.030183373019099236,0.4996669888496399,8.693955421447754,3241.107380977,0.10572648048400879,3050.445556640625,13,114.59307098388672,89.16646575927734,280000.0,0,203.7595977783203,0.4996669888496399,1.1508783102035522,14,0.020111557096242905,1.0013371706008911,0.0002579999854788184,6.580574989318848,1000,1.0013371706008911,2.421689033508301
0.01405408326536417,47.84000015258789,0.755589485168457,-0.003011981025338173,1743320528.4110146,0.0030686184763908386,0.9994583129882812,31,0.6536971926689148,0.5346693992614746,0.02191971428692341,0.735445499420166,105.6840591430664,-0.027114754542708397,0.5346693992614746,9.062084197998047,3464.481620577,-0.3561840057373047,3239.849853515625,14,100.08954620361328,89.15370178222656,300000.0,0,189.24330139160156,0.5346693992614746,1.1386650800704956,15,0.02032531425356865,0.999458372592926,0.00025499999173916876,5.717368125915527,1000,0.9994583129882812,2.065505027770996
0.01444606576114893,55.66999816894531,0.746794581413269,0.0026950687170028687,1743320751.7852426,-0.00405975803732872,1.0061531066894531,40,0.08975374698638916,0.5694453716278076,0.024614783003926277,0.8280266523361206,89.57453918457031,-0.031174512580037117,0.5694453716278076,9.015204429626465,3655.618846083,0.0904991626739502,3463.25390625,15,133.4639129638672,89.81370544433594,320000.0,0,223.27774047851562,0.5694453716278076,1.1269248723983765,16,0.01830168627202511,1.0061531066894531,0.0002519999979995191,6.2242560386657715,1000,1.0061531066894531,2.1560041904449463
0.014649856835603714,59.0099983215332,0.7393826246261597,-0.00011242739856243134,1743320942.9223444,-0.004945108667016029,1.000823736190796,31,0.09080544859170914,0.6041553020477295,0.024502355605363846,0.8372288942337036,104.68587493896484,-0.036119621247053146,0.6041553020477295,9.019837379455566,3860.710340169,0.7577040195465088,3654.39697265625,16,101.97234344482422,89.0752944946289,340000.0,0,191.04774475097656,0.6041553020477295,1.1169565916061401,17,0.020316069945693016,1.000823736190796,0.00024900000425986946,5.2900710105896,1000,1.000823736190796,2.913708209991455
0.014878599904477596,56.790000915527344,0.7280725240707397,0.002694426104426384,1743321148.01438,0.003247886896133423,1.002598524093628,35,-0.20004889369010925,0.6387277245521545,0.02719678170979023,0.9286248087882996,97.57145690917969,-0.032871734350919724,0.6387277245521545,9.888273239135742,4056.038487797,-0.8954250812530518,3859.46630859375,17,115.59768676757812,89.38018798828125,360000.0,0,204.9779815673828,0.6387277245521545,1.1015788316726685,18,0.02117328718304634,1.0025986433029175,0.0002460000105202198,5.975980758666992,1000,1.002598524093628,2.0182831287384033
0.014753533527255058,57.45000076293945,0.7172171473503113,0.004096103832125664,1743321343.3425207,-0.0001132376492023468,1.0015859603881836,32,0.18224486708641052,0.6732096076011658,0.031292885541915894,1.0332098007202148,102.44844055175781,-0.03298497200012207,0.6732096076011658,10.775455474853516,4232.872628008,0.1792619228363037,4054.798583984375,18,105.12261962890625,90.09745788574219,380000.0,0,195.22015380859375,0.6732096076011658,1.0865496397018433,19,0.020538488402962685,1.0015859603881836,0.00024300000222865492,4.992317199707031,1000,1.0015859603881836,2.197545051574707
0.014592564664781094,60.38999938964844,0.7096787691116333,-0.004534689709544182,1743321520.1762497,0.0012364797294139862,1.0004513263702393,26,-0.01820904016494751,0.7077268362045288,0.02675819583237171,1.0619075298309326,113.18160247802734,-0.031748492270708084,0.7077268362045288,11.615988731384277,4410.018687659,0.22055625915527344,4231.6064453125,19,86.48162841796875,90.22545623779297,400000.0,0,176.70716857910156,0.7077268362045288,1.0759892463684082,20,0.020239055156707764,1.0004513263702393,0.00023999999393709004,5.9906134605407715,1000,1.0004513263702393,2.4181013107299805
0.014493468217551708,54.11000061035156,0.700059711933136,0.0076744575053453445,1743321697.3227644,0.00021471455693244934,1.0001981258392334,27,-0.091974638402462,0.7420307397842407,0.034432653337717056,1.0981172323226929,112.97087860107422,-0.031533777713775635,0.7420307397842407,12.420404434204102,4584.616859326,0.0876314640045166,4408.779296875,20,87.36518096923828,89.67152404785156,420000.0,0,177.03677368164062,0.7420307397842407,1.0623186826705933,21,0.020757755264639854,1.0001981258392334,0.00023700000019744039,5.286174297332764,1000,1.0001981258392334,2.505732774734497
0.014611458405852318,50.34000015258789,0.6928352117538452,-6.798282265663147e-05,1743321871.920837,-0.0017993561923503876,1.0006996393203735,27,-0.07801368087530136,0.7759941220283508,0.034364670515060425,1.0858129262924194,114.60092163085938,-0.03333313390612602,0.7759941220283508,13.182511329650879,4766.26667505,-0.03695869445800781,4583.39794921875,21,86.00901794433594,88.50956726074219,440000.0,0,174.51866149902344,0.7759941220283508,1.0519336462020874,22,0.022446386516094208,1.0006996393203735,0.00023400000645779073,4.667291641235352,1000,1.0006996393203735,2.4687740802764893
0.014983395114541054,49.84000015258789,0.6863028407096863,-0.0006238818168640137,1743322053.5700686,0.0009882375597953796,1.000537395477295,28,0.3344140350818634,0.8096420764923096,0.03374078869819641,1.1276808977127075,110.26051330566406,-0.03234489634633064,0.8096420764923096,13.5216703414917,4932.963530734,-0.49256277084350586,4764.86865234375,22,92.01081848144531,89.37769317626953,460000.0,0,181.3885955810547,0.8096420764923096,1.0424524545669556,23,0.02212505415081978,1.000537395477295,0.00023099999816622585,5.578371047973633,1000,1.000537395477295,1.9762113094329834
0.014769935049116611,52.279998779296875,0.6769410371780396,0.006315365433692932,1743322220.2670796,-0.0026337578892707825,1.000712275505066,24,-0.1267419159412384,0.843124270439148,0.04005615413188934,1.218672513961792,120.09121704101562,-0.034978654235601425,0.843124270439148,13.829950332641602,5130.957490876,0.6426939964294434,4931.67724609375,23,77.1715087890625,89.36846923828125,480000.0,0,166.54006958007812,0.843124270439148,1.0287069082260132,24,0.021252702921628952,1.0007121562957764,0.0002280000044265762,4.511274814605713,1000,1.000712275505066,2.6189053058624268
0.014961272478103638,51.65999984741211,0.6707393527030945,-0.009083053097128868,1743322418.261575,-0.003042299300432205,1.0005234479904175,34,-0.3270546793937683,0.8764383792877197,0.030973101034760475,1.2608157396316528,101.06513214111328,-0.03802095353603363,0.8764383792877197,13.786855697631836,5303.558861905,-0.3633239269256592,5129.7255859375,24,108.46056365966797,89.4315414428711,500000.0,0,197.89218139648438,0.8764383792877197,1.0195086002349854,25,0.02050064317882061,1.0005234479904175,0.00022499999613501132,5.255486488342285,1000,1.0005234479904175,2.2555813789367676
0.014291256666183472,52.31999969482422,0.6627275943756104,0.008373940363526344,1743322590.862409,0.002221781760454178,1.0010384321212769,25,0.33059051632881165,0.9096384644508362,0.03934704139828682,1.3573557138442993,115.92693328857422,-0.03579917177557945,0.9096384644508362,13.920862197875977,5461.16785324,0.21823668479919434,5302.34033203125,25,83.34463500976562,89.17777252197266,520000.0,0,172.5224609375,0.9096384644508362,1.0074776411056519,26,0.02001568302512169,1.0010385513305664,0.00022200000239536166,5.1035871505737305,1000,1.0010384321212769,2.473818063735962
0.014311224222183228,53.93000030517578,0.6562628746032715,-0.002386912703514099,1743322748.4719074,-0.000710703432559967,0.9993394613265991,21,0.16570664942264557,0.9428136944770813,0.03696012869477272,1.2673888206481934,126.9673843383789,-0.03650987520813942,0.9428136944770813,14.033855438232422,5628.706450226,0.23918867111206055,5459.94921875,26,67.42869567871094,90.09197235107422,540000.0,0,157.52076721191406,0.9428136944770813,0.9977229833602905,27,0.020356466993689537,0.9993394613265991,0.00021899999410379678,5.766263484954834,1000,0.9993394613265991,2.7130067348480225
0.014425177127122879,52.060001373291016,0.6482332348823547,-0.0016618072986602783,1743322916.010389,0.00717502273619175,1.0029510259628296,24,-0.09912553429603577,0.9758878946304321,0.03529832139611244,1.3848437070846558,119.439208984375,-0.02933485247194767,0.9758878946304321,14.158796310424805,5786.497579107,-0.8430392742156982,5627.48291015625,27,78.41161346435547,89.03752899169922,560000.0,0,167.44920349121094,0.9758878946304321,0.9853835701942444,28,0.020053865388035774,1.00295090675354,0.00021600000036414713,5.670581817626953,1000,1.0029510259628296,1.8699674606323242
0.014660777524113655,51.20000076293945,0.6390030384063721,0.0048752836883068085,1743323073.8016012,-0.005850149318575859,1.0026111602783203,21,-0.03993215411901474,1.0088382959365845,0.04017360508441925,1.4068644046783447,126.81959533691406,-0.03518500179052353,1.0088382959365845,14.501910209655762,5959.000560603,0.8660554885864258,5785.2783203125,28,67.82843017578125,89.87579345703125,580000.0,0,157.70433044433594,1.0088382959365845,0.9709927439689636,29,0.02070787362754345,1.0026111602783203,0.00021300000662449747,5.406573295593262,1000,1.0026111602783203,2.73602294921875
0.014610745944082737,50.06999969482422,0.6387197375297546,0.0006305575370788574,1743323246.3047135,0.005827056244015694,1.0028741359710693,25,-0.2918151319026947,1.0416315793991089,0.04080416262149811,1.4482964277267456,115.9955062866211,-0.029357945546507835,1.0416315793991089,14.667580604553223,6143.62911686,-0.46246767044067383,5957.77880859375,29,82.50287628173828,89.91753387451172,600000.0,0,172.42047119140625,1.0416315793991089,0.970546305179596,30,0.020575309172272682,1.0028742551803589,0.0002099999983329326,5.034425735473633,1000,1.0028741359710693,2.273555278778076
0.015141071751713753,47.06999969482422,0.6331403851509094,0.0005289390683174133,1743323430.933039,-0.006668819114565849,0.9994376301765442,28,0.06285418570041656,1.0741482973098755,0.04133310168981552,1.5048671960830688,108.36878967285156,-0.036026764661073685,1.0741482973098755,15.039968490600586,6334.372630579,-0.18688106536865234,6142.416015625,30,94.85321807861328,89.7016830444336,620000.0,0,184.5549774169922,1.0741482973098755,0.9617392420768738,31,0.020059894770383835,0.9994376301765442,0.00020700000459328294,5.9815568923950195,1000,0.9994376301765442,2.086674213409424
0.015335812233388424,43.220001220703125,0.6289116740226746,-4.978477954864502e-05,1743323621.6766396,-0.0003093108534812927,1.00159752368927,31,0.04660877585411072,1.1062355041503906,0.041283316910266876,1.5586894750595093,104.89851379394531,-0.03633607551455498,1.1062355041503906,15.226423263549805,6545.259025174,-0.07351565361022949,6333.15087890625,31,101.22703552246094,89.43329620361328,640000.0,0,190.66046142578125,1.1062355041503906,0.9549029469490051,32,0.020281855016946793,1.00159752368927,0.00020399999630171806,4.786649703979492,1000,1.00159752368927,2.0131585597991943
0.015587571077048779,45.88999938964844,0.6234455108642578,-0.0006835609674453735,1743323832.5626743,-0.000136692076921463,1.0076285600662231,38,0.2035495787858963,1.138079047203064,0.0405997559428215,1.6269198656082153,94.897705078125,-0.03647276759147644,1.138079047203064,15.408300399780273,6722.679970995,-0.45955514907836914,6543.9873046875,32,121.06047058105469,89.69266510009766,660000.0,0,210.7532501220703,1.138079047203064,0.9461653232574463,33,0.021957162767648697,1.0076285600662231,0.0002010000025620684,4.649362564086914,1000,1.0076285600662231,1.5536034107208252
0.015546412207186222,44.22999954223633,0.6204074621200562,-0.0005241334438323975,1743324009.983512,-0.002561323344707489,1.0008724927902222,26,0.1387305110692978,1.169628381729126,0.040075622498989105,1.4446710348129272,112.78023529052734,-0.03903409093618393,1.169628381729126,15.077978134155273,6917.400214813,0.6525967121124268,6721.46337890625,33,87.59846496582031,89.73747253417969,680000.0,0,177.33604431152344,1.169628381729126,0.9412267208099365,34,0.02020666003227234,1.0008724927902222,0.00019799999427050352,4.88796854019165,1000,1.0008724927902222,2.206200122833252
0.01479220949113369,44.22999954223633,0.6146982312202454,-0.007338639348745346,1743324204.7038689,-0.0012132339179515839,1.0018160343170166,31,-0.075995072722435,1.200921654701233,0.03273698315024376,1.467644214630127,102.75547790527344,-0.04024732485413551,1.200921654701233,15.238072395324707,7111.567207323,-0.2361760139465332,6916.1865234375,34,104.1781234741211,90.4586410522461,700000.0,0,194.63682556152344,1.200921654701233,0.9320502281188965,35,0.02030019834637642,1.0018160343170166,0.00019500000053085387,5.005956649780273,1000,1.0018160343170166,1.9700241088867188
0.014785530976951122,44.27000045776367,0.6106709241867065,-3.041699528694153e-05,1743324398.8709414,-7.884204387664795e-05,0.9995021820068359,31,-0.04636215418577194,1.2319949865341187,0.03270656615495682,1.4114879369735718,103.05294799804688,-0.04032616689801216,1.2319949865341187,14.842397689819336,7288.864528227,-0.15331041812896729,7110.3447265625,35,104.26824951171875,89.80667877197266,720000.0,0,194.0749969482422,1.2319949865341187,0.9255445003509521,36,0.02191692590713501,0.9995021820068359,0.00019200000679120421,5.140430450439453,1000,0.9995021820068359,1.8167136907577515
0.015479635447263718,46.650001525878906,0.6068469882011414,-0.0015205573290586472,1743324576.1686566,-0.00147290900349617,1.001252293586731,27,0.079490527510643,1.263001561164856,0.03118600882589817,1.295059084892273,112.8592529296875,-0.04179907590150833,1.263001561164856,14.256933212280273,7465.348298967,0.297430157661438,7287.64404296875,36,87.13480377197266,90.07701110839844,740000.0,0,177.21188354492188,1.263001561164856,0.9193195700645447,37,0.02104933187365532,1.001252293586731,0.00018899999849963933,4.2403998374938965,1000,1.001252293586731,2.1141438484191895
0.014922012574970722,43.650001525878906,0.5978836417198181,-1.190975308418274e-05,1743324752.6523876,0.00569847971200943,1.0029042959213257,27,0.08216134458780289,1.293798804283142,0.031174099072813988,1.3110829591751099,113.39029693603516,-0.0361005961894989,1.293798804283142,13.952754020690918,7642.40534864,-0.41872191429138184,7464.10693359375,37,86.80516815185547,89.57669830322266,760000.0,0,176.38192749023438,1.293798804283142,0.9044570922851562,38,0.02017207257449627,1.0029042959213257,0.00018600000475998968,3.743767499923706,1000,1.0029042959213257,1.6954219341278076
0.014712410978972912,40.470001220703125,0.5900557041168213,0.014347264543175697,1743324929.708899,0.0005170106887817383,1.000633955001831,26,0.07280703634023666,1.324245810508728,0.045521363615989685,1.6042741537094116,113.01592254638672,-0.03558358550071716,1.324245810508728,14.4254732131958,7809.789206184,-0.05563545227050781,7641.17529296875,38,87.71920776367188,89.24690246582031,780000.0,0,176.96621704101562,1.324245810508728,0.8912339806556702,39,0.023138083517551422,1.000633955001831,0.0001829999964684248,4.397873401641846,1000,1.000633955001831,1.6397864818572998
0.01559490617364645,38.119998931884766,0.5806376934051514,-0.007994402199983597,1743325097.09335,0.0005177520215511322,1.00193452835083,24,-0.023200221359729767,1.3542574644088745,0.03752696141600609,1.4878770112991333,119.54914093017578,-0.03506583347916603,1.3542574644088745,14.36764907836914,7982.571328361,0.1195211410522461,7808.5703125,39,77.61372375488281,89.68143463134766,800000.0,0,167.29522705078125,1.3542574644088745,0.8751758933067322,40,0.020526451990008354,1.0019344091415405,0.00018000000272877514,5.7690043449401855,1000,1.00193452835083,1.759307622909546
0.015283385291695595,41.09000015258789,0.5741633772850037,0.0002601034939289093,1743325269.8752005,-0.005703490227460861,1.002385139465332,26,-0.08855105191469193,1.3840495347976685,0.037787064909935,1.4061520099639893,115.80789184570312,-0.04076932370662689,1.3840495347976685,14.443951606750488,8135.075571898,0.6023941040039062,7981.349609375,40,83.1417465209961,89.55791473388672,820000.0,0,172.69981384277344,1.3840495347976685,0.864005446434021,41,0.02046315185725689,1.002385139465332,0.00017699999443721026,4.935800552368164,1000,1.002385139465332,2.361701726913452
0.013494827784597874,39.310001373291016,0.5685243010520935,-0.005529843270778656,1743325422.3794568,0.007042974233627319,1.0004494190216064,19,0.2708173990249634,1.4135535955429077,0.03225722163915634,1.529810905456543,131.23301696777344,-0.03372634947299957,1.4135535955429077,14.789878845214844,8309.348594034,0.0732731819152832,8133.83544921875,41,62.86371612548828,89.53678131103516,840000.0,0,152.40066528320312,1.4135535955429077,0.8541721105575562,42,0.020172351971268654,1.0004494190216064,0.0001740000006975606,5.164963245391846,1000,1.0004494190216064,2.4349749088287354
0.015387953259050846,41.7599983215332,0.5619771480560303,0.0024320632219314575,1743325596.6527047,-0.006266996264457703,1.0029990673065186,26,-0.15003357827663422,1.4429436922073364,0.0346892848610878,1.6157499551773071,114.81263732910156,-0.039993345737457275,1.4429436922073364,15.401076316833496,8471.013633922,-0.17409443855285645,8308.13671875,42,85.71073150634766,88.48605346679688,860000.0,0,174.1968536376953,1.4429436922073364,0.8426012992858887,43,0.021001681685447693,1.0029990673065186,0.00017100000695791095,4.65958833694458,1000,1.0029990673065186,2.260880470275879
0.01510884054005146,44.619998931884766,0.557214081287384,0.007080964744091034,1743325758.3180015,-0.0006153769791126251,1.0004571676254272,23,0.227326899766922,1.472398281097412,0.04177024960517883,1.6097009181976318,123.77153015136719,-0.0406087227165699,1.472398281097412,15.473645210266113,8643.960536669,0.1353144645690918,8469.8017578125,43,72.44090270996094,89.14708709716797,880000.0,0,161.58804321289062,1.472398281097412,0.8341018557548523,44,0.02087242715060711,1.0004572868347168,0.00016799999866634607,4.945449352264404,1000,1.0004571676254272,2.3961949348449707
0.015227731317281723,46.70000076293945,0.5499016046524048,-0.0044916048645973206,1743325931.2646797,-0.0008895024657249451,1.001030683517456,26,0.04523593187332153,1.50203275680542,0.03727864474058151,1.5783816576004028,115.69143676757812,-0.041498225182294846,1.50203275680542,15.870512962341309,8810.08127062,-0.36394309997558594,8642.7431640625,44,84.04856872558594,88.82501220703125,900000.0,0,172.87364196777344,1.50203275680542,0.8209185004234314,45,0.020723318681120872,1.001030683517456,0.00016500000492669642,4.652431964874268,1000,1.001030683517456,2.0322518348693848
0.014776828698813915,46.36000061035156,0.5474035739898682,0.005793929100036621,1743326097.3853571,0.000409543514251709,1.000816822052002,24,0.37639644742012024,1.531816005706787,0.043072573840618134,1.599985957145691,120.44486999511719,-0.04108868166804314,1.531816005706787,16.025014877319336,8986.254735692,0.046575069427490234,8808.873046875,45,75.58441925048828,90.46654510498047,920000.0,0,166.0510711669922,1.531816005706787,0.8163681626319885,46,0.020363476127386093,1.0008167028427124,0.00016199999663513154,4.755050182342529,1000,1.000816822052002,2.078826904296875
0.014966242015361786,49.369998931884766,0.5445104241371155,-0.007950346916913986,1743326273.5585465,-0.0071585699915885925,1.0011416673660278,26,0.14594116806983948,1.5619046688079834,0.03512222692370415,1.4938220977783203,113.58184051513672,-0.04824725165963173,1.5619046688079834,15.960338592529297,9160.090995733,0.21024012565612793,8985.02734375,46,86.64212036132812,89.44230651855469,940000.0,0,176.08448791503906,1.5619046688079834,0.811066746711731,47,0.02127210982143879,1.0011417865753174,0.00015900000289548188,5.172756195068359,1000,1.0011416673660278,2.289067029953003
0.015005608089268208,50.36000061035156,0.5418721437454224,0.002884354442358017,1743326447.3945794,0.001343023031949997,0.9992757439613342,26,-0.1267024427652359,1.5923258066177368,0.038006581366062164,1.630179524421692,115.10702514648438,-0.04690422862768173,1.5923258066177368,15.65188217163086,9338.295246165,-0.024753093719482422,9158.87109375,47,83.58370208740234,90.16755676269531,960000.0,0,173.7513427734375,1.5923258066177368,0.8061597943305969,48,0.02102653682231903,0.9992757439613342,0.000155999994603917,5.291918754577637,1000,0.9992757439613342,2.2643139362335205
0.014623630791902542,53.130001068115234,0.5364605188369751,-0.0024198032915592194,1743326625.5994065,-0.004445955157279968,1.0007799863815308,27,-0.149908185005188,1.6231991052627563,0.035586778074502945,1.5719388723373413,112.28058624267578,-0.0513501837849617,1.6231991052627563,15.388571739196777,9523.438698458,0.12110400199890137,9337.0859375,48,88.24874877929688,89.87635803222656,980000.0,0,178.12518310546875,1.6231991052627563,0.7959820032119751,49,0.021613188087940216,1.0007801055908203,0.00015300000086426735,5.581304550170898,1000,1.0007799863815308,2.385417938232422
