Train/KL,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Loss/Loss_pi/Delta,Train/PolicyRatio/Max,Time/FPS,Loss/Loss_pi,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,_runtime,Value/Adv,Time/Total,Value/reward,Train/PolicyRatio,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic/Delta,Time/Rollout,Time/Update,Time/Epoch,Metrics/LagrangeMultiplier/Min,Value/cost,_timestamp,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_violation,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier,Safety/shield_adv_c,Safety/EpCostShield,Loss/Loss_cost_critic,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Std,_step,Metrics/EpCost,Train/Entropy,Safety/ShieldLagrangeMultiplier/Std,Train/LR,Train/StopIter,Train/PolicyStd,Metrics/EpRet,TotalEnvSteps,Train/Epoch
0.007165415678173304,0.013649597764015198,0,-0.09106834977865219,1.0010230541229248,66.67472839355469,-0.09106834977865219,1000,0.03599999472498894,551.782579676,0.3111758828163147,299.9649963378906,0.01922370307147503,1.0010230541229248,0.013649597764015198,0.09794692695140839,150.21939086914062,149.74427795410156,299.9637145996094,0.03599999472498894,-0.18911506235599518,1746560239.6445172,0.04500000178813934,0.03248393163084984,1.0010230541229248,0.04500000178813934,0.03599999472498894,NaN,1.100000023841858,0.09794692695140839,0.04500000178813934,0.01006290502846241,1,0.30000001192092896,1.4163150787353516,0,0.0002969999914057553,40,0.9973859786987305,-3.329169750213623,20000.0,0
0.012383567169308662,0.008459929376840591,0,0.02620498090982437,1.0011042356491089,79.88658905029297,-0.06486336886882782,1000,0.06378715485334396,809.847851358,0.16659532487392426,550.4111328125,-0.020864566788077354,1.0011042356491089,-0.005189668387174606,4.251521781086922,103.69542694091797,146.65943908691406,250.35491943359375,0.06378715485334396,-0.1264422982931137,1746560490.1081312,0.07200337201356888,0.09871865063905716,1.0011042356491089,0.07200337201356888,0.06378715485334396,NaN,26.25,4.34946870803833,0.07200337201356888,0.011554816737771034,2,3.8499999046325684,1.4131431579589844,0,0.00029399999766610563,40,0.9942256808280945,-2.5461742877960205,40000.0,1
0.012620567344129086,0.006306902971118689,0,0.019927937537431717,1.0013508796691895,77.52523803710938,-0.0449354313313961,1000,0.09170980006456375,1070.32200216,0.11968154460191727,808.5150756835938,-0.03509316220879555,1.0013508796691895,-0.002153026405721903,-0.5603713989257812,113.18238830566406,144.79806518554688,257.9804992675781,0.09170980006456375,-0.16120466589927673,1746560748.1741643,0.10167326033115387,0.6651803851127625,1.0013508796691895,0.10167326033115387,0.09170980006456375,NaN,47.45000076293945,3.789097309112549,0.10167326033115387,0.01313103549182415,3,11.816666603088379,1.4005616903305054,0,0.000291000003926456,40,0.9818108081817627,-2.21354341506958,60000.0,2
0.012184837833046913,0.0033368105068802834,0,-0.02658732607960701,1.0018763542175293,76.80999755859375,-0.07152275741100311,1000,0.12226779758930206,1326.12086933,0.02464401349425316,1068.97216796875,-0.02250971831381321,1.0018763542175293,-0.0029700924642384052,-2.0674599409103394,111.74508666992188,148.6376190185547,260.38275146484375,0.12226779758930206,0.15983085334300995,1746561008.6479285,0.1299760490655899,0.6924337148666382,1.0018763542175293,0.1299760490655899,0.12226779758930206,NaN,12.699999809265137,1.7216373682022095,0.1299760490655899,0.012548885308206081,4,9.837499618530273,1.3838298320770264,0,0.0002880000101868063,40,0.9655120968818665,-1.6294848918914795,80000.0,3
0.01103126909583807,0.005101194139569998,0,0.041229741647839546,1.0013757944107056,78.21279907226562,-0.030293015763163567,1000,0.15438205003738403,1569.487038477,0.002904832363128662,1324.78857421875,-0.012650812976062298,1.0013757944107056,0.0017643836326897144,1.9930859804153442,110.90872192382812,144.80380249023438,255.71263122558594,0.15438205003738403,0.4021756947040558,1746561264.4470518,0.1605830043554306,1.34467613697052,1.0013757944107056,0.1605830043554306,0.15438205003738403,NaN,44.5,3.7147233486175537,0.1605830043554306,0.01226002722978592,5,11.300000190734863,1.370949149131775,0,0.0002849999873433262,40,0.953146755695343,-1.2988958358764648,100000.0,4
0.014357239939272404,0.013414080254733562,0,-0.06517156399786472,1.0034878253936768,82.2073974609375,-0.09546457976102829,1000,0.18752872943878174,1835.127155249,-0.10841818153858185,1568.1512451171875,-0.026553036645054817,1.0034878253936768,0.008312886115163565,-1.2736308574676514,99.68136596679688,143.60568237304688,243.28712463378906,0.18752872943878174,0.730087399482727,1746561507.8133137,0.18883736431598663,1.781218409538269,1.0034878253936768,0.18883736431598663,0.18752872943878174,NaN,8.0,2.4410924911499023,0.18883736431598663,0.012845795601606369,6,11.890000343322754,1.3498157262802124,0,0.00028199999360367656,40,0.9332233667373657,-0.793606698513031,120000.0,5
0.014902889728546143,0.005499755963683128,0,0.16889680176973343,0.9962790608406067,75.31824493408203,0.07343222200870514,1000,0.22146406769752502,2090.81977564,-0.030872903764247894,1833.76904296875,-0.01698782853782177,0.9962790608406067,-0.007914324291050434,2.3822555541992188,122.43964385986328,143.10018920898438,265.5399169921875,0.22146406769752502,1.0508499145507812,1746561773.4529104,0.21817901730537415,1.8257502317428589,0.9962790608406067,0.21817901730537415,0.22146406769752502,NaN,87.55000305175781,4.823348045349121,0.21817901730537415,0.013492414727807045,7,14.569999694824219,1.357358694076538,0,0.0002789999998640269,40,0.940282940864563,-0.2971205711364746,140000.0,6
0.01581001654267311,0.010362114757299423,0,-0.13990870863199234,1.001644492149353,78.2511978149414,-0.0664764866232872,1000,0.2557199001312256,2327.748455821,0.004280515015125275,2089.462890625,0.0007161457324400544,1.001644492149353,0.004862358793616295,-1.7710824012756348,112.3384780883789,143.24853515625,255.58714294433594,0.2557199001312256,1.1176847219467163,1746562029.1454873,0.24806256592273712,2.7079882621765137,1.001644492149353,0.24806256592273712,0.2557199001312256,NaN,35.599998474121094,3.0522656440734863,0.24806256592273712,0.013089158572256565,8,11.039999961853027,1.3473390340805054,0,0.00027600000612437725,40,0.9309175610542297,0.09330714493989944,160000.0,7
0.01582919806241989,0.007432564627379179,0,-0.05416859686374664,1.0030269622802734,84.44342041015625,-0.12064508348703384,1000,0.29013267159461975,2578.738468959,-0.31966012716293335,2326.414794921875,-0.004204261116683483,1.0030269622802734,-0.0029295501299202442,-1.704717993736267,95.56381225585938,141.28109741210938,236.844970703125,0.29013267159461975,0.9924402236938477,1746562266.0746467,0.2756384313106537,1.9278322458267212,1.0030269622802734,0.2756384313106537,0.29013267159461975,NaN,7.650000095367432,1.3475476503372192,0.2756384313106537,0.013542605563998222,9,10.539999961853027,1.3219919204711914,0,0.0002730000123847276,40,0.9076236486434937,0.17151756584644318,180000.0,8
0.015253975987434387,0.016428466886281967,0,0.09777699410915375,1.0007860660552979,79.7166519165039,-0.022868089377880096,1000,0.32449591159820557,2831.283782333,-0.2679484486579895,2577.381103515625,0.02289491519331932,1.0007860660552979,0.008995902258902788,1.5205785036087036,105.745849609375,145.14266967773438,250.88861083984375,0.32449591159820557,1.0356868505477905,1746562517.0643916,0.30476832389831543,2.415898084640503,1.0007860660552979,0.30476832389831543,0.32449591159820557,NaN,47.099998474121094,2.868126153945923,0.30476832389831543,0.013697624206542969,10,9.649999618530273,1.3139091730117798,0,0.0002699999895412475,40,0.900301992893219,0.060144081711769104,200000.0,9
