total_steps,EpRet,EpCost,CostRate
1000,-0.7734262426542298,0.0,0.0
2000,-0.7501194979351578,0.0,0.0
3000,0.2956590866029929,0.0,0.0
4000,0.11427491304933857,40.0,0.010002500625156289
5000,-0.030440532803041376,0.0,0.008001600320064013
6000,-1.3649047501319345,0.0,0.006667777962993832
7000,-0.4250686351117767,28.0,0.00971567366766681
8000,3.2414425765702695,107.0,0.021877734716839604
9000,-1.7109197490594674,43.0,0.024224913879319923
10000,1.0363436583207413,45.0,0.026302630263026303
11000,-10.731790766990093,0.0,0.023911264660423676
12000,-4.001598003109139,86.0,0.02908575714642887
13000,0.1660038995189187,20.0,0.028386798984537272
14000,-23.715967854611996,1.0,0.026430459318522753
15000,1.7545193164345694,236.0,0.04040269351290086
16000,8.436392539370258,9.0,0.03843990249390587
17000,5.212955906645625,92.0,0.04159068180481205
18000,0.46971311919223147,75.0,0.0434468581587866
19000,-0.41562792626627343,7.0,0.04152850150007895
20000,0.8083025394491556,37.0,0.04130206510325516
21000,5.224550843142651,19.0,0.04024001142911567
22000,-2.3443413082812437,219.0,0.04836583481067321
23000,8.245615584793809,41.0,0.04804556719857385
24000,2.128194873809894,132.0,0.0515438143255969
25000,4.02533718592427,6.0,0.04972198887955518
26000,4.657574093939105,0.0,0.04780953113581292
27000,-3.914368143734683,10.0,0.0464091262639357
28000,-1.970641804391858,24.0,0.04560877174184792
29000,-3.1336040634026316,0.0,0.04403600124142212
30000,4.301941336204271,0.0,0.042568085602853425
31000,-1.7700551785905354,28.0,0.04209813219781283
32000,-2.3020104092395965,82.0,0.043345104534516704
33000,3.4399019541150913,124.0,0.04578926634140428
34000,10.755204999817678,236.0,0.05138386423130092
35000,-2.9090459173537275,0.0,0.04991571187748221
36000,4.212897572804944,23.0,0.049168032445345705
37000,-1.755023483876796,39.0,0.04889321333009
38000,-2.742592240943977,0.0,0.04760651596094634
39000,-37.207556564320264,16.0,0.046796071694146006
40000,-10.698314119952403,0.0,0.04562614065351634
41000,-1.74526299872462,133.0,0.04775726237225298
42000,-1.8131523486625194,0.0,0.04662015762280054
43000,-1.769529958480513,0.0,0.04553594269634178
44000,2.8464815262437817,21.0,0.04497829496124912
45000,-2.018945420277667,0.0,0.0439787550834463
46000,2.7155026282195074,4.0,0.04310963281810474
47000,-5.300147790499797,0.0,0.042192387072065365
48000,11.154658944575134,36.0,0.042063376320340004
49000,2.5306620269773132,114.0,0.043531500642870265
50000,4.348760939665094,29.0,0.043240864817296346
51000,14.54608819421127,11.0,0.04260867860154121
52000,8.597876179100945,84.0,0.04340468085924729
53000,3.488254276843358,72.0,0.043944225362742693
54000,7.990523741746893,0.0,0.04313042834126558
55000,-2.1904858005755616,0.0,0.04234622447680867
56000,1.9124314939609226,14.0,0.0418400328577296
57000,2.1042082363126347,289.0,0.046176248706117654
58000,-4.257248985888893,0.0,0.04538009276022
59000,-2.3425441750971734,0.0,0.04461092560890863
60000,3.023412550970002,13.0,0.04408406806780113
61000,0.43628414666657267,0.0,0.04336136657977999
62000,-1.6630070542493538,0.0,0.042661978419006756
63000,4.819330593080923,220.0,0.045476912331941774
64000,-7.223734916385093,13.0,0.04496945264769762
65000,-0.014089968888133964,0.0,0.044277604270834936
66000,2.2939722182912154,0.0,0.043606721313959304
67000,2.7143130691027837,219.0,0.04622457051597785
68000,-1.8093223343699256,33.0,0.04603008867777467
69000,-3.522878759603069,2.0,0.04539196220235076
70000,-5.343025096878998,37.0,0.04527207531536165
71000,-8.1866902332266,0.0,0.044634431470865786
72000,2.6580169949367574,28.0,0.04440339449159016
73000,9.723262060435003,125.0,0.04550747270510555
74000,-2.513577831711579,0.0,0.044892498547277664
75000,7.027181225931081,0.0,0.04429392391898559
76000,11.224802425711701,140.0,0.04555323096356531
77000,5.386059780257043,27.0,0.04531227678281536
78000,-0.9071888205361973,0.0,0.044731342709521914
79000,5.140606900958992,83.0,0.045215762224838286
80000,0.48692869352316237,48.0,0.0452505656320704
81000,1.8889282938609073,28.0,0.045037593056704406
82000,7.867147716406288,40.0,0.044976158245832266
83000,5.587832543097007,26.0,0.0447475270786395
84000,-0.6094441524820975,13.0,0.04436957582828367
85000,0.3186319531401065,172.0,0.0458711278956223
86000,7.254285972340758,13.0,0.04548890103373295
87000,3.2609945676617507,121.0,0.04635685467649053
88000,-2.257763781829872,0.0,0.04583006625075285
89000,11.47877372018056,20.0,0.04553983752626434
90000,7.217247047523875,79.0,0.045911621240236004
91000,10.854903660005599,27.0,0.04570379894284553
92000,4.80569724536508,0.0,0.045207013119707824
93000,1.60260245562388,52.0,0.04528005677480403
94000,2.532212658309807,0.0,0.04479834891860552
95000,5.861336131578628,3.0,0.04435836166696491
96000,-1.518035960809054,12.0,0.04402129188845717
97000,0.6310715546958281,5.0,0.04361900638150909
98000,-1.693163469838717,0.0,0.04317390993785651
99000,2.350261443536514,142.0,0.04417216335518541
100000,-1.0455567596496094,0.0,0.043730437304373045
101000,4.592268800985124,0.0,0.043297458390677133
102000,0.24948127918959973,0.0,0.04287296934283669
103000,-0.28528607303999154,139.0,0.043806250546121805
104000,4.5855687219172285,18.0,0.043558111135683995
105000,-1.59156554294729,0.0,0.04314326803112411
106000,0.3857696542349527,0.0,0.04273625222879461
107000,1.0747046998128034,0.0,0.04233684426957261
108000,2.1148864608329734,0.0,0.04194483282252613
109000,12.426430596244593,3.0,0.04158753750034404
110000,-0.3447890836468219,0.0,0.041209465540595826
111000,8.45318418925705,44.0,0.041234605717168624
112000,-5.801037965447076,44.0,0.041259296958008555
113000,-1.1714828854545125,0.0,0.04089416720501951
114000,1.480138543247814,29.0,0.04078983148974991
115000,-1.8894358668215747,12.0,0.04053948295202567
116000,3.2387781769076907,0.0,0.04019000163794516
117000,2.1596610592366603,32.0,0.04012000102564979
118000,2.8750419720440767,0.0,0.03977999813557742
119000,-1.4399801331993372,43.0,0.039807057202161364
120000,3.835159643493495,59.0,0.03996699972499771
121000,-0.6238338195078299,0.0,0.03963669121232407
122000,-2.0424154590344084,0.0,0.03931179763768555
123000,1.5926360071155323,0.0,0.038992186928349014
124000,7.1791711554600415,11.0,0.03876644166485214
125000,1.2144816807050054,18.0,0.038600308802470416
126000,-3.519861054834033,31.0,0.038539988412606446
127000,-11.629126372877234,5.0,0.03827589193615698
128000,-2.5378272945589853,2.0,0.03799248431628372
129000,1.3129033542240203,21.0,0.03786075861053186
130000,4.732927044142754,0.0,0.03756951976553666
131000,0.20114488364776295,0.0,0.03728272734906373
132000,1.6636619778998316,0.0,0.03700028030515383
133000,-1.2526085234690387,74.0,0.03727847577801337
134000,5.33735758775518,59.0,0.037440577914760555
135000,8.723851230041019,0.0,0.03716323824620923
136000,17.076196667409842,13.0,0.03698556607033875
137000,9.091187758170097,0.0,0.036715596464207766
138000,5.500339996771279,70.0,0.0369567895419532
139000,-1.750334259205082,4.0,0.03671968863085346
140000,-1.685658732011996,15.0,0.03656454688962064
141000,2.867509788526903,31.0,0.036525081738168354
142000,-2.069596088688125,22.0,0.03642279170980078
143000,-3.1938382068161104,6.0,0.036210043426877114
144000,-0.5036092957620069,40.0,0.03623636275251912
145000,0.4713718568402845,139.0,0.03694508237987848
146000,9.573659119950127,86.0,0.03728107726765252
147000,5.773111962925556,0.0,0.03702746277185559
148000,3.1073814974918452,44.0,0.0370745748282083
149000,0.8959037038803203,16.0,0.03693313377942134
150000,1.140737635135224,0.0,0.036686911246074976
151000,-3.340464187859705,0.0,0.03644394995993351
152000,3.5441950793098704,17.0,0.03631602839492365
153000,0.363723151378728,35.0,0.036307426845927096
