total_steps,EpRet,EpCost,CostRate
1000,-2.6558358132304276,0.0,0.0
2000,-0.29167798960220337,0.0,0.0
3000,-0.42440863281564023,0.0,0.0
4000,-0.208216296492726,0.0,0.0
5000,-0.9463086753176151,0.0,0.0
6000,-3.410561291681429,70.0,0.011668611435239206
7000,-5.8137531560548785,0.0,0.010001428775539363
8000,-0.767283682560816,39.0,0.01362670333791724
9000,-3.1279490628151034,94.0,0.022558062006889656
10000,3.2402597738133294,65.0,0.0268026802680268
11000,-4.104882896431051,0.0,0.024365851441040094
12000,-15.780974236772122,8.0,0.0230019168264022
13000,-0.599712232026905,106.0,0.02938687591353181
14000,1.2134184096252165,99.0,0.03435959711407958
15000,0.010755463088060635,0.0,0.03206880458697246
16000,2.212658582960288,125.0,0.03787736733545847
17000,1.1325580433319915,123.0,0.042884875580916526
18000,1.5589905389993688,22.0,0.041724540252236236
19000,5.508480340451611,212.0,0.050686878256750355
20000,2.530236554179122,0.0,0.04815240762038102
21000,-1.1442704755094466,220.0,0.05633601600076194
22000,-3.123048233334366,540.0,0.07832174189735897
23000,5.845789859925687,0.0,0.07491630070872647
24000,-2.255116042899604,0.0,0.07179465811075461
25000,-19.405158750451296,0.0,0.06892275691027641
26000,-5.695748345980316,17.0,0.06692565098657641
27000,3.532967998899814,85.0,0.06759509611467092
28000,1.0223192644054564,0.0,0.06518089931783277
29000,0.14163327126682979,0.0,0.06293320459326184
30000,0.3497816978600452,219.0,0.06813560452015067
31000,0.7146808932625943,0.0,0.06593761089067389
32000,0.11897547543088138,0.0,0.06387699615612988
33000,1.526357635153418,0.0,0.061941270947604474
34000,3.3568379461352382,76.0,0.06235477514044531
35000,5.2807706827044605,18.0,0.06108745964170405
36000,0.6750067072023109,0.0,0.05939053862607294
37000,-0.9123303020405165,45.0,0.05900159463769291
38000,-0.5281885613672901,0.0,0.05744888023369036
39000,1.4539582566007763,21.0,0.05651426959665633
40000,1.3808226083768833,83.0,0.057176429410735266
41000,0.4951035533629584,0.0,0.05578184833776433
42000,2.872629811229207,36.0,0.055310840734303195
43000,1.8655638921138427,0.0,0.05402451219795809
44000,4.8101180822212735,28.0,0.05343303256892202
45000,4.810240604750082,76.0,0.05393453187848619
46000,3.620134719831665,0.0,0.05276201656557751
47000,2.90062191811107,32.0,0.05232026213323688
48000,2.3531066729534182,0.0,0.05123023396320757
49000,1.8052601124907763,0.0,0.05018469764689075
50000,-3.0224811895526016,18.0,0.049540990819816395
