Train/PolicyStd,Train/Epoch,Misc/Alpha,Value/Adv,Value/cost,Train/PolicyRatio/Max,Misc/A,Metrics/EpRet,Train/PolicyRatio/Min,Misc/cost_gradient_norm,Metrics/EpLen,Train/Entropy,Misc/xHx,Loss/Loss_pi/Delta,Misc/B,Misc/FinalStepNorm,Time/FPS,Misc/OptimCase,Metrics/EpCost,_timestamp,Train/StopIter,TotalEnvSteps,Train/PolicyRatio/Std,_step,Time/Update,Value/reward,Loss/Loss_cost_critic/Delta,Misc/r,_runtime,Time/Total,Misc/q,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Misc/Lambda_star,Train/PolicyRatio,Loss/Loss_cost_critic,Loss/Loss_pi,Train/KL,Train/LR,Misc/Nu_star,Time/Epoch,Misc/gradient_norm,Misc/H_inv_g,Time/Rollout,Misc/s,Misc/AcceptanceStep
1.0126739740371704,0,2.1662580966949463,2.6702879907247734e-09,-0.03811894357204437,1.0000779628753662,0.004143571946769953,-0.0332581028342247,1.0000779628753662,0.258809894323349,500,1.4314566850662231,0.0042619528248906136,-0.012395627796649933,-44039.1796875,0.2770732343196869,185.6383056640625,0,63.75,1743325760.948398,10,20000.0,5.5071894166758284e-05,1,9.495373725891113,0.06505516171455383,10.878518104553223,-0.003305228194221854,216.631632067,107.73796081542969,0.0042619528248906136,0.009076070971786976,0.009076070971786976,0.0,1.0000778436660767,10.878518104553223,-0.012395627796649933,0.0001702209992799908,0,0.46553733944892883,107.73638153076172,0.03880200907588005,0.15317046642303467,98.2409896850586,0.09228283911943436,1
1.0004801750183105,1,1.6417406797409058,-5.7220459481754915e-09,2.2655069828033447,1.0002483129501343,0.007414437364786863,0.023954838514328003,1.0002483129501343,0.1997627317905426,500,1.4191495180130005,0.0074202800169587135,0.0032989783212542534,-41740.9609375,0.2998637855052948,185.2770538330078,0,55.150001525878906,1743325868.954087,10,40000.0,0.0001754995173541829,2,9.529247283935547,0.053135376423597336,-4.43125581741333,0.0006524751079268754,324.742910428,215.75648498535156,0.0074202800169587135,0.00805717334151268,-0.0010188976302742958,0.0,1.0002483129501343,6.447262287139893,-0.00909664947539568,0.00016562484961468726,0,0.5239028930664062,107.94644927978516,0.03860617056488991,0.23236700892448425,98.41718292236328,0.07286657392978668,1
0.9953573346138,2,1.3352710008621216,1.0871886502172856e-08,1.898353934288025,0.9998682737350464,0.011211910285055637,0.04208669066429138,0.9998682737350464,0.25581514835357666,500,1.4140371084213257,0.011217362247407436,-0.0004396121948957443,-37263.43359375,0.2833433747291565,185.1128387451172,0,52.72999954223633,1743325977.0653698,10,60000.0,9.320073149865493e-05,3,9.527587890625,0.048861097544431686,-1.3948097229003906,-0.0006378227262757719,432.942374909,323.8619689941406,0.011217362247407436,0.007046968210488558,-0.0010102051310241222,0.0,0.9998682141304016,5.052452564239502,-0.009536261670291424,0.00017621017468627542,0,0.5177245736122131,108.04220581054688,0.067618228495121,0.25538867712020874,98.51459503173828,0.07461607456207275,1
0.9918127059936523,3,1.4816120862960815,-7.629394338515283e-10,1.7009189128875732,1.0001685619354248,0.00905526988208294,0.08411683142185211,1.0001685619354248,0.15841123461723328,500,1.410622239112854,0.009110883809626102,0.0006905095651745796,-30448.0390625,0.2896423041820526,184.9386444091797,0,38.2599983215332,1743326085.264831,10,80000.0,0.00011913509661098942,4,9.50527572631836,0.04940986633300781,-0.11477327346801758,-0.0016351479571312666,541.280660196,432.0689697265625,0.009110883809626102,0.004906815476715565,-0.002140152733772993,0.0,1.0001684427261353,4.937679290771484,-0.008845752105116844,0.0001888475235318765,0,0.6449853181838989,108.14397430419922,0.04903388395905495,0.25768300890922546,98.638671875,0.04807620868086815,1
0.9828553199768066,4,1.3046813011169434,-5.7220459481754915e-09,1.1892051696777344,0.9998722076416016,0.011688025668263435,0.13832011818885803,0.9998722076416016,0.12148243188858032,500,1.4016069173812866,0.01174953579902649,0.0031286966986954212,-22624.203125,0.3164549767971039,184.7733612060547,0,27.209999084472656,1743326193.6031172,10,100000.0,9.033475362230092e-05,5,9.484286308288574,0.04378322884440422,-2.830486297607422,0.0014187799533829093,650.104276225,540.3665161132812,0.01174953579902649,0.003298392053693533,-0.0016084234230220318,0.0,0.9998722076416016,2.1071929931640625,-0.005717055406421423,0.0001583542616572231,0,0.7817597389221191,108.24071502685547,0.07220647484064102,0.27197256684303284,98.75640869140625,0.032725267112255096,1
0.9814109802246094,5,1.2067863941192627,0.0,0.49879491329193115,0.9999293088912964,0.01345102395862341,0.05090384557843208,0.9999293088912964,0.0870053768157959,500,1.4001575708389282,0.013733109459280968,-0.00011740578338503838,-25556.53515625,0.3176249563694,183.8925323486328,0,18.260000228881836,1743326302.4267623,10,120000.0,5.0014263251796365e-05,6,9.669865608215332,0.03518102690577507,-0.610615611076355,-0.0019184050615876913,758.570479238,649.22314453125,0.013733109459280968,0.00500050513073802,0.001702113077044487,0.0,0.9999292492866516,1.4965773820877075,-0.005834461189806461,0.0001514313044026494,0,1.2381274700164795,108.7591781616211,0.07045625895261765,0.2948823869228363,99.08929443359375,0.013046646490693092,1
0.9695330262184143,6,1.1418845653533936,6.103515470812226e-09,0.6795123815536499,1.0004628896713257,0.014942733570933342,0.09220539033412933,1.0004628896713257,0.09528879821300507,500,1.3876676559448242,0.015338586643338203,0.003428464522585273,-9105.4697265625,0.32820925116539,184.5231475830078,0,12.420000076293945,1743326410.89294,10,140000.0,0.0003273405018262565,7,9.484366416931152,0.03480962663888931,-0.08886110782623291,0.002589627169072628,866.654119344,757.6751098632812,0.015338586643338203,0.0035300764720886946,-0.0014704286586493254,0.0,1.0004628896713257,1.4077162742614746,-0.0024059966672211885,0.00015223099035210907,0,1.0865381956100464,108.38748168945312,0.08462872356176376,0.30264824628829956,98.90309143066406,0.016941025853157043,1
0.952057421207428,7,1.2556222677230835,1.5258788677030566e-09,1.11610746383667,1.0000232458114624,0.012241696007549763,0.04709422588348389,1.0000232458114624,0.11042800545692444,500,1.3696216344833374,0.012685618363320827,-0.005497159203514457,-7351.0888671875,0.3159846067428589,185.1453094482422,0,13.59000015258789,1743326518.9765902,10,160000.0,1.6465415683342144e-05,8,9.3842191696167,0.03001130372285843,0.9925932884216309,-0.0033396147191524506,977.832096565,865.7761840820312,0.012685618363320827,0.004076049197465181,0.0005459727253764868,0.0,1.0000232458114624,2.4003095626831055,-0.007903155870735645,0.0001758000726113096,0,0.8922199606895447,108.02326202392578,0.05011741444468498,0.2853538990020752,98.6390151977539,0.02512383460998535,1
0.941430389881134,8,1.0263605117797852,-6.103515470812226e-09,0.5114307999610901,1.0010929107666016,0.01863746903836727,0.08157001435756683,1.0010929107666016,0.038869790732860565,500,1.3585700988769531,0.018985841423273087,0.0036131450906395912,-34470.046875,0.30332061648368835,180.0108642578125,0,9.989999771118164,1743326630.1545608,10,180000.0,0.0007728608325123787,9,9.592235565185547,0.02318667806684971,-1.7296087741851807,-0.001004307414405048,1085.676841915,976.9403686523438,0.018985841423273087,0.0033569105435162783,-0.0007191386539489031,0.0,1.0010929107666016,0.6707007884979248,-0.004290010780096054,0.00017083447892218828,0,2.6282734870910645,111.10440826416016,0.09518765658140182,0.3191096782684326,101.51214599609375,0.002895258367061615,1
0.93594890832901,9,1.1451457738876343,3.051757735406113e-09,0.6680588126182556,0.9994205236434937,0.015167429111897945,0.09134109318256378,0.9994205236434937,0.08057701587677002,500,1.3527122735977173,0.015251344069838524,-0.0008255518041551113,-1197.4639892578125,0.27310365438461304,185.5516357421875,0,4.460000038146973,1743326737.9992964,10,200000.0,0.0004097797500435263,10,9.630777359008789,0.026413103565573692,0.19440466165542603,-0.0011806449620053172,1193.723398435,1084.8017578125,0.015251344069838524,0.003649241989478469,0.00029233144596219063,0.0,0.9994204640388489,0.8651054501533508,-0.005115562584251165,0.00020019621297251433,0,1.097273826599121,107.78671264648438,0.11039452999830246,0.27759841084480286,98.15591430664062,0.01661115139722824,1
0.9459924101829529,10,1.058993935585022,-7.629394338515283e-10,0.35379937291145325,1.0018805265426636,0.01621668040752411,0.1182451844215393,1.0018805265426636,0.0313035286962986,500,1.3627961874008179,0.017833758145570755,-0.002194702159613371,-5668.2158203125,0.2608671486377716,185.25909423828125,0,2.8299999237060547,1743326846.045884,10,220000.0,0.0013297050027176738,11,9.420077323913574,0.023714805021882057,-0.5014169216156006,-0.0015115691348910332,1301.852428388,1192.815673828125,0.017833758145570755,0.0035451119765639305,-0.00010413001291453838,0.0,1.0018805265426636,0.36368852853775024,-0.007310264743864536,0.00017903337720781565,0,3.7622921466827393,107.95691680908203,0.07575707137584686,0.3140685260295868,98.53681945800781,0.001412934041582048,1
