Safety/shield_violation,Train/PolicyRatio,Train/PolicyRatio/Max,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Misc/FinalStepNorm,Safety/ShieldLagrangeMultiplier/Std,Train/LR,Train/StopIter,Train/KL,Loss/Loss_cost_critic/Delta,Time/Rollout,_step,Safety/EpCostShield,Loss/Loss_pi,Train/Entropy,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier,Misc/Alpha,_timestamp,Train/PolicyRatio/Std,Train/PolicyRatio/Min,Train/PolicyStd,_runtime,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Time/FPS,Value/Adv,Train/Epoch,Loss/Loss_reward_critic/Delta,Time/Epoch,Value/reward,Metrics/EpCost,Loss/Loss_reward_critic,Misc/H_inv_g,Value/cost,Misc/gradient_norm,Time/Total,Metrics/EpLen,Misc/xHx,Loss/Loss_cost_critic,Misc/AcceptanceStep,Safety/shield_adv_c,Time/Update,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier,TotalEnvSteps
-0.041255656629800797,1.0000263452529907,1.0000264644622803,0.03599999472498894,0.044999994337558746,0.06313832104206085,0.3204282820224762,0,0,10,0.00026303937193006277,41.30994415283203,157.89227294921875,1,68.5999984741211,-0.24664367735385895,1.4127720594406128,0.044999994337558746,0.03599999472498894,2.891667127609253,1746573585.6602383,1.865704689407721e-05,1.0000264644622803,0.9938676953315735,321.151093782,0.03599999472498894,0,109.96562957763672,-1.5258788677030566e-09,0,0.009430291131138802,181.875,0.06454577296972275,45.70000076293945,0.009430291131138802,0.11081091314554214,-0.044191502034664154,0.032312072813510895,181.87620544433594,500,0.002391836838796735,41.30994415283203,1,1.8006517887115479,23.982696533203125,-0.24664367735385895,0.044999994337558746,20000.0
3.46665620803833,1.001057744026184,1.0010578632354736,0.0709923803806305,0.07998830080032349,0.25403255224227905,0.33812084794044495,0,0,10,0.0002705849183257669,-2.4916305541992188,114.47488403320312,2,85.67500305175781,-0.20210587978363037,1.4222354888916016,0.07998830080032349,0.0709923803806305,2.377871513366699,1746573723.999097,0.0007479660562239587,1.0010578632354736,1.003475308418274,461.06488679,0.0709923803806305,0,144.64964294433594,1.5258788677030566e-09,1,-0.0009349323809146881,138.26512145996094,0.06418387591838837,56.837501525878906,0.008495358750224113,0.1421947479248047,1.9111380577087402,0.040198538452386856,320.21435546875,500,0.003537137992680073,38.81831359863281,1,3.6065268516540527,23.790218353271484,0.04453779757022858,0.07998830080032349,40000.0
5.963109970092773,1.0003048181533813,1.000304937362671,0.10605175793170929,0.11505045741796494,0.4569166302680969,0.31724804639816284,0,0,10,0.0003473342803772539,-3.7411117553710938,115.7822494506836,3,83.4000015258789,-0.205805242061615,1.434851050376892,0.11505045741796494,0.10605175793170929,1.7764102220535278,1746573863.912533,0.00021562330948654562,1.000304937362671,1.0162585973739624,606.157408534,0.10605175793170929,0,143.00775146484375,-1.2207030941624453e-08,2,-0.0016641276888549328,139.85255432128906,0.07708101719617844,65.87000274658203,0.006831231061369181,0.17858940362930298,3.348768711090088,0.051727984100580215,460.13275146484375,500,0.006337862461805344,35.07720184326172,1,2.9675495624542236,24.070287704467773,-0.003699362277984619,0.11505045741796494,60000.0
10.681376457214355,1.0005868673324585,1.0005868673324585,0.1409742534160614,0.14960461854934692,1.219994306564331,0.30460748076438904,0,0,10,0.0003316355578135699,31.523086547851562,121.2988510131836,4,143.8249969482422,-0.06898700445890427,1.4442323446273804,0.14960461854934692,0.1409742534160614,2.0669474601745605,1746574009.0049179,0.00041494975448586047,1.0005868673324585,1.0262283086776733,749.197429655,0.1409742534160614,0,137.9048309326172,-3.051757735406113e-09,3,0.006415172014385462,145.0275421142578,0.09287461638450623,89.6500015258789,0.013246403075754642,0.14737069606781006,7.824338912963867,0.05789109319448471,605.2214965820312,500,0.004681339953094721,66.60028839111328,1,2.3319966793060303,23.728668212890625,0.13681823760271072,0.14960461854934692,80000.0
12.955672264099121,0.9998092651367188,0.9998092651367188,0.17609935998916626,0.1844586431980133,2.0012331008911133,0.287972092628479,0,0,10,0.000382527825422585,3.4677810668945312,118.88860321044922,5,117.0999984741211,-0.14738905429840088,1.4555717706680298,0.1844586431980133,0.17609935998916626,2.015340805053711,1746574152.0449688,0.00013484183000400662,0.9998092651367188,1.038152813911438,894.008788477,0.17609935998916626,0,139.90582275390625,5.1498409980865745e-09,4,0.007182729430496693,142.95330810546875,0.14693006873130798,93.77999877929688,0.020429132506251335,0.14289002120494843,8.5908842086792,0.060815297067165375,748.2467651367188,500,0.004924159497022629,70.06806945800781,1,0.8153119683265686,24.064661026000977,-0.07840204983949661,0.1844586431980133,100000.0
16.353500366210938,1.0014926195144653,1.0014927387237549,0.21145732700824738,0.2196197807788849,3.23115873336792,0.31022679805755615,0,0,10,0.00032023366657085717,16.153228759765625,120.63957977294922,6,139.1999969482422,-0.11371009796857834,1.453649878501892,0.2196197807788849,0.21145732700824738,1.7715225219726562,1746574296.8563945,0.0010554695036262274,1.0014927387237549,1.0362473726272583,1035.174456121,0.21145732700824738,0,138.17172241210938,-3.509521562250484e-08,5,0.027588462457060814,144.74742126464844,0.2534586787223816,101.16999816894531,0.04801759496331215,0.17511875927448273,12.062318801879883,0.06362427771091461,893.0750732421875,500,0.0063728829845786095,86.22129821777344,1,0.3479912281036377,24.107820510864258,0.03367895632982254,0.2196197807788849,120000.0
12.014087677001953,1.001930594444275,1.001930594444275,0.2468220591545105,0.2541712522506714,3.8232152462005615,0.299593061208725,0,0,10,0.00033112321398220956,-13.66851806640625,117.28628540039062,7,82.55000305175781,-0.2217918187379837,1.4497016668319702,0.2541712522506714,0.2468220591545105,1.762363076210022,1746574438.022014,0.001365164527669549,1.001930594444275,1.0317291021347046,1173.623363885,0.2468220591545105,0,141.7405242919922,-9.155272984173735e-09,6,0.002410195767879486,141.1029052734375,0.32084715366363525,82.11000061035156,0.050427790731191635,0.16999508440494537,8.619452476501465,0.08233964443206787,1034.241455078125,500,0.00643929885700345,72.55278015136719,1,1.8909943103790283,23.816577911376953,-0.10808172076940536,0.2541712522506714,140000.0
8.617096900939941,1.0010684728622437,1.0010684728622437,0.28175783157348633,0.2873501181602478,4.152717113494873,0.314827561378479,0,0,10,0.0002883932611439377,-32.64137268066406,114.2014389038086,8,53.92499923706055,-0.24275706708431244,1.4448753595352173,0.2873501181602478,0.28175783157348633,1.835676670074463,1746574576.4713392,0.0007554401527158916,1.0010684728622437,1.026370882987976,1313.982326878,0.28175783157348633,0,144.56549072265625,1.0681151962899094e-08,7,-0.006039276719093323,138.34561157226562,0.41967979073524475,65.1500015258789,0.04438851401209831,0.1715048998594284,5.1902618408203125,0.06440697610378265,1172.650390625,500,0.00593522097915411,39.911407470703125,1,0.05743783712387085,24.144136428833008,-0.020965248346328735,0.2873501181602478,160000.0
9.71372127532959,1.0016905069351196,1.0016906261444092,0.31545406579971313,0.32024845480918884,3.8661751747131348,0.27434220910072327,0,0,10,0.00040217151399701834,11.19991683959961,116.27262878417969,9,77.5,-0.11924698948860168,1.4402780532836914,0.32024845480918884,0.31545406579971313,1.382559895515442,1746574716.8300412,0.001195453223772347,1.0016906261444092,1.021623134613037,1448.891912022,0.31545406579971313,0,142.58677673339844,5.340575981449547e-09,8,0.0190415121614933,140.2654571533203,0.4762115776538849,42.130001068115234,0.06343002617359161,0.1984306126832962,5.861081123352051,0.10099563002586365,1313.0242919921875,500,0.010463129729032516,51.111324310302734,1,1.8054418563842773,23.9928035736084,0.12351007759571075,0.32024845480918884,180000.0
6.232464790344238,1.0013259649276733,1.0013259649276733,0.34780189394950867,0.3513464033603668,3.6589953899383545,0.3100966811180115,0,0,10,0.0003288154839538038,-24.662647247314453,110.728271484375,10,33.95000076293945,-0.2829659879207611,1.4370765686035156,0.3513464033603668,0.34780189394950867,1.5295698642730713,1746574851.7394524,0.0009375707013532519,1.0013259649276733,1.0183727741241455,1578.278767839,0.34780189394950867,0,148.33775329589844,1.5258788677030566e-09,9,-0.0053526610136032104,134.8274383544922,0.4759063422679901,35.0099983215332,0.0580773651599884,0.2027345597743988,3.0566248893737793,0.06809934228658676,1447.9390869140625,500,0.008548518642783165,26.44867706298828,1,-1.0539910793304443,24.099143981933594,-0.16371899843215942,0.3513464033603668,200000.0
