Time/Update,Value/cost,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Train/StopIter,Safety/ShieldLagrangeMultiplier/Std,_runtime,Train/PolicyRatio,_timestamp,Metrics/EpCost,Safety/shield_violation,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic,Train/PolicyRatio/Max,Time/FPS,Time/Rollout,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Max,Misc/H_inv_g,Metrics/EpLen,Safety/ShieldLagrangeMultiplier,Time/Epoch,Train/PolicyStd,Safety/EpCostShield,Misc/Alpha,Train/PolicyRatio/Std,Train/LR,Value/Adv,Metrics/EpRet,Value/reward,_step,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Train/Entropy,Misc/FinalStepNorm,Safety/shield_adv_c,TotalEnvSteps,Train/KL,Misc/gradient_norm,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier,Train/Epoch,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi,Misc/xHx,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Min
19.155672073364258,-0.07397957891225815,25.33441162109375,0.008345507085323334,10,0,254.592633633,1.0018600225448608,1746525317.032616,72.44999694824219,-0.005636010318994522,0,0.008345507085323334,1.0018600225448608,137.35179138183594,126.45578002929688,-0.1783589869737625,0.044999994337558746,0.08302561938762665,1000,0.044999994337558746,145.6114959716797,1.0092183351516724,127.0,2.60939359664917,0.001315150293521583,0,3.738403364650367e-08,-1.60076904296875,0.21185244619846344,1,0.044999994337558746,145.61231994628906,1.4280905723571777,0.21664650738239288,1.8210439682006836,20000.0,0.0004104819381609559,0.07335978001356125,1.0018600225448608,0.035999998450279236,0,25.33441162109375,0.035999998450279236,-0.1783589869737625,0.0029373066499829292,1,0.035999998450279236
19.048011779785156,1.342599630355835,-11.32763385772705,-0.004017086699604988,10,0,365.327687424,1.0019673109054565,1746525424.98077,45.29999923706055,1.828721046447754,0,0.004328420385718346,1.0019673109054565,185.396240234375,88.82902526855469,-0.2727344483137131,0.07488998025655746,0.10538581013679504,1000,0.07488998025655746,107.8770523071289,1.0236743688583374,37.650001525878906,2.483715057373047,0.0013910707784816623,0,-2.1362303925798187e-08,-0.9872997403144836,0.1603032648563385,2,0.07488998025655746,253.5538787841797,1.4423109292984009,0.2617483139038086,-0.15872403979301453,40000.0,0.00038079527439549565,0.06608285754919052,1.0019673109054565,0.06969496607780457,1,14.0067777633667,0.06969496607780457,-0.4510934352874756,0.0032420905772596598,1,0.06969496607780457
18.747495651245117,0.9923607707023621,-2.339291572570801,-0.0008046433795243502,10,0,475.960072273,1.0020192861557007,1746525535.7154992,47.41666793823242,1.9212570190429688,0,0.0035237770061939955,1.0020192861557007,180.7267608642578,91.91678619384766,0.1165899932384491,0.10593262314796448,0.11071234941482544,1000,0.10593262314796448,110.66429901123047,1.0583773851394653,73.25,2.755682945251465,0.0014277666341513395,0,-1.5258788677030566e-09,-0.6207208633422852,0.14278140664100647,3,0.10593262314796448,364.2889404296875,1.4754005670547485,0.3050881326198578,1.8808892965316772,60000.0,0.0003109901736024767,0.03483107313513756,1.0020192861557007,0.10332097858190536,2,11.667486190795898,0.10332097858190536,-0.3345034420490265,0.0026337215676903725,1,0.10332097858190536
19.325183868408203,2.2406859397888184,9.423324584960938,0.0053042026702314615,10,0,586.423651608,1.0032243728637695,1746525646.3481684,58.45000076293945,4.445164203643799,0,0.008827979676425457,1.0032243728637695,180.8973846435547,91.2347183227539,-0.027127861976623535,0.13839921355247498,0.11443966627120972,1000,0.13839921355247498,110.55992126464844,1.0938513278961182,141.1999969482422,2.713127851486206,0.0022800322622060776,0,1.1444091230217168e-09,-0.2087600976228714,0.1124437227845192,4,0.13839921355247498,474.9269714355469,1.5084978342056274,0.3104894459247589,2.008382797241211,80000.0,0.0003071825485676527,0.04049334302544594,1.0032243728637695,0.13740183413028717,3,21.090810775756836,0.13740183413028717,-0.36163130402565,0.0027169890236109495,1,0.13740183413028717
18.86235237121582,3.8658394813537598,2.1070404052734375,0.00036793481558561325,10,0,699.136299523,1.0033565759658813,1746525756.81158,57.52000045776367,6.247546672821045,0,0.00919591449201107,1.003356695175171,181.20993041992188,91.5068588256836,-0.010599136352539062,0.17170029878616333,0.10805237293243408,1000,0.17170029878616333,110.36923217773438,1.1365951299667358,118.4000015258789,2.8197553157806396,0.002373485593125224,0,-7.629394338515283e-10,-0.01770305633544922,0.10497230291366577,5,0.17170029878616333,585.361083984375,1.5467596054077148,0.3046812415122986,1.2623883485794067,100000.0,0.00031085105729289353,0.035618968307971954,1.003356695175171,0.17172420024871826,4,23.197851181030273,0.17172420024871826,-0.3722304403781891,0.0025153905153274536,1,0.17172420024871826
18.825458526611328,4.420430660247803,-0.6310825347900391,-0.001194673590362072,10,0,813.127319961,1.0027704238891602,1746525869.523894,54.54999923706055,8.405558586120605,0,0.008001240901648998,1.0027704238891602,177.5888671875,93.79419708251953,0.01173102855682373,0.20564422011375427,0.12358224391937256,1000,0.20564422011375427,112.61967468261719,1.1827479600906372,129.4499969482422,2.2214863300323486,0.0019589292351156473,0,0.0,0.5213263034820557,0.07996398955583572,6,0.20564422011375427,698.0791625976562,1.586617112159729,0.27453628182411194,-0.2144174575805664,120000.0,0.0003397671098355204,0.052280083298683167,1.0027704238891602,0.2061110883951187,5,22.566768646240234,0.2061110883951187,-0.36049941182136536,0.00405267346650362,1,0.2061110883951187
19.406278610229492,4.522574424743652,2.7418746948242188,0.013092494569718838,10,0,924.357843006,1.0018424987792969,1746525983.5155282,66.80999755859375,9.328047752380371,0,0.021093735471367836,1.0018424987792969,175.57086181640625,94.50780487060547,0.014914095401763916,0.24017031490802765,0.15615621209144592,1000,0.24017031490802765,113.91411590576172,1.2369753122329712,152.64999389648438,1.874882459640503,0.0013028995599597692,0,-3.2424924967244806e-09,1.0613632202148438,0.0958137959241867,7,0.24017031490802765,812.0944213867188,1.631344199180603,0.2927745282649994,-1.1956727504730225,140000.0,0.0003163577930536121,0.0699319913983345,1.0018424987792969,0.24085918068885803,6,25.308643341064453,0.24085918068885803,-0.34558531641960144,0.005689592100679874,1,0.24085918068885803
18.818073272705078,5.5574822425842285,-7.300928115844727,-0.0024357493966817856,10,0,1036.707552425,1.0020500421524048,1746526094.7455575,67.12999725341797,10.467827796936035,0,0.01865798607468605,1.0020501613616943,179.93136596679688,92.33540344238281,-0.07119941711425781,0.2747710049152374,0.12754680216312408,1000,0.2747710049152374,111.15348815917969,1.2812726497650146,117.1500015258789,2.275444507598877,0.0014495706418529153,0,4.577636492086867e-09,1.549849033355713,0.12542980909347534,8,0.2747710049152374,923.3126831054688,1.6666885614395142,0.29022568464279175,0.4984224736690521,160000.0,0.00031916110310703516,0.06042929366230965,1.0020501613616943,0.2758760452270508,7,18.007715225219727,0.2758760452270508,-0.41678473353385925,0.0038627476897090673,1,0.2758760452270508
19.26459312438965,4.39736270904541,-4.72271728515625,-0.0029120147228240967,10,0,1148.631634115,1.0037959814071655,1746526207.094891,62.68000030517578,10.015824317932129,0,0.015745971351861954,1.0037959814071655,178.17210388183594,92.98640441894531,0.010386824607849121,0.30939939618110657,0.14350952208042145,1000,0.30939939618110657,112.25101470947266,1.2919977903366089,115.30000305175781,2.2133493423461914,0.002684192266315222,0,-4.577636492086867e-09,1.8406143188476562,0.16165027022361755,9,0.30939939618110657,1035.650634765625,1.6750675439834595,0.3176366984844208,2.387944221496582,180000.0,0.0003120735054835677,0.04771789163351059,1.0037959814071655,0.31098416447639465,8,13.284997940063477,0.31098416447639465,-0.40639790892601013,0.004082527011632919,1,0.31098416447639465
18.9798583984375,5.14651346206665,12.086423873901367,-0.003015524707734585,10,0,1259.807636337,1.0026825666427612,1746526319.0193024,76.3499984741211,11.004046440124512,0,0.012730446644127369,1.0026825666427612,178.85227966308594,92.84424591064453,0.13805806636810303,0.3446497917175293,0.1718783974647522,1000,0.3446497917175293,111.82412719726562,1.2939809560775757,192.9499969482422,1.8206433057785034,0.0018968330696225166,0,3.051757735406113e-09,2.162838935852051,0.1765720248222351,10,0.3446497917175293,1147.5777587890625,1.6763042211532593,0.31292924284935,1.704086184501648,200000.0,0.0003040512092411518,0.054313693195581436,1.0026825666427612,0.3464580178260803,9,25.371421813964844,0.3464580178260803,-0.2683398425579071,0.006033642217516899,1,0.3464580178260803
