Time/FPS,Metrics/EpCost,Loss/Loss_reward_critic/Delta,Train/PolicyStd,Time/Update,Misc/AcceptanceStep,_timestamp,Loss/Loss_pi/Delta,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier,Train/Entropy,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi,Misc/FinalStepNorm,Misc/Alpha,Train/PolicyRatio/Max,Train/KL,Time/Epoch,Value/Adv,Misc/H_inv_g,Train/PolicyRatio/Std,Metrics/EpRet,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Max,_runtime,Misc/xHx,Train/Epoch,Train/PolicyRatio,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Value/reward,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier,_step,Train/LR,TotalEnvSteps,Value/cost,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpLen,Train/StopIter,Loss/Loss_cost_critic/Delta,Time/Rollout,Safety/shield_violation,Misc/gradient_norm
144.77635192871094,24.0,0.01214179489761591,1.006844162940979,16.591217041015625,1,1746567985.6845798,-0.013601143844425678,1.000786542892456,0.035999998450279236,1.4254289865493774,0.035999998450279236,-0.013601143844425678,0.302959680557251,2.889756679534912,1.000786542892456,0.00029650304350070655,138.1441192626953,-2.8610229740877458e-09,0.10483916103839874,0.0005561698344536126,-0.9632493853569031,0.33722132444381714,0.044999994337558746,247.948775536,0.0023950005415827036,0,1.0007864236831665,54.150001525878906,0.044999994337558746,138.14630126953125,0.21146933734416962,0.01214179489761591,0.044999994337558746,1,0,20000.0,-0.07609234005212784,0,7.391794204711914,0.035999998450279236,0,1000,10,7.391794204711914,121.5528793334961,-0.011630531400442123,0.04452239349484444
183.8650360107422,14.050000190734863,-0.005737421568483114,1.0074783563613892,16.947078704833984,1,1746568094.5297,-0.0732134385034442,0.9993366599082947,0.06939944624900818,1.4259923696517944,0.06939944624900818,-0.08681458234786987,0.2795085906982422,1.8281155824661255,0.9993366599082947,0.0003167857648804784,108.77544403076172,3.662109193669494e-08,0.15289437770843506,0.0004690663190558553,-0.9496501684188843,-0.09781643003225327,0.07390356808900833,368.600640163,0.005984419025480747,1,0.9993366599082947,13.050000190734863,0.07390356808900833,246.9788055419922,0.14839941263198853,0.006404373329132795,0.07390356808900833,2,0,40000.0,0.6004513502120972,0,3.697422981262207,0.06939944624900818,0,1000,10,-3.694371223449707,91.82833862304688,0.8529783487319946,0.09444279968738556
165.8679962158203,26.350000381469727,-0.0012414734810590744,1.010580062866211,17.350265502929688,1,1746568215.1814795,0.144378412514925,1.000229835510254,0.10351815074682236,1.4292532205581665,0.10351815074682236,0.05756383016705513,0.32246795296669006,1.8288114070892334,1.000229835510254,0.00029491601162590086,120.57781982421875,-2.7656554379973386e-08,0.17632652819156647,0.00016257446259260178,-0.6586360335350037,0.42304757237434387,0.10402861982584,485.950620258,0.005979865789413452,2,1.000229835510254,107.55000305175781,0.10402861982584,367.6250305175781,0.143244206905365,0.005162899848073721,0.10402861982584,3,0,60000.0,0.6999722123146057,0,13.99435806274414,0.10351815074682236,0,1000,10,10.296935081481934,103.22752380371094,1.2133526802062988,0.0696372389793396
171.0216064453125,35.1875,0.0012852665968239307,1.0034271478652954,16.88278579711914,1,1746568332.531449,-0.0066864266991615295,1.0008748769760132,0.1378583014011383,1.4222145080566406,0.1378583014011383,0.0508774034678936,0.3194660544395447,1.515205979347229,1.0008748769760132,0.00036248579272069037,116.94429016113281,-1.678466787780053e-08,0.21084003150463104,0.0006185471429489553,-0.2733219265937805,0.7216812372207642,0.1360044628381729,603.012381511,0.00871136225759983,3,1.0008748769760132,102.44999694824219,0.1360044628381729,484.6424865722656,0.1378362476825714,0.006448166444897652,0.1360044628381729,4,0,80000.0,0.8028064370155334,0,16.865413665771484,0.1378583014011383,0,1000,10,2.8710556030273438,100.06147003173828,1.4922183752059937,0.06356186419725418
170.9627227783203,39.97999954223633,0.009614864364266396,1.0059661865234375,16.872406005859375,1,1746568449.5932295,0.019025485962629318,1.0001815557479858,0.17250487208366394,1.4246934652328491,0.17250487208366394,0.06990288943052292,0.3616299629211426,1.778174877166748,1.0001815557479858,0.0002582911110948771,116.98456573486328,0.0,0.20337142050266266,0.00012840740964747965,0.13876812160015106,0.3871392011642456,0.16909466683864594,720.783755123,0.006325289141386747,4,1.0001815557479858,112.0999984741211,0.16909466683864594,602.038330078125,0.12369858473539352,0.016063030809164047,0.16909466683864594,5,0,100000.0,1.561418890953064,0,18.82390785217285,0.17250487208366394,0,1000,10,1.9584941864013672,100.11213684082031,3.087123155593872,0.043956708163022995
169.9492645263672,43.810001373291016,-0.0025265058502554893,1.0114173889160156,16.934736251831055,1,1746568567.3646631,-0.006490051746368408,1.0007846355438232,0.20748548209667206,1.4300299882888794,0.20748548209667206,0.06341283768415451,0.31899213790893555,1.366053819656372,1.0007846355438232,0.0003162309876643121,117.68218231201172,0.0,0.23351357877254486,0.0005547087057493627,0.6877850294113159,1.7184425592422485,0.20285093784332275,837.024143357,0.010717510245740414,5,1.0007845163345337,102.80000305175781,0.20285093784332275,719.7965087890625,0.1316329389810562,0.013536524958908558,0.20285093784332275,6,0,120000.0,1.6994150876998901,0,11.322720527648926,0.20748548209667206,0,1000,10,-7.501187324523926,100.7474136352539,3.611574172973633,0.06849729269742966
172.16555786132812,49.0099983215332,0.008792269043624401,1.009961724281311,16.815715789794922,1,1746568683.6050892,-0.18609221279621124,0.9999791979789734,0.24278642237186432,1.4285001754760742,0.24278642237186432,-0.12267937511205673,0.3233315348625183,1.6536895036697388,0.9999791979789734,0.0003035928530152887,116.16725158691406,-9.918212917625624e-09,0.1955213099718094,1.4751517483091448e-05,1.410088300704956,-0.6449164152145386,0.2365097999572754,958.294199993,0.007313436362892389,6,0.9999791979789734,76.0999984741211,0.2365097999572754,836.0521850585938,0.14536388218402863,0.02232879400253296,0.2365097999572754,7,0,140000.0,4.530821800231934,0,15.795638084411621,0.24278642237186432,0,1000,10,4.472917556762695,99.35150909423828,8.130290985107422,0.09272682666778564
165.03025817871094,51.900001525878906,-0.0011964328587055206,1.0124863386154175,17.17339515686035,1,1746568804.875225,0.4054216369986534,0.999211311340332,0.2784166932106018,1.4309505224227905,0.2784166932106018,0.2827422618865967,0.31814274191856384,1.2072347402572632,0.999211311340332,0.0002985011087730527,121.18990325927734,6.103515470812226e-09,0.2635301649570465,0.000557687075342983,2.046445846557617,1.9792438745498657,0.27053412795066833,1078.134933073,0.013722909614443779,7,0.999211311340332,184.60000610351562,0.27053412795066833,957.3131713867188,0.1955304741859436,0.02113236114382744,0.27053412795066833,8,0,160000.0,2.2533817291259766,0,19.536792755126953,0.2784166932106018,0,1000,10,3.741154670715332,104.0164794921875,5.520802974700928,0.09688030928373337
166.9685516357422,46.11000061035156,0.0102480947971344,1.0005730390548706,16.587526321411133,1,1746568924.715796,-0.300869170576334,1.0003621578216553,0.3142428398132324,1.4191516637802124,0.3142428398132324,-0.01812690868973732,0.28659138083457947,1.2197966575622559,1.0003621578216553,0.00038128948654048145,119.78304290771484,-7.629394338515283e-10,0.23495012521743774,0.00025597185594961047,2.625303268432617,-0.6281126141548157,0.30450403690338135,1198.289604419,0.013441718183457851,8,1.0003620386123657,94.3499984741211,0.30450403690338135,1077.17578125,0.21144169569015503,0.03138045594096184,0.30450403690338135,9,0,180000.0,2.7775375843048096,0,13.332427978515625,0.3142428398132324,0,1000,10,-6.204364776611328,103.19548034667969,6.880970478057861,0.11915893852710724
166.54583740234375,43.650001525878906,0.009852930903434753,0.9879557490348816,16.890785217285156,1,1746569044.8705916,0.04098789766430855,1.0002686977386475,0.3501429259777069,1.406598448753357,0.3501429259777069,0.022860988974571228,0.3122628331184387,1.2031304836273193,1.0002686977386475,0.0002961306308861822,120.08706665039062,-6.866454960174906e-09,0.25954195857048035,0.00018999802705366164,3.288806676864624,-0.3533116281032562,0.3388155698776245,1317.077287253,0.013816696591675282,9,1.000268578529358,114.69999694824219,0.3388155698776245,1197.3211669921875,0.29153120517730713,0.04123338684439659,0.3388155698776245,10,0,200000.0,3.1767711639404297,0,14.900524139404297,0.3501429259777069,0,1000,10,1.5680961608886719,103.19625854492188,7.772766590118408,0.1199754849076271
