Train/LR,Misc/gradient_norm,Loss/Loss_cost_critic,Safety/shield_adv_c,Safety/EpCostShield,Loss/Loss_pi,Time/FPS,Value/Adv,Train/Epoch,Train/PolicyStd,Loss/Loss_reward_critic,Misc/xHx,Train/StopIter,Misc/AcceptanceStep,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Time/Total,Metrics/EpLen,Misc/FinalStepNorm,_timestamp,Time/Rollout,Misc/H_inv_g,Train/Entropy,Misc/Alpha,Metrics/LagrangeMultiplier/Max,_runtime,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpRet,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Time/Update,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier,_step,Time/Epoch,TotalEnvSteps,Value/reward,Metrics/EpCost,Loss/Loss_pi/Delta,Train/KL,Train/PolicyRatio/Min,Value/cost,Train/PolicyRatio/Max
0,0.05029274523258209,2.721534252166748,0.24229270219802856,22.149999618530273,-0.09461960941553116,221.08836364746094,5.340575981449547e-09,10,1.016318440437317,0.006819089874625206,0.0038539525121450424,10,1,2.5894901752471924,-2.4542813301086426,1037.9068603515625,1000,0.315670907497406,1746557866.4923246,76.54383850097656,0.13857130706310272,1.4346237182617188,2.2780394554138184,0.34916821122169495,1127.933769535,0.34943482279777527,0.17794814705848694,6.114104326115921e-05,0.34943482279777527,0,13.917709350585938,1.0000864267349243,0,0.34916821122169495,0.0027905446477234364,0.34916821122169495,0.34943482279777527,11,90.4615707397461,220000.0,0.02390597015619278,16.770000457763672,-0.18622411787509918,0.0002895598008763045,1.0000865459442139,0.788093090057373,1.0000865459442139
0,0.07022648304700851,2.4610249996185303,-0.5915818810462952,13.199999809265137,-0.11386778950691223,228.37738037109375,1.5258788677030566e-09,11,1.0210150480270386,0.016687586903572083,0.005180164705961943,10,1,2.310295820236206,-0.2605092525482178,1125.7430419921875,1000,0.30710726976394653,1746557954.127371,73.643310546875,0.1562957912683487,1.4391037225723267,1.964910626411438,0.3826291263103485,1218.272448922,0.37843865156173706,0.0009189087431877851,0.0017048680456355214,0.37843865156173706,0,13.93101978302002,1.0024110078811646,0,0.3826291263103485,0.009868497028946877,0.3826291263103485,0.37843865156173706,12,87.57434844970703,240000.0,0.02354062721133232,17.920000076293945,-0.019248180091381073,0.00027939132996834815,1.002411127090454,0.7061338424682617,1.002411127090454
0,0.1088499203324318,2.9023630619049072,-0.3288094699382782,22.600000381469727,-0.10035419464111328,221.60218811035156,0.0,12,1.0124331712722778,0.020986264571547508,0.006898132152855396,10,1,2.7273547649383545,0.44133806228637695,1216.0567626953125,1000,0.2781461477279663,1746558044.46601,76.58211517333984,0.1633518636226654,1.4306477308273315,1.702742338180542,0.41553857922554016,1309.939375357,0.4067051112651825,-0.05615575611591339,0.0005319493939168751,0.4067051112651825,0,13.669684410095215,1.000752329826355,0,0.41553857922554016,0.004298677667975426,0.41553857922554016,0.4067051112651825,13,90.25181579589844,260000.0,0.015834923833608627,11.539999961853027,0.01351359486579895,0.00033766988781280816,1.000752329826355,0.8267894387245178,1.000752329826355
0,0.09806980192661285,4.0405168533325195,-0.40527790784835815,34.54999923706055,-0.023735081776976585,218.31735229492188,0.0,13,1.0200350284576416,0.00784972682595253,0.007552587427198887,10,1,2.1049296855926514,1.1381537914276123,1307.7525634765625,1000,0.32506296038627625,1746558136.132827,77.9573745727539,0.19975638389587402,1.4383150339126587,1.627297043800354,0.4479553699493408,1403.738349427,0.4352383017539978,0.00740266777575016,0.0003702741232700646,0.4352383017539978,0,13.652369499206543,1.000523567199707,0,0.4479553699493408,-0.013136537745594978,0.4479553699493408,0.4352383017539978,14,91.60975646972656,280000.0,0.005558309145271778,11.329999923706055,0.0766191128641367,0.00025216519134119153,1.000523567199707,0.8773003816604614,1.000523567199707
0,0.09331837296485901,8.626860618591309,0.31019294261932373,55.25,0.06111191585659981,213.35536193847656,-3.051757735406113e-09,14,1.0316022634506226,0.008662979118525982,0.01115502044558525,10,1,2.334028482437134,4.586343765258789,1401.54931640625,1000,0.3039429485797882,1746558229.9318285,79.8006591796875,0.22699300944805145,1.449580192565918,1.3389970064163208,0.4801463186740875,1499.316578924,0.4651449918746948,0.006262474227696657,0.0013870247639715672,0.4651449918746948,0,13.939641952514648,0.9980384707450867,0,0.4801463186740875,0.000813252292573452,0.4801463186740875,0.4651449918746948,15,93.74031829833984,300000.0,0.01615537330508232,12.359999656677246,0.0848469976335764,0.0003087589284405112,0.9980384707450867,0.9658716917037964,0.9980384707450867
0,0.11136730015277863,4.958607196807861,0.8465155363082886,73.44999694824219,0.08339112251996994,209.38377380371094,0.0,15,1.0369892120361328,0.004692386835813522,0.013849961571395397,10,1,3.5858097076416016,-3.6682534217834473,1497.125732421875,1000,0.30899226665496826,1746558325.5101097,81.61239624023438,0.25713256001472473,1.454755187034607,1.2016847133636475,0.5121774673461914,1592.042760639,0.49678725004196167,0.046530235558748245,0.00016555281763430685,0.49678725004196167,0,13.905965805053711,0.9997658729553223,0,0.5121774673461914,-0.0039705922827124596,0.5121774673461914,0.49678725004196167,16,95.51838684082031,320000.0,0.020248232409358025,12.489999771118164,0.022279206663370132,0.0002755966270342469,0.9997658729553223,1.6254212856292725,0.9997658729553223
0,0.07867447286844254,5.240207195281982,1.155156135559082,34.599998474121094,-0.11193326860666275,215.8256378173828,1.5258788677030566e-09,16,1.040773868560791,0.011089812964200974,0.00866972841322422,10,1,4.011861801147461,0.2815999984741211,1589.854248046875,1000,0.3147090673446655,1746558418.2363002,78.85556030273438,0.20720358192920685,1.4583864212036133,1.5188398361206055,0.5442833304405212,1686.162585004,0.5281497836112976,0.17148186266422272,0.0002836764033418149,0.5281497836112976,0,13.811823844909668,1.0004011392593384,0,0.5442833304405212,0.006397426128387451,0.5442833304405212,0.5281497836112976,17,92.66739654541016,340000.0,0.012327746488153934,13.6899995803833,-0.1953243911266327,0.00027818966191262007,1.000401258468628,1.2822370529174805,1.000401258468628
0,0.1026633158326149,4.307278633117676,0.4474850594997406,53.349998474121094,0.0022882260382175446,212.63902282714844,-3.051757735406113e-09,17,1.0337332487106323,0.009910384193062782,0.010750667192041874,10,1,3.604687452316284,-0.9329285621643066,1683.9681396484375,1000,0.31223079562187195,1746558512.3561838,80.0831298828125,0.22891730070114136,1.4509378671646118,1.363945722579956,0.5772048830986023,1780.532357944,0.5602672100067139,0.23150360584259033,0.0002811475715134293,0.5602672100067139,0,13.972967147827148,1.0003976821899414,0,0.5772048830986023,-0.0011794287711381912,0.5772048830986023,0.5602672100067139,18,94.05611419677734,360000.0,0.0320400632917881,18.93000030517578,0.1142214946448803,0.000311422161757946,1.0003976821899414,1.0047369003295898,1.0003976821899414
0,0.09762847423553467,5.97921085357666,0.4863153100013733,48.25,-0.03073442541062832,212.06712341308594,-6.866454960174906e-09,18,1.0241718292236328,0.005103366449475288,0.009495341219007969,10,1,3.6133131980895996,1.6719322204589844,1778.3414306640625,1000,0.3205808103084564,1746558606.7259269,80.30809020996094,0.22089102864265442,1.4416685104370117,1.4513075351715088,0.6113130450248718,1873.659754161,0.5927867889404297,0.25870367884635925,5.2346418669912964e-05,0.5927867889404297,0,14.001651763916016,0.9999259114265442,0,0.6113130450248718,-0.004807017743587494,0.6113130450248718,0.5927867889404297,19,94.30976104736328,380000.0,0.03484199196100235,23.850000381469727,-0.03302265144884586,0.0002698166645132005,0.999925971031189,1.191235899925232,0.999925971031189
0,0.11811351031064987,3.9385132789611816,-0.7884443998336792,49.54999923706055,0.0241628959774971,214.99099731445312,-7.629394338515283e-10,19,1.0185641050338745,0.012940150685608387,0.013461068272590637,10,1,2.8868513107299805,-2.0406975746154785,1871.4290771484375,1000,0.3274635672569275,1746558699.8533688,79.2994155883789,0.26865068078041077,1.436657428741455,1.2189196348190308,0.6460105776786804,1969.266192243,0.6257164478302002,0.15525297820568085,8.193347457563505e-05,0.6257164478302002,0,13.727710723876953,1.0001158714294434,0,0.6460105776786804,0.007836784236133099,0.6460105776786804,0.6257164478302002,20,93.02715301513672,400000.0,0.029345117509365082,20.040000915527344,0.05489732138812542,0.0002494835061952472,1.0001158714294434,1.0583158731460571,1.0001158714294434
0,0.08571577817201614,3.780832052230835,0.046269744634628296,36.95000076293945,-0.10958325862884521,209.34300231933594,-1.1444091230217168e-09,20,1.0190966129302979,0.00788805726915598,0.012677975930273533,10,1,3.9782750606536865,-0.15768122673034668,1967.0726318359375,1000,0.3261759281158447,1746558795.4597118,81.59315490722656,0.25969406962394714,1.4371839761734009,1.2560006380081177,0.681239902973175,2059.098528574,0.6583366990089417,0.10191129893064499,0.0002968824119307101,0.6583366990089417,0,13.943819046020508,1.0004199743270874,0,0.681239902973175,-0.005052093416452408,0.681239902973175,0.6583366990089417,21,95.5369873046875,420000.0,0.03469666466116905,20.3799991607666,-0.13374615460634232,0.00025985826505348086,1.0004199743270874,1.0217269659042358,1.0004199743270874
0,0.1185893714427948,2.6126112937927246,-0.9453151226043701,23.25,-0.1708860993385315,222.80810546875,-7.629394338515283e-10,21,1.003381609916687,0.01628868468105793,0.01152429636567831,10,1,3.762652635574341,-1.1682207584381104,2056.898681640625,1000,0.3055683672428131,1746558885.2919555,75.76171112060547,0.2319534420967102,1.4214311838150024,1.3173694610595703,0.7167399525642395,2149.073569124,0.689822793006897,0.13392864167690277,0.0007918549817986786,0.689822793006897,0,14.00161361694336,1.0011199712753296,0,0.7167399525642395,0.00840062741190195,0.7167399525642395,0.689822793006897,22,89.76334381103516,440000.0,0.015167773701250553,18.889999389648438,-0.06130284070968628,0.00032526906579732895,1.0011199712753296,0.8381900191307068,1.0011199712753296
0,0.09360413253307343,2.2646913528442383,-0.3160781264305115,18.200000762939453,-0.18710438907146454,222.48887634277344,0.0,22,0.9868313670158386,0.008819094859063625,0.009375272318720818,10,1,3.552264928817749,-0.34791994094848633,2146.863525390625,1000,0.3205030560493469,1746558975.2671163,76.16580963134766,0.21943674981594086,1.405089020729065,1.460571527481079,0.7516729235649109,2241.23944243,0.7199426293373108,0.16342346370220184,0.0007264993037097156,0.7199426293373108,0,13.726297378540039,1.0010274648666382,0,0.7516729235649109,-0.007469589821994305,0.7516729235649109,0.7199426293373108,23,89.89213562011719,460000.0,0.008540325798094273,13.229999542236328,-0.016218289732933044,0.0003053818072658032,1.0010274648666382,0.8724771738052368,1.0010274648666382
0,0.07026370614767075,2.598215103149414,-0.4359315037727356,21.299999237060547,-0.09287286549806595,217.1493377685547,-3.051757735406113e-09,23,0.9940902590751648,0.010534597560763359,0.006214670371264219,10,1,2.452646017074585,0.3335237503051758,2239.046875,1000,0.30801987648010254,1746559067.432815,78.13941955566406,0.171701118350029,1.412354588508606,1.7939305305480957,0.7850199341773987,2335.418837119,0.7490715980529785,0.05284629017114639,0.0007820207392796874,0.7490715980529785,0,13.963081359863281,1.0011059045791626,0,0.7850199341773987,0.0017155027016997337,0.7850199341773987,0.7490715980529785,24,92.1025161743164,480000.0,-0.003566233441233635,7.110000133514404,0.09423152357339859,0.00027789484011009336,1.0011060237884521,0.8637242317199707,1.0011060237884521
0,0.07514207810163498,1.5332684516906738,-0.011106014251708984,11.649999618530273,-0.16483086347579956,212.5545654296875,1.5258788677030566e-09,24,0.9851848483085632,0.0074250842444598675,0.005065053701400757,10,1,2.6193747520446777,-1.0649466514587402,2333.20166015625,1000,0.32816076278686523,1746559161.6121292,80.08045196533203,0.16514450311660767,1.4029130935668945,1.9871128797531128,0.8166942596435547,2429.754458619,0.7765790224075317,0.19377858936786652,0.00021247632685117424,0.7765790224075317,0,14.013019561767578,1.000300407409668,0,0.8166942596435547,-0.0031095133163034916,0.8166942596435547,0.7765790224075317,25,94.09349060058594,500000.0,0.021627945825457573,5.860000133514404,-0.07195799797773361,0.0002602802123874426,1.000300407409668,0.8293634653091431,1.000300407409668
0,0.14039964973926544,3.266712188720703,-0.06644897162914276,38.95000076293945,0.022237053140997887,212.164306640625,-3.051757735406113e-09,25,0.9813745617866516,0.005806256085634232,0.011781345121562481,10,1,2.3433589935302734,1.7334437370300293,2427.560546875,1000,0.3113497197628021,1746559255.9479728,80.55308532714844,0.23896324634552002,1.3989092111587524,1.302918791770935,0.846983015537262,2518.965462267,0.80461186170578,0.2503930330276489,0.00019994465401396155,0.80461186170578,0,13.713462829589844,1.0002827644348145,0,0.846983015537262,-0.001618828158825636,0.846983015537262,0.80461186170578,26,94.26656341552734,520000.0,0.015490460209548473,6.420000076293945,0.18706791661679745,0.00028158127679489553,1.0002827644348145,0.748002827167511,1.0002827644348145
0,0.08966440707445145,3.2323122024536133,-0.6931689977645874,14.850000381469727,-0.15318293869495392,224.35154724121094,4.577636492086867e-09,26,0.9840545654296875,0.04045482724905014,0.013756545260548592,10,1,2.6292998790740967,-0.034399986267089844,2516.76904296875,1000,0.3335019648075104,1746559345.1589026,75.43585968017578,0.27659112215042114,1.401214599609375,1.205757975578308,0.8759560585021973,2614.426587965,0.8313922882080078,0.12378161400556564,0.0007367268553934991,0.8313922882080078,0,13.709927558898926,1.0010418891906738,0,0.8759560585021973,0.03464857116341591,0.8759560585021973,0.8313922882080078,27,89.14580535888672,540000.0,0.022732693701982498,6.070000171661377,-0.1754199918359518,0.00023438554489985108,1.0010418891906738,0.8522563576698303,1.0010418891906738
0,0.07260823994874954,2.210693836212158,0.9218933582305908,21.049999237060547,-0.15232689678668976,209.665283203125,0.0,27,0.9774633049964905,0.006768866907805204,0.007132744416594505,10,1,3.1496777534484863,-1.021618366241455,2612.234619140625,1000,0.3347530663013458,1746559440.62021,81.4233627319336,0.1999116837978363,1.3937679529190063,1.6745047569274902,0.9036535620689392,2706.754687754,0.8575361371040344,0.20324493944644928,0.0008674945565871894,0.8575361371040344,0,13.966757774353027,1.001226782798767,0,0.9036535620689392,-0.033685960341244936,0.9036535620689392,0.8575361371040344,28,95.39013671875,560000.0,0.02437979355454445,5.630000114440918,0.0008560419082641602,0.0002526858588680625,1.001226782798767,0.8528867363929749,1.001226782798767
0,0.17761218547821045,5.255624294281006,-0.3100864887237549,39.849998474121094,0.024158934131264687,216.75088500976562,5.7220459481754915e-09,28,0.9752406477928162,0.005576815456151962,0.015352814458310604,10,1,2.5198450088500977,3.0449304580688477,2704.5673828125,1000,0.32067203521728516,1746559532.948277,78.2577133178711,0.28095725178718567,1.391058325767517,1.141355276107788,0.9308955669403076,2797.742477507,0.884474515914917,0.2874414324760437,0.00033104943577200174,0.884474515914917,0,14.014095306396484,0.9995318055152893,0,0.9308955669403076,-0.0011920514516532421,0.9308955669403076,0.884474515914917,29,92.2718276977539,580000.0,0.024958958849310875,8.850000381469727,0.17648583091795444,0.00028169213328510523,0.9995318651199341,0.7444742918014526,0.9995318651199341
0,0.14341041445732117,5.545269012451172,0.057565852999687195,42.95000076293945,0.034679170697927475,219.98342895507812,-2.2888182460434336e-09,29,0.9702990651130676,0.012294969521462917,0.018266677856445312,10,1,2.640205144882202,0.289644718170166,2795.541748046875,1000,0.3084818422794342,1746559623.9360082,77.1869125366211,0.29481157660484314,1.3863767385482788,1.0463695526123047,0.9587698578834534,2889.973455472,0.9123268723487854,0.22847488522529602,0.00029643281595781446,0.9123268723487854,0,13.72900676727295,1.00041925907135,0,0.9587698578834534,0.006718154065310955,0.9587698578834534,0.9123268723487854,30,90.91593933105469,600000.0,0.030910706147551537,14.079999923706055,0.010520236566662788,0.00028838086291216314,1.0004193782806396,0.8164849877357483,1.0004193782806396
0,0.12327785044908524,2.9324324131011963,-0.1972038447856903,26.549999237060547,-0.1575912982225418,217.0516815185547,1.5258788677030566e-09,30,0.9659437537193298,0.008162738755345345,0.016170572489500046,10,1,3.6684422492980957,-2.6128365993499756,2887.756103515625,1000,0.33474189043045044,1746559716.1670218,78.1783447265625,0.30099403858184814,1.3816286325454712,1.112121343612671,0.9869654774665833,2983.000662742,0.9398617744445801,0.11226069182157516,0.0009211614960804582,0.9398617744445801,0,13.965593338012695,1.001302719116211,0,0.9869654774665833,-0.004132230766117573,0.9869654774665833,0.9398617744445801,31,92.14395141601562,620000.0,0.03116595186293125,12.760000228881836,-0.19227046892046928,0.00024904171004891396,1.001302719116211,0.9773994088172913,1.001302719116211
0,0.1264275163412094,2.2569122314453125,-0.45997869968414307,46.20000076293945,0.07145512849092484,215.1353302001953,1.5258788677030566e-09,31,0.9752219319343567,0.010601505637168884,0.013870599679648876,10,1,2.609257459640503,-0.6755201816558838,2980.808349609375,1000,0.32449907064437866,1746559809.1942475,78.95075988769531,0.27023789286613464,1.3915354013442993,1.200790524482727,1.0155953168869019,3075.149544868,0.9684746265411377,0.16472755372524261,0.00045574791147373617,0.9684746265411377,0,14.013964653015137,1.000644564628601,0,1.0155953168869019,0.0024387668818235397,1.0155953168869019,0.9684746265411377,32,92.96473693847656,640000.0,-0.008352224715054035,13.489999771118164,0.22904642671346664,0.00026233619428239763,1.000644564628601,0.663195788860321,1.000644564628601
0,0.157619908452034,2.6198737621307373,0.1716117560863495,35.150001525878906,-0.038061704486608505,217.24099731445312,5.340575981449547e-09,32,0.9834641814231873,0.011169827543199062,0.019773589447140694,10,1,2.9164960384368896,0.3629615306854248,3072.9345703125,1000,0.31610554456710815,1746559901.3430886,78.32687377929688,0.31431126594543457,1.4002996683120728,1.0057085752487183,1.0448384284973145,3166.034368747,0.9973128437995911,0.14151939749717712,0.0002605237241368741,0.9973128437995911,0,13.736764907836914,1.0003684759140015,0,1.0448384284973145,0.0005683219060301781,1.0448384284973145,0.9973128437995911,33,92.06365966796875,660000.0,0.0007213178905658424,14.670000076293945,-0.10951683297753334,0.0002770793216768652,1.0003684759140015,0.8082517385482788,1.0003684759140015
0,0.10417800396680832,2.8921399116516113,-0.6417769193649292,15.850000381469727,-0.12577374279499054,220.2100372314453,-3.051757735406113e-09,33,0.9835606217384338,0.008042072877287865,0.010835761204361916,10,1,2.327765703201294,0.272266149520874,3163.84521484375,1000,0.3323236107826233,1746559992.22782,76.86676025390625,0.24461106956005096,1.4000787734985352,1.3585796356201172,1.074196457862854,3258.332763979,1.0249165296554565,-0.045846886932849884,0.00034965024678967893,1.0249165296554565,0,13.955608367919922,1.0004944801330566,0,1.074196457862854,-0.0031277546659111977,1.074196457862854,1.0249165296554565,34,90.82238006591797,680000.0,-0.0038673619274049997,12.359999656677246,-0.08771203830838203,0.00024288779241032898,1.0004944801330566,0.6156983375549316,1.0004944801330566
0,0.12472071498632431,2.510209083557129,-0.09221963584423065,30.700000762939453,-0.040207888931035995,216.8764190673828,-1.5258788677030566e-09,34,0.9814215302467346,0.027061214670538902,0.015497018583118916,10,1,2.526693820953369,-0.3819308280944824,3256.12451171875,1000,0.3160448372364044,1746560084.5263553,78.21739196777344,0.27820050716400146,1.3983612060546875,1.1360325813293457,1.1026527881622314,3351.819520476,1.0525593757629395,-0.12641096115112305,0.000249846518272534,1.0525593757629395,0,14.001008033752441,1.0003533363342285,0,1.1026527881622314,0.019019141793251038,1.1026527881622314,1.0525593757629395,35,92.21842193603516,700000.0,-0.004412483889609575,7.429999828338623,0.08556585386395454,0.00027367888833396137,1.0003533363342285,0.7641749978065491,1.0003533363342285
