Safety/ShieldLagrangeMultiplier,Loss/Loss_pi,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Min,Safety/shield_violation,Train/StopIter,Metrics/LagrangeMultiplier/Min,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,TotalEnvSteps,Value/cost,Time/Update,Metrics/EpRet,Metrics/EpCost,Value/Adv,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Train/Epoch,Safety/shield_adv_c,_step,Train/LR,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Train/PolicyStd,Metrics/LagrangeMultiplier,Loss/Loss_pi/Delta,_timestamp,Safety/EpCostShield,Time/FPS,Time/Total,Value/reward,Time/Epoch,Time/Rollout,Metrics/EpLen,Train/Entropy,Train/KL,_runtime,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Std
0.04500000178813934,-0.43324851989746094,0.007179544307291508,0.04500000178813934,0.0261242613196373,40,0.035999998450279236,1.0023791790008545,32.5802001953125,20000.0,-0.16891522705554962,127.2265396118164,-0.5783126950263977,61.20000076293945,0.07296588271856308,1.0023791790008545,0.04500000178813934,0.007179544307291508,0,NaN,1,0.0002969999914057553,0,0,32.5802001953125,1.0023791790008545,0.9884082078933716,0.035999998450279236,-0.43324851989746094,1746496641.118649,102.0999984741211,79.53717803955078,251.4562530517578,-0.19262680411338806,251.45474243164062,124.22813415527344,1000,1.407203197479248,0.006999127566814423,465.38616467,0.035999998450279236,0.00956231914460659
0.07988036423921585,-0.36329567432403564,0.005031006410717964,0.07988036423921585,1.469488263130188,40,0.07104752212762833,1.0025309324264526,7.669330596923828,40000.0,0.832176148891449,127.52322387695312,-0.0615978017449379,67.9749984741211,-0.14178618788719177,1.0025309324264526,0.07988036423921585,-0.0021485378965735435,1,NaN,2,0.00029399999766610563,0,0,40.24953079223633,1.0025309324264526,0.9652387499809265,0.07104752212762833,0.06995284557342529,1746496853.4339476,138.39999389648438,94.2369155883789,463.7614440917969,-0.1720486283302307,212.23106384277344,84.707763671875,1000,1.3830592632293701,0.009367968887090683,677.723856745,0.07104752212762833,0.011142541654407978
0.11443018913269043,-0.32239317893981934,0.011035293340682983,0.11443018913269043,4.117504596710205,40,0.10605987906455994,1.0020440816879272,2.0904922485351562,60000.0,2.341503620147705,125.96992492675781,0.8105589747428894,88.73332977294922,-0.04067026823759079,1.0020440816879272,0.11443018913269043,0.006004286929965019,2,NaN,3,0.000291000003926456,0,0,42.340023040771484,1.0020440816879272,0.9372888803482056,0.10605987906455994,0.04090249538421631,1746497065.7718244,198.64999389648438,94.22399139404297,676.1063842773438,-0.1110314354300499,212.2601776123047,86.29019165039062,1000,1.353387475013733,0.008046437054872513,892.946942831,0.10605987906455994,0.010659079998731613
0.1490517258644104,-0.2792259156703949,0.009192393161356449,0.1490517258644104,7.823977947235107,40,0.14112024009227753,1.0018763542175293,2.5368080139160156,80000.0,5.318078517913818,127.00530242919922,1.1776866912841797,105.5625,-0.21026122570037842,1.0018763542175293,0.1490517258644104,-0.0018429001793265343,3,NaN,4,0.0002880000101868063,0,0,44.8768310546875,1.0018763542175293,0.9140903949737549,0.14112024009227753,0.04316726326942444,1746497280.9946966,238.85000610351562,92.95592498779297,891.334716796875,-0.06171815097332001,215.15573120117188,88.15037536621094,1000,1.3280383348464966,0.009558935649693012,1107.598749765,0.14112024009227753,0.010735109448432922
0.1836080253124237,-0.3558225929737091,0.015124552883207798,0.1836080253124237,11.400237083435059,40,0.1763630211353302,1.0033434629440308,-11.936111450195312,100000.0,6.9185380935668945,126.94021606445312,1.776440143585205,101.30999755859375,-0.14292427897453308,1.0033434629440308,0.1836080253124237,0.005932159721851349,4,NaN,5,0.0002849999873433262,0,0,32.94071960449219,1.0033434629440308,0.8960979580879211,0.1763630211353302,-0.07659667730331421,1746497495.646369,162.5500030517578,93.21077728271484,1105.9732666015625,-0.0011976325185969472,214.5674591064453,87.62721252441406,1000,1.3084686994552612,0.007535687182098627,1317.516918656,0.1763630211353302,0.009989545680582523
0.21684233844280243,-0.40636226534843445,0.01515776477754116,0.21684233844280243,9.449686050415039,40,0.211727112531662,1.0043137073516846,-13.935323715209961,120000.0,5.173581123352051,126.5946273803711,2.7200565338134766,99.11000061035156,0.04795940965414047,1.0043137073516846,0.21684233844280243,3.321189433336258e-05,5,NaN,6,0.00028199999360367656,0,0,19.005395889282227,1.0043137073516846,0.8819271922111511,0.211727112531662,-0.05053967237472534,1746497705.5647311,93.94999694824219,95.30796813964844,1315.9068603515625,0.0938718169927597,209.84603881835938,83.25135803222656,1000,1.292665719985962,0.007929479703307152,1531.731536697,0.211727112531662,0.010067572817206383
0.24902978539466858,-0.44445785880088806,0.01773986406624317,0.24902978539466858,10.925472259521484,40,0.247094064950943,1.002707600593567,-1.5790996551513672,140000.0,6.303207874298096,127.36160278320312,3.6204912662506104,93.16999816894531,0.06250929832458496,1.002707600593567,0.24902978539466858,0.002582099288702011,6,NaN,7,0.0002789999998640269,0,0,17.42629623413086,1.002707600593567,0.868692934513092,0.247094064950943,-0.03809559345245361,1746497919.7795215,89.5,93.39481353759766,1530.1202392578125,0.1355973333120346,214.1446533203125,86.78298950195312,1000,1.2775377035140991,0.00643326947465539,1741.425360317,0.247094064950943,0.009276658296585083
0.2808065414428711,-0.3847756087779999,0.02262515015900135,0.2808065414428711,8.879807472229004,40,0.28217071294784546,1.002765417098999,-4.250727653503418,160000.0,4.431485176086426,125.1261978149414,4.194706916809082,79.30999755859375,0.268471360206604,1.0027655363082886,0.2808065414428711,0.004885286092758179,7,NaN,8,0.00027600000612437725,0,0,13.175568580627441,1.0027655363082886,0.8479714393615723,0.28217071294784546,0.059682250022888184,1746498129.4730668,104.44999694824219,95.41122436523438,1739.80517578125,0.21803759038448334,209.6189422607422,84.4926986694336,1000,1.2533774375915527,0.0075506605207920074,1952.445076992,0.28217071294784546,0.009906120598316193
0.3122859299182892,-0.3764846622943878,0.02531118132174015,0.3122859299182892,8.945375442504883,40,0.31646037101745605,1.0033103227615356,0.7510137557983398,180000.0,4.638986110687256,126.19401550292969,5.044965744018555,60.369998931884766,0.004677250981330872,1.0033103227615356,0.3122859299182892,0.0026860311627388,8,NaN,9,0.0002730000123847276,0,0,13.926582336425781,1.0033103227615356,0.8286648988723755,0.31646037101745605,0.00829094648361206,1746498340.493075,104.19999694824219,94.81175994873047,1950.83056640625,0.30991241335868835,210.9442901611328,84.750244140625,1000,1.2303613424301147,0.00867304764688015,2164.843265723,0.31646037101745605,0.009875190444290638
0.3437938094139099,-0.3581305742263794,0.021692393347620964,0.3437938094139099,9.881946563720703,40,0.3499896228313446,1.002246379852295,0.6694364547729492,200000.0,5.079720973968506,126.3367919921875,5.478775501251221,56.369998931884766,0.18389233946800232,1.002246379852295,0.3437938094139099,-0.0036187879741191864,9,NaN,10,0.0002699999895412475,0,0,14.59601879119873,1.002246379852295,0.8212983012199402,0.3499896228313446,0.018354088068008423,1746498552.891054,115.9000015258789,94.197509765625,2163.219970703125,0.3538879156112671,212.31983947753906,85.98298645019531,1000,1.2214164733886719,0.006841851864010096,2375.73478738,0.3499896228313446,0.009387263096868992
0.3742801249027252,-0.4414708912372589,0.018035205081105232,0.3742801249027252,9.37260913848877,40,0.38283324241638184,1.0055718421936035,-3.0766191482543945,220000.0,4.47547721862793,127.51856994628906,5.797223091125488,54.279998779296875,-0.08992552757263184,1.0055718421936035,0.3742801249027252,-0.003657188266515732,10,NaN,11,0.00026699999580159783,0,0,11.519399642944336,1.0055718421936035,0.8074184656143188,0.38283324241638184,-0.08334031701087952,1746498763.782718,69.80000305175781,94.86858367919922,2374.1201171875,0.33340567350387573,210.8179473876953,83.29931640625,1000,1.204412817955017,0.010096514597535133,2587.808718532,0.38283324241638184,0.010377559810876846
0.40414008498191833,-0.43968790769577026,0.021496547386050224,0.40414008498191833,9.808273315429688,40,0.41508710384368896,1.0048606395721436,-0.39537906646728516,240000.0,5.239763259887695,126.92308044433594,6.446682929992676,53.36000061035156,-0.255148708820343,1.0048606395721436,0.40414008498191833,0.003461342304944992,11,NaN,12,0.0002640000020619482,0,0,11.12402057647705,1.0048606395721436,0.7948919534683228,0.41508710384368896,0.0017829835414886475,1746498975.855974,78.0,94.37035369873047,2586.120361328125,0.531273603439331,211.93096923828125,85.00784301757812,1000,1.1888291835784912,0.007837864570319653,2793.554074359,0.41508710384368896,0.009710103273391724
0.4320211708545685,-0.5177578926086426,0.02676066756248474,0.4320211708545685,8.403528213500977,40,0.44647544622421265,1.0064234733581543,-3.736515998840332,260000.0,4.651002407073975,125.89718627929688,6.935464859008789,43.939998626708984,0.09761841595172882,1.0064234733581543,0.4320211708545685,0.005264120176434517,12,NaN,13,0.0002610000083222985,0,0,7.387504577636719,1.0064234733581543,0.7781713604927063,0.44647544622421265,-0.07806998491287231,1746499181.6018286,27.75,97.24870300292969,2791.9384765625,0.5709462761878967,205.6582794189453,79.76103973388672,1000,1.1677254438400269,0.00839501153677702,3005.108526354,0.44647544622421265,0.010293501429259777
0.4597000777721405,-0.40503355860710144,0.022588320076465607,0.4597000777721405,8.723076820373535,40,0.47697243094444275,1.0061005353927612,3.883342742919922,280000.0,4.536942005157471,127.00286102294922,7.502134799957275,40.18000030517578,0.1841176450252533,1.0061005353927612,0.4597000777721405,-0.0041723474860191345,13,NaN,14,0.0002579999854788184,0,0,11.27084732055664,1.0061005353927612,0.7636289596557617,0.47697243094444275,0.11272433400154114,1746499393.156267,79.0999984741211,94.57101440429688,3003.49560546875,0.6355968117713928,211.48129272460938,84.47837829589844,1000,1.1489458084106445,0.009582250379025936,3215.936699945,0.47697243094444275,0.010676472447812557
