Misc/H_inv_g,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Safety/shield_violation,Train/StopIter,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Time/Total,Train/Epoch,Safety/ShieldLagrangeMultiplier/Std,Metrics/EpRet,Time/Update,Time/Rollout,Train/LR,_runtime,Misc/xHx,Misc/AcceptanceStep,Loss/Loss_cost_critic/Delta,_step,TotalEnvSteps,Time/Epoch,Safety/shield_adv_c,Value/reward,Misc/FinalStepNorm,Loss/Loss_cost_critic,Train/PolicyRatio,Misc/gradient_norm,Train/PolicyStd,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Min,Train/KL,_timestamp,Metrics/EpLen,Train/PolicyRatio/Min,Train/PolicyRatio/Std,Safety/EpCostShield,Value/cost,Train/PolicyRatio/Max,Time/FPS,Loss/Loss_reward_critic/Delta,Loss/Loss_pi,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Min,Misc/Alpha,Train/Entropy,Metrics/LagrangeMultiplier/Max,Value/Adv
0.060928959399461746,0.044999994337558746,-0.44354715943336487,0.005604959558695555,-0.09353576600551605,10,0.03599999472498894,0.044999994337558746,172.4750518798828,0,0,-0.6653857231140137,25.423446655273438,147.0503692626953,0,307.662714979,0.0012373389909043908,1,5.016091346740723,1,20000.0,172.4738311767578,0.5234705209732056,0.1293889433145523,0.2449585646390915,5.016091346740723,1.00167977809906,0.043259575963020325,1.0304464101791382,0,0.03599999472498894,0.00034808286000043154,1746496585.3664453,1000,1.00167977809906,0.0011878105578944087,40.099998474121094,0.2233709692955017,1.00167977809906,115.9596176147461,0.005604959558695555,-0.44354715943336487,17.450000762939453,0.044999994337558746,4.0203962326049805,1.448709487915039,0.03599999472498894,1.4495848965623281e-08
0.09044737368822098,0.07648342102766037,0.03705301880836487,0.003564569167792797,1.2810487747192383,10,0.06781819462776184,0.07648342102766037,306.365966796875,1,0,-0.4019149839878082,23.921844482421875,109.86639404296875,0,438.87790814,0.0016418825834989548,1,29.86668300628662,2,40000.0,133.7882843017578,2.1744065284729004,0.1057165265083313,0.315673828125,34.882774353027344,1.0026744604110718,0.029096078127622604,1.0564969778060913,0,0.06781819462776184,0.0002752525033429265,1746496719.2483091,1000,1.0026744604110718,0.0018911571241915226,140.35000610351562,0.7886825799942017,1.0026744604110718,149.48992919921875,-0.0020403903909027576,-0.406494140625,56.29999923706055,0.07648342102766037,3.490138292312622,1.4738010168075562,0.06781819462776184,4.577636492086867e-09
0.10882977396249771,0.10905544459819794,0.022945493459701538,0.005201080348342657,2.6606838703155518,10,0.10105728358030319,0.10905544459819794,437.5650634765625,2,0,-0.17817027866840363,23.176794052124023,107.93026733398438,0,576.620856426,0.0029069846495985985,1,-15.655923843383789,3,60000.0,131.10708618164062,0.6297405958175659,0.08650587499141693,0.28545692563056946,19.226850509643555,0.9988021850585938,0.06819330900907516,1.0817689895629883,0,0.10105728358030319,0.00040111911948770285,1746496850.4634483,1000,0.9988021850585938,0.0008469830499961972,94.1500015258789,1.8439182043075562,0.9988021850585938,152.54705810546875,0.00163651118054986,-0.38354864716529846,53.79999923706055,0.10905544459819794,2.62296724319458,1.4971224069595337,0.10105728358030319,3.051757735406113e-09
0.08273132145404816,0.14260494709014893,0.03625285625457764,0.005501743406057358,5.39645528793335,10,0.13502511382102966,0.14260494709014893,575.3331298828125,3,0,-0.17364788055419922,23.398765563964844,114.25593566894531,0,708.740954346,0.0015644868835806847,1,6.739336013793945,4,80000.0,137.6547393798828,0.5675902962684631,0.09965208917856216,0.2957996129989624,25.9661865234375,1.0021276473999023,0.04367316886782646,1.1227765083312988,0,0.13502511382102966,0.0003415623214095831,1746496988.2066507,1000,1.0021276473999023,0.0015044177416712046,131.85000610351562,3.1812045574188232,1.0021276473999023,145.29104614257812,0.0003006630577147007,-0.3472957909107208,63.70000076293945,0.14260494709014893,3.5754246711730957,1.5330467224121094,0.13502511382102966,-1.678466787780053e-08
0.06364463269710541,0.17652824521064758,-0.001456916332244873,0.0044980281963944435,3.592886209487915,10,0.16948305070400238,0.17652824521064758,707.4386596679688,4,0,-0.21990203857421875,23.281286239624023,108.74364471435547,0,838.803645105,0.0015156836016103625,1,-11.431597709655762,5,100000.0,132.02496337890625,1.4490225315093994,0.060034673660993576,0.23119105398654938,14.534588813781738,1.001347541809082,0.06367760896682739,1.1608619689941406,0,0.16948305070400238,0.0003632326843217015,1746497120.3270772,1000,1.001347541809082,0.00095291220350191,110.30000305175781,2.6601974964141846,1.001347541809082,151.48651123046875,-0.0010037152096629143,-0.3487527072429657,62.79999923706055,0.17652824521064758,3.632530450820923,1.5667524337768555,0.16948305070400238,-2.4414061883248905e-08
0.11332503706216812,0.21096284687519073,-0.01753273606300354,0.012534483335912228,9.872058868408203,10,0.2043525129556656,0.21096284687519073,837.5178833007812,5,0,0.20792128145694733,23.364299774169922,106.62421417236328,0,967.435932228,0.0020640133880078793,1,7.162835121154785,6,120000.0,129.98854064941406,3.106396436691284,0.06920092552900314,0.35276341438293457,21.697423934936523,1.0020664930343628,0.030162034556269646,1.1990872621536255,0,0.2043525129556656,0.0002182606258429587,1746497250.3898945,1000,1.0020664930343628,0.001461203210055828,135.89999389648438,3.964364528656006,1.0020664930343628,153.85971069335938,0.008036455139517784,-0.36628544330596924,72.5999984741211,0.21096284687519073,3.1128463745117188,1.599880337715149,0.2043525129556656,1.1444091230217168e-09
0.12414915859699249,0.2457963228225708,-0.009102553129196167,0.006994627881795168,10.861652374267578,10,0.2395021766424179,0.2457963228225708,966.1529541015625,6,0,0.46409374475479126,23.342405319213867,105.22273254394531,0,1103.177225051,0.002683748956769705,1,2.1939830780029297,7,140000.0,128.56515502929688,-0.4925330877304077,0.0819147452712059,0.33891206979751587,23.891407012939453,1.0013023614883423,0.04434075951576233,1.2429653406143188,0,0.2395021766424179,0.00025853022816590965,1746497379.022149,1000,1.0013024806976318,0.0009208805277012289,141.14999389648438,4.447259426116943,1.0013024806976318,155.56314086914062,-0.00553985545411706,-0.3753879964351654,68.98999786376953,0.2457963228225708,2.7298779487609863,1.635952115058899,0.2395021766424179,0.0
0.11319001764059067,0.27998679876327515,-0.09752228856086731,0.010390935465693474,10.957459449768066,10,0.27471858263015747,0.27998679876327515,1101.8905029296875,7,0,0.7659925818443298,22.089048385620117,113.58110809326172,0,1231.813256894,0.0025745145976543427,1,-9.376230239868164,8,160000.0,135.67018127441406,-0.6905175447463989,0.07206333428621292,0.3154819905757904,14.515176773071289,1.0012221336364746,0.0717509314417839,1.284401297569275,0,0.27471858263015747,0.0002708344836719334,1746497514.76333,1000,1.0012221336364746,0.0008641789318062365,85.25,5.619062423706055,1.0012221336364746,147.41632080078125,0.003396307583898306,-0.4729102849960327,62.459999084472656,0.27998679876327515,2.787189245223999,1.6687341928482056,0.27471858263015747,1.831054596834747e-08
0.14140629768371582,0.3137408494949341,0.11331868171691895,0.01145034097135067,7.535674095153809,10,0.3096177875995636,0.3137408494949341,1230.502685546875,8,0,1.0619173049926758,21.947696685791016,106.59358978271484,0,1373.689995184,0.004288638010621071,1,-1.6313667297363281,9,180000.0,128.5413055419922,-0.6079280972480774,0.10247824341058731,0.305368036031723,12.883810043334961,0.9981575012207031,0.09093109518289566,1.306099534034729,0,0.3096177875995636,0.00036703344085253775,1746497643.3989499,1000,0.9981575012207031,0.0013028152752667665,87.1500015258789,3.907119035720825,0.9981575012207031,155.59201049804688,0.001059405505657196,-0.35959160327911377,51.36000061035156,0.3137408494949341,2.159507989883423,1.6851181983947754,0.3096177875995636,7.629394338515283e-10
0.13757629692554474,0.3483003079891205,0.10807240009307861,0.011128097772598267,10.358577728271484,10,0.3442896902561188,0.3483003079891205,1372.404052734375,9,0,1.5308362245559692,22.634796142578125,119.17124938964844,0,1509.835842449,0.004304647911339998,1,6.953523635864258,10,200000.0,141.8060760498047,0.1801682412624359,0.1223621815443039,0.2965441048145294,19.83733367919922,1.0001665353775024,0.06425557285547256,1.3505924940109253,0,0.3442896902561188,0.00030322547536343336,1746497785.2758687,1000,1.000166654586792,0.00011773020378313959,178.85000610351562,4.614119052886963,1.000166654586792,141.0376739501953,-0.00032224319875240326,-0.25151920318603516,51.790000915527344,0.3483003079891205,2.1554882526397705,1.7185111045837402,0.3442896902561188,-4.577636492086867e-09
