Metrics/EpLen,Safety/EpCostShield,Loss/Loss_pi,Time/Rollout,_timestamp,Misc/AcceptanceStep,Misc/xHx,Misc/FinalStepNorm,_step,Train/Epoch,Train/PolicyStd,Train/PolicyRatio/Max,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Value/cost,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Time/Epoch,Loss/Loss_cost_critic/Delta,Train/Entropy,Loss/Loss_pi/Delta,Time/Update,Train/LR,Train/KL,Value/reward,Safety/shield_violation,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_cost_critic,Train/StopIter,Train/PolicyRatio/Min,Loss/Loss_reward_critic/Delta,Metrics/EpRet,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Misc/Alpha,Metrics/EpCost,Train/PolicyRatio,Safety/shield_adv_c,Time/FPS,Safety/ShieldLagrangeMultiplier/Min,_runtime,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Std,Time/Total,Value/Adv,Misc/H_inv_g
1000,30.600000381469727,-0.2841094434261322,104.59645080566406,1746541246.4408443,1,0.0037235687486827374,0.29016542434692383,11,10,1.1303776502609253,1.0012187957763672,0.11771700531244278,0.3649664521217346,0,1.2347279787063599,0.0008617625571787357,0.3260402977466583,139.10072326660156,-2.8534717559814453,1.541103720664978,-0.02518993616104126,34.50423812866211,0,0.0003297765215393156,0.025023777037858963,4.323615074157715,0.3260402977466583,0.3649664521217346,4.928068161010742,10,1.0012187957763672,0.00018684146925807,-0.10508652031421661,0.003703275928273797,0.3260402977466583,2.317579984664917,13.970000267028809,1.0012187957763672,-0.1945590227842331,143.7807159423828,0.3649664521217346,1721.300055376,220000.0,0,1584.8680419921875,1.5258788677030566e-09,0.12520191073417664
1000,68.4000015258789,-0.16983117163181305,101.29876708984375,1746541381.554912,1,0.002917100675404072,0.3508642613887787,12,11,1.1418240070343018,1.001970648765564,0.0605691596865654,0.39759257435798645,0,1.3473775386810303,0.0013933747541159391,0.3605579137802124,134.99966430664062,0.2787442207336426,1.551164150238037,0.11427827179431915,33.70086669921875,0,0.0002445891732349992,0.02933826856315136,3.847398042678833,0.3605579137802124,0.39759257435798645,5.206812381744385,10,1.001970648765564,0.002972256625071168,0.012113112956285477,0.006675532553344965,0.3605579137802124,2.618415355682373,15.6899995803833,1.001970648765564,1.0248148441314697,148.1485137939453,0.39759257435798645,1853.976172745,240000.0,0,1720.0181884765625,5.7220459481754915e-09,0.13399870693683624
1000,28.950000762939453,-0.33133724331855774,98.79239654541016,1746541514.2314684,1,0.002911485731601715,0.3041676878929138,13,12,1.1489404439926147,1.001208782196045,0.07368683815002441,0.42919182777404785,0,2.104203939437866,0.0008547380566596985,0.39471447467803955,132.58111572265625,-0.9047422409057617,1.5572433471679688,-0.1615060716867447,33.78867721557617,0,0.00027627666713669896,0.028785748407244682,5.141504287719727,0.39471447467803955,0.42919182777404785,4.302070140838623,10,1.001208782196045,-0.0007578637450933456,0.23523002862930298,0.005917668808251619,0.39471447467803955,2.620939016342163,13.770000457763672,1.001208782196045,-0.3248893618583679,150.85104370117188,0.42919182777404785,1993.894529612,260000.0,0,1852.7103271484375,6.103515470812226e-09,0.11605295538902283
1000,20.549999237060547,-0.3161992132663727,104.48433685302734,1746541654.1491282,1,0.0028728118631988764,0.3090614676475525,14,13,1.179863452911377,1.0017690658569336,0.04610428214073181,0.4593628942966461,0,1.3373686075210571,0.0012509746011346579,0.42843133211135864,139.80393981933594,-1.511892318725586,1.5821561813354492,0.015138030052185059,35.31956100463867,0,0.00028560662758536637,0.031003542244434357,4.3281779289245605,0.42843133211135864,0.4593628942966461,2.790177822113037,10,1.0017690658569336,0.0006873104721307755,0.434842973947525,0.006604979280382395,0.42843133211135864,2.638521671295166,12.850000381469727,1.0017690658569336,0.39542001485824585,143.05747985839844,0.4593628942966461,2130.952692429,280000.0,0,1992.6026611328125,9.918212917625624e-09,0.11713432520627975
1000,19.700000762939453,-0.2923070788383484,103.07261657714844,1746541791.2076247,1,0.002466352190822363,0.2891746163368225,15,14,1.2030009031295776,1.0016136169433594,0.08051343262195587,0.4882383346557617,0,1.2182652950286865,0.0011409432627260685,0.4610541760921478,136.9002685546875,0.0059812068939208984,1.5991564989089966,0.023892134428024292,33.827606201171875,0,0.0003229948924854398,0.033112961798906326,3.88863468170166,0.4610541760921478,0.4882383346557617,2.796159029006958,10,1.0016136169433594,0.0001043868251144886,0.47705501317977905,0.006709366105496883,0.4610541760921478,2.8476498126983643,8.819999694824219,1.0016136169433594,0.19124940037727356,146.09176635742188,0.4882383346557617,2262.725585721,300000.0,0,2129.63525390625,-9.918212917625624e-09,0.10154852271080017
1000,24.25,-0.2883966863155365,97.23217010498047,1746541922.9802256,1,0.002552501391619444,0.29711973667144775,16,15,1.2145732641220093,1.0012177228927612,0.08825668692588806,0.516311526298523,0,1.3231656551361084,0.0008610319928266108,0.4928224980831146,131.57017517089844,0.15595197677612305,1.6073201894760132,0.00391039252281189,34.337974548339844,0,0.0003108794626314193,0.03029349446296692,3.357964038848877,0.4928224980831146,0.516311526298523,2.952111005783081,10,1.0012177228927612,0.0020781895145773888,0.2972976565361023,0.008787555620074272,0.4928224980831146,2.7991819381713867,9.25,1.0012177228927612,-0.23337769508361816,152.0101318359375,0.516311526298523,2392.040629824,320000.0,0,2261.35595703125,-1.5258788677030566e-09,0.10614520311355591
1000,24.450000762939453,-0.267258882522583,94.66535186767578,1746542052.2954054,1,0.004263266921043396,0.33656567335128784,17,16,1.2371875047683716,1.0015720129013062,0.050816312432289124,0.5437101125717163,0,1.0582066774368286,0.0011114967055618763,0.5233153104782104,129.13758850097656,-0.3780078887939453,1.6250413656234741,0.02113780379295349,34.472206115722656,0,0.0002515568630769849,0.014800998382270336,3.363323450088501,0.5233153104782104,0.5437101125717163,2.5741031169891357,10,1.0015720129013062,-0.0021275742910802364,0.23703934252262115,0.006659981328994036,0.5233153104782104,2.165924072265625,6.690000057220459,1.0015720129013062,-0.3857538104057312,154.87356567382812,0.5437101125717163,2526.774527848,340000.0,0,2390.69580078125,9.155272984173735e-09,0.15539126098155975
1000,46.04999923706055,-0.1739843636751175,100.53169250488281,1746542187.029141,1,0.0054046837612986565,0.2850167751312256,18,17,1.250594973564148,0.998609721660614,0.10483891516923904,0.571877121925354,0,0.9559359550476074,0.000983089325018227,0.5530250072479248,134.52308654785156,1.0689399242401123,1.635604739189148,0.09327451884746552,33.9913444519043,0,0.00030224278452806175,0.03387359157204628,3.226471185684204,0.5530250072479248,0.571877121925354,3.643043041229248,10,0.998609721660614,0.0030524865724146366,0.17659302055835724,0.009712467901408672,0.5530250072479248,1.9236650466918945,8.210000038146973,0.998609721660614,0.19263285398483276,148.6733856201172,0.571877121925354,2658.545275242,360000.0,0,2525.396484375,-3.814697002724188e-09,0.14816340804100037
1000,37.54999923706055,-0.27665480971336365,98.50275421142578,1746542318.7999115,1,0.003625821555033326,0.34064361453056335,19,18,1.2490205764770508,1.0018272399902344,0.041289325803518295,0.6002335548400879,0,1.0902351140975952,0.0012920538429170847,0.582785964012146,131.60134887695312,0.9859647750854492,1.6313499212265015,-0.10267044603824615,33.09855651855469,0,0.0002473763015586883,0.031929560005664825,4.450596809387207,0.582785964012146,0.6002335548400879,4.629007816314697,10,1.0018272399902344,0.001890057697892189,0.19887258112430573,0.011602525599300861,0.582785964012146,2.34861159324646,11.819999694824219,1.0018272399902344,-0.02429356426000595,151.97412109375,0.6002335548400879,2788.719639469,380000.0,0,2657.210205078125,2.6702879907247734e-09,0.14504042267799377
1000,20.399999618530273,-0.2966080904006958,96.34967803955078,1746542448.9741626,1,0.0023932047188282013,0.3110843896865845,20,19,1.2456878423690796,1.002812385559082,0.05374438315629959,0.627634584903717,0,0.9767175912857056,0.0019886568188667297,0.6126136779785156,130.0034637451172,-2.0793776512145996,1.6236518621444702,-0.019953280687332153,33.65373992919922,0,0.00028792364173568785,-0.004201182164251804,3.1919472217559814,0.6126136779785156,0.627634584903717,2.5496301651000977,10,1.002812385559082,0.002272969111800194,0.10770289599895477,0.013875494711101055,0.6126136779785156,2.890840530395508,11.869999885559082,1.002812385559082,-0.12736977636814117,153.84205627441406,0.627634584903717,2923.685914546,400000.0,0,2787.38232421875,-1.5258788677030566e-09,0.10761036723852158
