Train/PolicyRatio/Std,Loss/Loss_cost_critic,Metrics/EpCost,Metrics/EpLen,Metrics/LagrangeMultiplier/Min,_step,TotalEnvSteps,Train/StopIter,Time/Epoch,Train/Entropy,Loss/Loss_pi,Value/reward,Value/cost,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Std,Time/Update,Train/LR,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Min,Time/Total,Misc/xHx,Safety/shield_adv_c,Safety/shield_violation,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Max,Train/Epoch,Misc/AcceptanceStep,Value/Adv,Misc/FinalStepNorm,Metrics/LagrangeMultiplier/Max,Time/FPS,_runtime,Misc/H_inv_g,Train/PolicyRatio,_timestamp,Metrics/LagrangeMultiplier,Metrics/EpRet,Train/PolicyRatio/Min,Safety/EpCostShield,Train/PolicyRatio/Max,Time/Rollout,Loss/Loss_pi/Delta,Train/KL,Misc/gradient_norm,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Std,Misc/Alpha
0.0011183525202795863,1.6151602268218994,1.9500000476837158,1000,0.03599999472498894,1,20000.0,10,135.3400421142578,1.3961730003356934,-0.47716471552848816,0.07727159559726715,0.22645707428455353,0.005532292649149895,0,17.209081649780273,0,1.6151602268218994,0.005532292649149895,0.044999994337558746,135.3409423828125,0.0007644505822099745,-0.030574684962630272,-0.1447327733039856,0.9776220321655273,0.044999994337558746,0,1,6.103515470812226e-09,0.25135916471481323,0.03599999472498894,147.7759246826172,240.296059914,0.0491425022482872,1.0015815496444702,1746496519.1271672,0.03599999472498894,-1.1748450994491577,1.0015815496444702,13.149999618530273,1.0015815496444702,118.13093566894531,-0.47716471552848816,0.0003858032578136772,0.03203001990914345,0.044999994337558746,0,5.114903450012207
0.0005366698605939746,5.733541011810303,6.875,1000,0.0674537718296051,2,40000.0,10,104.10088348388672,1.4119669198989868,-0.42946484684944153,0.0500839464366436,0.2624727189540863,0.002288465853780508,0,17.465240478515625,0,4.118380784988403,-0.0032438267953693867,0.07942017167806625,239.50396728515625,0.001930477563291788,0.0433616004884243,0.6067845821380615,0.993316650390625,0.07942017167806625,1,1,-6.866454960174906e-09,0.30954134464263916,0.0674537718296051,192.121337890625,350.987025452,0.09616946429014206,1.0007590055465698,1746496623.2916734,0.0674537718296051,-0.7928940057754517,1.0007590055465698,21.75,1.0007590055465698,86.63561248779297,0.04769986867904663,0.00030178361339494586,0.04040006548166275,0.07942017167806625,0,3.218707323074341
0.0016254633665084839,11.186736106872559,13.333333015441895,1000,0.09864352643489838,3,60000.0,10,110.62480163574219,1.4411240816116333,-0.36527344584465027,0.03568494692444801,0.6172526478767395,0.0031024725176393986,0,17.181161880493164,0,5.453195095062256,0.0008140066638588905,0.10796918720006943,350.1920166015625,0.0025772382505238056,1.9671767950057983,1.6251225471496582,1.0230528116226196,0.10796918720006943,2,1,-3.051757735406113e-09,0.3019760251045227,0.09864352643489838,180.79129028320312,461.644215262,0.10840156674385071,1.0022987127304077,1746496733.9825754,0.09864352643489838,-0.40600138902664185,1.0022987127304077,93.55000305175781,1.0022987127304077,93.44361114501953,0.06419140100479126,0.00037212451570667326,0.046524882316589355,0.10796918720006943,0,2.7857162952423096
0.0013306040782481432,10.968926429748535,14.962499618530273,1000,0.1311100572347641,4,80000.0,10,110.5869140625,1.472133755683899,-0.4066466987133026,0.031638555228710175,0.7501454949378967,0.0035011768341064453,0,17.1163330078125,0,-0.21780967712402344,0.00039870431646704674,0.13883168995380402,460.8438720703125,0.0028111301362514496,0.6022250652313232,2.6815900802612305,1.055586576461792,0.13883168995380402,3,1,1.907348501362094e-09,0.31378164887428284,0.1311100572347641,180.8532257080078,572.450289751,0.11763966828584671,1.001881718635559,1746496844.6398294,0.1311100572347641,-0.2573154866695404,1.0018818378448486,69.75,1.0018818378448486,93.47055053710938,-0.041373252868652344,0.00031837361166253686,0.05425287038087845,0.13883168995380402,0,2.667311429977417
0.0014340042835101485,8.095295906066895,15.850000381469727,1000,0.16452190279960632,5,100000.0,10,110.7490005493164,1.5012264251708984,-0.41621875762939453,0.03174564242362976,1.1130849123001099,0.0028910187538713217,0,17.626663208007812,0,-2.8736305236816406,-0.0006101580802351236,0.17033228278160095,571.6619873046875,0.001801100093871355,-0.05976775288581848,3.8704397678375244,1.087265133857727,0.17033228278160095,4,1,-6.103515470812226e-09,0.2927579879760742,0.16452190279960632,180.5885467529297,679.367110754,0.08785448223352432,1.002027988433838,1746496955.4458468,0.16452190279960632,-0.10980664938688278,1.002027988433838,51.20000076293945,1.002027988433838,93.12230682373047,-0.009572058916091919,0.0003581581695470959,0.04040484130382538,0.17033228278160095,0,3.332305908203125
0.0023330808617174625,3.3907089233398438,15.5600004196167,1000,0.19860708713531494,6,120000.0,10,106.8597640991211,1.5326107740402222,-0.43954169750213623,0.024856653064489365,1.072594404220581,0.005722214002162218,0,17.204015731811523,0,-4.704586982727051,0.0028311952482908964,0.2000056356191635,678.580078125,0.0014482203405350447,-0.9059489369392395,2.6668972969055176,1.1221860647201538,0.2000056356191635,5,1,-1.5258788677030566e-09,0.31324154138565063,0.19860708713531494,187.1611785888672,790.378166747,0.08429138362407684,1.003299355506897,1746497062.362732,0.19860708713531494,0.08400457352399826,1.0032994747161865,20.549999237060547,1.0032994747161865,89.65572357177734,-0.0233229398727417,0.0002815021143760532,0.03869107365608215,0.2000056356191635,0,3.716175079345703
0.0010714852251112461,6.385164737701416,17.81999969482422,1000,0.23324832320213318,7,140000.0,10,110.94647979736328,1.5719027519226074,-0.3500208556652069,0.019886493682861328,1.1057034730911255,0.005316451191902161,0,17.19060707092285,0,2.9944558143615723,-0.00040576281026005745,0.23025092482566833,789.5830688476562,0.001783441985026002,0.7857933044433594,3.153543710708618,1.1695376634597778,0.23025092482566833,6,1,-1.5258788677030566e-09,0.26955753564834595,0.23324832320213318,180.26710510253906,900.481923212,0.08049467206001282,1.0015153884887695,1746497173.3737626,0.23324832320213318,0.23864969611167908,1.0015153884887695,44.75,1.0015153884887695,93.7558364868164,0.08952084183692932,0.0003594770678319037,0.05562368035316467,0.23025092482566833,0,3.348762035369873
0.001988825388252735,3.971945285797119,13.670000076293945,1000,0.2679821848869324,8,160000.0,10,110.03721618652344,1.6229463815689087,-0.40392589569091797,0.01989319734275341,1.2399646043777466,0.00458534387871623,0,17.530750274658203,0,-2.413219451904297,-0.0007311073131859303,0.259889155626297,899.68408203125,0.0021814489737153053,0.4394141733646393,3.8726425170898438,1.2314389944076538,0.259889155626297,7,1,-8.964538444899972e-09,0.2442292869091034,0.2679821848869324,181.75668334960938,1009.069764231,0.0806596428155899,1.0028127431869507,1746497283.4775262,0.2679821848869324,0.2051992267370224,1.0028127431869507,28.850000381469727,1.0028127431869507,92.5064468383789,-0.05390504002571106,0.00037292891647666693,0.06742990016937256,0.259889155626297,0,3.0278995037078857
0.00015358316886704415,3.702092409133911,11.119999885559082,1000,0.3023790121078491,9,180000.0,10,108.52911376953125,1.6790504455566406,-0.3213893473148346,0.010122966021299362,0.873665988445282,0.0053327735513448715,0,17.44707489013672,0,-0.269852876663208,0.0007474296726286411,0.28978270292282104,1008.281005859375,0.0015795975923538208,-0.23779328167438507,2.8321290016174316,1.300699234008789,0.28978270292282104,8,1,-2.2888182460434336e-09,0.2650761604309082,0.3023790121078491,184.28236389160156,1116.417630902,0.07449554651975632,1.000217080116272,1746497392.065466,0.3023790121078491,0.11457059532403946,1.0002171993255615,38.75,1.0002171993255615,91.08201599121094,0.08253654837608337,0.0003394883533474058,0.044326864182949066,0.28978270292282104,0,3.5582821369171143
0.0015762358671054244,5.863536357879639,10.710000038146973,1000,0.33643969893455505,10,200000.0,10,107.2879867553711,1.6962052583694458,-0.39364513754844666,0.01349581591784954,0.8437524437904358,0.0052528055384755135,0,17.122299194335938,0,2.1614439487457275,-7.996801286935806e-05,0.32019466161727905,1115.6287841796875,0.0018172339769080281,-0.7790877223014832,4.390859603881836,1.324788212776184,0.32019466161727905,9,1,6.103515470812226e-09,0.2651249170303345,0.33643969893455505,186.41416931152344,1228.489653811,0.0799175575375557,1.00222909450531,1746497499.4131787,0.33643969893455505,0.053453780710697174,1.00222909450531,43.75,1.00222909450531,90.1656265258789,-0.07225579023361206,0.0003778015961870551,0.06614301353693008,0.32019466161727905,0,3.3174803256988525
