Loss/Loss_cost_critic,_timestamp,Value/reward,Loss/Loss_pi/Delta,Loss/Loss_reward_critic/Delta,_step,Loss/Loss_reward_critic,Train/Epoch,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,_runtime,Time/FPS,Value/Adv,Train/LR,Time/Rollout,Metrics/EpLen,Train/PolicyRatio/Std,Train/Entropy,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,TotalEnvSteps,Train/StopIter,Value/cost,Train/KL,Time/Update,Loss/Loss_cost_critic/Delta,Train/PolicyRatio/Min,Time/Total,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi,Metrics/LagrangeMultiplier,Metrics/EpCost,Metrics/EpRet,Train/PolicyRatio/Max,Time/Epoch
4.562455654144287,1743319747.4406538,0.019374847412109375,0.03299005329608917,0.007351092994213104,34,0.011804788373410702,33,0.9994102716445923,0,4471.553219142,231.88601684570312,0.22473257780075073,0.00019799999427050352,84.76020812988281,1000,0.019366102293133736,0.952073335647583,0.6270021796226501,1.0453006029129028,680000.0,1,0.441754013299942,0.023604081943631172,1.4890127182006836,3.636912763118744,0.9994102716445923,4352.4716796875,1.0453006029129028,0.016398318111896515,1.0453006029129028,9.329999923706055,0.15302565693855286,0.9994102716445923,86.249267578125
1.8882781267166138,1743319865.5365665,0.04442155361175537,-0.04310764744877815,-0.005441148765385151,35,0.006363639608025551,34,1.0037047863006592,0,4589.247699634,169.44033813476562,-0.5704141855239868,0.00019500000053085387,84.03880310058594,1000,0.016108747571706772,0.955167293548584,0.6289278864860535,1.071367621421814,700000.0,23,0.9084876775741577,0.02031189389526844,33.99679183959961,-2.6741775274276733,1.0037047863006592,4470.583984375,1.071367621421814,-0.026709329336881638,1.071367621421814,13.59000015258789,0.19367550313472748,1.0037047863006592,118.03564453125
0.6904138326644897,1743319983.2310212,0.02537723444402218,0.007024621590971947,-0.0008579343557357788,36,0.005505705252289772,35,1.0017683506011963,0,4706.172835912,170.00999450683594,-0.4346277117729187,0.00019200000679120421,85.06141662597656,1000,0.014469522051513195,0.9389764070510864,0.6188530325889587,1.0987440347671509,720000.0,22,0.737584114074707,0.022249113768339157,32.578670501708984,-1.197864294052124,1.0017683506011963,4588.28369140625,1.0987440347671509,-0.01968470774590969,1.0987440347671509,15.529999732971191,0.1350802183151245,1.0017683506011963,117.64014434814453
0.6208728551864624,1743320100.1561742,0.0006963008781895041,0.0007316563278436661,-0.0004703882150352001,37,0.005035317037254572,36,1.0014580488204956,0,4825.746222672,171.1857452392578,-0.2099657654762268,0.00018899999849963933,84.46104431152344,1000,0.015125753358006477,0.9258820414543152,0.6107842326164246,1.1274943351745605,740000.0,22,0.9297177791595459,0.022353939712047577,32.371036529541016,-0.06954097747802734,1.0014580488204956,4705.17041015625,1.1274943351745605,-0.018953051418066025,1.1274943351745605,16.649999618530273,0.19358891248703003,1.0014580488204956,116.8321533203125
0.963944137096405,1743320219.7295804,0.02734755165874958,-0.004139257594943047,0.0004844530485570431,38,0.005519770085811615,37,0.9990707635879517,0,4950.732094517,167.33424377441406,-0.1820860356092453,0.00018600000475998968,84.17408752441406,1000,0.015471369959414005,0.9176135063171387,0.6057778000831604,1.1574736833572388,760000.0,24,1.8635175228118896,0.023676712065935135,35.34712219238281,0.3430712819099426,0.9990707635879517,4824.78466796875,1.1574736833572388,-0.02309230901300907,1.1574736833572388,16.770000457763672,0.14462977647781372,0.9990707635879517,119.5212631225586
0.566743016242981,1743320344.71521,0.024975420907139778,-0.00540180504322052,-0.00020336825400590897,39,0.005316401831805706,38,1.010037899017334,0,5048.981538782,160.43759155273438,-0.18182894587516785,0.0001829999964684248,84.87816619873047,1000,0.01562281884253025,0.9001551866531372,0.5952668190002441,1.188727617263794,780000.0,27,1.0779831409454346,0.021219685673713684,39.78081512451172,-0.3972011208534241,1.010037899017334,4949.4970703125,1.188727617263794,-0.02849411405622959,1.188727617263794,17.84000015258789,0.05773787945508957,1.010037899017334,124.65906524658203
0.8556362986564636,1743320442.9648752,0.05448903888463974,0.013715334236621857,0.010604173876345158,40,0.015920575708150864,39,1.0004254579544067,0,5165.579160425,203.75421142578125,0.06231006607413292,0.00018000000272877514,83.59603881835938,1000,0.013846640475094318,0.900267481803894,0.595327615737915,1.2208726406097412,800000.0,10,1.0236284732818604,0.02142266184091568,14.561387062072754,0.28889328241348267,1.0004254579544067,5047.97998046875,1.2208726406097412,-0.014778779819607735,1.2208726406097412,16.6200008392334,-0.06416887789964676,1.0004254579544067,98.15747833251953
0.7722729444503784,1743320559.562513,0.01859515719115734,-0.011664900928735733,-0.011378911789506674,41,0.00454166391864419,40,1.0004545450210571,0,5274.046708158,171.6192626953125,-0.30479204654693604,0.00017699999443721026,84.0146255493164,1000,0.014867588877677917,0.9074244499206543,0.5996074080467224,1.2540186643600464,820000.0,22,1.3857332468032837,0.020628400146961212,32.522361755371094,-0.0833633542060852,1.0004545450210571,5164.609375,1.2540186643600464,-0.026443680748343468,1.2540186643600464,17.829999923706055,-0.05768555775284767,1.0004545450210571,116.53703308105469
1.6219402551651,1743320668.0215385,0.06185070052742958,-0.001087423413991928,0.005086357239633799,42,0.009628021158277988,41,1.0028027296066284,0,5390.561376056,184.47381591796875,0.06905820965766907,0.0001740000006975606,83.4326400756836,1000,0.016413524746894836,0.915350615978241,0.6043792366981506,1.2887239456176758,840000.0,17,1.8680486679077148,0.020894929766654968,24.983781814575195,0.8496673107147217,1.0028027296066284,5273.0859375,1.2887239456176758,-0.027531104162335396,1.2887239456176758,21.950000762939453,0.03464369475841522,1.0028027296066284,108.41647338867188
0.6777690649032593,1743320784.54467,0.035557035356760025,0.007406551390886307,-0.0037888111546635628,43,0.005839210003614426,42,1.0021840333938599,0,5505.696410702,171.72337341308594,0.074761301279068,0.00017100000695791095,84.0135269165039,1000,0.014399901032447815,0.9005126357078552,0.5954845547676086,1.324666142463684,860000.0,22,1.2100337743759155,0.020236864686012268,32.45280456542969,-0.9441711902618408,1.0021840333938599,5389.59521484375,1.324666142463684,-0.02012455277144909,1.324666142463684,21.34000015258789,0.10144152492284775,1.0021840333938599,116.46638488769531
0.6663513779640198,1743320899.6797938,0.024634618312120438,-0.00533837266266346,-0.0008210828527808189,44,0.005018127150833607,43,1.0024611949920654,0,5624.656412123,173.80224609375,-0.18516066670417786,0.00016799999866634607,83.98857879638672,1000,0.015849662944674492,0.8895457983016968,0.589012622833252,1.361108422279358,880000.0,21,1.0294855833053589,0.020448507741093636,31.084680557250977,-0.011417686939239502,1.0024611949920654,5504.72607421875,1.361108422279358,-0.02546292543411255,1.361108422279358,17.90999984741211,0.15268093347549438,1.0024611949920654,115.07331848144531
0.5353348255157471,1743321018.6397848,0.03633328154683113,0.006444528698921204,9.791739284992218e-05,45,0.005116044543683529,44,1.0026649236679077,0,5744.316595672,168.2442169189453,0.1367129683494568,0.00016500000492669642,83.53582000732422,1000,0.015243248082697392,0.8727231621742249,0.5791967511177063,1.3977476358413696,900000.0,24,0.8427541255950928,0.020448701456189156,35.33894729614258,-0.1310165524482727,1.0026650428771973,5623.66162109375,1.3977476358413696,-0.019018396735191345,1.3977476358413696,16.549999237060547,0.2729606032371521,1.0026650428771973,118.87481689453125
0.6779119372367859,1743321138.299963,0.07935080677270889,-0.003301689401268959,-0.000343365129083395,46,0.004772679414600134,45,1.0013090372085571,0,5862.321494814,167.2200927734375,0.1515304446220398,0.00016199999663513154,84.25042724609375,1000,0.015265833586454391,0.8512411117553711,0.5669460892677307,1.4342678785324097,920000.0,24,1.4052916765213013,0.021422378718852997,35.35236740112305,0.14257711172103882,1.0013090372085571,5743.35009765625,1.4342678785324097,-0.022320086136460304,1.4342678785324097,14.949999809265137,0.3177908957004547,1.0013090372085571,119.60285186767578
0.46743184328079224,1743321256.3048172,0.0681653693318367,0.006803453899919987,-0.0009311074391007423,47,0.0038415719754993916,46,1.002134084701538,0,5979.290208437,169.5718231201172,0.1409078985452652,0.00015900000289548188,84.02400970458984,1000,0.014703186228871346,0.828098475933075,0.5540146231651306,1.469709038734436,940000.0,23,1.0860555171966553,0.02178613282740116,33.92005157470703,-0.21048009395599365,1.0021339654922485,5861.35107421875,1.469709038734436,-0.015516632236540318,1.469709038734436,9.970000267028809,0.3256005346775055,1.0021339654922485,117.94412994384766
0.6906901597976685,1743321373.273548,0.06952124089002609,0.0001011434942483902,0.010732950177043676,48,0.014574522152543068,47,1.0041402578353882,0,6064.79758595,171.09156799316406,-0.02805250883102417,0.000155999994603917,84.5086441040039,1000,0.015634167939424515,0.8181422352790833,0.5484802722930908,1.5041788816452026,960000.0,22,1.3411650657653809,0.02042616903781891,32.387752532958984,0.22325831651687622,1.0041402578353882,5978.30908203125,1.5041788816452026,-0.015415488742291927,1.5041788816452026,9.949999809265137,0.18539424240589142,1.0041402578353882,116.89647674560547
2.6436309814453125,1743321458.7809408,0.047909606248140335,0.029207888059318066,0.009106125682592392,49,0.02368064783513546,48,1.0002902746200562,0,6177.691940022,234.10321044921875,0.1127263754606247,0.00015300000086426735,83.9679946899414,1000,0.01628054492175579,0.8098950386047363,0.5439557433128357,1.5379353761672974,980000.0,1,1.045607328414917,0.0225999616086483,1.4643542766571045,1.952940821647644,1.0002902746200562,6063.814453125,1.5379353761672974,0.013792399317026138,1.5379353761672974,10.699999809265137,0.11673641949892044,1.0002902746200562,85.43240356445312
0.9254605770111084,1743321571.6751535,0.004138918127864599,-0.03747309558093548,-0.017144836019724607,50,0.006535811815410852,49,1.0003794431686401,0,6293.797148148,177.31471252441406,0.09798300266265869,0.0001500000071246177,83.1156997680664,1000,0.014740066602826118,0.8060616850852966,0.5418498516082764,1.5713895559310913,1000000.0,20,1.6287823915481567,0.020130939781665802,29.67803192138672,-1.718170404434204,1.0003794431686401,6176.6826171875,1.5713895559310913,-0.02368069626390934,1.5713895559310913,12.319999694824219,0.05668546259403229,1.0003794431686401,112.79379272460938
1.0506479740142822,1743321687.780451,0.03476012870669365,-0.009823599830269814,-0.0005334867164492607,51,0.006002325098961592,50,1.0037257671356201,0,6403.006924015,172.56161499023438,0.03205641359090805,0.00014699999883305281,84.73401641845703,1000,0.015963813289999962,0.8080151081085205,0.5428871512413025,1.605495810508728,1020000.0,21,1.4606223106384277,0.020138777792453766,31.166547775268555,0.12518739700317383,1.0037257671356201,6292.68310546875,1.605495810508728,-0.03350429609417915,1.605495810508728,17.010000228881836,0.03688700497150421,1.0037257671356201,115.900634765625
2.2326085567474365,1743321796.9900198,0.01837327890098095,-0.002039581537246704,0.005909011233597994,52,0.011911336332559586,51,1.0003385543823242,0,6525.766675815,183.6110382080078,0.0794132798910141,0.00014400000509340316,85.31083679199219,1000,0.014576139859855175,0.8076354265213013,0.5426623821258545,1.6412793397903442,1040000.0,16,1.446337342262268,0.02036176435649395,23.615026473999023,1.1819605827331543,1.0003386735916138,6401.81396484375,1.6412793397903442,-0.03554387763142586,1.6412793397903442,23.31999969482422,-0.10194099694490433,1.0003386735916138,108.92591094970703
1.0260350704193115,1743321919.7489212,0.014765964820981026,0.012466693297028542,0.0002482561394572258,53,0.012159592472016811,52,0.9991195201873779,0,6653.33343082,162.98776245117188,0.07948695123195648,0.00014099999680183828,84.20941162109375,1000,0.014757671393454075,0.8011613488197327,0.5391711592674255,1.67850661277771,1060000.0,26,1.8869210481643677,0.02036230079829693,38.4991340637207,-1.206573486328125,0.9991194605827332,6524.80908203125,1.67850661277771,-0.023077184334397316,1.67850661277771,23.360000610351562,-0.1085357666015625,0.9991194605827332,122.70860290527344
0.3097964823246002,1743322047.3167317,0.03431209921836853,0.010801726020872593,-0.006825015880167484,54,0.005334576591849327,53,0.9979081153869629,0,6777.140196612,156.85336303710938,-0.16870802640914917,0.00013800000306218863,84.7903823852539,1000,0.013991990126669407,0.7866867780685425,0.5314447283744812,1.7162549495697021,1080000.0,29,0.866651177406311,0.020018041133880615,42.717166900634766,-0.7162385880947113,0.9979081153869629,6652.36376953125,1.7162549495697021,-0.012275458313524723,1.7162549495697021,19.040000915527344,0.023885540664196014,0.9979081153869629,127.50762939453125
0.2282286286354065,1743322171.1234663,0.04617990180850029,-0.003002520650625229,-0.0011223675683140755,55,0.004212209023535252,54,0.9995104074478149,0,6902.202376044,161.63729858398438,-0.26919054985046387,0.00013499999477062374,85.09038543701172,1000,0.014220669865608215,0.7617737650871277,0.5183951258659363,1.7538633346557617,1100000.0,26,1.2081663608551025,0.020867375656962395,38.64337158203125,-0.08156785368919373,0.9995103478431702,6776.15771484375,1.7538633346557617,-0.015277978964149952,1.7538633346557617,15.739999771118164,0.13237811625003815,0.9995103478431702,123.73381805419922
0.23391398787498474,1743322296.185744,-0.00019054231233894825,-0.0004255371168255806,0.001875655259937048,56,0.0060878642834723,55,1.0013936758041382,0,6988.818713709,160.0157928466797,0.030181359499692917,0.0001320000010309741,83.50816345214844,1000,0.014627850614488125,0.7391481995582581,0.5068049430847168,1.7903228998184204,1120000.0,28,0.7930203676223755,0.021284710615873337,41.47944259643555,0.005685359239578247,1.0013936758041382,6901.21826171875,1.7903228998184204,-0.015703516080975533,1.7903228998184204,10.489999771118164,0.10770467668771744,1.0013936758041382,124.98765563964844
1.577264666557312,1743322382.8021042,0.049019284546375275,0.024416734464466572,0.004216547589749098,57,0.010304411873221397,56,1.0006638765335083,0,7102.008189231,231.0640869140625,0.06910184025764465,0.0001289999927394092,84.88892364501953,1000,0.016436250880360603,0.7214193940162659,0.49786463379859924,1.8245160579681396,1140000.0,1,0.9067148566246033,0.023160817101597786,1.6670973300933838,1.3433506786823273,1.0006638765335083,6987.85107421875,1.8245160579681396,0.00871321838349104,1.8245160579681396,4.730000019073486,0.10136641561985016,1.0006638765335083,86.55607604980469
0.6789831519126892,1743322495.991498,0.03963274881243706,-0.045571024529635906,0.005724972113966942,58,0.01602938398718834,57,1.0094963312149048,0,7230.271228075,176.8074188232422,0.026449179276823997,0.00012599999899975955,83.78102111816406,1000,0.01758536323904991,0.7336252927780151,0.5039881467819214,1.858086109161377,1160000.0,20,1.1605989933013916,0.020804598927497864,29.33631134033203,-0.8982815146446228,1.0094963312149048,7101.02783203125,1.858086109161377,-0.03685780614614487,1.858086109161377,11.329999923706055,0.21454647183418274,1.0094963312149048,113.11742401123047
0.7199274301528931,1743322624.2545862,0.0006806007586419582,0.01978239417076111,-0.008410559501498938,59,0.007618824485689402,58,1.0014801025390625,0,7317.430808755,155.99766540527344,-0.056952930986881256,0.0001230000052601099,83.84188079833984,1000,0.014154653996229172,0.7260510921478271,0.5002273321151733,1.8915023803710938,1180000.0,30,1.040869116783142,0.020294567570090294,44.3651008605957,0.04094427824020386,1.0014801025390625,7229.30615234375,1.8915023803710938,-0.01707541197538376,1.8915023803710938,13.289999961853027,0.1457536667585373,1.0014801025390625,128.20704650878906
3.109135150909424,1743322711.4141316,0.0187876895070076,0.018985603819601238,0.00019383011385798454,60,0.007812654599547386,59,0.9994177222251892,0,7436.84819182,229.6037139892578,-0.45332175493240356,0.00011999999696854502,84.19758605957031,1000,0.015199217945337296,0.7238947153091431,0.4991380274295807,1.926203727722168,1200000.0,2,1.2271952629089355,0.025823719799518585,2.9089646339416504,2.3892077207565308,0.9994177222251892,7316.47021484375,1.926203727722168,0.0019101918442174792,1.926203727722168,20.700000762939453,0.06656906753778458,0.9994177222251892,87.10660552978516
1.2896044254302979,1743322830.8315566,0.010304776951670647,-0.038760782103054225,-0.0031073112040758133,61,0.004705343395471573,60,0.9998764991760254,0,7571.925631587,167.5706787109375,0.348835289478302,0.00011700000322889537,84.02111053466797,1000,0.01456080935895443,0.7273890376091003,0.5009327530860901,1.9626514911651611,1220000.0,24,1.856789469718933,0.021215258166193962,35.33146667480469,-1.819530725479126,0.9998765587806702,7435.875,1.9626514911651611,-0.036850590258836746,1.9626514911651611,24.329999923706055,0.07945173233747482,0.9998765587806702,119.35263061523438
0.6340920329093933,1743322965.9089897,0.011160721071064472,0.010164817795157433,-0.000904349610209465,62,0.003800993785262108,61,1.0034794807434082,0,7690.223581745,148.12423706054688,0.006088733673095703,0.0001140000022132881,84.90156555175781,1000,0.015238145366311073,0.7228464484214783,0.49868133664131165,2.0008604526519775,1240000.0,34,0.8908736109733582,0.020101170986890793,50.120182037353516,-0.6555123925209045,1.0034793615341187,7570.96044921875,2.0008604526519775,-0.026685772463679314,2.0008604526519775,25.940000534057617,0.13709968328475952,1.0034793615341187,135.02178955078125
0.5046981573104858,1743323084.2068763,0.01628195494413376,0.0035610049962997437,0.007580282166600227,63,0.011381275951862335,62,0.9966005682945251,0,7820.861765284,169.144287109375,-0.20819568634033203,0.00011100000119768083,84.33079528808594,1000,0.014233142137527466,0.6936773061752319,0.4843994081020355,2.039231300354004,1260000.0,23,1.8269590139389038,0.020063433796167374,33.911376953125,-0.12939387559890747,0.9966005086898804,7689.2587890625,2.039231300354004,-0.02312476746737957,2.039231300354004,17.950000762939453,0.02668716385960579,0.9966005086898804,118.24224853515625
0.5118077397346497,1743323214.8451657,0.005575659219175577,0.0018012244254350662,-0.006728770211338997,64,0.004652505740523338,63,1.00831937789917,0,7938.275058885,153.15933227539062,0.18926605582237244,0.00010800000018207356,84.79154968261719,1000,0.015548547729849815,0.6833573579788208,0.47953373193740845,2.078004837036133,1280000.0,31,0.9011173844337463,0.02059791423380375,45.79136657714844,0.007109582424163818,1.0083192586898804,7819.89697265625,2.078004837036133,-0.021323543041944504,2.078004837036133,19.440000534057617,0.06258878856897354,1.0083192586898804,130.5829620361328
0.388876736164093,1743323332.2583606,0.0023432532325387,0.006045115180313587,0.0021530422382056713,65,0.00680554797872901,64,0.9962727427482605,0,8023.058308357,170.4026641845703,0.27531811594963074,0.0001049999991664663,83.6609115600586,1000,0.013569743372499943,0.6639973521232605,0.4704288840293884,2.115743637084961,1300000.0,23,1.192837119102478,0.020143896341323853,33.708099365234375,-0.12293100357055664,0.9962726831436157,7937.322265625,2.115743637084961,-0.015278427861630917,2.115743637084961,12.029999732971191,0.09032025933265686,0.9962726831436157,117.36906433105469
2.6465134620666504,1743323417.0416875,0.030468225479125977,0.022748851217329502,-0.0010080882348120213,66,0.005797459743916988,65,1.0005439519882202,0,8155.874669814,236.0548858642578,-0.04915814474225044,0.00010199999815085903,83.2405776977539,1000,0.01737121492624283,0.6533856987953186,0.4654773771762848,2.152458667755127,1320000.0,1,1.1062883138656616,0.02058929204940796,1.4854295253753662,2.2576367259025574,1.0005439519882202,8022.09228515625,2.152458667755127,0.0074704233556985855,2.152458667755127,11.550000190734863,0.11315355449914932,1.0005439519882202,84.72605895996094
0.7498505115509033,1743323549.8579426,0.03171313926577568,-0.04855366237461567,0.011712678708136082,67,0.01751013845205307,66,1.009116530418396,0,8293.026401986,150.63714599609375,-0.014440611004829407,9.899999713525176e-05,85.08430480957031,1000,0.0159450750797987,0.6492902636528015,0.46361011266708374,2.1889469623565674,1340000.0,32,0.9913398623466492,0.02000460773706436,47.68501663208008,-1.896662950515747,1.009116530418396,8154.91845703125,2.1889469623565674,-0.041083239018917084,2.1889469623565674,15.0600004196167,0.08766916394233704,1.009116530418396,132.76937866210938
0.27527156472206116,1743323687.0097146,0.031407374888658524,0.024847863242030144,-0.013652308844029903,68,0.0038578296080231667,67,0.9998151063919067,0,8422.075577594,145.8941650390625,-0.06411651521921158,9.600000339560211e-05,83.93770599365234,1000,0.013543202541768551,0.6357412338256836,0.45731326937675476,2.2252936363220215,1360000.0,36,0.9690931439399719,0.022124148905277252,53.147918701171875,-0.47457894682884216,0.9998151063919067,8292.05078125,2.2252936363220215,-0.01623537577688694,2.2252936363220215,15.380000114440918,0.1700858324766159,0.9998151063919067,137.08567810058594
0.3813340365886688,1743323816.058871,0.03568693622946739,-0.000840967521071434,0.0011195014230906963,69,0.004977331031113863,68,1.0035877227783203,0,8540.765465403,155.04116821289062,0.40440231561660767,9.300000237999484e-05,84.45491790771484,1000,0.014686420559883118,0.622249960899353,0.4511891305446625,2.261108160018921,1380000.0,30,0.5728433728218079,0.020407922565937042,44.54302215576172,0.10606247186660767,1.0035877227783203,8421.1162109375,2.261108160018921,-0.017076343297958374,2.261108160018921,13.3100004196167,0.13867202401161194,1.0035877227783203,128.9980010986328
0.5187070965766907,1743323934.7488008,0.02276025339961052,-0.0015680287033319473,-0.00044521037489175797,70,0.004532120656222105,69,1.0018048286437988,0,8667.194692224,168.57594299316406,-0.02922563999891281,9.000000136438757e-05,84.7967758178711,1000,0.014964344911277294,0.6055312156677246,0.44366881251335144,2.2967019081115723,1400000.0,23,0.7304473519325256,0.02019905112683773,33.84406280517578,0.13737305998802185,1.0018048286437988,8539.8076171875,2.2967019081115723,-0.01864437200129032,2.2967019081115723,14.600000381469727,0.20695436000823975,1.0018048286437988,118.64088439941406
0.38436299562454224,1743324061.172284,0.053431544452905655,-0.001334628090262413,0.004119116347283125,71,0.00865123700350523,70,1.0041431188583374,0,8797.51700604,158.258056640625,0.043458305299282074,8.70000003487803e-05,84.96125030517578,1000,0.015155491419136524,0.588602602481842,0.43628424406051636,2.331639289855957,1420000.0,28,0.5658278465270996,0.020036112517118454,41.414546966552734,-0.13434410095214844,1.0041431188583374,8666.232421875,2.331639289855957,-0.019979000091552734,2.331639289855957,12.300000190734863,0.18323607742786407,1.0041431188583374,126.3758773803711
