Value/Adv,Safety/EpCostShield,Safety/shield_violation,Time/Update,Train/LR,Loss/Loss_cost_critic/Delta,Loss/Loss_cost_critic,Train/KL,Train/StopIter,_step,Train/PolicyRatio/Max,Time/Total,Train/Entropy,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi,Misc/Alpha,Misc/gradient_norm,Value/reward,Safety/ShieldLagrangeMultiplier,Metrics/EpLen,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Min,Misc/FinalStepNorm,Misc/AcceptanceStep,_timestamp,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Min,Train/PolicyRatio/Std,Metrics/EpRet,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Time/Epoch,TotalEnvSteps,Loss/Loss_pi/Delta,Time/Rollout,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio,Metrics/EpCost,Train/Epoch,Misc/xHx,Value/cost,Safety/shield_adv_c,Misc/H_inv_g,_runtime,Train/PolicyStd,Time/FPS
3.051757735406113e-09,62.5,12.21091079711914,26.48353385925293,0,-16.1844482421875,45.027164459228516,0.0004474598681554198,10,11,1.0028162002563477,1532.0994873046875,1.520998477935791,0.365314245223999,-0.45393964648246765,2.1021931171417236,0.2166334092617035,1.1464039087295532,0.37260785698890686,500,0.13950027525424957,0.37260785698890686,0.23192475736141205,1,1746509780.6309204,0.37260785698890686,1.0028162002563477,0.001991410506889224,7.762246608734131,0.365314245223999,-0.02723686397075653,127.35150146484375,220000.0,-0.04872402548789978,100.8678970336914,0.365314245223999,0,0,1.0028162002563477,62.22999954223633,10,0.004525680094957352,9.860899925231934,-0.6680457592010498,0.11032514274120331,1662.075047295,1.1092411279678345,157.045654296875
-3.051757735406113e-09,71.94999694824219,12.898332595825195,25.908706665039062,0,4.843864440917969,49.871028900146484,0.00030265451641753316,10,12,1.0021209716796875,1660.806396484375,1.5425662994384766,0.3956916034221649,-0.3910543918609619,2.1989212036132812,0.0963573306798935,1.320072889328003,0.4025406241416931,500,0.16343189775943756,0.4025406241416931,0.28494271636009216,1,1746509909.3183277,0.4025406241416931,1.0021209716796875,0.0014997534453868866,8.300776481628418,0.3956916034221649,0.02393162250518799,128.5994873046875,240000.0,0.06288525462150574,102.69075012207031,0.3956916034221649,0,0,1.0021209716796875,57.52000045776367,11,0.00413627689704299,9.6610689163208,-1.5776374340057373,0.1295829564332962,1785.99611231,1.1338921785354614,155.52162170410156
4.577636492086867e-09,48.42499923706055,10.743193626403809,24.960613250732422,0,-13.467845916748047,36.40318298339844,0.0002840933157131076,10,13,1.0021238327026367,1784.72802734375,1.5588477849960327,0.42498674988746643,-0.45993146300315857,2.7293477058410645,0.0866834968328476,1.3606563806533813,0.4312259554862976,500,0.16553103923797607,0.4312259554862976,0.2840085029602051,1,1746510033.2391725,0.4312259554862976,1.0021238327026367,0.0015017202822491527,8.348258972167969,0.42498674988746643,0.002099141478538513,123.84398651123047,260000.0,-0.06887707114219666,98.88333892822266,0.42498674988746643,0,0,1.0021238327026367,49.36000061035156,12,0.002684792038053274,8.1764497756958,0.10395300388336182,0.10405728220939636,1915.114571816,1.1521748304367065,161.49351501464844
-2.6702879907247734e-09,67.55000305175781,13.86890983581543,27.65361213684082,0,11.48978042602539,47.89296340942383,0.00035719238803721964,10,14,1.0012792348861694,1913.818115234375,1.5598987340927124,0.4532514214515686,-0.43794968724250793,2.1253042221069336,0.04694904014468193,1.6470597982406616,0.4594202935695648,500,0.21357880532741547,0.4594202935695648,0.28890368342399597,1,1746510162.3570309,0.4594202935695648,1.0012792348861694,0.000904583721421659,8.920251846313477,0.4532514214515686,0.04804776608943939,129.01560974121094,280000.0,0.021981775760650635,101.3619384765625,0.4532514214515686,0,0,1.0012792348861694,46.06999969482422,13,0.004427788313478231,10.865995407104492,0.1062043309211731,0.1359352171421051,2042.770061638,1.1533775329589844,155.02001953125
-2.632141082870021e-08,37.07500076293945,9.774492263793945,27.201128005981445,0,-18.243865966796875,29.649097442626953,0.00033976041595451534,10,15,1.002996802330017,2041.481201171875,1.5818167924880981,0.4806101620197296,-0.48142921924591064,2.3188157081604004,0.0817311629652977,1.4679335355758667,0.48626700043678284,500,0.15546314418315887,0.48626700043678284,0.26887282729148865,1,1746510290.0126588,0.48626700043678284,1.002996802330017,0.0021189749240875244,10.114514350891113,0.4806101620197296,-0.05811566114425659,127.5492935180664,300000.0,-0.04347953200340271,100.34813690185547,0.4806101620197296,0,0,1.002996802330017,45.36000061035156,14,0.0037196006160229445,7.007715702056885,-1.5340893268585205,0.11595265567302704,2164.082927554,1.1784189939498901,156.8021240234375
3.051757735406113e-09,1.1749999523162842,3.149359703063965,26.06291961669922,0,-22.949800491333008,6.699296951293945,0.00036469378392212093,10,16,1.0035827159881592,2162.768798828125,1.6138163805007935,0.5064848065376282,-0.4722241163253784,2.3955416679382324,0.0914873480796814,1.070611834526062,0.5106421113014221,500,0.0939287319779396,0.5106421113014221,0.23843249678611755,1,1746510411.3251822,0.5106421113014221,1.0035827159881592,0.0025333066005259752,8.058209419250488,0.5064848065376282,-0.06153441220521927,121.18125915527344,320000.0,0.009205102920532227,95.1182861328125,0.5064848065376282,0,0,1.0035825967788696,26.309999465942383,15,0.0034851483069360256,2.094968795776367,-0.6616590023040771,0.09953176975250244,2286.00726231,1.2165486812591553,165.0420379638672
-2.0599363992346298e-08,5.974999904632568,3.924750328063965,27.288841247558594,0,1.445474624633789,8.144771575927734,0.00040175652247853577,10,17,1.0023921728134155,2284.703857421875,1.6343063116073608,0.5303873419761658,-0.4762714207172394,2.7932026386260986,0.10625417530536652,1.2939649820327759,0.5329878926277161,500,0.10416698455810547,0.5329878926277161,0.2383185178041458,1,1746510533.2496755,0.5329878926277161,1.0023921728134155,0.0016914935549721122,6.926184177398682,0.5303873419761658,0.010238252580165863,121.80165100097656,340000.0,-0.004047304391860962,94.5126953125,0.5303873419761658,0,0,1.0023921728134155,9.979999542236328,16,0.002563441637903452,2.8507399559020996,-0.421297550201416,0.08532088249921799,2406.511079357,1.2412497997283936,164.20138549804688
3.433227480087453e-09,19.100000381469727,5.407090663909912,25.858192443847656,0,2.6823129653930664,10.8270845413208,0.0003826735191978514,10,18,1.0018705129623413,2405.2353515625,1.6431816816329956,0.5524131059646606,-0.44887205958366394,2.974470615386963,0.12079548090696335,1.511202096939087,0.5540112257003784,500,0.1000409722328186,0.5540112257003784,0.24924781918525696,1,1746510653.7540286,0.5540112257003784,1.0018705129623413,0.001322624390013516,8.348477363586426,0.5524131059646606,-0.004126012325286865,120.40955352783203,360000.0,0.02739936113357544,94.55133056640625,0.5524131059646606,0,0,1.0018705129623413,7.349999904632568,17,0.002260521985590458,4.180746078491211,0.2416667938232422,0.0837956890463829,2524.880933796,1.2522845268249512,166.0997772216797
-1.5258788677030566e-09,8.425000190734863,3.104867696762085,25.337732315063477,0,-4.15103816986084,6.676046371459961,0.0004120555822737515,10,19,1.001284122467041,2523.5908203125,1.6431536674499512,0.5727722644805908,-0.43068280816078186,3.0123696327209473,0.05638934299349785,1.2991989850997925,0.5734482407569885,500,0.08910535275936127,0.5734482407569885,0.2484900802373886,1,1746510772.1235545,0.5734482407569885,1.001284122467041,0.0009080116869881749,9.312433242797852,0.5727722644805908,-0.010935619473457336,118.27064514160156,380000.0,0.01818925142288208,92.93287658691406,0.5727722644805908,0,0,1.001284122467041,7.789999961853027,18,0.0022039995528757572,2.424283266067505,0.1055111363530159,0.08248990029096603,2645.28489473,1.2535632848739624,169.10366821289062
8.392333938900265e-09,9.074999809265137,3.2812860012054443,26.720640182495117,0,0.7641582489013672,7.440204620361328,0.00034174969187006354,10,20,1.0025584697723389,2644.010009765625,1.6421979665756226,0.5916522741317749,-0.4283936023712158,2.5413336753845215,0.09374254941940308,1.6663748025894165,0.5914836525917053,500,0.10968177765607834,0.5914836525917053,0.26365330815315247,1,1746510892.527453,0.5914836525917053,1.0025584697723389,0.0018091113306581974,10.244816780090332,0.5916522741317749,0.02057642489671707,120.31163024902344,400000.0,0.00228920578956604,93.5909652709961,0.5916522741317749,0,0,1.0025583505630493,8.25,19,0.0030967434868216515,2.4895718097686768,0.4524148404598236,0.10374603420495987,2766.294283459,1.2540385723114014,166.23497009277344
5.493163968139925e-08,30.600000381469727,5.628963470458984,24.127410888671875,0,10.003732681274414,17.443937301635742,0.00036285712849348783,10,21,1.0032236576080322,2765.004150390625,1.6622627973556519,0.6093529462814331,-0.3691771924495697,2.6148433685302734,0.08397980034351349,2.0747101306915283,0.609088659286499,500,0.13417832553386688,0.609088659286499,0.2533506453037262,1,1746511013.5367906,0.609088659286499,1.0032236576080322,0.0022794140968471766,11.942312240600586,0.6093529462814331,0.024496547877788544,120.90303039550781,420000.0,0.05921640992164612,96.77557373046875,0.6093529462814331,0,0,1.0032235383987427,11.720000267028809,20,0.002925075823441148,4.6397833824157715,0.4121743440628052,0.09688941389322281,2890.430249102,1.2812670469284058,165.4218292236328
-6.103515470812226e-09,45.599998474121094,7.359528064727783,24.636995315551758,0,12.769363403320312,30.213300704956055,0.00030424314900301397,10,22,1.001946210861206,2889.14306640625,1.677173137664795,0.626593828201294,-0.3392898738384247,2.1205084323883057,0.10834036022424698,2.566599130630493,0.6268797516822815,500,0.21356597542762756,0.6268797516822815,0.281946063041687,1,1746511137.6730967,0.6268797516822815,1.001946210861206,0.001376066473312676,15.109546661376953,0.626593828201294,0.07938764989376068,124.03376770019531,440000.0,0.02988731861114502,99.396728515625,0.626593828201294,0,0,1.0019460916519165,25.469999313354492,21,0.004447838291525841,6.212459564208984,0.41596919298171997,0.13296152651309967,3012.580329071,1.3004494905471802,161.2464141845703
-1.2207030941624453e-08,20.25,4.339995384216309,26.988811492919922,0,-15.937016487121582,14.276284217834473,0.0003157937608193606,10,23,1.0023143291473389,3011.305419921875,1.6750129461288452,0.6436296701431274,-0.39488017559051514,2.8565125465393066,0.07099650055170059,2.4343278408050537,0.6438925266265869,500,0.16607187688350677,0.6438925266265869,0.26905953884124756,1,1746511259.8236067,0.6438925266265869,1.0023143291473389,0.0016363654285669327,16.301912307739258,0.6436296701431274,-0.04749409854412079,122.06428527832031,460000.0,-0.055590301752090454,95.07542419433594,0.6436296701431274,0,0,1.0023142099380493,30.030000686645508,22,0.0024510712828487158,3.235126495361328,-0.2582063376903534,0.09419161081314087,3136.765667787,1.297418475151062,163.8480987548828
-1.907348501362094e-09,31.875,6.812841415405273,26.30716896057129,0,10.697281837463379,24.97356605529785,0.00038254138780757785,10,24,1.0026957988739014,3135.486083984375,1.6781935691833496,0.6600855588912964,-0.4119313955307007,2.0129201412200928,0.1395162045955658,2.8289294242858887,0.6606666445732117,500,0.17259976267814636,0.6606666445732117,0.27046144008636475,1,1746511384.0085928,0.6606666445732117,1.0026957988739014,0.001906161429360509,15.978872299194336,0.6600855588912964,0.006527885794639587,124.10403442382812,480000.0,-0.017051219940185547,97.79684448242188,0.6600855588912964,0,0,1.0026956796646118,20.670000076293945,23,0.004936009645462036,4.781378746032715,0.03334006667137146,0.13436272740364075,3259.175231346,1.3019609451293945,161.15512084960938
0.0,32.775001525878906,5.9504923820495605,25.57663917541504,0,-4.393798828125,20.57976722717285,0.0003706104471348226,10,25,1.0027666091918945,3257.889892578125,1.6810102462768555,0.6758753061294556,-0.36161231994628906,2.4021124839782715,0.08157260715961456,2.7705225944519043,0.6772747039794922,500,0.15664055943489075,0.6772747039794922,0.2817629277706146,1,1746511506.4177215,0.6772747039794922,1.0027666091918945,0.001956288004294038,16.44240951538086,0.6758753061294556,-0.015959203243255615,122.31092834472656,500000.0,0.05031907558441162,96.73423767089844,0.6758753061294556,0,0,1.0027666091918945,17.309999465942383,24,0.003466107649728656,4.1264519691467285,1.4344158172607422,0.11729796975851059,3377.166356567,1.3083940744400024,163.51768493652344
0.0,10.425000190734863,2.969351053237915,24.37636947631836,0,-9.000947952270508,11.578819274902344,0.00034577399492263794,10,26,1.0025851726531982,3375.889404296875,1.6835376024246216,0.6909727454185486,-0.40240442752838135,2.983643054962158,0.08237037807703018,2.5998940467834473,0.6928414702415466,500,0.13334766030311584,0.6928414702415466,0.26070448756217957,1,1746511624.4091315,0.6928414702415466,1.0025851726531982,0.0018279930809512734,15.198807716369629,0.6909727454185486,-0.023292899131774902,117.89808654785156,520000.0,-0.040792107582092285,93.52168273925781,0.6909727454185486,0,0,1.0025850534439087,15.199999809265137,25,0.0022466445807367563,1.973922610282898,-0.4689553380012512,0.08737791329622269,3498.739574716,1.3149125576019287,169.63804626464844
7.629394005448376e-09,14.399999618530273,3.1704301834106445,27.481033325195312,0,-5.00302791595459,6.575791358947754,0.0003211913863196969,10,27,1.0038703680038452,3497.451416015625,1.698316216468811,0.7052130103111267,-0.36994609236717224,3.496081829071045,0.058478109538555145,2.7348670959472656,0.7076327800750732,500,0.12796159088611603,0.7076327800750732,0.29535943269729614,1,1746511745.982106,0.7076327800750732,1.0038703680038452,0.0027367917355149984,14.429330825805664,0.7052130103111267,-0.005386069416999817,121.47248077392578,540000.0,0.032458335161209106,93.99141693115234,0.7052130103111267,0,0,1.0038703680038452,10.170000076293945,26,0.0016363045433536172,2.2004106044769287,0.24280284345149994,0.08448298275470734,3619.042925924,1.3349418640136719,164.64634704589844
7.629394005448376e-09,12.5,3.3509957790374756,25.82388687133789,0,4.449126243591309,11.024917602539062,0.0003468282811809331,10,28,1.0026252269744873,3617.743896484375,1.716379165649414,0.7184728384017944,-0.4056776762008667,2.5848889350891113,0.07522431761026382,2.9327874183654785,0.7216453552246094,500,0.16310833394527435,0.7216453552246094,0.2817269265651703,1,1746511866.2855241,0.7216453552246094,1.0026252269744873,0.0018562596524134278,14.855903625488281,0.7184728384017944,0.035146743059158325,120.18675231933594,560000.0,-0.03573158383369446,94.36283874511719,0.7184728384017944,0,0,1.0026251077651978,5.880000114440918,27,0.0029932621400803328,2.035855770111084,-0.31083160638809204,0.10898994654417038,3737.388071147,1.3603965044021606,166.40769958496094
2.479553229406406e-09,0.824999988079071,1.2181482315063477,26.671899795532227,0,-7.6103270053863525,3.41459059715271,0.0003928797086700797,10,29,1.0012240409851074,3736.080078125,1.7255645990371704,0.7308367490768433,-0.38720616698265076,3.2610185146331787,0.06854330748319626,2.562915563583374,0.7344487309455872,500,0.09914328902959824,0.7344487309455872,0.23995983600616455,1,1746511984.6303828,0.7344487309455872,1.0012240409851074,0.0008655276615172625,14.196645736694336,0.7308367490768433,-0.06396504491567612,118.21983337402344,580000.0,0.018471509218215942,91.54790496826172,0.7308367490768433,0,0,1.0012240409851074,5.75,28,0.001880706986412406,0.6283272504806519,-0.5042654871940613,0.07358432561159134,3857.875898999,1.3717435598373413,169.1763458251953
-1.5258788677030566e-09,20.450000762939453,3.2517917156219482,25.01653289794922,0,4.987797021865845,8.402387619018555,0.0003694856131915003,10,30,1.0036561489105225,3856.58251953125,1.7335410118103027,0.7423767447471619,-0.3341730833053589,3.023345470428467,0.06710314005613327,3.066683292388916,0.7470083236694336,500,0.1260051727294922,0.7470083236694336,0.26097702980041504,1,1746512105.1182115,0.7470083236694336,1.0036561489105225,0.0025852315593510866,14.386214256286621,0.7423767447471619,0.02686188369989395,120.37660217285156,600000.0,0.05303308367729187,95.36002349853516,0.7423767447471619,0,0,1.003656029701233,5.53000020980835,29,0.00218802597373724,1.7896314859390259,-0.5575898289680481,0.08632060885429382,3981.68866191,1.3831838369369507,166.14524841308594
1.1444091230217168e-09,35.5,5.268209457397461,27.083316802978516,0,12.43870735168457,20.841094970703125,0.0003794255608227104,10,31,1.003404974937439,3980.3828125,1.7343491315841675,0.7535761594772339,-0.31713297963142395,1.9368871450424194,0.10086986422538757,3.4628942012786865,0.7600031495094299,500,0.16386935114860535,0.7600031495094299,0.2703120708465576,1,1746512228.9316437,0.7600031495094299,1.003404974937439,0.0024076527915894985,15.843437194824219,0.7535761594772339,0.03786417841911316,123.68907165527344,620000.0,0.017040103673934937,96.6056900024414,0.7535761594772339,0,0,1.003404974937439,13.6899995803833,30,0.005331145599484444,2.4042649269104004,1.5346215963363647,0.1395600587129593,4100.590956639,1.3845118284225464,161.69577026367188
0.0,18.725000381469727,3.1083993911743164,23.857620239257812,0,-13.49936580657959,7.341729164123535,0.0003424790920689702,10,32,1.002690315246582,4099.2900390625,1.7173103094100952,0.7646099925041199,-0.35189688205718994,2.687959671020508,0.08225476741790771,3.2291390895843506,0.7726784348487854,500,0.14771771430969238,0.7726784348487854,0.2717432677745819,1,1746512347.8341973,0.7726784348487854,1.002690315246582,0.0019023400964215398,17.057636260986328,0.7646099925041199,-0.016151636838912964,118.79426574707031,640000.0,-0.03476390242576599,94.9366226196289,0.7646099925041199,0,0,1.002690315246582,16.43000030517578,31,0.002768107457086444,1.6678059101104736,-0.06568650156259537,0.1010964885354042,4223.065886884,1.3615320920944214,168.35829162597656
-1.5258788677030566e-09,23.450000762939453,3.713454008102417,26.757442474365234,0,5.934612274169922,13.276341438293457,0.000364934210665524,10,33,1.003352165222168,4221.76708984375,1.7075577974319458,0.7756435871124268,-0.3165242671966553,2.132445812225342,0.12386806309223175,3.2487776279449463,0.7852814793586731,500,0.15644145011901855,0.7852814793586731,0.2634133994579315,1,1746512470.3084292,0.7852814793586731,1.003352165222168,0.0023703949991613626,17.192354202270508,0.7756435871124268,0.008723735809326172,122.37296295166016,660000.0,0.03537261486053467,95.61547088623047,0.7756435871124268,0,0,1.003352165222168,19.239999771118164,32,0.004398180637508631,2.203350067138672,-0.24787312746047974,0.1235264241695404,4341.050765733,1.3505806922912598,163.43479919433594
-2.0980834847250662e-09,3.1500000953674316,1.4632161855697632,24.973094940185547,0,-9.332978248596191,3.9433631896972656,0.0004312866076361388,10,34,1.003213882446289,4339.77001953125,1.6991567611694336,0.7861585021018982,-0.3839019238948822,3.2989156246185303,0.07419642060995102,3.101428508758545,0.796906590461731,500,0.12099313735961914,0.796906590461731,0.21805976331233978,1,1746512588.293504,0.796906590461731,1.003213882446289,0.002272502053529024,15.800472259521484,0.7861585021018982,-0.035448312759399414,117.8863754272461,680000.0,-0.06737765669822693,92.9132308959961,0.7861585021018982,0,0,1.003213882446289,8.9399995803833,33,0.0018377448432147503,0.40481582283973694,-0.44124698638916016,0.06610043346881866,4461.845573663,1.3417097330093384,169.6549072265625
7.629394338515283e-10,5.324999809265137,1.6540778875350952,26.874652862548828,0,0.514000415802002,4.457363605499268,0.00040532666025683284,10,35,1.0023524761199951,4460.5712890625,1.6966148614883423,0.7959883213043213,-0.2933403253555298,2.9798173904418945,0.12521755695343018,3.1296958923339844,0.8077428936958313,500,0.12132531404495239,0.8077428936958313,0.22608181834220886,1,1746512709.088443,0.8077428936958313,1.0023524761199951,0.0016633394407108426,15.99383544921875,0.7959883213043213,0.00033217668533325195,120.70699310302734,700000.0,0.09056159853935242,93.8322982788086,0.7959883213043213,0,0,1.0023523569107056,4.800000190734863,34,0.0022524166852235794,0.47122812271118164,-0.15273088216781616,0.07587103545665741,4579.594615552,1.341039776802063,165.6904754638672
