Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio/Max,Train/LR,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Misc/H_inv_g,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,Metrics/EpLen,Safety/shield_violation,Time/FPS,Metrics/EpCost,_timestamp,Loss/Loss_cost_critic,Misc/xHx,Loss/Loss_pi/Delta,Safety/ShieldLagrangeMultiplier/Min,Misc/FinalStepNorm,Loss/Loss_cost_critic/Delta,Time/Rollout,_runtime,Time/Total,Metrics/LagrangeMultiplier/Max,Train/PolicyStd,_step,Train/PolicyRatio/Std,Train/StopIter,Value/cost,Train/PolicyRatio/Min,Time/Update,Safety/shield_adv_c,Misc/Alpha,Train/Entropy,Loss/Loss_pi,Safety/EpCostShield,Train/KL,Value/Adv,TotalEnvSteps,Metrics/EpRet,Value/reward,Train/Epoch,Misc/gradient_norm,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Safety/ShieldLagrangeMultiplier/Max,Misc/AcceptanceStep,Time/Epoch
0,0.9999411106109619,0,0.9999411106109619,0.34832891821861267,0.17212426662445068,0.053501736372709274,-0.05146481469273567,0,500,4.091488838195801,160.6468963623047,8.470000267028809,1746572476.9846117,4.952289581298828,0.006788427010178566,-0.05548243224620819,0.35283902287483215,0.29544198513031006,-14.952524185180664,96.23762512207031,1700.79610558,1576.158203125,0.34832891821861267,0.9084985256195068,11,4.164108759141527e-05,10,1.5439841747283936,0.9999411106109619,28.259002685546875,-0.3460555970668793,1.7164459228515625,1.3203965425491333,-0.2101159542798996,3.325000047683716,0.0003446336486376822,6.103515470812226e-09,220000.0,4.859774589538574,0.6624385118484497,10,0.10824819654226303,0.34832891821861267,0.35283902287483215,0.35283902287483215,1,124.49665069580078
0,1.0026811361312866,0,1.0026811361312866,0.36942794919013977,0.16054470837116241,0.06192371994256973,0.008421983569860458,0,500,3.7509281635284424,162.39193725585938,3.2200000286102295,1746572600.2675505,4.505324363708496,0.007287605665624142,0.00922366976737976,0.3730661869049072,0.2659611999988556,-0.44696521759033203,96.6080093383789,1826.935545281,1699.410888671875,0.36942794919013977,0.903172492980957,12,0.0018958215368911624,10,1.3709546327590942,1.0026811361312866,26.550769805908203,-0.08610635995864868,1.6566176414489746,1.3139952421188354,-0.20089228451251984,3.200000047683716,0.00037823678576387465,-1.2969969986897922e-08,240000.0,5.178909778594971,0.7910292744636536,11,0.1845819056034088,0.36942794919013977,0.3730661869049072,0.3730661869049072,1,123.15882873535156
0,1.0007442235946655,0,1.0007442235946655,0.3885047435760498,0.17490708827972412,0.06975284963846207,0.007829129695892334,0,500,3.3240811824798584,158.6735382080078,1.600000023841858,1746572726.4076998,2.9794604778289795,0.006170058622956276,0.018415451049804688,0.3914300501346588,0.31490346789360046,-1.5258638858795166,97.53278350830078,1955.213040059,1825.585693359375,0.3885047435760498,0.887826144695282,13,0.0005262736813165247,10,1.2412763833999634,1.0007442235946655,28.51215171813965,-0.4631692171096802,1.8004041910171509,1.2960950136184692,-0.18247683346271515,4.099999904632568,0.0002756275935098529,1.1444091230217168e-09,260000.0,5.844988822937012,0.9026187658309937,12,0.0794558972120285,0.3885047435760498,0.3914300501346588,0.3914300501346588,1,126.04496765136719
0,1.0022447109222412,0,1.0022445917129517,0.40580612421035767,0.16712653636932373,0.05691790580749512,-0.01283494383096695,0,500,3.026573419570923,156.01852416992188,1.909999966621399,1746572854.6848078,2.5456931591033936,0.005463090725243092,0.012499004602432251,0.40814828872680664,0.31977227330207825,-0.43376731872558594,98.0349349975586,2083.72110508,1953.858642578125,0.40580612421035767,0.8724024891853333,14,0.0015871379291638732,10,0.9576855301856995,1.0022447109222412,30.154949188232422,-0.20065444707870483,1.9133542776107788,1.2787638902664185,-0.1699778288602829,4.050000190734863,0.00028500042390078306,1.5258788677030566e-09,280000.0,6.040043830871582,0.8936251997947693,13,0.08053287118673325,0.40580612421035767,0.40814828872680664,0.40814828872680664,1,128.18991088867188
0,1.0015805959701538,0,1.0015805959701538,0.4215383529663086,0.1487695872783661,0.08912397921085358,0.03220607340335846,0,500,2.6228625774383545,155.76817321777344,2.119999885559082,1746572983.1928432,2.993330240249634,0.006582531146705151,0.033517271280288696,0.4234635829925537,0.2593178153038025,0.44763708114624023,97.58688354492188,2209.918855163,2082.34814453125,0.4215383529663086,0.8542940020561218,15,0.0011176221305504441,10,0.8536877036094666,1.0015805959701538,30.80902671813965,-0.6427764892578125,1.7430835962295532,1.2561745643615723,-0.1364605575799942,5.849999904632568,0.000387801876058802,3.814697002724188e-09,300000.0,7.0100789070129395,1.1739434003829956,14,0.14629386365413666,0.4215383529663086,0.4234635829925537,0.4234635829925537,1,128.39593505859375
0,1.0018348693847656,0,1.0018348693847656,0.435891330242157,0.13549914956092834,0.09025072306394577,0.0011267438530921936,0,500,2.4920034408569336,158.60801696777344,2.690000057220459,1746573109.3905435,4.5207977294921875,0.005142539739608765,0.04120907932519913,0.43766728043556213,0.26721587777137756,1.5274674892425537,98.50228118896484,2336.786846188,2208.560546875,0.435891330242157,0.8445963859558105,16,0.0012973924167454243,10,0.846983790397644,1.0018348693847656,27.59471893310547,-0.2546748220920563,1.9720854759216309,1.2432085275650024,-0.09525147825479507,10.175000190734863,0.00036871738848276436,9.727477490173442e-09,320000.0,8.066337585449219,1.201210856437683,15,0.12159840017557144,0.435891330242157,0.43766728043556213,0.43766728043556213,1,126.09703063964844
0,1.0000027418136597,0,1.0000027418136597,0.44902655482292175,0.1453160047531128,0.07566623389720917,-0.014584489166736603,0,500,2.15154767036438,157.76145935058594,3.1500000953674316,1746573236.2584388,3.1224186420440674,0.00577195081859827,0.0024595707654953003,0.4507932960987091,0.27049967646598816,-1.3983790874481201,98.4968490600586,2463.900104506,2335.432861328125,0.44902655482292175,0.842174232006073,17,1.911070285132155e-06,10,0.5451242923736572,1.0000027418136597,28.276792526245117,-0.14660261571407318,1.8614583015441895,1.2381583452224731,-0.09279190748929977,7.425000190734863,0.0003718876978382468,1.4495848965623281e-08,340000.0,8.746170043945312,1.1786911487579346,16,0.11241868138313293,0.44902655482292175,0.4507932960987091,0.4507932960987091,1,126.77367401123047
0,1.0018458366394043,0,1.0018458366394043,0.4610327184200287,0.14276596903800964,0.07117047905921936,-0.004495754837989807,0,500,2.0594208240509033,157.4528350830078,2.140000104904175,1746573363.371685,2.869288682937622,0.005257423967123032,-0.03161998093128204,0.46287235617637634,0.2784535884857178,-0.2531299591064453,97.63116455078125,2589.56121086,2462.544921875,0.4610327184200287,0.8408455848693848,18,0.001305203652009368,10,0.5321627855300903,1.0018458366394043,29.390968322753906,0.7096922993659973,1.9504197835922241,1.2318154573440552,-0.12441188842058182,4.875,0.00035458977799862623,-6.103515470812226e-09,360000.0,8.021402359008789,1.2816935777664185,17,0.1058838963508606,0.4610327184200287,0.46287235617637634,0.46287235617637634,1,127.02216339111328
0,1.0020883083343506,0,1.002088189125061,0.4719685912132263,0.1436987966299057,0.07074837386608124,-0.00042210519313812256,0,500,1.6425015926361084,159.27359008789062,0.6600000262260437,1746573489.0333276,1.3588608503341675,0.005354380700737238,-0.012657277286052704,0.4738767147064209,0.2777238190174103,-1.5104278326034546,98.21158599853516,2718.41720739,2588.21142578125,0.4719685912132263,0.83455890417099,19,0.0014766007661819458,10,0.40399011969566345,1.0020883083343506,27.358484268188477,-0.15882006287574768,1.9326801300048828,1.2224878072738647,-0.13706916570663452,0.800000011920929,0.00036024703877046704,7.629394005448376e-09,380000.0,7.974643707275391,1.397547960281372,18,0.1536741852760315,0.4719685912132263,0.4738767147064209,0.4738767147064209,1,125.57009887695312
0,0.9987683296203613,0,0.9987683296203613,0.4819691777229309,0.25009578466415405,0.06991231441497803,-0.0008360594511032104,0,500,1.5286239385604858,155.328369140625,1.5,1746573617.8890865,4.843705654144287,0.022553246468305588,0.1898644119501114,0.4845935106277466,0.23551400005817413,3.4848448038101196,99.87452697753906,2843.965085247,2717.05517578125,0.4819691777229309,0.8302246928215027,20,0.0008709224639460444,10,0.34058770537376404,0.9987683296203613,28.884916305541992,-0.18692068755626678,0.9416952133178711,1.2165192365646362,0.05279524624347687,21.549999237060547,0.00041705023613758385,-1.5258788677030566e-09,400000.0,8.46224594116211,1.335740089416504,19,0.16461241245269775,0.4819691777229309,0.4845935106277466,0.4845935106277466,1,128.7594757080078
0,1.0005147457122803,0,1.0005146265029907,0.49117472767829895,0.16229088604450226,0.08331478387117386,0.013402469456195831,0,500,1.5112041234970093,159.41873168945312,2.8499999046325684,1746573743.4373915,4.542410850524902,0.006763697136193514,-0.10630987584590912,0.4946625232696533,0.2790723145008087,-0.30129480361938477,97.24357604980469,2972.79951758,2842.609130859375,0.49117472767829895,0.8195810317993164,21,0.0003639239876065403,10,0.41710224747657776,1.0005147457122803,28.2121639251709,-0.15827849507331848,1.719580888748169,1.2029643058776855,-0.05351462960243225,9.5,0.0003336281515657902,3.814697002724188e-09,420000.0,9.476171493530273,1.4917641878128052,20,0.14988476037979126,0.49117472767829895,0.4946625232696533,0.4946625232696533,1,125.45578002929688
0,1.0020012855529785,0,1.0020012855529785,0.4996524155139923,0.1511848270893097,0.08733732253313065,0.004022538661956787,0,500,1.5374037027359009,155.35174560546875,2.609999895095825,1746573872.2711887,3.20587420463562,0.006475250702351332,-0.006578866392374039,0.5041443705558777,0.2657018303871155,-1.3365366458892822,99.59502410888672,3100.670332611,2971.44091796875,0.4996524155139923,0.8114601969718933,22,0.0014151225332170725,10,0.4321840703487396,1.0020012855529785,29.145061492919922,0.4257315993309021,1.7574636936187744,1.191873550415039,-0.06009349599480629,9.350000381469727,0.0003565129591152072,-1.1444091896350983e-08,440000.0,10.287352561950684,1.5931655168533325,21,0.13250795006752014,0.4996524155139923,0.5041443705558777,0.5041443705558777,1,128.7401123046875
0,1.000364065170288,0,1.0003639459609985,0.5076990723609924,0.20821118354797363,0.0944390594959259,0.007101736962795258,0,500,1.9823246002197266,156.52548217773438,8.600000381469727,1746574000.1418457,6.897265434265137,0.011438535526394844,0.13037344440817833,0.5136397480964661,0.27531740069389343,3.6913912296295166,101.11310577392578,3230.196754766,3099.3154296875,0.5076990723609924,0.8092114329338074,23,0.00025743298465386033,10,0.40819138288497925,1.000364065170288,26.661579132080078,0.8007365465164185,1.3222987651824951,1.1869580745697021,0.07027994841337204,25.350000381469727,0.0003426605835556984,-8.392333938900265e-09,460000.0,10.127657890319824,1.697563886642456,22,0.1567009687423706,0.5076990723609924,0.5136397480964661,0.5136397480964661,1,127.77472686767578
0,1.0002702474594116,0,1.0002702474594116,0.5154065489768982,0.1596975326538086,0.08440838754177094,-0.010030671954154968,0,500,1.9346400499343872,154.5275421142578,9.84000015258789,1746574129.6682794,7.024681568145752,0.007865408435463905,-0.09150602854788303,0.5228153467178345,0.25465503334999084,0.12741613388061523,99.50672149658203,3353.694672367,3228.837646484375,0.5154065489768982,0.8092911243438721,24,0.0001911219151224941,10,0.29108309745788574,1.0002702474594116,29.920005798339844,-0.36119747161865234,1.5946085453033447,1.1853866577148438,-0.021226080134510994,15.274999618530273,0.00034920565667562187,-2.8991697931246563e-08,480000.0,10.708703994750977,1.614794373512268,23,0.18064600229263306,0.5154065489768982,0.5228153467178345,0.5228153467178345,1,129.42677307128906
0,1.0015044212341309,0,1.0015044212341309,0.5227686166763306,0.1805417835712433,0.08383690565824509,-0.0005714818835258484,0,500,1.8457233905792236,162.09815979003906,8.75,1746574253.1667304,6.241433620452881,0.008498392067849636,-0.021308841183781624,0.5316118597984314,0.2769644856452942,-0.7832479476928711,98.94607543945312,3482.239018647,3352.3203125,0.5227686166763306,0.8048470616340637,25,0.0010637864470481873,10,0.40292221307754517,1.0015044212341309,24.43593406677246,-0.5675780773162842,1.5340741872787476,1.1765609979629517,-0.04253492131829262,12.524999618530273,0.0003448875795584172,1.5258788677030566e-09,500000.0,9.72690200805664,1.690780520439148,24,0.14458036422729492,0.5227686166763306,0.5316118597984314,0.5316118597984314,1,123.38203430175781
0,1.0014190673828125,0,1.0014190673828125,0.5296112895011902,0.1806742250919342,0.08823934197425842,0.004402436316013336,0,500,1.302121639251709,155.71408081054688,3.430000066757202,1746574381.7105799,3.5136475563049316,0.007340411655604839,-0.021674860268831253,0.539874255657196,0.2982295751571655,-2.727786064147949,99.28131103515625,3608.401923105,3480.87353515625,0.5296112895011902,0.8028080463409424,26,0.0010034883162006736,10,0.4130801260471344,1.0014190673828125,29.159168243408203,-0.24815119802951813,1.6506481170654297,1.1712026596069336,-0.06420978158712387,7.0,0.0003028607170563191,-6.103515470812226e-09,520000.0,9.718461036682129,1.763136386871338,25,0.1118459403514862,0.5296112895011902,0.539874255657196,0.539874255657196,1,128.44053649902344
0,1.0011472702026367,0,1.0011472702026367,0.5359581112861633,0.1570817083120346,0.08008518069982529,-0.008154161274433136,0,500,0.8750494122505188,158.66018676757812,2.809999942779541,1746574507.873378,1.6488537788391113,0.005644355900585651,-0.025233164429664612,0.5474632382392883,0.29568755626678467,-1.8647937774658203,97.10884857177734,3735.472734049,3607.03759765625,0.5359581112861633,0.7965132594108582,27,0.0008112987270578742,10,0.28867799043655396,1.0011472702026367,28.946674346923828,-0.15718255937099457,1.8823806047439575,1.160974383354187,-0.08944294601678848,1.7000000476837158,0.00029776786686852574,0.0,540000.0,9.556946754455566,1.7361304759979248,26,0.13998650014400482,0.5359581112861633,0.5474632382392883,0.5474632382392883,1,126.05557250976562
0,1.0003290176391602,0,1.0003290176391602,0.5417485237121582,0.1922018975019455,0.051424574106931686,-0.0286606065928936,0,500,0.8144036531448364,157.5589599609375,0.1899999976158142,1746574634.9443123,1.8173435926437378,0.009222125634551048,0.08756567118689418,0.5547650456428528,0.2830459177494049,0.16848981380462646,98.6539535522461,3858.981462095,3734.079833984375,0.5417485237121582,0.7854335904121399,28,0.00023265060735866427,10,0.39831674098968506,1.0003290176391602,28.282604217529297,0.2304798662662506,1.4726489782333374,1.1465126276016235,-0.0018772748298943043,10.649999618530273,0.0003514280542731285,-3.051757735406113e-09,560000.0,8.701796531677246,1.6076672077178955,27,0.16919973492622375,0.5417485237121582,0.5547650456428528,0.5547650456428528,1,126.93660736083984
0,0.9998760223388672,0,0.9998760223388672,0.5470654368400574,0.18251249194145203,0.0659758523106575,0.014551278203725815,0,500,0.8428714871406555,162.06396484375,1.0,1746574758.453539,2.8882930278778076,0.007815171964466572,-0.008587679360061884,0.5617688298225403,0.2919698655605316,1.0709494352340698,97.86553955078125,3986.291249932,3857.630615234375,0.5470654368400574,0.7820553779602051,29,8.766544488025829e-05,10,0.33453017473220825,0.9998760223388672,25.542497634887695,-0.05666395649313927,1.599725365638733,1.141567587852478,-0.010464954189956188,9.524999618530273,0.0003310595639050007,-9.918212917625624e-09,580000.0,9.306964874267578,1.7504249811172485,28,0.12300841510295868,0.5470654368400574,0.5617688298225403,0.5617688298225403,1,123.40806579589844
0,0.9993998408317566,0,0.9993998408317566,0.5520020723342896,0.14817161858081818,0.07058568298816681,0.004609830677509308,0,500,0.9204286932945251,157.22860717773438,2.2200000286102295,1746574885.7627833,2.9678211212158203,0.005047283135354519,-0.018734845332801342,0.5684699416160583,0.2949516177177429,0.0795280933380127,97.47369384765625,4114.051489316,3984.919677734375,0.5520020723342896,0.7839968800544739,30,0.0004243625735398382,10,0.34544551372528076,0.9993998408317566,29.72957992553711,-0.2456921637058258,1.9906079769134521,1.1403974294662476,-0.02919979952275753,8.574999809265137,0.0003225103719159961,-1.0681151962899094e-08,600000.0,9.963103294372559,1.7168712615966797,29,0.06815481930971146,0.5520020723342896,0.5684699416160583,0.5684699416160583,1,127.20331573486328
0,1.0006656646728516,0,1.0006656646728516,0.5566361546516418,0.1803661733865738,0.09431838244199753,0.02373269945383072,0,500,1.3475042581558228,156.67630004882812,3.240000009536743,1746575013.523178,5.416585445404053,0.010181798599660397,0.050498297438025475,0.5751693844795227,0.2527886629104614,2.4487643241882324,98.97350311279297,4248.256041887,4112.68603515625,0.5566361546516418,0.787463366985321,31,0.00047069601714611053,10,0.4381644129753113,1.0006656646728516,28.67819595336914,0.17477348446846008,1.401530385017395,1.1431249380111694,0.021298497915267944,15.774999618530273,0.0003799807163886726,-7.629394005448376e-09,620000.0,10.879927635192871,1.949200987815857,30,0.19051998853683472,0.5566361546516418,0.5751693844795227,0.5751693844795227,1,127.65172576904297
0,0.9962741732597351,0,0.9962741732597351,0.5614104866981506,0.24477678537368774,0.10781612247228622,0.013497740030288696,0,500,1.8075587749481201,149.12445068359375,13.0,1746575147.7278101,11.490174293518066,0.021430565044283867,0.228923499584198,0.5828418135643005,0.23646578192710876,6.073588848114014,105.18330383300781,4374.544044763,4246.90771484375,0.5614104866981506,0.7879412770271301,32,0.002634543227031827,10,0.3802277445793152,0.9962741732597351,28.93283462524414,1.382674217224121,0.9660466313362122,1.1446133852005005,0.25022199749946594,41.57500076293945,0.00041678122943267226,-1.1062621929625038e-08,640000.0,11.730008125305176,1.9929370880126953,31,0.33254677057266235,0.5614104866981506,0.5828418135643005,0.5828418135643005,1,134.1161651611328
0,1.0012750625610352,0,1.0012750625610352,0.5662381052970886,0.14269202947616577,0.06079905852675438,-0.047017063945531845,0,500,0.6261919736862183,158.48326110839844,11.119999885559082,1746575274.0160367,1.699425220489502,0.0045287772081792355,-0.33071891218423843,0.5898860096931458,0.2998636066913605,-9.790749073028564,97.7053451538086,4502.767178458,4373.19091796875,0.5662381052970886,0.7888595461845398,33,0.0009016054100356996,10,0.22749492526054382,1.0012750625610352,28.490915298461914,-0.21557798981666565,2.1014740467071533,1.1427756547927856,-0.08049691468477249,1.4249999523162842,0.0003017545095644891,-1.907348501362094e-09,660000.0,10.416118621826172,1.760603666305542,32,0.14874322712421417,0.5662381052970886,0.5898860096931458,0.5898860096931458,1,126.19629669189453
0,1.0015305280685425,0,1.0015305280685425,0.5707065463066101,0.14285928010940552,0.07584264129400253,0.015043582767248154,0,500,0.8968154191970825,156.0985107421875,1.6299999952316284,1746575402.2386894,1.843613624572754,0.004622756969183683,0.01377597451210022,0.5964478850364685,0.2971477806568146,0.14418840408325195,98.41059112548828,4625.944461214,4501.404296875,0.5707065463066101,0.7874352335929871,34,0.0010822187177836895,10,0.23070524632930756,1.0015305280685425,29.71358871459961,-0.19847378134727478,2.080003261566162,1.1362766027450562,-0.06672094017267227,3.7249999046325684,0.00031694129575043917,-6.103515470812226e-09,680000.0,9.710559844970703,1.8979895114898682,33,0.09581712633371353,0.5707065463066101,0.5964478850364685,0.5964478850364685,1,128.1242218017578
0,1.0015180110931396,0,1.00151789188385,0.5747877359390259,0.15364567935466766,0.09211712330579758,0.016274482011795044,0,500,0.5381101369857788,162.63499450683594,0.25999999046325684,1746575525.4161036,1.4698845148086548,0.004844106268137693,0.01732613518834114,0.602550745010376,0.3121965229511261,-0.3737291097640991,97.10187530517578,4750.73214558,4624.484375,0.5747877359390259,0.7893326282501221,35,0.0010732834925875068,10,0.23686474561691284,1.0015180110931396,25.872865676879883,-0.2968289256095886,2.0319252014160156,1.136365532875061,-0.04939480498433113,3.200000047683716,0.0002681394398678094,8.201598511448083e-09,700000.0,10.46783447265625,2.0106611251831055,34,0.10153288394212723,0.5747877359390259,0.602550745010376,0.602550745010376,1,122.97476959228516
