Safety/EpCostShield,Train/StopIter,_timestamp,Metrics/EpCost,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpLen,Time/Epoch,Time/FPS,Train/PolicyRatio/Std,Misc/xHx,Misc/Alpha,Value/reward,Value/cost,Loss/Loss_cost_critic,Time/Rollout,Train/PolicyRatio/Min,Safety/shield_adv_c,Safety/shield_violation,Safety/ShieldLagrangeMultiplier/Std,Train/Entropy,_runtime,Loss/Loss_pi,Train/PolicyStd,Metrics/LagrangeMultiplier/Max,Train/LR,Misc/gradient_norm,TotalEnvSteps,Value/Adv,Metrics/LagrangeMultiplier,Misc/FinalStepNorm,Train/Epoch,Train/KL,Misc/H_inv_g,Misc/AcceptanceStep,Train/PolicyRatio/Max,_step,Loss/Loss_cost_critic/Delta,Train/PolicyRatio,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi/Delta,Time/Update,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic/Delta,Time/Total,Metrics/EpRet,Loss/Loss_reward_critic
18.799999237060547,10,1746511376.962432,4.650000095367432,0.04500000178813934,1000,113.44140625,176.30247497558594,0.0011616796255111694,0.005475855432450771,1.9111229181289673,0.04405234754085541,-0.04121847078204155,2.911491632461548,99.38817596435547,1.0016429424285889,-0.033699363470077515,0.05342957749962807,0,1.408251404762268,201.771956486,-0.42217376828193665,0.9894787669181824,0.03599999472498894,0,0.0861361101269722,20000.0,7.629394338515283e-10,0.03599999472498894,0.19395029544830322,0,0.0004612356424331665,0.1014849916100502,1,1.0016429424285889,1,2.911491632461548,1.0016428232192993,0.03599999472498894,0.04500000178813934,-0.42217376828193665,14.05320930480957,0.04500000178813934,0,0.01240496151149273,113.44222259521484,-2.012845516204834,0.01240496151149273
42.75,10,1746511464.4931045,7.074999809265137,0.07828004658222198,1000,87.45722198486328,228.6832275390625,0.0010992459720000625,0.0022398533765226603,2.9881627559661865,0.01405278965830803,0.06948702037334442,6.067737579345703,73.34991455078125,1.0015544891357422,0.08534477651119232,0.9111835956573486,0,1.4337501525878906,284.771172096,-0.3310520648956299,1.015407919883728,0.07064425945281982,0,0.046586669981479645,40000.0,2.2888182460434336e-09,0.07064425945281982,0.2580561339855194,1,0.0003302012919448316,0.08635947108268738,1,1.0015544891357422,2,3.1562459468841553,1.0015544891357422,0.07064425945281982,0.07828004658222198,0.09112170338630676,14.107292175292969,0.07828004658222198,0,-0.007232629228383303,200.967529296875,-1.339530110359192,0.0051723322831094265
6.199999809265137,10,1746511547.49224,5.333333492279053,0.10672575980424881,1000,82.93457794189453,241.15394592285156,0.0018822221318259835,0.0013227396411821246,3.888446807861328,-2.7349518859409727e-05,0.169105663895607,2.4074649810791016,68.97834777832031,1.002661943435669,-0.02786131203174591,0.6390885710716248,0,1.4464201927185059,370.398334833,-0.45899009704589844,1.0283397436141968,0.10522179305553436,0,0.02259952574968338,60000.0,2.2888182460434336e-09,0.10522179305553436,0.3583548963069916,2,0.00020770670380443335,0.09215888381004333,1,1.002661943435669,3,-3.6602725982666016,1.0026618242263794,0.10522179305553436,0.10672575980424881,-0.12793803215026855,13.956205368041992,0.10672575980424881,0,0.00012536440044641495,283.97625732421875,-0.9076818823814392,0.0052976966835558414
23.549999237060547,10,1746511633.1194115,4.137499809265137,0.13666550815105438,1000,85.55978393554688,233.7546844482422,0.0011324015213176608,0.0016782297752797604,3.452136754989624,-0.0034741966519504786,0.5274624824523926,1.8049256801605225,71.46878814697266,1.0016015768051147,-0.3493455648422241,1.2389976978302002,0,1.4661766290664673,456.178812716,-0.39335164427757263,1.0490325689315796,0.13917101919651031,0,0.03776933252811432,80000.0,2.6702879907247734e-09,0.13917101919651031,0.30941805243492126,3,0.0002833985781762749,0.08963087946176529,1,1.0016015768051147,4,-0.6025393009185791,1.0016015768051147,0.13917101919651031,0.13666550815105438,0.0656384527683258,14.090977668762207,0.13666550815105438,0,-0.0004409630782902241,369.5998840332031,-0.7288147211074829,0.004856733605265617
26.600000381469727,10,1746511718.9001057,3.4100000858306885,0.16786405444145203,1000,85.71131134033203,233.3414306640625,3.531910988385789e-05,0.002798378700390458,2.673381805419922,0.00146943936124444,0.26639091968536377,1.6441595554351807,71.61751556396484,0.999950110912323,-0.19363093376159668,1.11371648311615,0,1.5216180086135864,540.193850605,-0.31760072708129883,1.10908842086792,0.17227929830551147,0,0.04810993745923042,100000.0,7.629394005448376e-09,0.17227929830551147,0.2595730125904083,4,0.0003675204934552312,0.09709537774324417,1,0.999950110912323,5,-0.1607661247253418,0.999950110912323,0.17227929830551147,0.16786405444145203,0.0757509171962738,14.093781471252441,0.16786405444145203,0,-0.0023453705944120884,455.3812561035156,-0.5783444046974182,0.002511363010853529
12.300000190734863,10,1746511802.91515,4.170000076293945,0.19792044162750244,1000,83.9458999633789,238.24868774414062,0.0012282715179026127,0.0026530446484684944,2.74562931060791,-0.004212232306599617,0.22527280449867249,1.2691547870635986,70.04955291748047,1.0017369985580444,-0.47092944383621216,1.7674628496170044,0,1.5580487251281738,630.934291993,-0.32737481594085693,1.149471640586853,0.2053694725036621,0,0.03162778168916702,120000.0,5.340575981449547e-09,0.2053694725036621,0.31676411628723145,5,0.0003253022441640496,0.11537031829357147,1,1.0017369985580444,6,-0.37500476837158203,1.0017369985580444,0.2053694725036621,0.19792044162750244,-0.009774088859558105,13.896329879760742,0.19792044162750244,0,-0.00020199595019221306,539.3955078125,-0.1453426331281662,0.002309367060661316
80.94999694824219,10,1746511893.6554506,11.010000228881836,0.22780166566371918,1000,90.66267395019531,220.59796142578125,0.001280308933928609,0.0023423098027706146,2.9220786094665527,-0.001975736115127802,0.2746559679508209,10.729385375976562,76.63433837890625,1.0018107891082764,1.2330321073532104,2.7645514011383057,0,1.593532919883728,720.921229475,-0.341793417930603,1.1910382509231567,0.2386631816625595,0,0.034786783158779144,140000.0,1.1444091230217168e-09,0.2386631816625595,0.32626771926879883,6,0.00026521043037064373,0.11165603250265121,1,1.0018107891082764,7,9.460230588912964,1.0018106698989868,0.2386631816625595,0.22780166566371918,-0.014418601989746094,14.028312683105469,0.22780166566371918,0,0.0012301888782531023,630.1278076171875,-0.016542205587029457,0.0035395559389144182
112.55000305175781,10,1746511983.6424487,26.719999313354492,0.25830134749412537,1000,89.90719604492188,222.45159912109375,0.0014256311114877462,0.004790184088051319,2.0433297157287598,-0.004702979698777199,1.5478204488754272,13.11882209777832,75.54764556884766,1.0020160675048828,-1.137209177017212,3.865536689758301,0,1.6334352493286133,804.634196516,-0.2969367504119873,1.239458441734314,0.26877349615097046,0,0.06305798143148422,160000.0,3.051757735406113e-09,0.26877349615097046,0.2893999516963959,7,0.0003498199803289026,0.14163154363632202,1,1.0020160675048828,8,2.389436721801758,1.0020160675048828,0.26877349615097046,0.25830134749412537,0.04485666751861572,14.359537124633789,0.25830134749412537,0,-0.0007399269379675388,720.112548828125,0.048451587557792664,0.0027996290009468794
27.649999618530273,10,1746512067.3552458,28.610000610351562,0.2880151569843292,1000,83.63512420654297,239.1339874267578,0.001663508010096848,0.0026478292420506477,2.7483320236206055,-0.001346664153970778,0.9139182567596436,6.284171104431152,69.54898834228516,1.0023525953292847,-0.8702589273452759,4.118100166320801,0,1.6398218870162964,894.415484062,-0.4649313688278198,1.2475824356079102,0.300044447183609,0,0.03420339524745941,180000.0,-1.5258788677030566e-09,0.300044447183609,0.3284907937049866,8,0.0003005189646501094,0.11952369660139084,1,1.0023525953292847,9,-6.834650993347168,1.0023525953292847,0.300044447183609,0.2880151569843292,-0.16799461841583252,14.086102485656738,0.2880151569843292,0,0.0014061962720006704,803.826904296875,0.15921248495578766,0.00420582527294755
63.0,10,1746512157.1367564,34.349998474121094,0.3189864158630371,1000,89.71199035644531,222.93563842773438,0.0008143333252519369,0.003726949915289879,2.3165283203125,0.006243182811886072,1.3643261194229126,6.83711051940918,75.58680725097656,1.0011518001556396,-0.3456181287765503,3.0492749214172363,0,1.6559332609176636,979.595198039,-0.34221938252449036,1.2686678171157837,0.3324017822742462,0,0.06967266649007797,200000.0,1.907348501362094e-09,0.3324017822742462,0.3013605773448944,9,0.0003108154342044145,0.13009147346019745,1,1.0011518001556396,10,0.5529394149780273,1.00115168094635,0.3324017822742462,0.3189864158630371,0.12271198630332947,14.125166893005371,0.3189864158630371,0,0.0024301186203956604,893.6171875,0.24382393062114716,0.00663594389334321
