Time/FPS,Train/PolicyStd,Loss/Loss_reward_critic,Value/cost,Loss/Loss_cost_critic,Time/Update,Train/PolicyRatio,Loss/Loss_pi/Delta,Train/Entropy,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier,Time/Total,_runtime,Value/reward,Misc/FinalStepNorm,Misc/H_inv_g,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Metrics/EpLen,Metrics/EpCost,Safety/shield_adv_c,Safety/EpCostShield,Loss/Loss_pi,Train/Epoch,Misc/gradient_norm,_timestamp,Safety/ShieldLagrangeMultiplier/Min,Misc/Alpha,Metrics/LagrangeMultiplier/Std,Time/Epoch,Metrics/LagrangeMultiplier/Min,Misc/xHx,Train/StopIter,Loss/Loss_cost_critic/Delta,Train/KL,Value/Adv,Safety/ShieldLagrangeMultiplier/Max,_step,Train/LR,Safety/shield_violation,Misc/AcceptanceStep,Train/PolicyRatio/Std,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier,Time/Rollout,Train/PolicyRatio/Max
123.7169189453125,0.9984267354011536,0.0077774920500814915,-0.11407715082168579,11.7022066116333,24.78213882446289,0.9990822672843933,-0.3054300546646118,1.4173603057861328,-2.2400448322296143,0,0.035999998450279236,161.66064453125,278.845042014,-0.15619410574436188,0.11514177918434143,0.1348312348127365,20000.0,0.035999998450279236,0.0077774920500814915,1000,34.650001525878906,1.7592272758483887,71.3499984741211,-0.3054300546646118,0,0.30914172530174255,1746496562.9042153,0.04500000178813934,0.8539696931838989,0,161.6593780517578,0.035999998450279236,0.02742488868534565,10,11.7022066116333,0.0005255639553070068,7.629394338515283e-10,0.04500000178813934,1,0,0.16776052117347717,1,0.0006489771767519414,0.9990822672843933,0.04500000178813934,136.87721252441406,0.9990822672843933
172.6656494140625,1.0047721862792969,0.006484042387455702,0.3322230279445648,13.076711654663086,24.54574203491211,1.0023781061172485,-0.14247581362724304,1.423484206199646,-1.423011064529419,0,0.07082930952310562,277.5771484375,389.49732926,-0.18025904893875122,0.2623364329338074,0.06704940646886826,40000.0,0.07082930952310562,-0.0012934496626257896,1000,30.75,1.1800501346588135,54.400001525878906,-0.44790586829185486,1,0.03641042858362198,1746496678.8367352,0.07944252341985703,3.9125843048095703,0,115.83080291748047,0.07082930952310562,0.0013064693193882704,10,1.3745050430297852,0.0004011091368738562,-9.155272984173735e-09,0.07944252341985703,2,0,1.2111636400222778,1,0.0016816030256450176,1.002378225326538,0.07944252341985703,91.2850341796875,1.002378225326538
180.93751525878906,1.0400029420852661,0.003171347314491868,1.5601122379302979,21.73775291442871,25.291099548339844,1.00128972530365,0.03723058104515076,1.4575227499008179,-0.9902642369270325,0,0.10573861747980118,388.2173767089844,507.865682535,-0.1329149454832077,0.31039687991142273,0.10108854621648788,60000.0,0.10573861747980118,-0.003312695072963834,1000,33.21666717529297,0.6346352696418762,57.70000076293945,-0.4106752872467041,2,0.042378056794404984,1746496789.4889026,0.1139310821890831,3.070544481277466,0,110.535400390625,0.10573861747980118,0.0021212759893387556,10,8.661041259765625,0.0002817877975758165,0.0,0.1139310821890831,3,0,3.2287795543670654,1,0.000911945418920368,1.00128972530365,0.1139310821890831,85.24427032470703,1.00128972530365
169.12124633789062,1.1031283140182495,0.004496490582823753,1.0626300573349,20.337326049804688,25.084915161132812,1.0012102127075195,0.09735766053199768,1.5161176919937134,-0.6720867156982422,0,0.14070217311382294,506.59576416015625,637.171698877,-0.11132661253213882,0.29834237694740295,0.08865222334861755,80000.0,0.14070217311382294,0.0013251432683318853,1000,33.587501525878906,1.5920315980911255,96.55000305175781,-0.3133176267147064,3,0.03694824501872063,1746496907.8570602,0.14852342009544373,3.365311861038208,0,118.25836181640625,0.14070217311382294,0.0017659437144175172,10,-1.4004268646240234,0.00030997407156974077,-6.103515470812226e-09,0.14852342009544373,4,0,3.141606330871582,1,0.0008558058179914951,1.0012102127075195,0.14852342009544373,93.17340850830078,1.0012102127075195
154.78005981445312,1.1285802125930786,0.005745859816670418,1.8043195009231567,32.390052795410156,23.891748428344727,0.9989609718322754,0.04367700219154358,1.539689540863037,-0.3554898798465729,0,0.17588432133197784,635.9216918945312,764.61024191,-0.08100701868534088,0.2996513247489929,0.10396961867809296,100000.0,0.17588432133197784,0.0012493692338466644,1000,42.060001373291016,1.1862094402313232,163.10000610351562,-0.26964062452316284,4,0.0556221529841423,1746497037.1635585,0.18217810988426208,2.8821043968200684,0,129.21560668945312,0.17588432133197784,0.002407735213637352,10,12.052726745605469,0.00036119326250627637,-1.2207030941624453e-08,0.18217810988426208,5,0,4.89519739151001,1,0.0007347319624386728,0.9989609718322754,0.18217810988426208,105.32383728027344,0.9989609718322754
157.0604705810547,1.151513934135437,0.007146697957068682,2.9770469665527344,27.464330673217773,25.863460540771484,1.0008844137191772,-0.015931516885757446,1.559661865234375,0.1822742074728012,0,0.21127858757972717,763.3428344726562,882.939989909,-0.07037513703107834,0.30234959721565247,0.09388900548219681,120000.0,0.21127858757972717,0.001400838140398264,1000,49.630001068115234,1.298484206199646,159.9499969482422,-0.2855721414089203,5,0.041159432381391525,1746497164.6018653,0.2163708508014679,3.220287561416626,0,127.33949279785156,0.21127858757972717,0.0019285834860056639,10,-4.925722122192383,0.00030971350497566164,1.525878801089675e-08,0.2163708508014679,6,0,5.98211669921875,1,0.0006254030158743262,1.0008844137191772,0.2163708508014679,101.47600555419922,1.0008844137191772
169.16317749023438,1.1684060096740723,0.011325765401124954,2.901883125305176,22.55508041381836,22.308677673339844,1.0009684562683105,-0.08228796720504761,1.5741348266601562,0.5203514695167542,0,0.246908038854599,881.67822265625,998.232156853,-0.04502575099468231,0.3102423846721649,0.12349411845207214,140000.0,0.246908038854599,0.0041790674440562725,1000,54.11000061035156,1.5495246648788452,104.05000305175781,-0.3678601086139679,6,0.053559642285108566,1746497282.9319599,0.2506096363067627,2.5122039318084717,0,118.22904205322266,0.246908038854599,0.0031689750030636787,10,-4.909250259399414,0.0003279611119069159,-6.103515470812226e-09,0.2506096363067627,7,0,7.237150192260742,1,0.0006848019547760487,1.0009684562683105,0.2506096363067627,95.92032623291016,1.0009684562683105
173.68667602539062,1.1943196058273315,0.012871823273599148,2.4366211891174316,19.412776947021484,23.738391876220703,1.0018119812011719,0.010449051856994629,1.5959992408752441,1.0575709342956543,0,0.282785028219223,996.9191284179688,1114.454033193,-0.024929611012339592,0.29987576603889465,0.10898972302675247,160000.0,0.282785028219223,0.0015460578724741936,1000,56.599998474121094,-1.0635149478912354,85.6500015258789,-0.35741105675697327,7,0.07069319486618042,1746497398.223525,0.28448015451431274,2.751413106918335,0,115.1498794555664,0.282785028219223,0.002641902305185795,10,-3.142303466796875,0.00035831716377288103,-6.866454960174906e-09,0.28448015451431274,8,0,6.652100563049316,1,0.0012813203502446413,1.0018119812011719,0.28448015451431274,91.4111557006836,1.0018119812011719
172.22348022460938,1.2317763566970825,0.014079672284424305,2.3619980812072754,10.22277545928955,26.55902862548828,1.0012465715408325,-0.11345672607421875,1.6264930963516235,1.4564951658248901,0,0.31883859634399414,1113.2015380859375,1233.918966596,0.009875004179775715,0.31936392188072205,0.0965273454785347,180000.0,0.31883859634399414,0.0012078490108251572,1000,53.959999084472656,-0.7330648899078369,33.54999923706055,-0.470867782831192,8,0.035533469170331955,1746497514.4454312,0.3162572681903839,3.308533191680908,0,116.12818145751953,0.31883859634399414,0.0018270760774612427,10,-9.190001487731934,0.0002929605252575129,4.577636492086867e-09,0.3162572681903839,9,0,6.168129920959473,1,0.0008814872708171606,1.001246690750122,0.3162572681903839,89.56912994384766,1.001246690750122
167.5558319091797,1.2613383531570435,0.0479666069149971,3.2850418090820312,12.776854515075684,23.454029083251953,1.00222909450531,0.05052590370178223,1.650679588317871,0.16569159924983978,0,0.35474419593811035,1232.6527099609375,1344.286404206,0.03537438437342644,0.2904622554779053,0.11395494639873505,200000.0,0.35474419593811035,0.033886934630572796,1000,44.65999984741211,-0.39548131823539734,58.099998474121094,-0.4203418791294098,9,0.06859413534402847,1746497633.9108958,0.3473038375377655,2.548921823501587,0,119.36319732666016,0.35474419593811035,0.0030783326365053654,10,2.554079055786133,0.0003436744154896587,4.00543198608716e-09,0.3473038375377655,10,0,5.870913505554199,1,0.0015761797549203038,1.00222909450531,0.3473038375377655,95.90914154052734,1.00222909450531
181.3648681640625,1.2793124914169312,0.020904405042529106,3.4327480792999268,12.813469886779785,23.623708724975586,1.0019868612289429,-0.015197724103927612,1.6651344299316406,0.38829246163368225,0,0.3900139331817627,1343.026123046875,1466.246912268,0.020212020725011826,0.32902899384498596,0.10288741439580917,220000.0,0.3900139331817627,-0.027062201872467995,1000,34.27000045776367,-0.4943893551826477,46.70000076293945,-0.4355396032333374,10,0.04679952561855316,1746497744.2782607,0.3773411214351654,3.1979517936706543,0,110.27494812011719,0.3900139331817627,0.0019556176848709583,10,0.03661537170410156,0.00025233504129573703,-6.103515470812226e-09,0.3773411214351654,11,0,6.0324788093566895,1,0.0014048948651179671,1.0019868612289429,0.3773411214351654,86.65121459960938,1.0019868612289429
164.10426330566406,1.2970107793807983,0.01866701990365982,3.468945264816284,13.565727233886719,26.019264221191406,1.0014044046401978,0.034420013427734375,1.6788040399551392,0.8533415794372559,0,0.42459559440612793,1464.994873046875,1575.703505913,0.13944970071315765,0.31535613536834717,0.12063007801771164,240000.0,0.42459559440612793,-0.0022373851388692856,1000,31.5,-0.5861024260520935,63.400001525878906,-0.401119589805603,11,0.051633208990097046,1746497866.2385714,0.40716585516929626,2.614241123199463,0,121.87373352050781,0.42459559440612793,0.00292642368003726,10,0.7522573471069336,0.0002791450242511928,5.340575981449547e-09,0.40716585516929626,12,0,6.571315765380859,1,0.0009930920787155628,1.0014045238494873,0.40716585516929626,95.85443115234375,1.0014045238494873
182.8826904296875,1.3195031881332397,0.02247246354818344,2.800881862640381,6.2936906814575195,24.680500030517578,1.0022064447402954,-0.06877458095550537,1.6960805654525757,1.0658982992172241,0,0.4579986333847046,1574.4417724609375,1696.081163302,0.1414937674999237,0.33423423767089844,0.10142549872398376,260000.0,0.4579986333847046,0.0038054436445236206,1000,22.969999313354492,-0.5658789277076721,16.850000381469727,-0.4698941707611084,12,0.03663960099220276,1746497975.6957448,0.43490827083587646,3.2953672409057617,0,109.3597183227539,0.4579986333847046,0.0018417045939713717,10,-7.272036552429199,0.0002626589557621628,-2.2125243859250077e-08,0.43490827083587646,13,0,4.9011969566345215,1,0.0015602201456204057,1.002206563949585,0.43490827083587646,84.67916870117188,1.002206563949585
166.26214599609375,1.3565926551818848,0.027985278517007828,3.2510807514190674,9.031893730163574,23.961580276489258,1.0021400451660156,0.04256641864776611,1.723677635192871,1.8680840730667114,0,0.490413635969162,1694.8209228515625,1816.152822217,0.3165186643600464,0.3015119731426239,0.12727974355220795,280000.0,0.490413635969162,0.005512814968824387,1000,23.110000610351562,-0.6698092222213745,47.79999923706055,-0.4273277521133423,13,0.07655046880245209,1746498096.0725555,0.4622079133987427,2.368891954421997,0,120.2919692993164,0.490413635969162,0.003564004320651293,10,2.7382030487060547,0.0002933634095825255,1.2207030941624453e-08,0.4622079133987427,14,0,5.7176289558410645,1,0.00151318428106606,1.0021400451660156,0.4622079133987427,96.33035278320312,1.0021400451660156
166.73350524902344,1.389492392539978,0.0237350445240736,3.6026406288146973,13.236156463623047,23.655099868774414,1.0014947652816772,0.06542301177978516,1.7477445602416992,3.988246440887451,0,0.5221627950668335,1814.8729248046875,1928.356778851,0.3365422487258911,0.2985101640224457,0.13094185292720795,300000.0,0.5221627950668335,-0.004250233992934227,1000,25.329999923706055,-0.8618651032447815,78.5999984741211,-0.36190474033355713,14,0.0924515575170517,1746498216.1442125,0.490246057510376,2.2797152996063232,0,119.951904296875,0.5221627950668335,0.0038482886739075184,10,4.204262733459473,0.00029692528187297285,-1.907348501362094e-09,0.490246057510376,15,0,6.307044982910156,1,0.0010569867445155978,1.0014947652816772,0.490246057510376,96.2967758178711,1.0014947652816772
178.4222412109375,1.434190273284912,0.030694546177983284,3.337618350982666,10.459271430969238,23.49041748046875,1.0030637979507446,-0.11485636234283447,1.7793512344360352,5.063174247741699,0,0.5533000230789185,1927.0858154296875,2050.059406276,0.3745930790901184,0.31614363193511963,0.13119003176689148,320000.0,0.5533000230789185,0.006959501653909683,1000,24.700000762939453,-1.5340838432312012,42.849998474121094,-0.4767611026763916,15,0.05659829452633858,1746498328.348452,0.5176442265510559,2.4098143577575684,0,112.0936508178711,0.5533000230789185,0.00344398757442832,10,-2.7768850326538086,0.0002859042724594474,-3.433227480087453e-09,0.5176442265510559,16,0,6.700078964233398,1,0.0021664041560143232,1.0030639171600342,0.5176442265510559,88.60320281982422,1.0030639171600342
