Metrics/LagrangeMultiplier/Min,_timestamp,Train/PolicyStd,Safety/ShieldLagrangeMultiplier,Safety/EpCostShield,Train/PolicyRatio/Std,Time/FPS,Time/Total,Loss/Loss_cost_critic,Value/cost,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Std,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier/Max,Safety/shield_adv_c,_runtime,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpCost,Loss/Loss_pi,Train/StopIter,Safety/shield_violation,Value/Adv,Loss/Loss_pi/Delta,Time/Update,_step,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier/Std,Train/Epoch,Train/PolicyRatio/Min,Train/KL,Value/reward,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic,Train/LR,Metrics/EpRet,TotalEnvSteps,Time/Epoch,Train/PolicyRatio/Max,Time/Rollout,Train/Entropy,Metrics/EpLen,Train/PolicyRatio
0.3776053786277771,1746523998.1942399,0.7193400859832764,0.3833378851413727,98.5,0.013521727174520493,86.31365203857422,2539.338623046875,10.06096363067627,3.747316360473633,0.3776053786277771,0,-4.364837646484375,0.3833378851413727,NaN,2771.655966201,0.3833378851413727,49.189998626708984,-0.3714859187602997,40,8.657069206237793,-0.0019654855132102966,-0.00743219256401062,128.8035430908203,11,-0.0054910629987716675,0,10,1.0119932889938354,0.014672289602458477,0.379538357257843,0.3776053786277771,0.01842489279806614,0.00026699999580159783,4.855099678039551,220000.0,231.7130584716797,1.0119932889938354,102.90943908691406,1.0894855260849,1000,1.0119932889938354
0.41415297985076904,1746524229.6227558,0.7005103826522827,0.41888028383255005,89.3499984741211,0.014247522689402103,86.44012451171875,2770.78955078125,11.86166000366211,3.4364445209503174,0.41415297985076904,0,1.8006963729858398,0.41888028383255005,NaN,3001.564439915,0.41888028383255005,47.81999969482422,-0.39364781975746155,40,8.967788696289062,0.25363409519195557,-0.022161900997161865,129.42764282226562,12,-0.0029691047966480255,0,11,1.0127242803573608,0.015340697951614857,0.4041700065135956,0.41415297985076904,0.015455788001418114,0.0002640000020619482,5.377798080444336,240000.0,231.37403869628906,1.0127242803573608,101.94633483886719,1.0628995895385742,1000,1.0127242803573608
0.4510060250759125,1746524459.5312128,0.6838749051094055,0.45470497012138367,109.30000305175781,0.01404521707445383,87.01248931884766,3000.697021484375,11.642865180969238,3.933030843734741,0.4510060250759125,0,-0.2187948226928711,0.45470497012138367,NaN,3231.968489699,0.45470497012138367,49.0,-0.32038190960884094,40,8.29319953918457,-0.1904909759759903,0.0732659101486206,128.8588409423828,13,-0.00018769502639770508,0,12,1.0111764669418335,0.015318453311920166,0.4456087052822113,0.4510060250759125,0.015268092975020409,0.0002610000083222985,5.5272932052612305,260000.0,229.85206604003906,1.0111764669418335,100.99315643310547,1.0388031005859375,1000,1.0111764669418335
0.4881329834461212,1746524689.9351363,0.666287899017334,0.49070608615875244,106.3499984741211,0.014172319322824478,86.82501220703125,3231.10205078125,13.466707229614258,4.773412704467773,0.4881329834461212,0,1.8238420486450195,0.49070608615875244,NaN,3462.082483992,0.49070608615875244,49.95000076293945,-0.37625226378440857,40,10.24472713470459,-0.03710640221834183,-0.05587035417556763,126.83172607421875,14,0.0056938286870718,0,13,1.0116041898727417,0.01671367883682251,0.4313026964664459,0.4881329834461212,0.02096192166209221,0.0002579999854788184,6.137750148773193,280000.0,230.34837341308594,1.0116041898727417,103.51658630371094,1.0127441883087158,1000,1.0116041898727417
0.5254083871841431,1746524920.0492213,0.65313321352005,0.526790976524353,103.19999694824219,0.013867905363440514,86.93441772460938,3461.216064453125,10.889039993286133,4.0991973876953125,0.5254083871841431,0,-2.577667236328125,0.526790976524353,NaN,3688.301961704,0.526790976524353,47.70000076293945,-0.3538929522037506,40,9.579453468322754,-0.0031296908855438232,0.02235931158065796,126.87006378173828,15,-0.0027304962277412415,0,14,1.013307809829712,0.013840272091329098,0.5409851670265198,0.5254083871841431,0.018231425434350967,0.00025499999173916876,6.273223876953125,300000.0,230.05848693847656,1.013307809829712,103.18833923339844,0.9927592873573303,1000,1.013307809829712
0.562646210193634,1746525146.2687385,0.6316704750061035,0.561845600605011,59.54999923706055,0.015023322775959969,88.43402862548828,3687.42919921875,9.43595027923584,4.724390983581543,0.562646210193634,0,-1.453089714050293,0.561845600605011,NaN,3916.803251366,0.561845600605011,43.79999923706055,-0.48043492436408997,40,9.262269020080566,-0.0633859932422638,-0.12654197216033936,127.0218505859375,16,-0.0012173578143119812,0,15,1.0144028663635254,0.018394628539681435,0.5437473058700562,0.562646210193634,0.017014067620038986,0.0002519999979995191,6.528396129608154,320000.0,226.15728759765625,1.0144028663635254,99.1353759765625,0.9592980146408081,1000,1.0144028663635254
0.5996274948120117,1746525374.7699628,0.6126453280448914,0.5959621667861938,58.0,0.01565319485962391,87.56979370117188,3915.880615234375,7.149135589599609,4.05567741394043,0.5996274948120117,0,-2.2868146896362305,0.5959621667861938,NaN,4133.566445375,0.5959621667861938,39.209999084472656,-0.4557059705257416,40,8.719675064086914,0.1572982519865036,0.02472895383834839,128.37803649902344,17,0.004595508798956871,0,16,1.0185807943344116,0.01700238138437271,0.6597577333450317,0.5996274948120117,0.021609576418995857,0.00024900000425986946,7.236711502075195,340000.0,228.38926696777344,1.0185807943344116,100.01116180419922,0.9285175204277039,1000,1.0185807943344116
0.636481523513794,1746525591.5332215,0.6057908535003662,0.6310405731201172,135.5500030517578,0.01516098901629448,92.28974151611328,4132.70068359375,14.099008560180664,3.9919402599334717,0.636481523513794,0,6.949872970581055,0.6310405731201172,NaN,4338.47066414,0.6310405731201172,41.04999923706055,-0.19912657141685486,36,8.637386322021484,0.03774097561836243,0.2565793991088867,115.35356903076172,18,0.005130678415298462,0,17,1.0053774118423462,0.022357983514666557,0.6567229628562927,0.636481523513794,0.02674025483429432,0.0002460000105202198,8.123409271240234,360000.0,216.7088165283203,1.0053774118423462,101.35517883300781,0.9173538088798523,1000,1.0053775310516357
0.6729587316513062,1746525796.4373028,0.5856403708457947,0.6645120978355408,39.400001525878906,0.016074080020189285,97.65062713623047,4337.56787109375,9.414654731750488,4.058596134185791,0.6729587316513062,0,-4.684353828430176,0.6645120978355408,NaN,4539.168233428,0.6645120978355408,36.189998626708984,-0.5396127104759216,33,9.021493911743164,-0.06509576737880707,-0.3404861390590668,106.27460479736328,19,0.003968304023146629,0,18,1.0176944732666016,0.02049172855913639,0.7510847449302673,0.6729587316513062,0.03070855885744095,0.00024300000222865492,8.654549598693848,380000.0,204.81179809570312,1.0176944732666016,98.53711700439453,0.8832025527954102,1000,1.0176944732666016
0.709365725517273,1746525997.1350274,0.5783550143241882,0.6989790797233582,130.64999389648438,0.015054896473884583,99.68783569335938,4538.2861328125,16.87921905517578,4.370589733123779,0.709365725517273,0,7.464564323425293,0.6989790797233582,NaN,4771.219993705,0.6989790797233582,40.77000045776367,-0.1977771520614624,30,8.786640167236328,0.18565820157527924,0.34183555841445923,97.32352447509766,20,0.0006165355443954468,0,19,1.0063005685806274,0.020312990993261337,0.784966230392456,0.709365725517273,0.031325094401836395,0.00023999999393709004,9.573359489440918,400000.0,200.6262969970703,1.0063005685806274,103.3027114868164,0.870657742023468,1000,1.0063005685806274
0.7457460761070251,1746526229.1867542,0.5666831135749817,0.7332533001899719,83.55000305175781,0.015231248922646046,86.23146057128906,4770.291015625,8.856388092041016,4.874322891235352,0.7457460761070251,0,-8.022830963134766,0.7332533001899719,NaN,4992.52744153,0.7332533001899719,41.459999084472656,-0.4150162935256958,40,9.868189811706543,0.28343647718429565,-0.2172391414642334,129.79022216796875,21,-0.006566096097230911,0,20,1.0130016803741455,0.019421206787228584,0.8003377914428711,0.7457460761070251,0.024758998304605484,0.00023700000019744039,9.83299732208252,420000.0,231.9339141845703,1.0130016803741455,102.14362335205078,0.8500038981437683,1000,1.0130016803741455
0.782364010810852,1746526450.4941385,0.5543664693832397,0.767196774482727,77.44999694824219,0.01572369784116745,90.40343475341797,4991.6396484375,9.837667465209961,4.138586521148682,0.782364010810852,0,0.9812793731689453,0.767196774482727,NaN,5206.372215656,0.767196774482727,46.63999938964844,-0.4084450900554657,37,9.13879680633545,0.21578249335289001,0.0065712034702301025,120.23545837402344,22,0.006763923913240433,0,21,1.0148096084594727,0.02002827078104019,0.8757443428039551,0.782364010810852,0.03152292221784592,0.00023400000645779073,10.054726600646973,440000.0,221.23052978515625,1.0148096084594727,100.99501037597656,0.8278579711914062,1000,1.0148096084594727
0.8188668489456177,1746526664.3389132,0.5469440817832947,0.8018218874931335,117.0,0.01595390774309635,93.55072021484375,5205.50390625,13.041747093200684,4.572648048400879,0.8188668489456177,0,3.2040796279907227,0.8018218874931335,NaN,5413.677177907,0.8018218874931335,40.65999984741211,-0.265915185213089,34,9.765026092529297,0.025911252945661545,0.1425299048423767,110.85700225830078,23,5.8516860008239746e-05,0,22,1.01262629032135,0.020871594548225403,0.8929360508918762,0.8188668489456177,0.031581439077854156,0.00023099999816622585,10.402360916137695,460000.0,213.7877655029297,1.01262629032135,102.93069458007812,0.8142977952957153,1000,1.01262629032135
0.855255663394928,1746526871.6439364,0.5323556065559387,0.8348453044891357,38.900001525878906,0.015806598588824272,96.50689697265625,5412.80224609375,6.602459907531738,3.9677305221557617,0.855255663394928,0,-6.439287185668945,0.8348453044891357,NaN,5611.126279474,0.8348453044891357,40.459999084472656,-0.519668459892273,33,8.508209228515625,0.05882595479488373,-0.25375327467918396,107.10813903808594,24,-0.005089551210403442,0,23,1.0170085430145264,0.02231261134147644,0.8914433717727661,0.855255663394928,0.026491887867450714,0.0002280000044265762,10.03760051727295,480000.0,207.23907470703125,1.0170085430145264,100.13087463378906,0.7868935465812683,1000,1.0170085430145264
0.8910825252532959,1746527069.0930479,0.5203521847724915,0.8675463199615479,72.9000015258789,0.015750741586089134,101.32698059082031,5610.24755859375,8.950675964355469,4.206473350524902,0.8910825252532959,0,2.3482160568237305,0.8675463199615479,NaN,5805.647527111,0.8675463199615479,32.93000030517578,-0.42167115211486816,29,9.345535278320312,0.23801472783088684,0.09799730777740479,93.99343872070312,25,0.00887400284409523,0,24,1.014634132385254,0.0206840168684721,0.9153898358345032,0.8910825252532959,0.035365890711545944,0.00022499999613501132,9.853782653808594,500000.0,197.3807830810547,1.014634132385254,103.38728332519531,0.7636780142784119,1000,1.014634132385254
0.9265475273132324,1746527263.614193,0.5134249925613403,0.900117039680481,77.9000015258789,0.015353931114077568,102.84627532958984,5804.78076171875,11.790021896362305,4.040582180023193,0.9265475273132324,0,2.839345932006836,0.900117039680481,NaN,6011.993974141,0.900117039680481,34.959999084472656,-0.37831151485443115,29,8.984231948852539,-0.03906707465648651,0.04335963726043701,92.98639678955078,26,-0.006990203633904457,0,25,1.0107654333114624,0.020274559035897255,0.9280574917793274,0.9265475273132324,0.028375687077641487,0.00022200000239536166,9.956790924072266,520000.0,194.46499633789062,1.0107654333114624,101.478515625,0.7497669458389282,1000,1.0107654333114624
0.9615742564201355,1746527469.9606152,0.5087144374847412,0.9329317212104797,90.30000305175781,0.0154171884059906,96.974609375,6011.07763671875,10.662595748901367,3.9722321033477783,0.9615742564201355,0,-1.1274261474609375,0.9329317212104797,NaN,6220.310917885,0.9329317212104797,33.119998931884766,-0.3094111680984497,32,8.734112739562988,0.4442909359931946,0.06890034675598145,103.35712432861328,27,0.0006505083292722702,0,26,1.008785367012024,0.021108102053403854,0.9080527424812317,0.9615742564201355,0.029026195406913757,0.00021899999410379678,9.776049613952637,540000.0,206.2395477294922,1.008785367012024,102.88235473632812,0.7403175830841064,1000,1.008785367012024
0.99607914686203,1746527678.2775912,0.5026370882987976,0.9651741981506348,63.75,0.015564469620585442,96.0406494140625,6219.43115234375,8.66814136505127,3.6738569736480713,0.99607914686203,0,-1.9944543838500977,0.9651741981506348,NaN,6420.504440949,0.9651741981506348,31.1200008392334,-0.42022213339805603,34,8.545306205749512,0.32523155212402344,-0.11081096529960632,109.8848876953125,28,-0.0036924947053194046,0,27,1.0132869482040405,0.020240522921085358,0.9339142441749573,0.99607914686203,0.025333700701594353,0.00021600000036414713,9.371908187866211,560000.0,208.2451629638672,1.0132869482040405,98.36019897460938,0.7280952334403992,1000,1.0132869482040405
1.0306155681610107,1746527878.4711487,0.4993668794631958,0.9982879161834717,111.94999694824219,0.015810849145054817,99.9332504272461,6419.63427734375,13.759943962097168,3.8106563091278076,1.0306155681610107,0,5.091802597045898,0.9982879161834717,NaN,6618.884594283,0.9982879161834717,38.43000030517578,-0.1777552217245102,30,8.170034408569336,-0.3141692280769348,0.24246691167354584,96.80293273925781,29,0.0012950729578733444,0,28,1.004963994026184,0.021124815568327904,0.9936345815658569,1.0306155681610107,0.026628773659467697,0.00021300000662449747,9.770975112915039,580000.0,200.1335906982422,1.004963994026184,103.33058166503906,0.7213463187217712,1000,1.004963994026184
1.0653643608093262,1746528076.8513894,0.49187877774238586,1.0312204360961914,77.69999694824219,0.015136370435357094,100.85375213623047,6617.99951171875,10.985580444335938,4.136284351348877,1.0653643608093262,0,-2.7743635177612305,1.0312204360961914,NaN,6853.107834798,1.0312204360961914,41.34000015258789,-0.37141090631484985,30,8.846652030944824,0.015952859073877335,-0.19365568459033966,96.63518524169922,30,0.004033468663692474,0,29,1.0098997354507446,0.020253373309969902,0.9913365244865417,1.0653643608093262,0.03066224232316017,0.0002099999983329326,9.828866958618164,600000.0,198.30694580078125,1.0098997354507446,101.67168426513672,0.7058174014091492,1000,1.0098997354507446
1.1007137298583984,1746528311.0744836,0.49215081334114075,1.0651990175247192,122.55000305175781,0.015634523704648018,85.41561889648438,6852.22265625,10.9467134475708,4.759121894836426,1.1007137298583984,0,-0.03886699676513672,1.0651990175247192,NaN,7069.758640836,1.0651990175247192,48.34000015258789,-0.16694259643554688,40,9.076825141906738,-0.14304190874099731,0.20446830987930298,129.24937438964844,31,-0.004730265587568283,0,30,1.0081535577774048,0.02234887331724167,1.0119692087173462,1.1007137298583984,0.02593197673559189,0.00020700000459328294,9.86642837524414,620000.0,234.1492156982422,1.0081535577774048,104.89977264404297,0.7064347267150879,1000,1.0081535577774048
1.1365381479263306,1746528527.725352,0.4884398281574249,1.0991944074630737,88.44999694824219,0.015742281451821327,92.34493255615234,7068.87548828125,9.997172355651855,4.862732887268066,1.1365381479263306,0,-0.9495410919189453,1.0991944074630737,NaN,7253.845547901,1.0991944074630737,47.630001068115234,-0.33341503143310547,35,9.21235466003418,0.25198474526405334,-0.1664724349975586,112.59371948242188,32,0.0055754706263542175,0,31,1.0089136362075806,0.021410470828413963,0.9728868007659912,1.1365381479263306,0.031507447361946106,0.00020399999630171806,9.843456268310547,640000.0,216.5792999267578,1.0089136362075806,103.98548889160156,0.6988514065742493,1000,1.0089136362075806
1.1725850105285645,1746528711.8122516,0.4760647118091583,1.1315736770629883,37.349998474121094,0.015872880816459656,108.6844711303711,7252.9658203125,7.2403459548950195,3.7378487586975098,1.1725850105285645,0,-2.756826400756836,1.1315736770629883,NaN,7438.863461186,1.1315736770629883,44.459999084472656,-0.4773476719856262,26,7.461212635040283,0.06964282691478729,-0.14393264055252075,83.65287017822266,33,0.005453415215015411,0,32,1.0166800022125244,0.020883707329630852,0.961072564125061,1.1725850105285645,0.03696086257696152,0.0002010000025620684,10.098393440246582,660000.0,184.0189208984375,1.0166800022125244,100.3659896850586,0.6728670597076416,1000,1.0166800022125244
1.2082934379577637,1746528896.8301363,0.46676379442214966,1.1630749702453613,53.900001525878906,0.016130948439240456,108.14276885986328,7437.9755859375,6.511425971984863,4.18474006652832,1.2082934379577637,0,-0.7289199829101562,1.1630749702453613,NaN,7641.386265191,1.1630749702453613,36.09000015258789,-0.42841166257858276,26,8.096892356872559,0.04297633841633797,0.04893600940704346,84.00442504882812,34,-0.009426362812519073,0,33,1.0140364170074463,0.020184243097901344,0.9447245001792908,1.2082934379577637,0.027534499764442444,0.00019799999427050352,9.685693740844727,680000.0,184.94070434570312,1.0140364170074463,100.93621826171875,0.6527742743492126,1000,1.0140364170074463
1.2435293197631836,1746529099.3529913,0.463502436876297,1.1943238973617554,69.80000305175781,0.015743836760520935,98.7892074584961,7640.50341796875,7.127543926239014,3.89275860786438,1.2435293197631836,0,0.6161179542541504,1.1943238973617554,NaN,7827.220484157,1.1943238973617554,33.54999923706055,-0.3440627455711365,32,7.939053058624268,-0.15924477577209473,0.08434891700744629,103.122802734375,35,0.0027967598289251328,0,34,1.0111713409423828,0.020143434405326843,0.9947630763053894,1.2435293197631836,0.030331259593367577,0.00019500000053085387,9.630792617797852,700000.0,202.45126342773438,1.0111713409423828,99.32837677001953,0.645233154296875,1000,1.0111713409423828
1.2777326107025146,1746529285.18715,0.46088847517967224,1.225305199623108,68.30000305175781,0.01630333624780178,107.6612777709961,7826.34375,9.337655067443848,3.364717960357666,1.2777326107025146,0,2.210111141204834,1.225305199623108,NaN,8015.242349829,1.225305199623108,25.1200008392334,-0.2838590741157532,27,6.909218788146973,-0.15220697224140167,0.0602036714553833,86.68855285644531,36,0.0038861725479364395,0,35,1.008338451385498,0.020569423213601112,1.085876226425171,1.2777326107025146,0.034217432141304016,0.00019200000679120421,10.109392166137695,720000.0,185.767822265625,1.008338451385498,99.07917022705078,0.6391075253486633,1000,1.008338451385498
1.3111485242843628,1746529473.2090337,0.4583456516265869,1.2563698291778564,78.0,0.015571355819702148,106.40508270263672,8014.36962890625,10.437315940856934,3.374664783477783,1.3111485242843628,0,1.099660873413086,1.2563698291778564,NaN,8209.339745174,1.2563698291778564,26.899999618530273,-0.23593170940876007,27,6.900485992431641,0.15576356649398804,0.0479273647069931,87.2031478881836,37,0.004765301942825317,0,36,1.0076282024383545,0.021063825115561485,1.0715267658233643,1.3111485242843628,0.038982734084129333,0.00018899999849963933,10.454726219177246,740000.0,187.96095275878906,1.0076282024383545,100.75772094726562,0.6327206492424011,1000,1.0076282024383545
1.3439894914627075,1746529667.3064315,0.456132709980011,1.2873443365097046,72.75,0.01577194780111313,103.0702896118164,8208.474609375,8.940826416015625,3.5405468940734863,1.3439894914627075,0,-1.4964895248413086,1.2873443365097046,NaN,8395.187083262,1.2873443365097046,28.559999465942383,-0.2878017723560333,28,7.364887714385986,0.012787621468305588,-0.051870062947273254,90.59519958496094,38,-0.005837500095367432,0,37,1.0093914270401,0.020077351480722427,1.0970726013183594,1.3439894914627075,0.0331452339887619,0.00018600000475998968,10.391739845275879,760000.0,194.04232788085938,1.0093914270401,103.44708251953125,0.6279352307319641,1000,1.0093914270401
1.3764277696609497,1746529853.1537445,0.44939514994621277,1.317024827003479,37.95000076293945,0.01611390709877014,107.65252685546875,8394.3115234375,6.010280132293701,3.105013370513916,1.3764277696609497,0,-2.930546283721924,1.317024827003479,NaN,8586.46488116,1.317024827003479,29.969999313354492,-0.45530498027801514,27,6.9793548583984375,0.2355123907327652,-0.1675032079219818,87.52268981933594,39,-0.002164183184504509,0,38,1.0143581628799438,0.020009025931358337,0.9722673892974854,1.3764277696609497,0.030981050804257393,0.0001829999964684248,10.5230131149292,780000.0,185.7829132080078,1.0143581628799438,98.2601318359375,0.6126600503921509,1000,1.0143581628799438
1.4084666967391968,1746530044.4315958,0.4476724863052368,1.3462880849838257,58.45000076293945,0.01573386788368225,104.59519958496094,8585.5888671875,6.615964889526367,2.9049232006073,1.4084666967391968,0,0.605684757232666,1.3462880849838257,NaN,8764.143496995,1.3462880849838257,29.389999389648438,-0.2768298089504242,28,6.195985794067383,-0.10549388825893402,0.17847517132759094,90.93682861328125,40,0.0018509496003389359,0,39,1.0067847967147827,0.020534217357635498,0.8592432737350464,1.4084666967391968,0.03283200040459633,0.00018000000272877514,10.151330947875977,800000.0,191.21337890625,1.0067847967147827,100.27645874023438,0.6089025735855103,1000,1.0067847967147827
1.4403618574142456,1746530222.1102388,0.44678398966789246,1.3756473064422607,71.69999694824219,0.015846209600567818,112.59709930419922,8763.279296875,8.148808479309082,2.757490634918213,1.4403618574142456,0,1.5328435897827148,1.3756473064422607,NaN,8937.671796524,1.3756473064422607,32.11000061035156,-0.22690743207931519,24,6.329689979553223,0.10829474031925201,0.04992237687110901,77.49237060546875,41,-0.0014153383672237396,0,40,1.0065374374389648,0.020442703738808632,1.0145896673202515,1.4403618574142456,0.03141666203737259,0.00017699999443721026,9.618095397949219,820000.0,177.6244659423828,1.0065374374389648,100.13203430175781,0.6067811846733093,1000,1.0065374374389648
