Value/cost,Train/Entropy,Train/PolicyRatio/Std,Train/PolicyRatio/Max,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/reward,Misc/AcceptanceStep,_timestamp,Time/Rollout,Train/Epoch,Misc/H_inv_g,Time/Total,Misc/FinalStepNorm,Misc/xHx,Metrics/EpCost,Time/FPS,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic/Delta,Time/Update,Metrics/LagrangeMultiplier,Train/KL,Value/Adv,Time/Epoch,Loss/Loss_pi,TotalEnvSteps,Loss/Loss_reward_critic,Train/StopIter,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi/Delta,_step,Train/LR,Train/PolicyRatio,Misc/Alpha,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,_runtime,Misc/gradient_norm,Train/PolicyRatio/Min,Train/PolicyStd,Metrics/EpRet
-0.1753011792898178,1.4159440994262695,0.0004980071680620313,1.000704288482666,6.7669548988342285,6.7669548988342285,-0.18285468220710754,1,1743306247.8973882,314.3145751953125,0,0.0907093808054924,322.9659118652344,0.2616391181945801,0.002403959631919861,57.349998474121094,61.926231384277344,0,0.008083381690084934,8.650311470031738,0.035999998450279236,0.0003800875274464488,8.392333938900265e-09,322.96490478515625,-0.004562472924590111,20000.0,0.008083381690084934,10,0.035999998450279236,-0.004562472924590111,1,0,1.000704288482666,2.884366989135742,1000,0.035999998450279236,647.282682931,0.07656850665807724,1.000704288482666,0.9970126152038574,-0.1114150881767273
0.2950325608253479,1.4074910879135132,8.204586629290134e-05,0.9998840093612671,4.781830787658691,-1.985124111175537,-0.17124120891094208,1,1743306569.8215342,313.3935546875,1,0.14979489147663116,644.8822021484375,0.2767064869403839,0.00586117384955287,56.04999923706055,62.14228820800781,0,-0.0045453624334186316,8.448458671569824,0.07097677886486053,0.00036115231341682374,-2.2888182460434336e-09,321.842041015625,-0.007253448013216257,40000.0,0.0035380192566663027,10,0.07097677886486053,-0.0026909750886261463,2,0,0.9998839497566223,1.8472356796264648,1000,0.07097677886486053,969.611153421,0.09871413558721542,0.9998840093612671,0.9886455535888672,-0.5277072191238403
1.1998000144958496,1.3964132070541382,0.00012110195530112833,1.000171422958374,4.872333526611328,0.09050273895263672,-0.1328292191028595,1,1743306892.1504521,313.8310852050781,2,0.13802917301654816,967.2293701171875,0.29265886545181274,0.004448845982551575,58.599998474121094,62.062103271484375,0,-0.000250551151111722,8.426751136779785,0.1059989482164383,0.0004271673096809536,1.5258788677030566e-09,322.2578430175781,-0.0071157668717205524,60000.0,0.0032874681055545807,10,0.1059989482164383,0.00013768114149570465,3,0,1.0001713037490845,2.1202683448791504,1000,0.1059989482164383,1295.287562733,0.06806901842355728,1.000171422958374,0.9778056144714355,-0.40181487798690796
2.481452226638794,1.399049162864685,6.861506699351594e-05,0.9999029636383057,5.537214279174805,0.6648807525634766,-0.11014427244663239,1,1743307217.826412,317.1598815917969,3,0.15075820684432983,1292.8895263671875,0.30081111192703247,0.005023464094847441,61.900001525878906,61.425819396972656,0,0.0002974781673401594,8.436084747314453,0.1411045491695404,0.0003549665561877191,-1.4114379887075756e-08,325.5959777832031,-0.007172942161560059,80000.0,0.00358494627289474,10,0.1411045491695404,-5.717528983950615e-05,4,0,0.9999029636383057,1.9953216314315796,1000,0.1411045491695404,1617.23747025,0.08272439241409302,0.9999029636383057,0.9803645014762878,-0.3240707516670227
4.163027763366699,1.4056349992752075,4.9649024731479585e-05,0.9999297857284546,5.186212539672852,-0.3510017395019531,-0.09366075694561005,1,1743307539.7770078,313.4810791015625,4,0.11937270313501358,1614.861328125,0.36560946702957153,0.002132078167051077,59.75,62.133914947509766,0,0.0034054818097501993,8.404325485229492,0.17621494829654694,0.0002450236352160573,0.0,321.8854064941406,-0.004757698625326157,100000.0,0.006990428082644939,10,0.17621494829654694,0.002415243536233902,5,0,0.9999297261238098,3.062756061553955,1000,0.17621494829654694,1936.921951468,0.030824055895209312,0.9999297857284546,0.9870948195457458,-0.13863737881183624
5.499646186828613,1.4039911031723022,0.00015661769430153072,0.9997785091400146,4.6385908126831055,-0.5476217269897461,-0.0567333847284317,1,1743307859.4611242,311.15545654296875,5,0.187228724360466,1934.541259765625,0.3650958836078644,0.005259691271930933,65.12999725341797,62.57309341430664,0,0.0015894751995801926,8.470724105834961,0.21144500374794006,0.00021865873713977635,0.0,319.6261901855469,-0.00744845112785697,120000.0,0.008579903282225132,10,0.21144500374794006,-0.0026907525025308132,6,0,0.9997785091400146,1.9499993324279785,1000,0.21144500374794006,2258.944300324,0.04129588603973389,0.9997785091400146,0.9855966567993164,0.1276315450668335
4.331543922424316,1.4067645072937012,2.197259345848579e-05,1.0000312328338623,4.072941303253174,-0.5656495094299316,-0.04521616920828819,1,1743308181.482284,313.55291748046875,6,0.22230689227581024,2256.525634765625,0.3178480565547943,0.009783545508980751,67.83999633789062,62.126976013183594,0,-0.0010776440612971783,8.368406295776367,0.24681158363819122,0.00032489196746610105,-2.7465819840699623e-08,321.9213562011719,-0.010396472178399563,140000.0,0.007502259220927954,10,0.24681158363819122,-0.002948021050542593,7,0,1.0000311136245728,1.4297714233398438,1000,0.24681158363819122,2580.576445078,0.10541387647390366,1.0000312328338623,0.9880749583244324,0.6543015837669373
3.4922432899475098,1.4067178964614868,0.000517226115334779,1.0007314682006836,3.609426975250244,-0.4635143280029297,-0.018472811207175255,1,1743308503.115453,313.0986633300781,7,0.1714550256729126,2578.183837890625,0.3161545991897583,0.005882076919078827,65.79000091552734,62.19822311401367,0,0.004746937658637762,8.453909873962402,0.2822335660457611,0.0003305109858047217,-1.525878801089675e-08,321.5525817871094,-0.007948131300508976,160000.0,0.012249196879565716,10,0.2822335660457611,0.002448340877890587,8,0,1.0007314682006836,1.8439505100250244,1000,0.2822335660457611,2902.332641571,0.08868738263845444,1.0007314682006836,0.9878978729248047,1.1692532300949097
4.487316131591797,1.3924951553344727,8.277640881715342e-05,0.9998829364776611,4.263912200927734,0.6544852256774902,0.03149820491671562,1,1743308824.8714366,313.1678771972656,8,0.17196743190288544,2899.90966796875,0.3201124668121338,0.0057718693278729916,67.58999633789062,62.17930603027344,0,0.002749687060713768,8.482523918151855,0.3177383244037628,0.00028532760916277766,3.280639404579233e-08,321.6504211425781,-0.007201965432614088,180000.0,0.014998883940279484,10,0.3177383244037628,0.0007461658678948879,9,0,0.9998829364776611,1.86147141456604,1000,0.3177383244037628,3223.50100228,0.058268796652555466,0.9998829364776611,0.9741044044494629,1.9177241325378418
4.802597999572754,1.3870407342910767,0.00030002938001416624,1.0004243850708008,3.3308873176574707,-0.9330248832702637,0.11420400440692902,1,1743309146.0402355,312.6517639160156,9,0.18413721024990082,3221.113037109375,0.2828570008277893,0.008475759997963905,69.30999755859375,62.287353515625,0,0.0019760848954319954,8.440674781799316,0.3533456325531006,0.0003645846445579082,0.0,321.09246826171875,-0.009046104736626148,200000.0,0.01697496883571148,10,0.3533456325531006,-0.0018441393040120602,10,0,1.0004243850708008,1.536120891571045,1000,0.3533456325531006,3544.104069686,0.10401584208011627,1.0004243850708008,0.968847930431366,2.6393096446990967
3.8707995414733887,1.3753379583358765,1.6128205970744602e-05,0.9999772310256958,2.484104633331299,-0.8467826843261719,0.13290268182754517,1,1743309466.6433098,312.0513916015625,10,0.16803428530693054,3541.718994140625,0.3045978844165802,0.006086552515625954,60.2400016784668,62.3956298828125,0,0.002964954823255539,8.483858108520508,0.3887766897678375,0.00035003956872969866,2.727508530142586e-08,320.5352783203125,-0.007836387492716312,220000.0,0.019939923658967018,10,0.3887766897678375,0.0012097172439098358,11,0,0.999977171421051,1.8127126693725586,1000,0.3887766897678375,3867.255186053,0.08408819139003754,0.9999772310256958,0.9575913548469543,3.238724946975708
4.516013145446777,1.3596760034561157,0.0005633066757582128,1.0007966756820679,3.1974494457244873,0.7133448123931885,0.2294032722711563,1,1743309789.7946656,314.6236572265625,11,0.20339633524417877,3864.879638671875,0.29053184390068054,0.009802306070923805,61.20000076293945,61.90159225463867,0,-0.0030751805752515793,8.469789505004883,0.42409634590148926,0.00033684767549857497,2.1362303925798187e-08,323.0934753417969,-0.009565836749970913,240000.0,0.01686474308371544,10,0.42409634590148926,-0.0017294492572546005,12,0,1.0007966756820679,1.4284025430679321,1000,0.42409634590148926,4187.249975965,0.09158346801996231,1.0007966756820679,0.9426797032356262,3.6991522312164307
4.0876641273498535,1.3607860803604126,4.9452308303443715e-05,0.9999300837516785,2.7665748596191406,-0.4308745861053467,0.29665181040763855,1,1743310109.7891533,311.4656982421875,12,0.15654407441616058,4184.8564453125,0.2898605167865753,0.005833435337990522,58.849998474121094,62.51486587524414,0,0.004132194444537163,8.458198547363281,0.45924678444862366,0.0003389463818166405,-3.433227480087453e-09,319.9239196777344,-0.007539825979620218,260000.0,0.0209969375282526,10,0.45924678444862366,0.0020260107703506947,13,0,0.9999300837516785,1.851622462272644,1000,0.45924678444862366,4508.804961113,0.14239081740379333,0.9999300837516785,0.9435808062553406,4.25130558013916
4.695130348205566,1.362815260887146,0.0006434138049371541,0.9990900754928589,2.844431161880493,0.07785630226135254,0.38805103302001953,1,1743310431.3445027,313.14105224609375,13,0.23743776977062225,4506.4130859375,0.2556525766849518,0.01725158281624317,60.439998626708984,62.212005615234375,0,0.001153748482465744,8.340296745300293,0.4943124055862427,0.0003627829428296536,1.754760781125242e-08,321.4813537597656,-0.012203559279441833,280000.0,0.022150686010718346,10,0.4943124055862427,-0.004663733299821615,14,0,0.9990900158882141,1.076714038848877,1000,0.4943124055862427,4832.222656113,0.2735908627510071,0.9990900754928589,0.9455849528312683,4.72003173828125
4.87527322769165,1.3714966773986816,0.0003708360600285232,1.0005245208740234,2.7697489261627197,-0.07468223571777344,0.3060554265975952,1,1743310754.762053,314.87982177734375,14,0.20117498934268951,4829.833984375,0.28649115562438965,0.009861772879958153,60.86000061035156,61.852230072021484,0,-0.0008322913199663162,8.47146224975586,0.5293221473693848,0.0003071381652262062,3.051757735406113e-09,323.351318359375,-0.009756329469382763,300000.0,0.02131839469075203,10,0.5293221473693848,0.0024472298100590706,15,0,1.0005245208740234,1.4240894317626953,1000,0.5293221473693848,5153.061128957,0.2577962577342987,1.0005245208740234,0.9540504813194275,4.6042304039001465
3.9551539421081543,1.365691065788269,0.0006311911856755614,1.0008926391601562,2.072554349899292,-0.6971945762634277,0.4442506432533264,1,1743311075.6003206,312.3450927734375,15,0.17810411751270294,5150.67138671875,0.30960842967033386,0.006618380080908537,59.11000061035156,62.34978485107422,0,0.0071304552257061005,8.42584228515625,0.5642243027687073,0.000326532288454473,-8.392333938900265e-09,320.77093505859375,-0.007429433986544609,320000.0,0.02844884991645813,10,0.5642243027687073,0.002326895482838154,16,0,1.0008926391601562,1.738356351852417,1000,0.5642243027687073,5475.21744087,0.10564372688531876,1.0008926391601562,0.9484930634498596,4.8798394203186035
3.9137790203094482,1.3556503057479858,0.00018803113198373467,0.999734103679657,2.5628414154052734,0.49028706550598145,0.48367607593536377,1,1743311397.756902,313.6191101074219,16,0.21218125522136688,5472.8330078125,0.3376513123512268,0.007897807285189629,52.90999984741211,62.0944709777832,0,-0.00348687544465065,8.470751762390137,0.5988020300865173,0.0002726964885368943,-4.577636492086867e-09,322.0898742675781,-0.00864433590322733,340000.0,0.02496197447180748,10,0.5988020300865173,-0.0012149019166827202,17,0,0.999734103679657,1.591334342956543,1000,0.5988020300865173,5796.753439498,0.05353947728872299,0.999734103679657,0.9389517903327942,5.043896675109863
3.708770275115967,1.3439399003982544,0.00024136096180882305,1.0003414154052734,2.072188377380371,-0.49065303802490234,0.3990161716938019,1,1743311719.2926104,312.986572265625,17,0.18950654566287994,5794.36328125,0.2980594336986542,0.008084854111075401,52.099998474121094,62.214683532714844,0,-0.005053266882896423,8.480907440185547,0.6330721974372864,0.0003059314040001482,-3.051757735406113e-09,321.467529296875,-0.00786732416599989,360000.0,0.019908707588911057,10,0.6330721974372864,0.0007770117372274399,18,0,1.0003414154052734,1.5728185176849365,1000,0.6330721974372864,6118.539866877,0.1672968566417694,1.0003414154052734,0.9278597235679626,4.859767913818359
3.9993703365325928,1.3519763946533203,2.7817175578093156e-05,1.0000394582748413,2.025434732437134,-0.046753644943237305,0.4255139231681824,1,1743312041.0789826,313.3854064941406,18,0.2059229463338852,6116.14599609375,0.2983066737651825,0.009530440904200077,41.68000030517578,62.16775894165039,0,0.004314649850130081,8.324723243713379,0.6666231155395508,0.0003152806020807475,-7.629394338515283e-10,321.71014404296875,-0.009326311759650707,380000.0,0.024223357439041138,10,0.6666231155395508,-0.0014589875936508179,19,0,1.0000394582748413,1.4486325979232788,1000,0.6666231155395508,6439.590149861,0.1649579405784607,1.0000394582748413,0.9352698922157288,4.683258056640625
4.756939888000488,1.361019492149353,0.0003626876568887383,1.000512957572937,2.0432534217834473,0.017818689346313477,0.5227506756782532,1,1743312362.1293194,312.5078430175781,19,0.21420341730117798,6437.2021484375,0.3274614214897156,0.008557797409594059,39.02000045776367,62.309181213378906,0,0.006094835698604584,8.472124099731445,0.6994226574897766,0.0002691876725293696,4.577636492086867e-09,320.97998046875,-0.00872891303151846,400000.0,0.03031819313764572,10,0.6994226574897766,0.0005973987281322479,20,0,1.000512957572937,1.528740406036377,1000,0.6994226574897766,6762.365923616,0.12088251113891602,1.000512957572937,0.9437733292579651,5.079354286193848
