_timestamp,Metrics/LagrangeMultiplier,Misc/FinalStepNorm,Time/Rollout,Metrics/LagrangeMultiplier/Min,_runtime,Metrics/EpCost,Train/PolicyRatio,Metrics/LagrangeMultiplier/Std,Value/Adv,Train/PolicyStd,Train/PolicyRatio/Min,Misc/AcceptanceStep,Value/cost,Loss/Loss_pi,Metrics/EpLen,Metrics/EpRet,Misc/H_inv_g,Loss/Loss_reward_critic/Delta,Loss/Loss_pi/Delta,Train/PolicyRatio/Std,Train/Entropy,Time/Total,Time/Update,Loss/Loss_cost_critic,Time/FPS,Time/Epoch,Value/reward,Train/LR,Train/PolicyRatio/Max,Misc/xHx,Train/StopIter,Misc/Alpha,Train/Epoch,Misc/gradient_norm,_step,Metrics/LagrangeMultiplier/Max,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Train/KL,TotalEnvSteps
1743312488.761509,1.0638659000396729,0.19108496606349945,91.39952087402344,1.0638659000396729,6663.407749966,2.549999952316284,1.0014547109603882,0,0.0,0.5677064061164856,1.0014547109603882,1,0.36003875732421875,-0.003810987574979663,500,32.55147933959961,0.056347355246543884,-0.0501132607460022,0.00134106888435781,0.0010285517200827599,0.8265514969825745,6562.38134765625,8.67728328704834,0.493293434381485,199.84646606445312,100.07682037353516,6.730920314788818,0,1.0014547109603882,0.0017390879802405834,10,3.3911967277526855,65,0.1679205745458603,66,1.0638659000396729,-0.10104665160179138,0.17425715923309326,0.0004506945260800421,1320000.0
1743312588.6763914,1.0668408870697021,0.2290700078010559,91.37552642822266,1.0668408870697021,6763.14971591,2.240000009536743,1.001729965209961,0,0.0,0.5606739521026611,1.001729965209961,1,0.29187288880348206,-0.006819011643528938,500,33.028507232666016,0.08997538685798645,0.06931322813034058,-0.0030080240685492754,0.001223270082846284,0.8146400451660156,6662.306640625,8.487396240234375,0.7007648944854736,200.2744903564453,99.86294555664062,6.6121826171875,0,1.001729965209961,0.003085599048063159,10,2.5459187030792236,66,0.10487060248851776,67,1.0668408870697021,0.20747146010398865,0.24357038736343384,0.00043610468856059015,1340000.0
1743312688.4183776,1.0697234869003296,0.17226721346378326,91.21255493164062,1.0697234869003296,6862.871680098,3.2300000190734863,1.0016660690307617,0,1.5258788677030566e-09,0.5634588599205017,1.0016660690307617,1,0.5179505348205566,-0.004934872966259718,500,33.535545349121094,0.06272709369659424,0.03303757309913635,0.0018841386772692204,0.0011780326021835208,0.8179254531860352,6762.04052734375,8.469188690185547,0.7090462446212769,200.63851928710938,99.6817626953125,6.622278690338135,0,1.0016660690307617,0.0026517552323639393,10,2.7462966442108154,67,0.23089948296546936,68,1.0697234869003296,0.008281350135803223,0.2766079604625702,0.0005299344193190336,1360000.0
1743312788.140357,1.0725009441375732,0.15471281111240387,91.1864013671875,1.0725009441375732,6962.636049211,2.8399999141693115,0.9997282028198242,0,-2.2888182460434336e-09,0.5698903203010559,0.9997282028198242,1,0.444058358669281,-0.003199217142537236,500,32.788352966308594,0.038490179926157,-0.16096315532922745,0.0017356558237224817,0.0001922177179949358,0.8236606121063232,6861.76318359375,8.475496292114258,0.3207603096961975,200.678466796875,99.66191101074219,5.993197917938232,0,0.9997282028198242,0.0012378663523122668,10,4.019539833068848,68,0.12698005139827728,69,1.0725009441375732,-0.38828593492507935,0.11564480513334274,0.00047268139314837754,1380000.0
1743312887.9047086,1.0752276182174683,0.218960240483284,91.22567749023438,1.0752276182174683,7062.762889527,3.5899999141693115,1.0006189346313477,0,1.0681151962899094e-08,0.570058286190033,1.0006189346313477,1,0.5159972906112671,-0.006080514285713434,500,33.982765197753906,0.09706219285726547,0.11230089515447617,-0.002881297143176198,0.00043759666732512414,0.8228399753570557,6961.53076171875,8.483237266540527,0.6005958318710327,200.58380126953125,99.70894622802734,6.692773342132568,0,1.0006189346313477,0.003930054605007172,10,2.255875587463379,69,0.09179019182920456,70,1.0752276182174683,0.2798355221748352,0.2279457002878189,0.00040008348878473043,1400000.0
1743312988.0316286,1.077889084815979,0.21815474331378937,91.41291046142578,1.077889084815979,7162.658853843,3.240000009536743,1.0018705129623413,0,-1.1444091230217168e-09,0.5734812021255493,1.0018705129623413,1,0.43713417649269104,-0.005432968493551016,500,33.06544876098633,0.09560961276292801,-0.032508522272109985,0.0006475457921624184,0.0013225680449977517,0.8284943699836731,7061.662109375,8.656909942626953,0.6961184740066528,199.8604278564453,100.06983947753906,6.293797016143799,0,1.0018705129623413,0.0038415156304836273,10,2.281723976135254,70,0.11789631843566895,71,1.077889084815979,0.09552264213562012,0.19543717801570892,0.00040555745363235474,1420000.0
1743313087.9276032,1.0805084705352783,0.20274141430854797,91.4280776977539,1.0805084705352783,7262.496070301,3.509999990463257,1.0005950927734375,0,-3.051757735406113e-09,0.576091468334198,1.0005950927734375,1,0.5673496127128601,-0.004739193711429834,500,33.8749885559082,0.07458193600177765,0.007652446627616882,0.0006937747821211815,0.00042073792428709567,0.8292528986930847,7161.5498046875,8.407674789428711,0.7507630586624146,200.32899475097656,99.83576965332031,6.463129043579102,0,1.0005950927734375,0.0027065174654126167,10,2.7183713912963867,71,0.08424406498670578,72,1.0805084705352783,0.05464458465576172,0.2030896246433258,0.0004277951375115663,1440000.0
1743313187.7648218,1.0832314491271973,0.18694829940795898,91.27629089355469,1.0832314491271973,7361.598202725,5.880000114440918,0.9981487393379211,0,3.814697002724188e-09,0.574307382106781,0.9981487989425659,1,1.2834231853485107,-0.006381678860634565,500,33.52229309082031,0.09560657292604446,0.0397171676158905,-0.001642485149204731,0.001308996812440455,0.8274601101875305,7261.396484375,8.511507034301758,1.0902488231658936,200.42526245117188,99.7878189086914,6.483911514282227,0,0.9981487989425659,0.005230722017586231,10,1.9553916454315186,72,0.17869412899017334,73,1.0832314491271973,0.339485764503479,0.2428067922592163,0.0004269402998033911,1460000.0
1743313286.8668008,1.0860522985458374,0.18134799599647522,90.6229248046875,1.0860522985458374,7460.625507875,5.909999847412109,0.9997000694274902,0,-2.2888182460434336e-09,0.5779932141304016,0.9997000694274902,1,1.3472790718078613,-0.005280324723571539,500,33.50921630859375,0.07354369014501572,-0.07325597107410431,0.0011013541370630264,0.00021211104467511177,0.8365139365196228,7360.484375,8.414791107177734,1.0347180366516113,201.94322204589844,99.0377426147461,6.363260746002197,0,0.9997000694274902,0.0032892285380512476,10,2.465853691101074,73,0.26877352595329285,74,1.0860522985458374,-0.05553078651428223,0.169550821185112,0.00042878661770373583,1480000.0
1743313385.8941975,1.0890259742736816,0.18377383053302765,90.5392074584961,1.0890259742736816,7559.84310595,6.940000057220459,0.9987656474113464,0,-3.814697002724188e-09,0.5798467993736267,0.9987656474113464,1,1.3703516721725464,-0.005967726465314627,500,34.8511962890625,0.08282819390296936,0.07814542949199677,-0.0006874017417430878,0.0008728331886231899,0.8424436450004578,7459.52001953125,8.430870056152344,1.176479458808899,202.0812225341797,98.97010803222656,7.261730670928955,0,0.9987656474113464,0.004062729887664318,10,2.2187352180480957,74,0.3087048828601837,75,1.0890259742736816,0.1417614221572876,0.24769625067710876,0.00044822998461313546,1500000.0
