Metrics/EpLen,Time/Total,Train/StopIter,Value/cost,Train/LR,Train/PolicyRatio/Std,TotalEnvSteps,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Std,Train/Epoch,_step,Value/reward,Metrics/LagrangeMultiplier/Max,Train/PolicyStd,Value/Adv,Safety/ShieldLagrangeMultiplier,_timestamp,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi/Delta,Train/PolicyRatio,Loss/Loss_cost_critic,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier,Loss/Loss_cost_critic/Delta,Time/FPS,Loss/Loss_reward_critic/Delta,Train/KL,Metrics/EpCost,Safety/EpCostShield,Safety/shield_adv_c,_runtime,Safety/shield_violation,Train/Entropy,Train/PolicyRatio/Min,Time/Epoch,Time/Rollout,Safety/ShieldLagrangeMultiplier/Max,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Std,Time/Update,Loss/Loss_pi
1000,279.97552490234375,40,-0.040008362382650375,0.0002969999914057553,0.010781926102936268,20000.0,1.005750060081482,0,0,1,0.03687051683664322,0.03599999099969864,0.978230893611908,-0.18864524364471436,0.04500000178813934,1746518777.7017012,0.04500000178813934,-0.4439500570297241,1.005750060081482,3.8461012840270996,0.012720827013254166,0.03599999099969864,3.8461012840270996,71.43505859375,0.012720827013254166,0.010583091527223587,8.050000190734863,25.549999237060547,NaN,521.540445484,0.047089751809835434,1.396880865097046,1.005750060081482,279.9745788574219,146.54574584960938,0.04500000178813934,-1.7963939905166626,0.03599999099969864,0,133.42877197265625,-0.4439500570297241
1000,520.6115112304688,40,0.021415410563349724,0.00029399999766610563,0.012686950154602528,40000.0,1.0058770179748535,0,1,2,0.012464544735848904,0.07062005996704102,0.9320995211601257,0.13554686307907104,0.079686239361763,1746519018.3392448,0.079686239361763,0.024476230144500732,1.0058770179748535,2.158945083618164,0.004777767229825258,0.07062005996704102,-1.6871562004089355,83.13861083984375,-0.007943059783428907,0.011570826172828674,6.525000095367432,21.25,NaN,761.296902713,0.2688896059989929,1.3485547304153442,1.0058770179748535,240.56210327148438,105.48101806640625,0.079686239361763,-1.1143099069595337,0.07062005996704102,0,135.08102416992188,-0.4194738268852234
1000,760.3640747070312,40,0.09799234569072723,0.000291000003926456,0.013537809252738953,60000.0,1.008785367012024,0,2,3,0.01859457418322563,0.10541406273841858,0.8872306942939758,0.1195492073893547,0.11437895894050598,1746519258.0954807,0.11437895894050598,-0.004741191864013672,1.008785367012024,3.3038787841796875,0.00571648683398962,0.10541406273841858,1.1449337005615234,83.44562530517578,0.000938719604164362,0.016933713108301163,7.5333333015441895,21.899999618530273,NaN,1000.268346341,0.3726942241191864,1.2989449501037598,1.008785367012024,239.67703247070312,105.63957977294922,0.11437895894050598,-0.7512795925140381,0.10541406273841858,0,134.03738403320312,-0.42421501874923706
1000,999.3336181640625,40,0.1835848093032837,0.0002880000101868063,0.010931423865258694,80000.0,1.0084394216537476,0,3,4,0.025289086624979973,0.14011234045028687,0.8612970113754272,-0.0619431734085083,0.1481175720691681,1746519497.0668697,0.1481175720691681,0.04714393615722656,1.0084394216537476,1.7048600912094116,0.009489188902080059,0.14011234045028687,-1.5990186929702759,83.72239685058594,0.003772702068090439,0.0102470638230443,6.75,14.850000381469727,NaN,1244.793041117,0.732550859451294,1.269291877746582,1.0084394216537476,238.88470458984375,104.05045318603516,0.1481175720691681,-0.5168841481208801,0.14011234045028687,0,134.83421325683594,-0.3770710825920105
1000,1243.8494873046875,40,0.2598072290420532,0.0002849999873433262,0.013878203928470612,100000.0,1.0093907117843628,0,4,5,0.0071579329669475555,0.17482390999794006,0.8151028156280518,-0.02250305935740471,0.18176791071891785,1746519741.5913615,0.18176791071891785,-0.04037821292877197,1.0093907117843628,2.257139205932617,0.003646618453785777,0.17482390999794006,0.5522791147232056,81.8236312866211,-0.005842570448294282,0.01832730323076248,12.289999961853027,42.599998474121094,NaN,1485.113618132,0.6753018498420715,1.2143374681472778,1.0093907117843628,244.42816162109375,110.71783447265625,0.18176791071891785,-0.39465048909187317,0.17482390999794006,0,133.71026611328125,-0.41744929552078247
1000,1484.180908203125,40,0.35586634278297424,0.00028199999360367656,0.01277723629027605,120000.0,1.0102986097335815,0,5,6,0.02980426698923111,0.20926351845264435,0.7860390543937683,0.06455817818641663,0.21522483229637146,1746519981.91221,0.21522483229637146,0.04684126377105713,1.010298490524292,4.715822219848633,0.004590369760990143,0.20926351845264435,2.4586830139160156,83.25343322753906,0.0009437513072043657,0.013255891390144825,17.190000534057617,59.650001525878906,NaN,1725.038289969,0.8720649480819702,1.177910566329956,1.0102986097335815,240.23033142089844,105.3406982421875,0.21522483229637146,0.06457251310348511,0.20926351845264435,0,134.88958740234375,-0.37060803174972534
1000,1724.122802734375,40,0.9999426007270813,0.0002789999998640269,0.013777367770671844,140000.0,1.0131605863571167,0,6,7,0.04654489830136299,0.24355727434158325,0.7518859505653381,-0.03592474013566971,0.2493332177400589,1746520221.8371997,0.2493332177400589,-0.01988789439201355,1.0131605863571167,4.2280497550964355,0.007357483264058828,0.24355727434158325,-0.48777246475219727,83.38306427001953,0.0027671135030686855,0.017497390508651733,22.469999313354492,44.45000076293945,NaN,1966.607889489,1.860199213027954,1.1335090398788452,1.0131605863571167,239.8568572998047,105.18025970458984,0.2493332177400589,0.21918755769729614,0.24355727434158325,0,134.67654418945312,-0.3904959261417389
1000,1965.6824951171875,40,1.03628671169281,0.00027600000612437725,0.013261044397950172,160000.0,1.013503909111023,0,7,8,0.027272265404462814,0.2781621813774109,0.7309522032737732,-0.3459092378616333,0.28366726636886597,1746520463.4066567,0.28366726636886597,0.019468039274215698,1.013503909111023,4.936458110809326,0.005480180960148573,0.2781621813774109,0.7084083557128906,82.81649017333984,-0.0018773023039102554,0.013936028815805912,25.420000076293945,37.599998474121094,NaN,2209.809265117,1.9129546880722046,1.1051359176635742,1.013503909111023,241.497802734375,106.89482116699219,0.28366726636886597,0.25541016459465027,0.2781621813774109,0,134.60293579101562,-0.3710278868675232
1000,2208.873046875,40,1.1960886716842651,0.0002730000123847276,0.013074144721031189,180000.0,1.0124000310897827,0,8,9,0.024901527911424637,0.31330323219299316,0.7209245562553406,0.03963451460003853,0.3185810148715973,1746520706.608167,0.3185810148715973,0.10882434248924255,1.0124000310897827,4.173403739929199,0.009251415729522705,0.31330323219299316,-0.763054370880127,82.26412963867188,0.003771234769374132,0.012026868760585785,25.59000015258789,51.45000076293945,NaN,2452.134815071,2.1536262035369873,1.0913145542144775,1.0124000310897827,243.1193389892578,109.06708526611328,0.3185810148715973,0.19267389178276062,0.31330323219299316,0,134.0522003173828,-0.26220354437828064
1000,2451.189697265625,40,1.408266544342041,0.0002699999895412475,0.013511612080037594,200000.0,1.0127346515655518,0,9,10,0.024044563993811607,0.34884682297706604,0.7022021412849426,0.02844252809882164,0.3537014126777649,1746520948.9336672,0.3537014126777649,-0.10277017951011658,1.0127346515655518,4.085054874420166,0.004396235570311546,0.34884682297706604,-0.0883488655090332,82.56464385986328,-0.004855180159211159,0.01442375872284174,21.979999542236328,42.79999923706055,NaN,2691.804579864,3.8726987838745117,1.0649044513702393,1.0127346515655518,242.23443603515625,107.17577362060547,0.3537014126777649,0.24081550538539886,0.34884682297706604,0,135.05860900878906,-0.3649737238883972
1000,2690.87744140625,40,1.2719261646270752,0.00026699999580159783,0.013770991936326027,220000.0,1.0132395029067993,0,10,11,0.027239710092544556,0.38454291224479675,0.6886017322540283,0.41039538383483887,0.3892509937286377,1746521188.60343,0.3892509937286377,0.0480419397354126,1.0132395029067993,4.333832740783691,0.008284760639071465,0.38454291224479675,0.2487778663635254,83.47368621826172,0.003888525068759918,0.014116070233285427,19.6200008392334,51.25,NaN,2937.457303948,3.070699691772461,1.0453659296035767,1.0132395029067993,239.59646606445312,105.96517944335938,0.3892509937286377,0.19820217788219452,0.38454291224479675,0,133.6312255859375,-0.3169317841529846
1000,2936.52734375,40,1.8837978839874268,0.0002640000020619482,0.01399783045053482,240000.0,1.0119895935058594,0,11,12,0.033600497990846634,0.4201542139053345,0.6791720986366272,-0.028761789202690125,0.42500972747802734,1746521434.2559414,0.42500972747802734,0.07982520759105682,1.0119895935058594,5.927785396575928,0.005239548627287149,0.4201542139053345,1.5939526557922363,81.4410629272461,-0.003045212011784315,0.013655608519911766,17.530000686645508,96.55000305175781,NaN,3183.457929829,4.878024578094482,1.0314555168151855,1.0119895935058594,245.57635498046875,111.4094467163086,0.42500972747802734,0.1744099110364914,0.4201542139053345,0,134.1668701171875,-0.2371065765619278
1000,3182.535400390625,40,3.4475882053375244,0.0002610000083222985,0.014470163732767105,260000.0,1.011707067489624,0,12,13,0.044385313987731934,0.4557938277721405,0.6675401329994202,0.1279376745223999,0.46136361360549927,1746521680.2568336,0.46136361360549927,-0.06995375454425812,1.011707067489624,6.8622870445251465,0.0027535262051969767,0.4557938277721405,0.9345016479492188,81.32518005371094,-0.0024860224220901728,0.01596282422542572,18.459999084472656,77.5,NaN,3424.723874035,5.742164134979248,1.0141807794570923,1.011707067489624,245.92628479003906,112.45393371582031,0.46136361360549927,0.31152841448783875,0.4557938277721405,0,133.47230529785156,-0.3070603311061859
1000,3423.79541015625,40,1.8605613708496094,0.0002579999854788184,0.015218586660921574,280000.0,1.0173531770706177,0,13,14,0.0355185829102993,0.49154630303382874,0.6529010534286499,0.2712993919849396,0.4961605966091156,1746521921.522613,0.4961605966091156,-0.07221919298171997,1.0173530578613281,3.1422202587127686,0.007390676066279411,0.49154630303382874,-3.720066785812378,82.921630859375,0.004637149861082435,0.019138015806674957,19.3700008392334,24.25,NaN,3667.891221453,4.292693138122559,0.9919371604919434,1.0173531770706177,241.19158935546875,107.58431243896484,0.4961605966091156,0.28123897314071655,0.49154630303382874,0,133.6072235107422,-0.3792795240879059
1000,3666.9580078125,40,1.5209461450576782,0.00025499999173916876,0.016539089381694794,300000.0,1.0212702751159668,0,14,15,0.0253771785646677,0.5276056528091431,0.6331087350845337,0.16106444597244263,0.5309983491897583,1746522164.6900065,0.5309983491897583,0.012572139501571655,1.0212702751159668,3.589885711669922,0.009040538221597672,0.5276056528091431,0.4476654529571533,82.27482604980469,0.0016498621553182602,0.01905011013150215,21.75,49.400001525878906,NaN,3913.531045926,4.476210117340088,0.9609423279762268,1.0212702751159668,243.08773803710938,107.94782257080078,0.5309983491897583,0.2647516131401062,0.5276056528091431,0,135.13986206054688,-0.36670738458633423
1000,3912.5947265625,40,1.8318082094192505,0.0002519999979995191,0.015450581908226013,320000.0,1.0169463157653809,0,15,16,0.037232641130685806,0.5637583136558533,0.6216239929199219,0.26013854146003723,0.5651342868804932,1746522410.3298786,0.5651342868804932,0.011400580406188965,1.0169463157653809,2.9874095916748047,0.004908067639917135,0.5637583136558533,-0.6024761199951172,81.4473876953125,-0.004132470581680536,0.01603511907160282,20.06999969482422,34.599998474121094,NaN,4148.422872497,4.16991662979126,0.9425128102302551,1.0169463157653809,245.5572967529297,112.08352661132812,0.5651342868804932,0.2624747157096863,0.5637583136558533,0,133.4737091064453,-0.35530680418014526
1000,4147.48486328125,37,1.4676668643951416,0.00024900000425986946,0.015641605481505394,340000.0,1.0131295919418335,0,16,17,0.03753216192126274,0.6000933051109314,0.6121787428855896,-0.008127257227897644,0.6003429889678955,1746522645.221597,0.6003429889678955,0.12043003737926483,1.0131295919418335,3.646120548248291,0.01170243788510561,0.6000933051109314,0.6587109565734863,85.17607116699219,0.006794370245188475,0.021319381892681122,21.190000534057617,79.30000305175781,NaN,4376.089410854,3.893749237060547,0.9269924759864807,1.0131295919418335,234.8077392578125,111.3738021850586,0.6003429889678955,0.30891117453575134,0.6000933051109314,0,123.43388366699219,-0.23487676680088043
1000,4375.16064453125,35,1.6322503089904785,0.0002460000105202198,0.016601314768195152,360000.0,1.0210407972335815,0,17,18,0.02486714906990528,0.6369014978408813,0.5870732069015503,0.16068625450134277,0.6359121799468994,1746522872.888104,0.6359121799468994,-0.06883092224597931,1.0210407972335815,3.411388874053955,0.012367511168122292,0.6369014978408813,-0.23473167419433594,87.8778076171875,0.0006650732830166817,0.021601377055048943,25.059999465942383,60.70000076293945,NaN,4618.844000643,3.854667901992798,0.8851367831230164,1.0210407972335815,227.5887451171875,110.84452056884766,0.6359121799468994,0.049598827958106995,0.6369014978408813,0,116.74415588378906,-0.30370768904685974
1000,4617.9287109375,40,2.2833495140075684,0.00024300000222865492,0.015611408278346062,380000.0,1.018672227859497,0,18,19,-0.0005395258776843548,0.6740332245826721,0.5808312892913818,0.20845675468444824,0.6710138916969299,1746523115.6428242,0.6710138916969299,-0.04850509762763977,1.018672227859497,3.1477389335632324,0.014507406391203403,0.6740332245826721,-0.26364994049072266,82.4103012084961,0.002139895223081112,0.0156678669154644,24.270000457763672,42.45000076293945,NaN,4835.764117568,5.480746269226074,0.8746028542518616,1.018672227859497,242.68809509277344,109.0954818725586,0.6710138916969299,0.10827306658029556,0.6740332245826721,0,133.59255981445312,-0.3522127866744995
1000,4834.8349609375,33,1.4217113256454468,0.00023999999393709004,0.01605427823960781,400000.0,1.015196442604065,0,19,20,0.008289799094200134,0.7110297083854675,0.5760191082954407,0.45950937271118164,0.7054412364959717,1746523332.562825,0.7054412364959717,0.0593450665473938,1.0151963233947754,2.4010958671569824,0.006983423139899969,0.7110297083854675,-0.74664306640625,92.23204040527344,-0.007523983251303434,0.020778346806764603,20.059999465942383,37.20000076293945,NaN,5069.27419273,3.4330406188964844,0.8661724925041199,1.015196442604065,216.84439086914062,106.47067260742188,0.7054412364959717,0.12241294234991074,0.7110297083854675,0,110.3736572265625,-0.2928677201271057
1000,5068.33447265625,38,1.589417815208435,0.00023700000019744039,0.01690109446644783,420000.0,1.0227549076080322,0,20,21,0.02821202389895916,0.7479497194290161,0.5638153553009033,0.17365527153015137,0.7387409806251526,1746523566.0728981,0.7387409806251526,-0.10712605714797974,1.0227547883987427,2.4802682399749756,0.0064796460792422295,0.7479497194290161,0.07917237281799316,85.68199157714844,-0.0005037770606577396,0.02056259848177433,20.469999313354492,27.850000381469727,NaN,5293.292552835,4.5481038093566895,0.8443163633346558,1.0227549076080322,233.4212646484375,104.21672821044922,0.7387409806251526,0.0568542443215847,0.7479497194290161,0,129.20448303222656,-0.39999377727508545
1000,5292.35400390625,35,1.2075073719024658,0.00023400000645779073,0.017251458019018173,440000.0,1.0204036235809326,0,21,22,0.010220854543149471,0.7843080759048462,0.549126923084259,-0.19210433959960938,0.7705354690551758,1746523790.0914376,0.7705354690551758,0.03859981894493103,1.0204036235809326,2.205345392227173,0.007584606762975454,0.7843080759048462,-0.27492284774780273,89.31344604492188,0.0011049606837332249,0.021544091403484344,16.31999969482422,20.0,NaN,5505.96418439,3.5533387660980225,0.8176008462905884,1.0204036235809326,223.93045043945312,106.1875991821289,0.7705354690551758,0.07834053039550781,0.7843080759048462,0,117.74280548095703,-0.3613939583301544
1000,5505.0283203125,31,1.5662273168563843,0.00023099999816622585,0.016004329547286034,460000.0,1.0122032165527344,0,22,23,0.019889244809746742,0.8192557096481323,0.5422152280807495,0.08708660304546356,0.8024950623512268,1746524002.7628694,0.8024950623512268,0.057119935750961304,1.0122032165527344,3.639392137527466,0.003875704947859049,0.8192557096481323,1.434046745300293,94.07791137695312,-0.0037089018151164055,0.02012210339307785,10.020000457763672,44.79999923706055,NaN,5705.498726576,4.144660949707031,0.8051062226295471,1.0122032165527344,212.58975219726562,108.87416076660156,0.8024950623512268,0.2834058701992035,0.8192557096481323,0,103.71552276611328,-0.3042740225791931
