total_steps,EpRet,EpCost,CostRate
500,-7.526151626290812,1.0,0.002004008016032064
1000,-2.497575509310991,21.0,0.022022022022022022
1500,13.16014355311927,0.0,0.01467645096731154
2000,5.665701170764805,0.0,0.011005502751375688
2500,-24.024454558202706,128.0,0.060024009603841535
3000,0.010269240490742959,7.0,0.05235078359453151
3500,8.13887048158358,1.0,0.045155758788225205
4000,19.78753968222736,0.0,0.03950987746936734
4500,-3.2564489650321775,0.0,0.03511891531451434
5000,6.051566943460784,0.0,0.03160632126425285
5500,-1.3565586293698289,0.0,0.0287324968176032
6000,8.059844883791811,0.0,0.026337722953825637
6500,1.408761661288736,0.0,0.024311432528081243
7000,1.6412955250925734,0.0,0.022574653521931703
7500,9.006369043403538,0.0,0.021069475930124017
8000,0.05527610599528998,18.0,0.022002750343792975
8500,-51.517951608853764,332.0,0.05977173785151194
9000,5.586651083489414,0.0,0.05645071674630515
9500,41.4500603424749,407.0,0.09632592904516264
10000,-16.020586647078744,356.0,0.1271127112711271
10500,5.451454711677798,251.0,0.14496618725592914
11000,2.1003426182141993,1.0,0.13846713337576144
11500,22.300791692548955,27.0,0.13479432994173407
12000,1.3139983511719038,0.0,0.12917743145262106
12500,-27.588503648083133,0.0,0.12400992079366349
13000,3.816943584548426,1.0,0.11931687052850219
13500,17.14932665607921,0.0,0.11489739980739314
14000,-20.636351169428963,0.0,0.11079362811629402
14500,-23.792865906711086,93.0,0.11338713014690668
15000,16.269311733325594,0.0,0.10960730715381026
15500,3.4881191975000547,1.0,0.1061358797341764
16000,-27.365436209685868,0.0,0.10281892618288643
16500,38.87667724536732,228.0,0.1135220316382811
17000,-17.805790393475036,65.0,0.11400670627683981
17500,7.5183542358499835,0.0,0.11074918566775244
18000,1.5066954578069272,0.0,0.10767264848047113
18500,-22.220286167852464,0.0,0.10476241959024812
19000,4.285756223267526,0.0,0.10200536870361598
19500,-13.032700987940188,0.0,0.0993897122929381
20000,-0.49363165465183556,0.0,0.09690484524226212
20500,-9.113952393970976,0.0,0.09454119713156739
21000,-6.650587992910005,1.0,0.09233773036811277
21500,2.9450703701440943,1.0,0.09023675519791619
22000,-24.170643527912034,0.0,0.08818582662848311
22500,5.3466327573987655,0.0,0.08622605449131072
23000,0.011316491749312263,1.0,0.08439497369450846
23500,2.6113100078509888,1.0,0.0826418145452998
24000,12.492353398272826,1.0,0.08096170673778075
24500,22.049221589491935,268.0,0.09024858157475815
25000,18.332827497310063,0.0,0.08844353774150966
25500,-13.600575073309301,0.0,0.08670928271696929
26000,0.9904618463551742,0.0,0.0850417323743221
26500,14.599510627362179,1.0,0.08347484810747575
27000,-0.024444246766506694,0.0,0.08192896033186414
27500,0.7727630637164111,0.0,0.08043928870140732
28000,9.551749455436948,0.0,0.07900282152934034
28500,12.83880910690641,58.0,0.07965191761114425
29000,14.8927274989328,344.0,0.09014103934618435
29500,-8.173315462503524,0.0,0.08861317332790943
30000,0.508955678124039,25.0,0.08796959898663288
30500,0.6097628258867189,0.0,0.08652742712875831
31000,4.374977243372996,1.0,0.08516403754959838
31500,2.0545617677635164,1.0,0.08384393155338264
32000,-1.9947469927501515,0.0,0.08253382918216194
32500,6.5775143984210445,0.0,0.08126403889350442
33000,23.82065562257776,12.0,0.0803963756477469
33500,-2.375639286801743,157.0,0.0838831009880892
34000,12.074446213759074,0.0,0.08264948969087327
34500,36.83260111116397,0.0,0.08145163627931244
35000,4.80589332463569,0.0,0.08028800822880654
35500,2.656342263559054,0.0,0.0791571593566016
36000,13.31273020273511,0.0,0.07805772382566183
36500,36.5214369286623,0.0,0.07698841064138744
37000,-4.0637001220020466,0.0,0.07594799859455661
37500,22.05202929531515,0.0,0.0749353316088429
38000,12.18991599137371,0.0,0.07394931445564357
38500,-1.3162982562207617,1.0,0.07301488350346762
39000,17.112649779650383,202.0,0.07725839124080104
39500,31.77232913931948,0.0,0.07628041216233322
40000,10.679364083865948,0.0,0.0753268831720793
40500,16.617245468973124,0.0,0.07439689868885652
41000,-15.214524208189687,0.0,0.0734895973072514
41500,12.209936731225753,54.0,0.07390539531073038
42000,-14.156882888586551,0.0,0.07302554822733874
42500,-14.239369794835511,282.0,0.07880185416127439
43000,44.55702278271929,1.0,0.07790878857647852
43500,33.16745104447182,0.0,0.0770132646727511
44000,1.0045761049404973,122.0,0.07891088433828042
44500,0.22467196753132157,0.0,0.07802422526348907
45000,30.365321916062385,148.0,0.08044623213849196
45500,41.51954130396189,56.0,0.08079298446119695
46000,0.4381426817853935,1.0,0.07993652035913824
46500,2.2435844175197417,1.0,0.07909847523602657
47000,0.9797512903896859,0.0,0.078256984191153
47500,1.6859859422474983,1.0,0.07745426219499357
48000,-1.624675389692129,0.0,0.07664743015479489
48500,3.8608295536541846,1.0,0.07587785315161137
49000,57.22289009356609,288.0,0.08098124451519419
49500,-4.341347745648818,54.0,0.08125416675084345
50000,1.751558951975312,0.0,0.08044160883217664
50500,24.185907273335033,0.0,0.07964514148795025
51000,12.662008378771134,42.0,0.07968783701641209
51500,10.791198020124284,0.0,0.07891415367288686
52000,19.822108844542527,352.0,0.08492471009057867
52500,22.246828328432457,41.0,0.08489685517819387
53000,-0.1540186246711528,0.0,0.08409592633823279
53500,1.8742310572852148,0.0,0.08330996841062449
54000,23.339887025635107,159.0,0.08548306450119447
54500,2.4396134310009074,0.0,0.0846988018128773
55000,-8.187060227915936,0.0,0.083928798705431
55500,-15.786424466059543,1.0,0.08319068812050667
56000,11.77769163868652,0.0,0.08244790085537242
56500,0.9613686276206863,1.0,0.0817359599284943
57000,10.166358295915416,1.0,0.08103650941244583
57500,0.40851749221474165,0.0,0.08033183185794536
58000,0.4401415469474159,1.0,0.07965654580251384
58500,38.70770944951073,0.0,0.0789757089864784
59000,7.7283488841494545,1.0,0.0783233614129053
59500,10.311935452817124,0.0,0.07766517084320745
60000,24.429843894278747,0.0,0.07701795029917165
