Safety/shield_adv_c,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Max,TotalEnvSteps,Train/StopIter,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Train/Epoch,Time/Rollout,_step,Time/Update,Metrics/EpLen,Safety/EpCostShield,Time/Epoch,Train/Entropy,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,_runtime,Train/LR,Train/PolicyRatio/Std,Value/reward,Train/KL,Train/PolicyStd,Time/FPS,Loss/Loss_pi,Loss/Loss_cost_critic,Safety/shield_violation,Time/Total,_timestamp,Metrics/LagrangeMultiplier/Max,Value/cost,Metrics/EpRet,Safety/ShieldLagrangeMultiplier/Min,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_cost_critic/Delta,Metrics/EpCost,Loss/Loss_reward_critic,Train/PolicyRatio
NaN,0.3900538384914398,0.37740957736968994,1.0056753158569336,220000.0,40,0.011299630627036095,0.3900538384914398,10,77.98217010498047,11,86.46845245361328,1000,201.5,164.45066833496094,1.2167394161224365,1.0056753158569336,0,0,0.37740957736968994,1876.80108956,0.00026699999580159783,0.010909915901720524,0.334027498960495,0.009305397979915142,0.8177193999290466,121.61701965332031,-0.32510167360305786,23.439022064208984,16.071630477905273,1717.6702880859375,1746505486.5673165,0.3900538384914398,6.291973114013672,3.4475951194763184,0.37740957736968994,-0.07633092999458313,0.14773684740066528,8.620124816894531,68.52999877929688,0.028631825000047684,1.0056753158569336
NaN,0.4269353151321411,0.4127333164215088,1.0060354471206665,240000.0,40,0.004622291773557663,0.4269353151321411,11,74.1460189819336,12,84.04387664794922,1000,146.75,158.18997192382812,1.195568323135376,1.0060354471206665,0,0,0.4127333164215088,2030.436099206,0.0002640000020619482,0.011360116302967072,0.37893685698509216,0.009740548208355904,0.8010246157646179,126.43026733398438,-0.3921150863170624,14.782983779907227,13.48658275604248,1875.924560546875,1746505644.8176432,0.4269353151321411,7.177478313446045,3.963186740875244,0.4127333164215088,-0.06701341271400452,-0.06524458527565002,-8.656038284301758,63.31999969482422,0.03325411677360535,1.0060354471206665
NaN,0.4640531837940216,0.44781294465065,1.0067334175109863,260000.0,40,-0.010851427912712097,0.4640531837940216,12,71.70327758789062,13,81.8736572265625,1000,136.0,153.5769805908203,1.171634554862976,1.0067334175109863,0,0,0.44781294465065,2189.068919264,0.0002610000083222985,0.011420425027608871,0.39402300119400024,0.01082660537213087,0.7820866703987122,130.22784423828125,-0.38121297955513,13.071293830871582,12.718056678771973,2029.558837890625,1746505798.4527447,0.4640531837940216,7.098666191101074,4.794056415557861,0.44781294465065,0.010902106761932373,0.1176748126745224,-1.7116899490356445,64.83000183105469,0.02240268886089325,1.0067334175109863
NaN,0.5010958313941956,0.48235243558883667,1.0064210891723633,280000.0,40,0.014912571758031845,0.5010958313941956,13,73.6458740234375,14,84.92765045166016,1000,115.25,158.5735626220703,1.1559697389602661,1.0064210891723633,0,0,0.48235243558883667,2346.685810879,0.0002579999854788184,0.011321901343762875,0.5262407064437866,0.01000174693763256,0.7699778079986572,126.12442779541016,-0.48689913749694824,11.280582427978516,14.311310768127441,2188.19091796875,1746505957.085637,0.5010958313941956,7.3206892013549805,5.34531307220459,0.48235243558883667,-0.10568615794181824,0.48979195952415466,-1.7907114028930664,54.869998931884766,0.037315260618925095,1.0064210891723633
NaN,0.537799060344696,0.5167152881622314,1.0078792572021484,300000.0,40,-0.011531094089150429,0.537799060344696,14,74.04288482666016,15,83.32142639160156,1000,131.5500030517578,157.36436462402344,1.1375209093093872,1.0078792572021484,0,0,0.5167152881622314,2504.068984507,0.00025499999173916876,0.011087455786764622,0.4782505929470062,0.008835487067699432,0.7557700276374817,127.09358215332031,-0.4113422632217407,10.123126983642578,13.27590274810791,2345.616455078125,1746506114.7017558,0.537799060344696,6.506725788116455,5.599495887756348,0.5167152881622314,0.07555687427520752,-0.14530378580093384,-1.1574554443359375,47.59000015258789,0.025784166529774666,1.0078792572021484
NaN,0.5740634202957153,0.5512343049049377,1.0057703256607056,320000.0,40,0.022401796653866768,0.5740634202957153,15,72.4160385131836,16,84.89083099365234,1000,151.60000610351562,157.30691528320312,1.1248586177825928,1.0057703256607056,0,0,0.5512343049049377,2658.129310086,0.0002519999979995191,0.01141031552106142,0.5611863136291504,0.011131820268929005,0.7462557554244995,127.1399917602539,-0.34146440029144287,12.971299171447754,12.976551055908203,2503.177001953125,1746506272.0852478,0.5740634202957153,5.910014629364014,6.218089580535889,0.5512343049049377,0.06987786293029785,-0.18474039435386658,2.848172187805176,44.15999984741211,0.048185963183641434,1.0057703256607056
NaN,0.6098235249519348,0.585729718208313,1.0061628818511963,340000.0,40,-0.01476394385099411,0.6098235249519348,16,72.24947357177734,17,81.71551513671875,1000,141.0500030517578,153.9650421142578,1.1123876571655273,1.0061628818511963,0,0,0.585729718208313,2817.663028063,0.00024900000425986946,0.01152295246720314,0.5838675498962402,0.01204287726432085,0.7369821667671204,129.8996124267578,-0.42350760102272034,11.950860977172852,14.588981628417969,2657.21826171875,1746506426.1450365,0.6098235249519348,5.2353057861328125,6.742659091949463,0.585729718208313,-0.08204320073127747,-0.1777409017086029,-1.0204381942749023,41.439998626708984,0.033422019332647324,1.0061628818511963
NaN,0.6450504064559937,0.6198410391807556,1.0097343921661377,360000.0,40,0.016530297696590424,0.6450504064559937,17,73.22834014892578,18,86.2317886352539,1000,118.9000015258789,159.460205078125,1.088864803314209,1.0097343921661377,0,0,0.6198410391807556,2971.265241267,0.0002460000105202198,0.012018945999443531,0.6962737441062927,0.011787094175815582,0.7200199961662292,125.42314910888672,-0.48396116495132446,8.387825012207031,14.334047317504883,2816.77197265625,1746506585.679116,0.6450504064559937,5.078381061553955,7.125006675720215,0.6198410391807556,-0.060453563928604126,-0.2286914587020874,-3.5630359649658203,39.45000076293945,0.04995231702923775,1.0097343921661377
NaN,0.6800105571746826,0.6538729667663574,1.010323405265808,380000.0,40,-0.003033418208360672,0.6800105571746826,18,72.55026245117188,19,80.99422454833984,1000,133.35000610351562,153.54452514648438,1.0699083805084229,1.010323405265808,0,0,0.6538729667663574,3126.185566348,0.00024300000222865492,0.012040247209370136,0.6808480620384216,0.011529632844030857,0.7068274617195129,130.25537109375,-0.5218109488487244,10.719030380249023,16.232439041137695,2970.39013671875,1746506739.2815907,0.6800105571746826,6.331739902496338,6.993464469909668,0.6538729667663574,-0.0378497838973999,0.3660721480846405,2.331205368041992,43.20000076293945,0.046918898820877075,1.0103232860565186
NaN,0.7148874402046204,0.6878999471664429,1.00790274143219,400000.0,40,-0.009395059198141098,0.7148874402046204,19,73.85271453857422,20,80.98908996582031,1000,137.0,154.8418426513672,1.0516382455825806,1.00790274143219,0,0,0.6878999471664429,3283.330387797,0.00023999999393709004,0.012302101589739323,0.5690231323242188,0.011531580239534378,0.6941834092140198,129.16404724121094,-0.34737810492515564,11.47282886505127,12.590335845947266,3125.2880859375,1746506894.2018087,0.7148874402046204,4.694486141204834,7.043622970581055,0.6878999471664429,0.17443284392356873,0.09366822242736816,0.7537984848022461,46.15999984741211,0.03752383962273598,1.00790274143219
NaN,0.7495558261871338,0.7213999032974243,1.009800910949707,420000.0,40,-0.0027796365320682526,0.7495558261871338,20,70.61468505859375,21,86.45417022705078,1000,107.44999694824219,157.06890869140625,1.0402911901474,1.009800910949707,0,0,0.7213999032974243,3444.571855223,0.00023700000019744039,0.01218496449291706,0.6453609466552734,0.013364835642278194,0.686775803565979,127.33264923095703,-0.50254225730896,9.8790864944458,13.48170280456543,3282.438720703125,1746507051.346401,0.7495558261871338,5.279232025146484,6.641863822937012,0.7213999032974243,-0.15516415238380432,-0.0019127540290355682,-1.5937423706054688,43.380001068115234,0.034744203090667725,1.009800910949707
NaN,0.7839444875717163,0.754612922668457,1.0094330310821533,440000.0,40,0.00045757368206977844,0.7839444875717163,21,72.08550262451172,22,89.08258819580078,1000,116.4000015258789,161.1681365966797,1.0210180282592773,1.0094330310821533,0,0,0.754612922668457,3605.148317235,0.00023400000645779073,0.01205634605139494,0.5932008028030396,0.012579229660332203,0.6737901568412781,124.09400939941406,-0.4695282280445099,8.85119342803955,13.734947204589844,3443.681884765625,1746507212.588098,0.7839444875717163,5.426072597503662,6.126211166381836,0.754612922668457,0.03301402926445007,-0.29052358865737915,-1.02789306640625,41.439998626708984,0.0352017767727375,1.0094330310821533
NaN,0.8184042572975159,0.7883604764938354,1.0067301988601685,460000.0,40,0.010106436908245087,0.8184042572975159,22,73.45661163330078,23,87.0554428100586,1000,162.4499969482422,160.51211547851562,1.002786636352539,1.0067301988601685,0,0,0.7883604764938354,3762.167512789,0.00023099999816622585,0.01265643909573555,0.7188669443130493,0.013883763924241066,0.6615680456161499,124.60118865966797,-0.3400644361972809,13.513136863708496,14.772098541259766,3604.26806640625,1746507373.164431,0.8184042572975159,5.472009181976318,6.133630275726318,0.7883604764938354,0.129463791847229,0.13848695158958435,4.661943435668945,47.540000915527344,0.04530821368098259,1.0067301988601685
NaN,0.8527967929840088,0.821509599685669,1.0089540481567383,480000.0,40,-0.006728809326887131,0.8527967929840088,23,72.03996276855469,24,84.91852569580078,1000,102.0,156.95852661132812,0.991294264793396,1.0089540481567383,0,0,0.821509599685669,3913.522307754,0.0002280000044265762,0.012013064697384834,0.6282014846801758,0.011248690076172352,0.6541169285774231,127.42219543457031,-0.5138670802116394,9.572442054748535,13.488815307617188,3761.2900390625,1746507530.1841996,0.8527967929840088,5.713467121124268,6.000044345855713,0.821509599685669,-0.17380264401435852,-0.05933369696140289,-3.940694808959961,44.959999084472656,0.03857940435409546,1.0089540481567383
NaN,0.8869197964668274,0.8536721467971802,1.0113102197647095,500000.0,40,-0.002902977168560028,0.8869197964668274,24,67.62320709228516,25,83.6667709350586,1000,79.9000015258789,151.29005432128906,0.9654385447502136,1.0113102197647095,0,0,0.8536721467971802,4064.87106174,0.00022499999613501132,0.012889724224805832,0.5608716011047363,0.01486002467572689,0.6376824975013733,132.1964111328125,-0.5772576928138733,7.781229496002197,12.516937255859375,3912.640625,1746507681.5388796,0.8869197964668274,4.927221775054932,5.6485466957092285,0.8536721467971802,-0.06339061260223389,0.14926579594612122,-1.791212558746338,40.959999084472656,0.03567642718553543,1.0113102197647095
NaN,0.9207732081413269,0.8851024508476257,1.011266827583313,520000.0,40,-0.0017030686140060425,0.9207732081413269,25,67.00859069824219,26,84.26348876953125,1000,86.4000015258789,151.2721405029297,0.9396809935569763,1.011266827583313,0,0,0.8851024508476257,4220.338311339,0.00022200000239536166,0.013495134189724922,0.661987841129303,0.01366504468023777,0.6215919256210327,132.21205139160156,-0.5442610383033752,7.941590309143066,12.483308792114258,4063.979248046875,1746507832.8873036,0.9207732081413269,5.394962310791016,5.774097442626953,0.8851024508476257,0.03299665451049805,-0.08514587581157684,0.16036081314086914,40.310001373291016,0.03397335857152939,1.011266827583313
NaN,0.9543720483779907,0.9165228605270386,1.0112560987472534,540000.0,40,0.019652508199214935,0.9543720483779907,26,69.78270721435547,27,85.62480163574219,1000,116.80000305175781,155.40757751464844,0.9156942963600159,1.0112560987472534,0,0,0.9165228605270386,4374.491657597,0.00021899999410379678,0.013556868769228458,0.7196184396743774,0.015061348676681519,0.6074076294898987,128.69384765625,-0.44839411973953247,9.356621742248535,13.399462699890137,4219.4609375,1746507988.354692,0.9543720483779907,5.60685396194458,6.296703338623047,0.9165228605270386,0.09586691856384277,-0.18241819739341736,1.4150314331054688,39.939998626708984,0.053625866770744324,1.0112560987472534
NaN,0.9873507022857666,0.9471986293792725,1.010847806930542,560000.0,40,-0.009372614324092865,0.9873507022857666,27,70.09993743896484,28,83.99142456054688,1000,81.75,154.09141540527344,0.8976857662200928,1.010847806930542,0,0,0.9471986293792725,4528.830697644,0.00021600000036414713,0.012840992771089077,0.6092923879623413,0.013142446987330914,0.596647322177887,129.7930908203125,-0.5209317803382874,7.46163272857666,11.789690017700195,4373.61279296875,1746508142.5079594,0.9873507022857666,5.159679412841797,5.865152359008789,0.9471986293792725,-0.07253766059875488,-0.22264203429222107,-1.894989013671875,33.20000076293945,0.04425325244665146,1.010847806930542
NaN,1.0197635889053345,0.9775469303131104,1.0101680755615234,580000.0,40,-0.004533734172582626,1.0197635889053345,28,71.39823150634766,29,82.88135528564453,1000,96.6500015258789,154.27964782714844,0.8814689517021179,1.0101680755615234,0,0,0.9775469303131104,4681.802563018,0.00021300000662449747,0.0131559232249856,0.7168808579444885,0.013780727982521057,0.5870851874351501,129.63473510742188,-0.501986026763916,7.008439064025879,12.652649879455566,4527.9541015625,1746508296.8474102,1.0197635889053345,5.564858436584473,5.862923622131348,0.9775469303131104,0.018945753574371338,0.021822992712259293,-0.45319366455078125,32.88999938964844,0.03971951827406883,1.0101680755615234
NaN,1.0519969463348389,1.0083439350128174,1.0022081136703491,600000.0,40,0.002813447266817093,1.0519969463348389,29,71.54917907714844,30,81.3475570678711,1000,131.8000030517578,152.8967742919922,0.878538966178894,1.0022081136703491,0,0,1.0083439350128174,4836.774392181,0.0002099999983329326,0.01337831187993288,0.541192889213562,0.01400354877114296,0.5850622653961182,130.8072052001953,-0.19169770181179047,11.13752269744873,9.787442207336426,4680.91015625,1746508449.8187206,1.0519969463348389,4.144230842590332,6.242818832397461,1.0083439350128174,0.31028832495212555,-0.14781183004379272,4.129083633422852,38.04999923706055,0.042532965540885925,1.0022081136703491
NaN,1.084311604499817,1.0397461652755737,1.0037802457809448,620000.0,40,-0.004154045134782791,1.084311604499817,30,72.66082000732422,31,82.18152618408203,1000,142.35000610351562,154.84242248535156,0.8788076639175415,1.0037802457809448,0,0,1.0397461652755737,4992.775624688,0.00020700000459328294,0.0131526505574584,0.645523190498352,0.013711619190871716,0.5850309729576111,129.16357421875,-0.26396846771240234,11.664546012878418,12.177010536193848,4835.82861328125,1746508604.790519,1.084311604499817,5.063243389129639,6.331563949584961,1.0397461652755737,-0.07227076590061188,0.3407309651374817,0.5270233154296875,41.97999954223633,0.038378920406103134,1.0037802457809448
NaN,1.1165307760238647,1.0707805156707764,1.0101449489593506,640000.0,40,-0.0007088333368301392,1.1165307760238647,31,74.8199691772461,32,81.11837005615234,1000,98.0999984741211,155.9384002685547,0.870311439037323,1.0101449489593506,0,0,1.0707805156707764,5142.320578395,0.00020399999630171806,0.013590271584689617,0.6279827356338501,0.015249659307301044,0.5803365111351013,128.25576782226562,-0.43268078565597534,7.982536315917969,11.541196823120117,4991.896484375,1746508760.7918346,1.1165307760238647,4.740690231323242,5.859643459320068,1.0707805156707764,-0.168712317943573,-0.003953404724597931,-3.682009696960449,39.099998474121094,0.037670087069272995,1.0101449489593506
NaN,1.1486645936965942,1.1010594367980957,1.0122153759002686,660000.0,40,8.099153637886047e-05,1.1486645936965942,32,69.0134048461914,33,80.47122192382812,1000,78.9000015258789,149.48471069335938,0.8504519462585449,1.0122153759002686,0,0,1.1010594367980957,5291.956650069,0.0002010000025620684,0.013694924302399158,0.6540207862854004,0.015549758449196815,0.5689308643341064,133.79295349121094,-0.6270850300788879,7.543108940124512,13.10761547088623,5141.4443359375,1746508910.3375053,1.1486645936965942,5.428184986114502,5.768851280212402,1.1010594367980957,-0.1944042444229126,-0.09859226644039154,-0.43942737579345703,39.0,0.037751078605651855,1.0122153759002686
NaN,1.1806989908218384,1.1307584047317505,1.0102412700653076,680000.0,40,0.0024520307779312134,1.1806989908218384,33,68.93937683105469,34,80.6028823852539,1000,82.80000305175781,149.5423126220703,0.8294605612754822,1.0102412700653076,0,0,1.1307584047317505,5446.806594355,0.00019799999427050352,0.013009180314838886,0.5831197500228882,0.013860339298844337,0.5572031736373901,133.74142456054688,-0.5745288133621216,6.827136039733887,12.541656494140625,5291.04443359375,1746509059.9728825,1.1806989908218384,5.1899943351745605,5.649781703948975,1.1307584047317505,0.05255621671676636,0.12698277831077576,-0.715972900390625,38.529998779296875,0.04020310938358307,1.0102412700653076
NaN,1.2127693891525269,1.1613565683364868,1.0034006834030151,700000.0,40,-0.0019014105200767517,1.2127693891525269,34,73.84882354736328,35,80.9224624633789,1000,147.9499969482422,154.7713623046875,0.8216893076896667,1.0034006834030151,0,0,1.1613565683364868,5593.858504509,0.00019500000053085387,0.013380609452724457,0.6000013947486877,0.015727117657661438,0.5529114603996277,129.22286987304688,-0.23228956758975983,9.934030532836914,12.381134033203125,5445.91064453125,1746509214.8227315,1.2127693891525269,5.487178325653076,5.854057788848877,1.1613565683364868,0.34223924577236176,-0.10056398808956146,3.1068944931030273,40.45000076293945,0.03830169886350632,1.0034006834030151
NaN,1.2442455291748047,1.1905927658081055,1.01235032081604,720000.0,40,-0.0004472807049751282,1.2442455291748047,35,66.00810241699219,36,80.97521209716797,1000,51.849998474121094,146.98336791992188,0.8056842684745789,1.01235032081604,0,0,1.1905927658081055,5745.654341836,0.00019200000679120421,0.013350915163755417,0.5499529242515564,0.014332786202430725,0.544463038444519,136.06980895996094,-0.5974060297012329,6.229093074798584,10.3561372756958,5592.9716796875,1746509361.8746731,1.2442455291748047,4.663723468780518,5.528191089630127,1.1905927658081055,-0.3651164621114731,0.1886942982673645,-3.70493745803833,30.6299991607666,0.03785441815853119,1.0123502016067505
NaN,1.2751743793487549,1.2189821004867554,1.0133864879608154,740000.0,40,0.004390101879835129,1.2751743793487549,36,67.8163833618164,37,83.91692352294922,1000,67.0,151.73338317871094,0.7805458903312683,1.0133864879608154,0,0,1.2189821004867554,5895.169232297,0.00018899999849963933,0.014074036851525307,0.7347938418388367,0.01861526630818844,0.5317885875701904,131.81015014648438,-0.5715997815132141,6.080935955047607,11.169455528259277,5744.77490234375,1746509513.6709657,1.2751743793487549,3.745795249938965,5.765775203704834,1.2189821004867554,0.0258062481880188,-0.10876411199569702,-0.14815711975097656,30.31999969482422,0.04224452003836632,1.0133864879608154
NaN,1.3054770231246948,1.2464816570281982,1.011211633682251,760000.0,40,-0.003576088696718216,1.3054770231246948,37,67.93360137939453,38,81.52432250976562,1000,61.70000076293945,149.45797729492188,0.7589120864868164,1.011211633682251,0,0,1.2464816570281982,6047.317113793,0.00018600000475998968,0.013834946788847446,0.6203544735908508,0.014943419955670834,0.5205830931663513,133.81687927246094,-0.5132943987846375,5.142862319946289,9.658544540405273,5894.29443359375,1746509663.1855986,1.3054770231246948,3.393347978591919,5.852801322937012,1.2464816570281982,0.05830538272857666,0.041108712553977966,-0.9380736351013184,28.260000228881836,0.0386684313416481,1.011211633682251
NaN,1.3350789546966553,1.27299165725708,1.0124741792678833,780000.0,40,0.004367612302303314,1.3350789546966553,38,66.9359130859375,39,85.1182632446289,1000,54.20000076293945,152.0542449951172,0.7371832132339478,1.0124741792678833,0,0,1.27299165725708,6207.102830516,0.0001829999964684248,0.01384039781987667,0.6373540759086609,0.014016985893249512,0.5096184611320496,131.53201293945312,-0.4834088683128357,4.821080684661865,8.674190521240234,6046.404296875,1746509815.3332064,1.3350789546966553,3.2031493186950684,5.708880424499512,1.27299165725708,0.029885530471801758,0.08435650169849396,-0.32178163528442383,26.209999084472656,0.043036043643951416,1.0124740600585938
NaN,1.363621473312378,1.2995988130569458,1.0107353925704956,800000.0,40,0.0015114210546016693,1.363621473312378,39,70.4039077758789,40,89.2895278930664,1000,93.0,159.69349670410156,0.7286788821220398,1.0107353925704956,0,0,1.2995988130569458,6360.254233513,0.00018000000272877514,0.01394837349653244,0.6917534470558167,0.013375390321016312,0.5056963562965393,125.23992156982422,-0.33043426275253296,7.757318496704102,9.453747749328613,6206.1943359375,1746509975.1189742,1.363621473312378,3.4236085414886475,5.389257907867432,1.2995988130569458,0.15297460556030273,0.0769636258482933,2.9362378120422363,20.270000457763672,0.044547464698553085,1.0107353925704956
NaN,1.3912906646728516,1.3251231908798218,1.0093297958374023,820000.0,40,-0.0023360662162303925,1.3912906646728516,40,67.82516479492188,41,85.26246643066406,1000,47.099998474121094,153.08770751953125,0.7229281663894653,1.0093297958374023,0,0,1.3251231908798218,6509.554670264,0.00017699999443721026,0.013204425573348999,0.7415656447410583,0.0139170465990901,0.5033736824989319,130.64405822753906,-0.45938214659690857,4.547330379486084,7.813939094543457,6359.37255859375,1746510128.2703633,1.3912906646728516,2.781352996826172,5.475218296051025,1.3251231908798218,-0.1289478838443756,0.09032660722732544,-3.2099881172180176,21.299999237060547,0.04221139848232269,1.0093297958374023
