Safety/ShieldLagrangeMultiplier/Max,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Loss/Loss_pi,Train/Entropy,Loss/Loss_pi/Delta,Train/KL,Train/LR,Time/FPS,Train/Epoch,Safety/shield_adv_c,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,TotalEnvSteps,Misc/xHx,Loss/Loss_cost_critic,Train/PolicyRatio/Std,Train/PolicyRatio,Value/reward,Value/Adv,Time/Total,Metrics/EpLen,Time/Update,Safety/ShieldLagrangeMultiplier/Min,Safety/EpCostShield,Safety/shield_violation,Time/Rollout,Train/StopIter,Train/PolicyRatio/Max,Loss/Loss_cost_critic/Delta,Time/Epoch,Misc/gradient_norm,Misc/AcceptanceStep,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier,_timestamp,Misc/FinalStepNorm,Metrics/EpCost,Misc/Alpha,Misc/H_inv_g,Safety/ShieldLagrangeMultiplier,Train/PolicyStd,_runtime,_step,Value/cost,Loss/Loss_reward_critic/Delta
0.3593130111694336,0.8242138028144836,0.36700332164764404,-0.3896288573741913,1.7219845056533813,0.004849255084991455,0.00030753889586776495,0,245.01528930664062,10,0.5299210548400879,0.006753436755388975,0.36700332164764404,0,220000.0,0.0041533466428518295,10.517541885375977,0.0013890477130189538,1.0019644498825073,0.042997200042009354,0.0,901.897216796875,1000,14.14114761352539,0.3593130111694336,77.9000015258789,6.569919586181641,67.48639678955078,10,1.0019644498825073,-1.4797725677490234,81.6275634765625,0.03636511042714119,1,1.0019644498825073,0,0.36700332164764404,1746519846.885704,0.3305480480194092,30.760000228881836,2.1943979263305664,0.15063269436359406,0.3593130111694336,1.3559651374816895,983.560878353,11,2.9104602336883545,-0.004212105181068182
0.3929736912250519,1.2420578002929688,0.40074247121810913,-0.44193217158317566,1.725840449333191,-0.052303314208984375,0.00032194232335314155,0,247.58489990234375,11,-0.9488416910171509,0.013883030973374844,0.40074247121810913,0,240000.0,0.005750860553234816,13.198509216308594,0.002965901978313923,1.0041943788528442,0.04596645385026932,-8.392333938900265e-09,982.7521362304688,1000,14.498878479003906,0.3929736912250519,61.95000076293945,6.9118475914001465,66.28147888183594,10,1.0041944980621338,2.680967330932617,80.7803726196289,0.10239524394273758,1,1.0041944980621338,0,0.40074247121810913,1746519927.748333,0.2960960268974304,29.75,1.864868402481079,0.15877583622932434,0.3929736912250519,1.3612443208694458,1064.866075699,12,3.723123073577881,0.0071295942179858685
0.4270175099372864,1.691564679145813,0.43520450592041016,-0.43018290400505066,1.7321224212646484,0.011749267578125,0.000253137550316751,0,246.25596618652344,12,0.6787408590316772,0.014842192642390728,0.43520450592041016,0,260000.0,0.00425873976200819,13.07748794555664,0.0009991051629185677,1.0014129877090454,0.08220967650413513,3.051757735406113e-09,1064.052001953125,1000,14.29787826538086,0.4270175099372864,65.44999694824219,7.542125225067139,66.91841125488281,10,1.001413106918335,-0.12102127075195312,81.21630859375,0.04239337891340256,1,1.001413106918335,0,0.43520450592041016,1746520009.0535603,0.33974489569664,36.61000061035156,2.1670749187469482,0.1567758023738861,0.4270175099372864,1.3691803216934204,1148.299297991,13,3.7910797595977783,0.0009591616690158844
0.46044713258743286,2.3886632919311523,0.4700891375541687,-0.48636093735694885,1.7363801002502441,-0.05617803335189819,0.00033257060567848384,0,239.93101501464844,13,-0.14036524295806885,0.02250783145427704,0.4700891375541687,0,280000.0,0.0067941853776574135,11.972860336303711,0.0037151603028178215,1.0052541494369507,0.12925595045089722,3.204345588869728e-08,1147.4964599609375,1000,15.113296508789062,0.46044713258743286,41.900001525878906,7.075549125671387,68.24398040771484,10,1.0052541494369507,-1.1046276092529297,83.3572998046875,0.08529084175825119,1,1.0052541494369507,0,0.4700891375541687,1746520092.4867287,0.30312681198120117,33.59000015258789,1.7157182693481445,0.17667634785175323,0.46044713258743286,1.3745890855789185,1232.560176674,14,3.923569917678833,0.007665638811886311
0.4946907162666321,2.6641435623168945,0.5054804682731628,-0.36425328254699707,1.7432423830032349,0.12210765480995178,0.00033595217973925173,0,237.5854949951172,14,-0.9115480780601501,0.019486606121063232,0.5054804682731628,0,300000.0,0.009209773503243923,11.686237335205078,0.0034287867601960897,1.0048490762710571,0.17579242587089539,2.2888182460434336e-09,1231.751953125,1000,15.628349304199219,0.4946907162666321,79.4000015258789,6.806136608123779,68.55184936523438,10,1.0048491954803467,-0.2866230010986328,84.18022155761719,0.1307007372379303,1,1.0048491954803467,0,0.5054804682731628,1746520176.7474022,0.28963497281074524,36.689998626708984,1.473636269569397,0.19654440879821777,0.4946907162666321,1.3838157653808594,1313.471565779,15,3.5926289558410645,-0.003021225333213806
0.5277936458587646,2.871626853942871,0.540991485118866,-0.46280741691589355,1.7515817880630493,-0.09855413436889648,0.00029246826306916773,0,247.41810607910156,15,-0.7559188604354858,0.0174701064825058,0.540991485118866,0,320000.0,0.0069608185440301895,8.74500846862793,0.003233225317671895,1.0045725107192993,0.2017272412776947,-7.629394005448376e-09,1312.66845703125,1000,14.16821002960205,0.5277936458587646,32.45000076293945,5.602038383483887,66.66659545898438,10,1.0045726299285889,-2.9412288665771484,80.83483123779297,0.060058873146772385,1,1.0045726299285889,0,0.540991485118866,1746520257.6591017,0.3083030581474304,31.6299991607666,1.6950578689575195,0.18188348412513733,0.5277936458587646,1.3959332704544067,1395.245222683,16,3.148503303527832,-0.002016499638557434
0.560784101486206,3.049769639968872,0.5764359831809998,-0.395702987909317,1.7571215629577637,0.06710442900657654,0.0003387595061212778,0,244.8135986328125,16,0.2515992522239685,0.022030919790267944,0.5764359831809998,0,340000.0,0.006247794255614281,8.220674514770508,0.0014855359913781285,1.002100944519043,0.23231948912143707,0.0,1394.441162109375,1000,14.238346099853516,0.560784101486206,50.45000076293945,5.499390602111816,67.4564437866211,10,1.002100944519043,-0.5243339538574219,81.69480895996094,0.10936056077480316,1,1.002100944519043,0,0.5764359831809998,1746520339.4327247,0.29270654916763306,29.239999771118164,1.7891688346862793,0.1635991781949997,0.560784101486206,1.4052766561508179,1472.754411724,17,2.949697256088257,0.004560813307762146
0.5917947292327881,2.9002764225006104,0.6112701892852783,-0.4768036901950836,1.757615566253662,-0.0811007022857666,0.00025314546655863523,0,258.28497314453125,17,-0.8599157333374023,0.018529485911130905,0.6112701892852783,0,360000.0,0.00362131604924798,4.776281356811523,0.0024878440890461206,1.0035184621810913,0.2307848185300827,3.051757735406113e-09,1471.9521484375,1000,14.544742584228516,0.5917947292327881,15.350000381469727,4.4701008796691895,62.889095306396484,10,1.0035184621810913,-3.4443931579589844,77.43385314941406,0.06722920387983322,1,1.0035184621810913,0,0.6112701892852783,1746520416.9419065,0.3346189558506012,22.450000762939453,2.350072145462036,0.14238667488098145,0.5917947292327881,1.4076095819473267,1555.011414967,18,2.4635913372039795,-0.003501433879137039
0.6242721080780029,2.9110519886016846,0.645999550819397,-0.2848246395587921,1.7716203927993774,0.1919790506362915,0.0003271314490120858,0,243.37770080566406,18,0.3351895809173584,0.018219618126749992,0.645999550819397,0,380000.0,0.007676033768802881,9.900344848632812,0.0005676899454556406,1.0008028745651245,0.2940562665462494,3.051757735406113e-09,1554.205322265625,1000,14.391764640808105,0.6242721080780029,86.9000015258789,5.515814781188965,67.78501892089844,10,1.0008028745651245,5.124063491821289,82.17679595947266,0.09786971658468246,1,1.0008028745651245,0,0.645999550819397,1746520499.1989038,0.2940378487110138,27.3700008392334,1.6141588687896729,0.18216164410114288,0.6242721080780029,1.4263391494750977,1636.458117469,19,2.85853910446167,-0.0003098677843809128
0.6563143134117126,2.944239616394043,0.6803457140922546,-0.4004848897457123,1.7884010076522827,-0.11566025018692017,0.00029183056904003024,0,245.82078552246094,19,0.6066667437553406,0.015582207590341568,0.6803457140922546,0,400000.0,0.006366583053022623,7.437548637390137,0.0019805647898465395,1.0028009414672852,0.2858259379863739,-1.1444091230217168e-09,1635.64501953125,1000,14.710396766662598,0.6563143134117126,42.400001525878906,4.794132709503174,66.64967346191406,10,1.0028009414672852,-2.462796211242676,81.3600845336914,0.05611422657966614,1,1.0028009414672852,0,0.6803457140922546,1746520580.6455898,0.31980758905410767,23.889999389648438,1.772398829460144,0.18043771386146545,0.6563143134117126,1.449766993522644,1714.73464215,20,2.5560686588287354,-0.0026374105364084244
0.6866239905357361,3.3994557857513428,0.7142390012741089,-0.47781994938850403,1.7846671342849731,-0.07733505964279175,0.0003776316298171878,0,255.78536987304688,20,-0.7159075736999512,0.023195959627628326,0.7142390012741089,0,420000.0,0.006132108625024557,5.213311195373535,0.0023143677972257137,1.0032730102539062,0.31657958030700684,-3.051757735406113e-09,1713.9234619140625,1000,14.603160858154297,0.6866239905357361,17.700000762939453,4.326313495635986,63.587379455566406,10,1.0032730102539062,-2.2242374420166016,78.19055938720703,0.07810740917921066,1,1.0032730102539062,0,0.7142390012741089,1746520658.922107,0.2784745991230011,22.540000915527344,1.8059666156768799,0.15419697761535645,0.6866239905357361,1.4445387125015259,1795.866239581,21,2.3166332244873047,0.007613752037286758
0.7176751494407654,3.8102118968963623,0.7479149103164673,-0.27713850140571594,1.8025031089782715,0.20068144798278809,0.0002715656883083284,0,246.7503204345703,21,0.3668941259384155,0.025302940979599953,0.7479149103164673,0,440000.0,0.007655732799321413,8.01079273223877,0.0016186637803912163,1.0022891759872437,0.34298038482666016,-4.959106458812812e-09,1795.0618896484375,1000,14.606097221374512,0.7176751494407654,62.099998474121094,3.986514091491699,66.44747924804688,10,1.0022891759872437,2.7974815368652344,81.05359649658203,0.07884259521961212,1,1.0022891759872437,0,0.7479149103164673,1746520740.0536466,0.307358980178833,24.43000030517578,1.6162976026535034,0.19016236066818237,0.7176751494407654,1.471144676208496,1874.615849278,22,1.9595527648925781,0.0021069813519716263
0.747112512588501,3.9232544898986816,0.7814937233924866,-0.40534916520118713,1.817960262298584,-0.1282106637954712,0.0002655772550497204,0,254.19992065429688,22,-0.288713276386261,0.024421649053692818,0.7814937233924866,0,460000.0,0.005076199304312468,4.62070369720459,0.002515829633921385,1.003557801246643,0.22910776734352112,-6.103515470812226e-09,1873.817138671875,1000,14.825529098510742,0.747112512588501,17.899999618530273,3.3460214138031006,63.85267639160156,10,1.0035579204559326,-3.3900890350341797,78.67823028564453,0.04869934171438217,1,1.0035579204559326,0,0.7814937233924866,1746520818.8032465,0.33678627014160156,25.40999984741211,1.9849302768707275,0.16967159509658813,0.747112512588501,1.4945497512817383,1951.112826714,23,1.6842949390411377,-0.000881291925907135
0.7749768495559692,3.7413649559020996,0.8142064809799194,-0.44253242015838623,1.825998306274414,-0.0371832549571991,0.000282006774796173,0,261.7073974609375,23,-0.33227789402008057,0.02277875691652298,0.8142064809799194,0,480000.0,0.005056695081293583,4.18056583404541,0.0029802320059388876,1.0042146444320679,0.3345664441585541,1.5258788677030566e-09,1950.310302734375,1000,14.869722366333008,0.7749768495559692,15.899999618530273,3.2533838748931885,61.551483154296875,10,1.0042146444320679,-0.4401378631591797,76.42122650146484,0.05846606194972992,1,1.0042146444320679,0,0.8142064809799194,1746520895.2998745,0.31253743171691895,17.399999618530273,1.9887546300888062,0.15715232491493225,0.7749768495559692,1.5073686838150024,2030.171439459,24,1.8750874996185303,-0.001642892137169838
0.8010914921760559,4.103006362915039,0.8456712961196899,-0.47635436058044434,1.8391962051391602,-0.033821940422058105,0.00027989246882498264,0,253.17193603515625,24,-0.29341232776641846,0.03076445870101452,0.8456712961196899,0,500000.0,0.004711440298706293,3.5286989212036133,0.003780347527936101,1.0053462982177734,0.4429972171783447,-1.5258788677030566e-09,2029.384033203125,1000,14.577095985412598,0.8010914921760559,10.75,3.7700116634368896,64.42058563232422,10,1.0053462982177734,-0.6518669128417969,78.99769592285156,0.06387727707624435,1,1.0053462982177734,0,0.8456712961196899,1746520974.3588579,0.31623542308807373,13.069999694824219,2.0603342056274414,0.153487429022789,0.8010914921760559,1.5277496576309204,2110.082448936,25,2.2242047786712646,0.007985701784491539
0.8257555961608887,3.8828444480895996,0.8758803606033325,-0.4155181348323822,1.8609174489974976,0.060836225748062134,0.0003016577975358814,0,250.50778198242188,25,-0.28590553998947144,0.02244553342461586,0.8758803606033325,0,520000.0,0.00412838626652956,2.642720937728882,0.0019244812428951263,1.0027216672897339,0.27913329005241394,-1.5258788677030566e-09,2109.281982421875,1000,14.721673011779785,0.8257555961608887,12.699999809265137,2.741522789001465,65.11614990234375,10,1.0027216672897339,-0.8859779834747314,79.83784484863281,0.06317272037267685,1,1.0027216672897339,0,0.8758803606033325,1746521054.269874,0.29733023047447205,11.869999885559082,2.201021671295166,0.13508737087249756,0.8257555961608887,1.562085509300232,2189.551385352,26,1.679067611694336,-0.008318925276398659
0.851646900177002,3.729963779449463,0.9047106504440308,-0.23832766711711884,1.8797904253005981,0.17719046771526337,0.0002818296488840133,0,251.9222412109375,26,0.00896957516670227,0.027686363086104393,0.9047106504440308,0,540000.0,0.006446682382375002,5.67151403427124,0.0023293159902095795,1.0032941102981567,0.3320716917514801,7.629394338515283e-10,2188.745361328125,1000,14.965547561645508,0.851646900177002,55.29999923706055,2.905151605606079,64.42401123046875,10,1.0032942295074463,3.0287930965423584,79.38957214355469,0.07894165813922882,1,1.0032942295074463,0,0.9047106504440308,1746521133.7388551,0.30613499879837036,9.800000190734863,1.7613534927368164,0.17380668222904205,0.851646900177002,1.5929819345474243,2270.466379952,27,1.4976061582565308,0.005240829661488533
0.8776198625564575,3.8602919578552246,0.932498574256897,-0.32581958174705505,1.8838924169540405,-0.08749191462993622,0.0002987846964970231,0,247.4026641845703,27,-0.189518004655838,0.025413183495402336,0.932498574256897,0,560000.0,0.0069349524565041065,6.028457164764404,0.0015676941256970167,1.0022169351577759,0.3078484833240509,7.629394338515283e-10,2269.6640625,1000,14.530817985534668,0.8776198625564575,36.79999923706055,3.2172436714172363,66.30903625488281,10,1.0022170543670654,0.35694313049316406,80.83987426757812,0.08728962391614914,1,1.0022170543670654,0,0.932498574256897,1746521214.6538575,0.30245596170425415,11.350000381469727,1.6982160806655884,0.17810216546058655,0.8776198625564575,1.5992194414138794,2351.996011167,28,1.6678084135055542,-0.002273179590702057
0.9042263627052307,4.120077610015869,0.9596331119537354,-0.2955063283443451,1.8743470907211304,0.03031325340270996,0.00030827810405753553,0,245.5621795654297,28,0.45969438552856445,0.02871684916317463,0.9596331119537354,0,580000.0,0.011289600282907486,5.515499114990234,0.0012773304479196668,1.001806378364563,0.3737792372703552,-7.629394005448376e-09,2351.185791015625,1000,14.517072677612305,0.9042263627052307,46.5,3.4421117305755615,66.92868041992188,10,1.0018064975738525,-0.5129580497741699,81.44577026367188,0.10562083125114441,1,1.0018064975738525,0,0.9596331119537354,1746521296.183606,0.30566081404685974,13.569999694824219,1.3309922218322754,0.22964884340763092,0.9042263627052307,1.5840665102005005,2436.0319508,29,1.6608898639678955,0.003303665667772293
0.9323620796203613,4.376657485961914,0.9870305061340332,-0.2524275481700897,1.8678861856460571,0.04307878017425537,0.00025048526003956795,0,238.3046112060547,29,-0.4277401864528656,0.032046034932136536,0.9870305061340332,0,600000.0,0.012623542919754982,10.036185264587402,0.0011925871949642897,1.0016865730285645,0.48204994201660156,7.629394005448376e-09,2435.195068359375,1000,14.626127243041992,0.9323620796203613,65.3499984741211,4.282415390014648,69.30004119873047,10,1.0016865730285645,4.520686149597168,83.92620086669922,0.11124680936336517,1,1.0016865730285645,0,0.9870305061340332,1746521380.2193413,0.3282061219215393,20.600000381469727,1.2587056159973145,0.26074889302253723,0.9323620796203613,1.5730823278427124,2517.293357722,30,1.832771897315979,0.0033291857689619064
0.9609674215316772,4.862598419189453,1.0148364305496216,-0.33361873030662537,1.873259425163269,-0.08119118213653564,0.00041555421194061637,0,246.36981201171875,30,0.336863249540329,0.028830094262957573,1.0148364305496216,0,620000.0,0.021345432847738266,6.787714004516602,0.0008656681748107076,0.9987757802009583,0.5171570181846619,0.0,2516.484130859375,1000,14.76196575164795,0.9609674215316772,48.0,4.198361396789551,66.41679382324219,10,0.998775839805603,-3.248471260070801,81.17877960205078,0.1833052784204483,1,0.998775839805603,0,1.0148364305496216,1746521461.4808812,0.24398142099380493,22.040000915527344,0.96797114610672,0.25205445289611816,0.9609674215316772,1.582318663597107,2597.754833929,31,1.7131619453430176,-0.0032159406691789627
0.9904524087905884,5.047161102294922,1.0431194305419922,-0.29991188645362854,1.8677140474319458,0.033706843852996826,0.0003156210877932608,0,248.76824951171875,31,-0.5960441827774048,0.03503994271159172,1.0431194305419922,0,640000.0,0.01544355507940054,9.24103832244873,0.00023394312302116305,1.000330924987793,0.46196162700653076,7.629394338515283e-10,2596.96337890625,1000,14.535778045654297,0.9904524087905884,56.849998474121094,4.512335777282715,65.86030578613281,10,1.000330924987793,2.453324317932129,80.39611053466797,0.1186208724975586,1,1.000330924987793,0,1.0431194305419922,1746521541.9422016,0.308262437582016,22.969999313354492,1.1379971504211426,0.2708815336227417,0.9904524087905884,1.572644829750061,2678.494629712,32,2.161982536315918,0.006209848448634148
1.0193148851394653,5.100743770599365,1.0718283653259277,-0.38370823860168457,1.870187759399414,-0.08379635214805603,0.00027001480339094996,0,248.03720092773438,32,-0.11306340992450714,0.028300834819674492,1.0718283653259277,0,660000.0,0.008625378832221031,6.253355026245117,0.0018227106193080544,1.002577781677246,0.468707412481308,6.103515470812226e-09,2677.65966796875,1000,14.889230728149414,1.0193148851394653,31.049999237060547,3.7629687786102295,65.74382019042969,10,1.002577781677246,-2.9876832962036133,80.63306427001953,0.08301739394664764,1,1.002577781677246,0,1.0718283653259277,1746521622.6821024,0.31854745745658875,22.90999984741211,1.5227395296096802,0.2091936469078064,1.0193148851394653,1.5754293203353882,2760.043966916,33,1.9489831924438477,-0.006739107891917229
1.0486185550689697,5.4283766746521,1.1009820699691772,-0.3263542354106903,1.879994511604309,0.05735400319099426,0.00031461784965358675,0,245.51873779296875,33,0.6430240869522095,0.03304240480065346,1.1009820699691772,0,680000.0,0.012468486092984676,6.8969621658325195,0.0019519609631970525,1.0027605295181274,0.5850647687911987,-4.1961669694501325e-09,2759.227783203125,1000,14.917621612548828,1.0486185550689697,48.54999923706055,4.307326316833496,66.54254150390625,10,1.002760648727417,0.6436071395874023,81.4601821899414,0.127463698387146,1,1.002760648727417,0,1.1009820699691772,1746521704.2314508,0.3052816092967987,23.43000030517578,1.2665081024169922,0.24104198813438416,1.0486185550689697,1.589846134185791,2840.021552221,34,2.4491875171661377,0.004741569980978966
1.077143907546997,5.404449462890625,1.1299968957901,-0.38612473011016846,1.8751095533370972,-0.05977049469947815,0.0003223423263989389,0,250.3072967529297,34,0.5163947343826294,0.03764112666249275,1.1299968957901,0,700000.0,0.0117101538926363,5.712487697601318,0.0026249620132148266,1.0037122964859009,0.4769262671470642,2.2888182460434336e-09,2839.21875,1000,14.773605346679688,1.077143907546997,28.0,3.636007070541382,65.12815856933594,10,1.0037124156951904,-1.1844744682312012,79.90178680419922,0.19697785377502441,1,1.0037124156951904,0,1.1299968957901,1746521784.2084198,0.2807207703590393,18.700000762939453,1.3068733215332031,0.21480333805084229,1.077143907546997,1.580775260925293,2920.600442607,35,2.1400697231292725,0.004598721861839294
