Safety/ShieldLagrangeMultiplier,Train/PolicyRatio/Min,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,_timestamp,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Max,Time/Update,Metrics/EpCost,Safety/shield_violation,Train/Entropy,Loss/Loss_pi,Metrics/LagrangeMultiplier,Value/Adv,Safety/ShieldLagrangeMultiplier/Min,_step,Safety/ShieldLagrangeMultiplier/Max,Misc/Alpha,Misc/xHx,Loss/Loss_reward_critic,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Safety/ShieldLagrangeMultiplier/Std,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,Time/Epoch,Train/PolicyStd,Misc/AcceptanceStep,Loss/Loss_reward_critic/Delta,Train/Epoch,Time/FPS,Time/Rollout,Metrics/EpLen,Loss/Loss_cost_critic,Misc/gradient_norm,_runtime,Value/cost,Value/reward,Time/Total,Misc/H_inv_g,TotalEnvSteps,Safety/EpCostShield,Train/PolicyRatio/Std,Misc/FinalStepNorm,Train/KL,Train/LR,Safety/shield_adv_c,Train/StopIter
0.04500000178813934,0.9995489120483398,-0.01239873468875885,0.035999998450279236,1746542921.8528526,0,0.9995489120483398,22.871639251708984,16.5,0.025004619732499123,1.4219833612442017,-0.01239873468875885,0.035999998450279236,7.057189943537878e-09,0.04500000178813934,1,0.04500000178813934,2.464883804321289,0.0032918176148086786,0.01016079168766737,0.11712596565485,0.035999998450279236,0,0.9995489120483398,11.393407821655273,136.78150939941406,1.0031447410583496,1,0.01016079168766737,0,146.21859741210938,113.90984344482422,1000,11.393407821655273,0.07345550507307053,254.513708554,-0.16952155530452728,-0.18706028163433075,136.78256225585938,0.11556681990623474,20000.0,41.0,0.0003189392446074635,0.284858763217926,0.00030976984999142587,0,0.5503761172294617,10
0.07846377789974213,0.9985113143920898,0.0075041004456579685,0.0691671371459961,1746543038.4901502,0,0.9985113143920898,22.872053146362305,38.57500076293945,0.7885245084762573,1.4311727285385132,-0.004894634243100882,0.0691671371459961,-2.2888182460434336e-09,0.07846377789974213,2,0.07846377789974213,2.5656681060791016,0.0030382785480469465,0.00463235005736351,-0.6996889710426331,0.0691671371459961,0,0.9985113143920898,10.155853271484375,116.53025817871094,1.0123704671859741,1,-0.00552844163030386,1,171.62924194335938,93.6581802368164,1000,21.54926109313965,0.07548811286687851,371.805395783,0.1075393557548523,-0.16206057369709015,253.52801513671875,0.1064397469162941,40000.0,89.05000305175781,0.0010526597034186125,0.27308905124664307,0.00037658907240256667,0,0.1999679058790207,10
0.11259479820728302,0.999956488609314,-0.017732920590788126,0.10313933342695236,1746543155.7814834,0,0.999956488609314,22.963415145874023,40.58333206176758,4.770014762878418,1.426133155822754,-0.022627554833889008,0.10313933342695236,8.01086397217432e-09,0.11259479820728302,3,0.11259479820728302,2.3349263668060303,0.0036684481892734766,0.007452890742570162,-0.39255937933921814,0.10313933342695236,0,0.9999564290046692,3.707151412963867,116.77924346923828,1.0072473287582397,1,0.0028205406852066517,2,171.26332092285156,93.81578063964844,1000,25.256412506103516,0.05113865062594414,493.778805572,3.167891025543213,-0.11946601420640945,370.4142761230469,0.15735790133476257,60000.0,95.4000015258789,3.076725624850951e-05,0.36741912364959717,0.00025996885960921645,0,-0.30290040373802185,10
0.14534752070903778,1.0003457069396973,0.16750768572092056,0.13702961802482605,1746543277.7553189,0,1.0003457069396973,22.89601707458496,61.837501525878906,5.98394250869751,1.430604338645935,0.14488013088703156,0.13702961802482605,-1.2207030941624453e-08,0.14534752070903778,4,0.14534752070903778,1.9114619493484497,0.0054739126935601234,0.0055370996706187725,-0.15347561240196228,0.13702961802482605,0,1.0003457069396973,15.550559997558594,121.89098358154297,1.011863350868225,1,-0.0019157910719513893,3,164.0810546875,98.99494171142578,1000,40.80697250366211,0.06745148450136185,612.215452553,3.655238389968872,-0.10334374755620956,492.8207092285156,0.18372265994548798,80000.0,193.14999389648438,0.000244451715843752,0.3511788547039032,0.0002518580877222121,0,1.2921476364135742,10
0.17803767323493958,0.999126136302948,-0.1304779564961791,0.1714538037776947,1746543396.1918871,0,0.999126136302948,22.63588523864746,57.15999984741211,4.0996503829956055,1.4353877305984497,0.014402174390852451,0.1714538037776947,1.5258788677030566e-09,0.17803767323493958,5,0.17803767323493958,1.6029531955718994,0.007783730514347553,0.006828762590885162,-0.005194563884288073,0.1714538037776947,0,0.999126136302948,-25.03468418121338,118.35111236572266,1.0171337127685547,1,0.0012916629202663898,4,168.9886932373047,95.71519470214844,1000,15.77228832244873,0.14938198029994965,728.580046973,2.6407933235168457,-0.0752108097076416,611.2507934570312,0.18256695568561554,100000.0,90.9000015258789,0.000617900921497494,0.29264628887176514,0.0004040877101942897,0,0.8226355314254761,10
0.21097856760025024,1.0002400875091553,0.0011530201882123947,0.20629793405532837,1746543512.5564618,0,1.0002400875091553,22.953588485717773,64.2699966430664,5.875554084777832,1.438569188117981,0.015555194579064846,0.20629793405532837,7.629394338515283e-10,0.21097856760025024,6,0.21097856760025024,1.9007285833358765,0.005535909906029701,0.010823513381183147,0.4456664025783539,0.20629793405532837,0,1.0002399682998657,5.975771903991699,116.2853775024414,1.0204445123672485,1,0.003994750790297985,5,171.9906768798828,93.3317642211914,1000,21.74806022644043,0.06833290308713913,847.696891277,3.094536542892456,-0.0155252106487751,727.6224975585938,0.1725834459066391,120000.0,101.05000305175781,0.00016976754704955965,0.32803431153297424,0.0002940460981335491,0,0.09682747721672058,10
0.2434622347354889,1.0002515316009521,-0.0704871816560626,0.24144162237644196,1746543631.6731737,0,1.0002515316009521,22.931570053100586,60.439998626708984,6.399700164794922,1.446813941001892,-0.05493198707699776,0.24144162237644196,-1.0681151962899094e-08,0.2434622347354889,7,0.2434622347354889,2.0417869091033936,0.004797426518052816,0.011430633254349232,1.0839632749557495,0.24144162237644196,0,1.0002514123916626,-4.027559280395508,119.0419692993164,1.0292822122573853,1,0.0006071198731660843,6,168.0079803466797,96.11035919189453,1000,17.720500946044922,0.07862312346696854,966.337626188,2.8542914390563965,0.005207124166190624,846.7437744140625,0.15409228205680847,140000.0,76.4000015258789,0.000177803507540375,0.3146235942840576,0.00029983388958498836,0,0.3894420266151428,10
0.27542635798454285,1.000516414642334,-0.01597360149025917,0.27677762508392334,1746543750.314075,0,1.000516414642334,22.550138473510742,58.95000076293945,6.429462432861328,1.4543431997299194,-0.07090558856725693,0.27677762508392334,-2.7465819840699623e-08,0.27542635798454285,8,0.27542635798454285,1.709182620048523,0.0068462444469332695,0.013792156241834164,1.8952856063842773,0.27677762508392334,0,1.000516414642334,-0.3119640350341797,118.56381225585938,1.0374873876571655,1,0.002361522987484932,7,168.68553161621094,96.01365661621094,1000,17.408536911010742,0.11986647546291351,1085.070314891,2.7364227771759033,0.0782981812953949,965.3837890625,0.1646224409341812,160000.0,69.94999694824219,0.0003651602892205119,0.2813698351383209,0.0003660613438114524,0,-0.7554261684417725,10
0.30719268321990967,0.9992236495018005,-0.028982795774936676,0.3115898370742798,1746543869.0467286,0,0.9992236495018005,23.13303565979004,41.08000183105469,7.478946685791016,1.4572159051895142,-0.0998883843421936,0.3115898370742798,-8.77380390562621e-09,0.30719268321990967,9,0.30719268321990967,1.531320333480835,0.008528986014425755,0.01601867750287056,2.802852153778076,0.3115898370742798,0,0.9992236495018005,-1.5576038360595703,118.65811157226562,1.041288137435913,1,0.002226521261036396,8,168.55148315429688,95.5250473022461,1000,15.850933074951172,0.1284439116716385,1203.697005443,3.617870330810547,0.14990143477916718,1084.1156005859375,0.1801161766052246,180000.0,75.69999694824219,0.0005489767645485699,0.27581557631492615,0.0004119683871977031,0,-0.8876762986183167,10
0.3394509553909302,0.9986518621444702,0.13552973046898842,0.34614965319633484,1746543987.6734192,0,0.9986518621444702,22.907514572143555,44.2599983215332,6.370306015014648,1.4525036811828613,0.035641346126794815,0.34614965319633484,6.771087690538025e-09,0.3394509553909302,10,0.3394509553909302,1.5508275032043457,0.008315770886838436,0.0218067429959774,3.957318067550659,0.34614965319633484,0,0.9986518025398254,2.0306968688964844,118.55034637451172,1.0366811752319336,1,0.005788065493106842,9,168.70469665527344,95.64280700683594,1000,17.881629943847656,0.14923200011253357,1323.423692736,3.054774522781372,0.2116382122039795,1202.7418212890625,0.18323874473571777,200000.0,100.30000305175781,0.0009533055126667023,0.2841717004776001,0.0003492424439173192,0,-0.8804730176925659,10
