Loss/Loss_pi/Delta,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier,Time/Total,Loss/Loss_pi,Train/LR,Train/StopIter,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Max,_runtime,Train/PolicyRatio/Std,Loss/Loss_reward_critic/Delta,Safety/ShieldLagrangeMultiplier,_timestamp,Time/Update,Safety/EpCostShield,Metrics/LagrangeMultiplier/Max,Safety/ShieldLagrangeMultiplier/Min,Metrics/EpRet,Time/FPS,_step,Train/PolicyRatio/Max,Train/Epoch,Value/cost,Metrics/EpLen,Time/Rollout,Train/Entropy,Metrics/EpCost,Train/KL,Value/reward,TotalEnvSteps,Train/PolicyRatio/Min,Safety/shield_violation,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Min,Value/Adv,Train/PolicyRatio,Safety/shield_adv_c,Loss/Loss_cost_critic,Time/Epoch
-0.258863627910614,31.79161262512207,0.03599999472498894,222.03004455566406,-0.258863627910614,0.0002969999914057553,40,0.9839411377906799,0.04500000178813934,413.540509451,0.0120118148624897,0.02479146048426628,0.04500000178813934,1746555418.0234022,104.45527648925781,66.2249984741211,0.03599999472498894,0.04500000178813934,-0.4351932406425476,90.07825469970703,1,0.9978232979774475,0,0.1284998506307602,500,117.57384490966797,1.4025977849960327,48.25,0.012090936303138733,-0.009228968992829323,20000.0,0.9978232979774475,-0.29702702164649963,0.02479146048426628,0,0,0.03599999472498894,0.20574086904525757,0.9978232383728027,NaN,31.79161262512207,222.0291748046875
0.12487146258354187,6.684213638305664,0.07053661346435547,412.7164001464844,-0.13399216532707214,0.00029399999766610563,40,0.9541945457458496,0.07865845412015915,604.456016025,0.0148869464173913,0.0008946768939495087,0.07865845412015915,1746555608.6962836,105.65036010742188,136.8249969482422,0.07053661346435547,0.07865845412015915,0.9991508722305298,104.93217468261719,2,0.9973430633544922,1,2.0610132217407227,500,84.94891357421875,1.3713290691375732,76.5625,0.016983186826109886,-0.02137834019958973,40000.0,0.9973430633544922,2.5193734169006348,0.02568613737821579,0,0,0.07053661346435547,0.020379438996315002,0.9973430633544922,NaN,38.475826263427734,190.59930419921875
0.14266422390937805,16.017276763916016,0.10447921603918076,603.6369018554688,0.008672058582305908,0.000291000003926456,40,0.9352062940597534,0.11218200623989105,797.959203437,0.013781074434518814,-6.686337292194366e-05,0.11218200623989105,1746555799.6117988,105.65900421142578,201.0749969482422,0.10447921603918076,0.11218200623989105,2.9069876670837402,104.79301452636719,3,0.9964226484298706,2,7.538929462432861,500,85.19336700439453,1.35062575340271,119.38999938964844,0.017174288630485535,0.07557795941829681,60000.0,0.9964226484298706,8.461620330810547,0.025619274005293846,0,0,0.10447921603918076,-0.054264213889837265,0.9964226484298706,NaN,54.49310302734375,190.8524169921875
0.20432212948799133,29.888137817382812,0.13748157024383545,797.1288452148438,0.21299418807029724,0.0002880000101868063,40,0.9361931681632996,0.14518168568611145,991.610938757,0.012756824493408203,0.012075299397110939,0.14518168568611145,1746555993.1144943,105.83568572998047,317.6000061035156,0.13748157024383545,0.14518168568611145,5.819322109222412,103.39706420898438,4,0.995963454246521,3,18.748947143554688,500,87.59334564208984,1.3511273860931396,197.58999633789062,0.010955831035971642,0.3436213433742523,80000.0,0.995963454246521,21.624177932739258,0.037694573402404785,0,0,0.13748157024383545,0.15793770551681519,0.995963454246521,NaN,84.38124084472656,193.42909240722656
0.053347229957580566,17.82701873779297,0.17018598318099976,990.7835693359375,0.2663414180278778,0.0002849999873433262,40,0.9474247097969055,0.1786922663450241,1184.88712216,0.013535251840949059,0.0024839453399181366,0.1786922663450241,1746556186.7664447,105.49169158935547,363.57501220703125,0.17018598318099976,0.1786922663450241,8.529149055480957,103.3216781616211,5,0.9959791302680969,4,30.134380340576172,500,88.0784912109375,1.362817406654358,285.3699951171875,0.010344523005187511,0.6570139527320862,100000.0,0.9959791302680969,32.93183898925781,0.04017851874232292,0,0,0.17018598318099976,0.031098660081624985,0.9959791302680969,NaN,102.20825958251953,193.57022094726562
0.036404699087142944,7.466896057128906,0.2033267468214035,1184.07080078125,0.30274611711502075,0.00028199999360367656,40,0.9623691439628601,0.21282680332660675,1378.728871781,0.013356268405914307,0.00873684510588646,0.21282680332660675,1746556380.042763,105.6105728149414,383.75,0.2033267468214035,0.21282680332660675,11.2799654006958,103.51427459716797,6,0.9955234527587891,5,36.13487243652344,500,87.59945678710938,1.3776121139526367,344.4599914550781,0.010442573577165604,0.9470945596694946,120000.0,0.9955234527587891,39.37269973754883,0.04891536384820938,0,0,0.2033267468214035,-0.06966323405504227,0.9955234527587891,NaN,109.67515563964844,193.2100830078125
-0.05067095160484314,15.505905151367188,0.23718932271003723,1377.8975830078125,0.2520751655101776,0.0002789999998640269,40,0.9587909579277039,0.24750211834907532,1571.410170454,0.010702875442802906,0.014308944344520569,0.24750211834907532,1746556573.884399,105.6601791381836,380.2250061035156,0.23718932271003723,0.24750211834907532,13.475072860717773,103.2169418334961,7,0.9992997646331787,6,40.03793716430664,500,88.10641479492188,1.3740156888961792,361.6199951171875,0.006706776097416878,1.2746986150741577,140000.0,0.9992997646331787,44.081451416015625,0.06322430819272995,0,0,0.23718932271003723,-0.13971774280071259,0.9992997646331787,NaN,125.18106079101562,193.76663208007812
-0.049774736166000366,-3.3191146850585938,0.27171483635902405,1570.5946044921875,0.20230042934417725,0.00027600000612437725,40,0.955776035785675,0.28254228830337524,1764.5585228,0.010738163255155087,0.012168340384960175,0.28254228830337524,1746556766.5658586,104.9768295288086,358.1499938964844,0.27171483635902405,0.28254228830337524,14.865859031677246,103.83355712890625,8,0.9986379742622375,7,41.051551818847656,500,87.63909912109375,1.3713628053665161,353.010009765625,0.006667021661996841,1.5023914575576782,160000.0,0.9986379742622375,44.751258850097656,0.07539264857769012,0,0,0.27171483635902405,-0.021092046052217484,0.9986379146575928,NaN,121.86194610595703,192.615966796875
-0.2254201825708151,-9.558403015136719,0.3066331744194031,1763.73974609375,-0.02311975322663784,0.0002730000123847276,40,0.9523912668228149,0.3175155222415924,1957.852633307,0.010665049776434898,0.029687054455280304,0.3175155222415924,1746556959.7142797,105.10443878173828,289.82501220703125,0.3066331744194031,0.3175155222415924,16.34282875061035,103.5809326171875,9,0.9983834028244019,8,36.9530143737793,500,87.98124694824219,1.3682831525802612,309.7099914550781,0.0071435109712183475,1.9664171934127808,180000.0,0.9983834028244019,41.99700164794922,0.10507970303297043,0,0,0.3066331744194031,-0.130630224943161,0.9983834028244019,NaN,112.30354309082031,193.08572387695312
-0.14691532589495182,-10.700119018554688,0.3416176438331604,1957.0272216796875,-0.17003507912158966,0.0002699999895412475,40,0.9313540458679199,0.3522452712059021,2150.185413319,0.011355969123542309,0.01727432757616043,0.3522452712059021,1746557153.008188,105.44025421142578,262.82501220703125,0.3416176438331604,0.3522452712059021,18.48760414123535,103.50626373291016,10,0.9997144937515259,9,37.76414489746094,500,87.78472137451172,1.346372127532959,268.8999938964844,0.010894620791077614,2.304561138153076,200000.0,0.9997144937515259,42.83012008666992,0.12235403060913086,0,0,0.3416176438331604,-0.11661414802074432,0.9997144937515259,NaN,101.60342407226562,193.2250213623047
