TotalEnvSteps,Train/Entropy,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Max,Value/cost,Train/StopIter,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Std,Train/LR,Metrics/EpRet,Loss/Loss_pi/Delta,Value/Adv,_step,Metrics/LagrangeMultiplier,Safety/ShieldLagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Train/PolicyStd,Safety/shield_violation,Train/PolicyRatio/Std,Time/Epoch,Safety/EpCostShield,Time/FPS,_timestamp,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Min,Train/PolicyRatio,Time/Total,Value/reward,Metrics/EpLen,Safety/ShieldLagrangeMultiplier/Std,Train/KL,_runtime,Time/Update,Loss/Loss_reward_critic/Delta,Loss/Loss_cost_critic/Delta,Metrics/EpCost,Safety/shield_adv_c,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Train/Epoch,Time/Rollout
220000.0,1.0170142650604248,1.0153900384902954,0.3845679759979248,0.6103579998016357,40,4.046550750732422,1.0153900384902954,0,0.00026699999580159783,0.28437939286231995,0.03357267379760742,-0.0203370600938797,11,0.37467795610427856,0.3845679759979248,0.37467795610427856,0.6699734926223755,3.2456953525543213,0.015279125422239304,246.19378662109375,63.20000076293945,81.23681640625,1746521339.3528595,-0.3388431668281555,0.3845679759979248,1.0153900384902954,2752.67138671875,0.0070862420834600925,1000,0,0.02120951935648918,3001.130576647,133.60484313964844,0.0038068238645792007,0.861797571182251,16.139999389648438,NaN,0.012993971817195415,0.37467795610427856,10,112.58887481689453
240000.0,0.9946192502975464,1.0139714479446411,0.41955164074897766,1.580820083618164,40,6.789652347564697,1.0139714479446411,0,0.0002640000020619482,0.21415680646896362,0.018202662467956543,-0.09114129096269608,12,0.41035374999046326,0.41955164074897766,0.41035374999046326,0.6551992893218994,4.514354705810547,0.014820372685790062,247.2850799560547,54.75,80.87831115722656,1746521586.7134786,-0.320640504360199,0.41955164074897766,1.0139713287353516,3000.02880859375,0.026713363826274872,1000,0,0.017707621678709984,3244.865254274,134.61334228515625,0.004770304076373577,2.7431015968322754,16.329999923706055,NaN,0.017764275893568993,0.41035374999046326,11,112.67170715332031
260000.0,0.9697833061218262,1.013598084449768,0.45369091629981995,1.131719708442688,40,3.670431613922119,1.013598084449768,0,0.0002610000083222985,0.1645592451095581,-0.004715412855148315,0.32368776202201843,13,0.4464165270328522,0.45369091629981995,0.4464165270328522,0.6390911340713501,3.480597734451294,0.014639036729931831,243.65182495117188,29.5,82.08434295654297,1746521830.4481657,-0.3253559172153473,0.45369091629981995,1.013598084449768,3243.75634765625,0.005724465940147638,1000,0,0.017182527109980583,3487.090285376,134.62698364257812,-0.0033114682883024216,-3.119220733642578,17.190000534057617,NaN,0.014452807605266571,0.4464165270328522,12,109.02479553222656
280000.0,0.9561879634857178,1.0152244567871094,0.4872477650642395,1.3674741983413696,40,2.492870569229126,1.0152244567871094,0,0.0002579999854788184,0.12667813897132874,-0.02317604422569275,-0.1545560657978058,14,0.48251694440841675,0.4872477650642395,0.48251694440841675,0.6305937767028809,4.191784381866455,0.014427918009459972,242.1222381591797,31.399999618530273,82.6029052734375,1746522072.6732113,-0.34853196144104004,0.4872477650642395,1.0152244567871094,3485.961669921875,0.04477118328213692,1000,0,0.01591937243938446,3729.172439152,133.7909393310547,-6.604939699172974e-06,-1.1775610446929932,14.699999809265137,NaN,0.014446202665567398,0.48251694440841675,13,108.33126068115234
300000.0,0.9414533972740173,1.0159138441085815,0.5202782154083252,1.1240928173065186,40,2.1340677738189697,1.0159138441085815,0,0.00025499999173916876,0.17803402245044708,0.01567116379737854,0.11263182014226913,15,0.5185452699661255,0.5202782154083252,0.5185452699661255,0.621623694896698,3.520831346511841,0.015134025365114212,241.9952850341797,30.799999237060547,82.646240234375,1746522314.754869,-0.3328607976436615,0.5202782154083252,1.0159138441085815,3728.0595703125,-0.007797540165483952,1000,0,0.014609710313379765,3973.945611841,133.4445037841797,-0.0070369672030210495,-0.35880279541015625,13.970000267028809,NaN,0.007409235462546349,0.5185452699661255,14,108.55071258544922
320000.0,0.9128104448318481,1.0168532133102417,0.5531290769577026,0.9701173901557922,40,2.7584526538848877,1.0168532133102417,0,0.0002519999979995191,0.092267706990242,-0.007362157106399536,-0.09169822931289673,16,0.5543531775474548,0.5531290769577026,0.5543531775474548,0.6043140888214111,3.0096805095672607,0.015881279483437538,244.67568969726562,34.900001525878906,81.74085235595703,1746522559.5281606,-0.34022295475006104,0.5531290769577026,1.0168532133102417,3972.832275390625,-0.0072009870782494545,1000,0,0.01887119933962822,4212.936140884,132.63003540039062,0.0028050029650330544,0.624384880065918,12.930000305175781,NaN,0.010214238427579403,0.5543531775474548,15,112.04559326171875
340000.0,0.8857590556144714,1.0220162868499756,0.5844869613647461,1.2981711626052856,38,2.9407594203948975,1.0220162868499756,0,0.00024900000425986946,-0.012540173716843128,-0.04522696137428284,-0.11062789708375931,17,0.5894374847412109,0.5844869613647461,0.5894374847412109,0.5884341597557068,3.6396024227142334,0.016931261867284775,238.9055938720703,16.5,83.71507263183594,1746522798.5190508,-0.38544991612434387,0.5844869613647461,1.0220162868499756,4211.8330078125,0.020558467134833336,1000,0,0.020876049995422363,4457.141769514,126.76900482177734,0.008397185243666172,0.18230676651000977,9.949999809265137,NaN,0.018611423671245575,0.5894374847412109,16,112.13654327392578
360000.0,0.8674004077911377,1.0136860609054565,0.616464376449585,1.7267640829086304,40,2.9640891551971436,1.0136860609054565,0,0.0002460000105202198,0.035186875611543655,0.06780409812927246,-0.21700330078601837,18,0.6242364048957825,0.616464376449585,0.6242364048957825,0.578085720539093,4.158847808837891,0.015643393620848656,244.13417053222656,44.29999923706055,81.92216491699219,1746523042.724213,-0.3176458179950714,0.616464376449585,1.0136860609054565,4456.0439453125,0.012310290709137917,1000,0,0.01852482743561268,4704.072785722,131.59713745117188,-0.004173892550170422,0.023329734802246094,11.710000038146973,NaN,0.014437531121075153,0.6242364048957825,17,112.5369873046875
380000.0,0.8514555096626282,1.0168834924697876,0.6492319703102112,1.3047562837600708,40,4.1777873039245605,1.0168834924697876,0,0.00024300000222865492,0.012500831857323647,-0.02651277184486389,0.03354024887084961,19,0.659411609172821,0.6492319703102112,0.659411609172821,0.568968653678894,4.6669020652771,0.016671789810061455,246.84939575195312,49.5,81.02106475830078,1746523289.655708,-0.3441585898399353,0.6492319703102112,1.0168834924697876,4702.97216796875,-0.01849096640944481,1000,0,0.0188126340508461,4932.694150342,131.5614471435547,-0.0029863277450203896,1.213698148727417,15.539999961853027,NaN,0.011451203376054764,0.659411609172821,18,115.28790283203125
400000.0,0.8298211693763733,1.019045114517212,0.6820079684257507,0.9504979252815247,35,3.486198663711548,1.019045114517212,0,0.00023999999393709004,0.09053584188222885,0.014356374740600586,0.051514968276023865,20,0.6951094269752502,0.6820079684257507,0.6951094269752502,0.5570773482322693,3.763225793838501,0.01654232107102871,228.46917724609375,37.29999923706055,87.5391616821289,1746523518.2768083,-0.3298022150993347,0.6820079684257507,1.0190452337265015,4931.515625,0.002903590677306056,1000,0,0.02005438506603241,5160.161753353,114.82286834716797,0.00010954216122627258,-0.6915886402130127,17.09000015258789,NaN,0.011560745537281036,0.6951094269752502,19,113.6462631225586
420000.0,0.8183360695838928,1.015870213508606,0.7154796719551086,1.3141847848892212,34,3.125591278076172,1.015870213508606,0,0.00023700000019744039,0.15973570942878723,0.046066999435424805,0.2747308015823364,21,0.7310184240341187,0.7154796719551086,0.7310184240341187,0.5509657263755798,4.534825325012207,0.016401411965489388,227.37359619140625,49.849998474121094,87.9609603881836,1746523745.7443805,-0.2837352156639099,0.7154796719551086,1.015870213508606,5159.044921875,0.02702290005981922,1000,0,0.020143965259194374,5392.361560337,112.67899322509766,-0.0002202531322836876,-0.360607385635376,15.460000038146973,NaN,0.011340492404997349,0.7310184240341187,20,114.6945571899414
440000.0,0.8096354603767395,1.016657829284668,0.7494526505470276,1.2365792989730835,36,3.3223788738250732,1.016657829284668,0,0.00023400000645779073,0.4718186557292938,-0.003510802984237671,0.17342105507850647,22,0.7672648429870605,0.7494526505470276,0.7672648429870605,0.5464145541191101,4.2037506103515625,0.016843609511852264,232.11123657226562,48.04999923706055,86.16558837890625,1746523977.9443727,-0.2872460186481476,0.7494526505470276,1.016657829284668,5391.2529296875,0.024711307138204575,1000,0,0.02015361562371254,5615.068339731,120.71766662597656,0.003728576935827732,0.19678759574890137,16.600000381469727,NaN,0.015069069340825081,0.7672648429870605,21,111.39350128173828
460000.0,0.796977162361145,1.0167244672775269,0.7835995554924011,0.9417281150817871,34,3.5214385986328125,1.0167244672775269,0,0.00023099999816622585,0.39714014530181885,-0.023791640996932983,0.033856526017189026,23,0.8036099672317505,0.7835995554924011,0.8036099672317505,0.5395681262016296,4.521306991577148,0.016975414007902145,222.63800048828125,43.20000076293945,89.83192443847656,1746524200.6509395,-0.31103765964508057,0.7835995554924011,1.0167244672775269,5613.9736328125,0.042766597121953964,1000,0,0.02023094706237316,5862.616619363,114.91930389404297,0.013308567926287651,0.19905972480773926,15.329999923706055,NaN,0.028377637267112732,0.8036099672317505,22,107.7186508178711
480000.0,0.770819902420044,1.0213637351989746,0.8165560364723206,1.1674283742904663,40,2.339028835296631,1.0213637351989746,0,0.0002280000044265762,0.4800918698310852,-0.05016443133354187,0.15579268336296082,24,0.8395333290100098,0.8165560364723206,0.8395333290100098,0.5259657502174377,3.76570200920105,0.01705579087138176,247.47850036621094,22.350000381469727,80.81510162353516,1746524448.199544,-0.36120209097862244,0.8165560364723206,1.0213637351989746,5861.52734375,0.017723988741636276,1000,0,0.019429564476013184,6067.735988681,133.840087890625,-0.01968446932733059,-1.1824097633361816,12.279999732971191,NaN,0.008693167939782143,0.8395333290100098,23,113.63835906982422
500000.0,0.7632192373275757,1.0132466554641724,0.8501552939414978,1.0002551078796387,28,3.432760000228882,1.0132466554641724,0,0.00022499999613501132,0.48629406094551086,0.08283308148384094,0.15190385282039642,25,0.8750674724578857,0.8501552939414978,0.8750674724578857,0.52223801612854,4.3123955726623535,0.016703343018889427,205.05455017089844,49.150001525878906,97.53501892089844,1746524653.318882,-0.2783690094947815,0.8501552939414978,1.0132466554641724,6066.64501953125,0.032112330198287964,1000,0,0.02056090719997883,6269.695312354,93.99451446533203,0.00453697144985199,1.093731164932251,12.170000076293945,NaN,0.013230139389634132,0.8750674724578857,24,111.05998229980469
520000.0,0.7521815299987793,1.0168284177780151,0.8836079239845276,1.1061992645263672,27,2.8698840141296387,1.0168284177780151,0,0.00022200000239536166,0.3863181173801422,-0.041078418493270874,-0.09710042923688889,26,0.9101808667182922,0.8836079239845276,0.9101808667182922,0.5164316296577454,4.811742782592773,0.016278760507702827,201.89817810058594,36.900001525878906,99.05982971191406,1746524855.2781713,-0.31944742798805237,0.8836079239845276,1.0168285369873047,6268.60791015625,0.06039883941411972,1000,0,0.020390748977661133,6470.823486204,90.26531219482422,0.04432289861142635,-0.5628759860992432,11.739999771118164,NaN,0.057553038001060486,0.9101808667182922,25,111.63282775878906
540000.0,0.7381163835525513,1.0143754482269287,0.9165039658546448,0.8521023392677307,27,2.6698451042175293,1.0143754482269287,0,0.00021899999410379678,0.22526954114437103,-0.0359610915184021,-0.07231204211711884,27,0.9446695446968079,0.9165039658546448,0.9446695446968079,0.5095405578613281,4.690168380737305,0.015990475192666054,201.0391387939453,30.299999237060547,99.48311614990234,1746525056.4059675,-0.35540851950645447,0.9165039658546448,1.0143754482269287,6469.70849609375,0.051195282489061356,1000,0,0.02026495710015297,6690.90736729,89.38863372802734,-0.044348119758069515,-0.20003890991210938,10.430000305175781,NaN,0.01320491824299097,0.9446695446968079,26,111.65046691894531
560000.0,0.7213871479034424,1.017500638961792,0.9493497014045715,1.4029011726379395,32,3.1880314350128174,1.017500638961792,0,0.00021600000036414713,0.38527873158454895,0.021589726209640503,0.12206210196018219,28,0.9786844849586487,0.9493497014045715,0.9786844849586487,0.5012989640235901,4.863137722015381,0.01731789857149124,220.0072784423828,36.900001525878906,90.90608978271484,1746525276.4901853,-0.33381879329681396,0.9493497014045715,1.017500638961792,6689.8134765625,0.039728712290525436,1000,0,0.022227464243769646,6909.751215105,104.92904663085938,-0.004608606919646263,0.5181863307952881,10.8100004196167,NaN,0.008596311323344707,0.9786844849586487,27,115.07817840576172
580000.0,0.7202485799789429,1.0121501684188843,0.9828237295150757,1.045610785484314,32,2.9732697010040283,1.0121501684188843,0,0.00021300000662449747,0.4053695797920227,0.08264085650444031,0.005026038736104965,29,1.0120912790298462,0.9828237295150757,1.0120912790298462,0.5007842183113098,4.349165439605713,0.01673818565905094,218.73541259765625,48.0,91.4346694946289,1746525495.3337023,-0.25117793679237366,0.9828237295150757,1.0121501684188843,6908.61767578125,0.059987302869558334,1000,0,0.021193018183112144,7122.943513144,104.44451904296875,0.00477837398648262,-0.21476173400878906,9.880000114440918,NaN,0.013374685309827328,1.0120912790298462,28,114.29084777832031
600000.0,0.708055853843689,1.0217987298965454,1.0152584314346313,0.8559726476669312,31,1.7576351165771484,1.0217987298965454,0,0.0002099999983329326,0.33456626534461975,-0.09671950340270996,-0.07575477659702301,30,1.044402837753296,1.0152584314346313,1.044402837753296,0.4948698878288269,4.32604455947876,0.01769903115928173,213.0966339111328,23.600000381469727,93.85413360595703,1746525708.5262356,-0.3478974401950836,1.0152584314346313,1.021798849105835,7121.83056640625,0.08514904975891113,1000,0,0.021457485854625702,7327.574495936,101.76980590820312,0.05530358199030161,-1.2156345844268799,7.360000133514404,NaN,0.06867826730012894,1.044402837753296,29,111.32678985595703
620000.0,0.6919178366661072,1.0169901847839355,1.0469989776611328,0.8428220748901367,28,2.0269203186035156,1.0169901847839355,0,0.00020700000459328294,0.4670584797859192,0.0338195264339447,0.10462315380573273,31,1.075912356376648,1.0469989776611328,1.075912356376648,0.4871062636375427,3.36586594581604,0.01684558019042015,204.57012939453125,26.75,97.76598358154297,1746525913.1574266,-0.3140779137611389,1.0469989776611328,1.0169901847839355,7326.48779296875,0.0830668956041336,1000,0,0.020891990512609482,7509.309103595,91.9219970703125,-0.061301230918616056,0.2692852020263672,8.119999885559082,NaN,0.00737703638151288,1.075912356376648,30,112.64807891845703
640000.0,0.682807445526123,1.0118887424468994,1.0788522958755493,0.7949838638305664,20,2.9668262004852295,1.0118887424468994,0,0.00020399999630171806,0.5185503959655762,0.03833934664726257,-0.012235298752784729,32,1.1069612503051758,1.0788522958755493,1.1069612503051758,0.4826706349849701,3.6859586238861084,0.015365849249064922,181.66757202148438,37.099998474121094,110.09119415283203,1746526094.8917851,-0.27573856711387634,1.0788522958755493,1.0118887424468994,7508.21630859375,0.05348619818687439,1000,0,0.021299801766872406,7702.318366736,65.77960205078125,0.0024147662334144115,0.9399058818817139,9.220000267028809,NaN,0.009791802614927292,1.1069612503051758,31,115.88793182373047
660000.0,0.6814990043640137,1.0081663131713867,1.1111537218093872,0.9896929860115051,24,3.6596434116363525,1.0081663131713867,0,0.0002010000025620684,0.44039633870124817,0.04138994216918945,0.37759488821029663,33,1.1375116109848022,1.1111537218093872,1.1375116109848022,0.48227816820144653,3.937410593032837,0.015513140708208084,192.9442901611328,42.349998474121094,103.65686798095703,1746526287.901307,-0.2343486249446869,1.1111537218093872,1.0081663131713867,7701.232421875,0.04580910503864288,1000,0,0.020870447158813477,7869.157153183,80.65888977050781,0.002198084257543087,0.692817211151123,8.8100004196167,NaN,0.011989886872470379,1.1375116109848022,32,112.28535461425781
680000.0,0.6663129925727844,1.0111420154571533,1.1439188718795776,0.7511501312255859,17,4.475508213043213,1.0111420154571533,0,0.00019799999427050352,0.3989793658256531,-0.012387558817863464,0.29051095247268677,34,1.1683225631713867,1.1439188718795776,1.1683225631713867,0.47584104537963867,3.2477660179138184,0.015485843643546104,166.76930236816406,43.400001525878906,119.9261474609375,1746526454.7399962,-0.24673618376255035,1.1439188718795776,1.0111421346664429,7868.0615234375,0.05722056329250336,1000,0,0.023837562650442123,8046.883659705,57.54578399658203,0.0010772794485092163,0.8158648014068604,11.9399995803833,NaN,0.013067166320979595,1.1683225631713867,33,109.22346496582031
700000.0,0.6597065329551697,1.0069963932037354,1.1779160499572754,0.8912489414215088,20,5.210657596588135,1.0069963932037354,0,0.00019500000053085387,0.23051200807094574,0.02585648000240326,0.1778402328491211,35,1.2004045248031616,1.1779160499572754,1.2004045248031616,0.47334790229797363,3.9091241359710693,0.015463137067854404,177.643310546875,57.5,112.58515167236328,1746526632.4664023,-0.2208797037601471,1.1779160499572754,1.0069963932037354,8045.7744140625,0.05955870449542999,1000,0,0.0217865239828825,8230.127422683,67.38250732421875,0.0028716018423438072,0.7351493835449219,17.15999984741211,NaN,0.015938768163323402,1.2004045248031616,34,110.26075744628906
720000.0,0.6554387807846069,1.0107613801956177,1.2121250629425049,1.7324693202972412,21,4.8478779792785645,1.0107613801956177,0,0.00019200000679120421,0.26023244857788086,-0.09538182616233826,-0.04848364740610123,36,1.2334972620010376,1.2121250629425049,1.2334972620010376,0.4716472625732422,5.716136932373047,0.01623232290148735,183.1771697998047,42.900001525878906,109.18391418457031,1746526815.710213,-0.31626152992248535,1.2121250629425049,1.0107613801956177,8229.0380859375,0.08060825616121292,1000,0,0.02073606103658676,8421.389073295,71.01298522949219,-0.0007901033386588097,-0.3627796173095703,16.670000076293945,NaN,0.015148664824664593,1.2334972620010376,35,112.16413879394531
740000.0,0.6395304203033447,1.0188031196594238,1.2450143098831177,1.067487120628357,25,2.630824089050293,1.0188031196594238,0,0.00018899999849963933,0.20559363067150116,-0.021845996379852295,0.10175898671150208,37,1.2672680616378784,1.2450143098831177,1.2672680616378784,0.4643683433532715,3.8990256786346436,0.01718026213347912,191.1733856201172,21.200000762939453,104.61708068847656,1746527006.9715774,-0.33810752630233765,1.2450143098831177,1.0188031196594238,8420.275390625,0.060758233070373535,1000,0,0.02009548433125019,8653.448540469,83.75669860839844,0.001140364445745945,-2.2170538902282715,15.59000015258789,NaN,0.016289029270410538,1.2672680616378784,36,107.4166030883789
760000.0,0.6338539123535156,1.0134189128875732,1.2778615951538086,1.0759739875793457,36,2.0855417251586914,1.0134189128875732,0,0.00018600000475998968,0.3244470953941345,0.04192820191383362,0.08284680545330048,38,1.3014041185379028,1.2778615951538086,1.3014041185379028,0.46206024289131165,4.593940258026123,0.016948610544204712,231.97096252441406,36.95000076293945,86.21768951416016,1746527239.0314915,-0.29617932438850403,1.2778615951538086,1.0134189128875732,8652.3427734375,0.07227342575788498,1000,0,0.020543614402413368,8836.462413574,120.3728256225586,-0.006762021221220493,-0.5452823638916016,14.399999618530273,NaN,0.009527008049190044,1.3014041185379028,37,111.59809112548828
780000.0,0.6140064597129822,1.0162793397903442,1.3109607696533203,0.8438283205032349,22,3.292865753173828,1.0162793397903442,0,0.0001829999964684248,0.26520270109176636,-0.014041811227798462,-0.2953409254550934,39,1.3358479738235474,1.3109607696533203,1.3358479738235474,0.45314493775367737,4.233467102050781,0.017033446580171585,182.90963745117188,41.20000076293945,109.3436050415039,1746527422.0449214,-0.3102211356163025,1.3109607696533203,1.0162793397903442,8835.33203125,0.06551571935415268,1000,0,0.02142309583723545,9028.222854164,73.83480834960938,-0.0014526033774018288,1.2073240280151367,14.329999923706055,NaN,0.008074404671788216,1.3358479738235474,38,109.07478332519531
800000.0,0.6028405427932739,1.0140005350112915,1.3430817127227783,0.8695531487464905,24,2.947638988494873,1.0140005350112915,0,0.00018000000272877514,0.5598171353340149,0.030601292848587036,0.06445644795894623,40,1.369623064994812,1.3430817127227783,1.369623064994812,0.44828781485557556,3.5118215084075928,0.015898777171969414,191.6798858642578,24.25,104.34062957763672,1746527613.8056295,-0.27961984276771545,1.3430817127227783,1.0140005350112915,9027.125,0.04764961451292038,1000,0,0.02039472386240959,9228.555478175,80.82518005371094,0.0064110662788152695,-0.3452267646789551,9.819999694824219,NaN,0.014485470950603485,1.369623064994812,39,110.85465240478516
