Time/FPS,Metrics/EpRet,Metrics/LagrangeMultiplier/Min,Value/cost,Time/Rollout,Loss/Loss_pi/Delta,Train/PolicyStd,Time/Total,Value/reward,Time/Epoch,Loss/Loss_reward_critic,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Time/Update,Loss/Loss_pi,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Std,Train/PolicyRatio/Max,Metrics/EpLen,TotalEnvSteps,Safety/ShieldLagrangeMultiplier/Std,Metrics/LagrangeMultiplier/Max,Train/Entropy,Safety/EpCostShield,Metrics/EpCost,Safety/shield_violation,_runtime,Metrics/LagrangeMultiplier,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier,Train/PolicyRatio,Loss/Loss_cost_critic/Delta,Train/StopIter,Train/PolicyRatio/Min,Train/LR,Value/Adv,_step,Train/KL,Safety/shield_adv_c,Loss/Loss_cost_critic,Train/Epoch
59.711551666259766,-1.4699615240097046,0.0010000000474974513,0.22457954287528992,152.0416259765625,-0.08259556442499161,0.9912216663360596,334.9449768066406,0.07503549009561539,334.9435729980469,0.006071112584322691,0.044999994337558746,1746541692.0112169,182.90182495117188,-0.08259556442499161,0.044999994337558746,0.006071112584322691,0,0.9999189972877502,1000,20000.0,0,0.0010000000474974513,1.4101083278656006,4.650000095367432,0.0,-0.1420982927083969,631.643513946,0.0010000000474974513,0.009869106113910675,0.044999994337558746,0.9999189972877502,0.3402153253555298,40,0.9999189972877502,0.0002969999914057553,-0.003989529795944691,1,0.006850584410130978,NaN,0.3402153253555298,0
67.79241943359375,-0.7712923288345337,0.027044789865612984,0.18628975749015808,113.05827331542969,0.02870592102408409,0.9837479591369629,630.040283203125,0.03141261264681816,295.01824951171875,0.0038339924067258835,0.07333523780107498,1746541987.409955,181.9598388671875,-0.053889643400907516,0.07333523780107498,-0.0022371201775968075,0,1.0023281574249268,1000,40000.0,0,0.027044789865612984,1.402500867843628,44.599998474121094,15.300000190734863,0.08380013704299927,927.511919203,0.027044789865612984,0.013501917943358421,0.07333523780107498,1.0023281574249268,8.682033896446228,40,1.0023281574249268,0.00029399999766610563,-0.4444456100463867,2,0.010907302610576153,NaN,9.022249221801758,1
67.68278503417969,-0.34939825534820557,0.05710805580019951,0.3993709981441498,112.44039916992188,0.034750375896692276,0.9698677062988281,925.9285278320312,0.0324217714369297,295.49609375,0.0027941742446273565,0.10426358133554459,1746542283.2784882,183.05564880371094,-0.01913926750421524,0.10426358133554459,-0.001039818162098527,0,0.9991163015365601,1000,60000.0,0,0.05710805580019951,1.388247013092041,62.650001525878906,15.683333396911621,0.7177411317825317,1221.771022887,0.05710805580019951,0.012662907131016254,0.10426358133554459,0.9991163015365601,0.17356204986572266,40,0.9991163015365601,0.000291000003926456,0.46350932121276855,3,0.009542867541313171,NaN,9.19581127166748,2
68.01029205322266,-0.25125449895858765,0.08886580914258957,0.32770997285842896,104.83587646484375,0.04086065664887428,0.9649972915649414,1220.372802734375,0.03438139706850052,294.0731506347656,0.002790286438539624,0.13655757904052734,1746542577.53762,189.23719787597656,0.021721389144659042,0.13655757904052734,-3.887806087732315e-06,0,0.9997004866600037,1000,80000.0,0,0.08886580914258957,1.3832273483276367,77.0999984741211,22.412500381469727,1.1175272464752197,1507.420844786,0.08886580914258957,0.01021024864166975,0.13655757904052734,0.9997004866600037,-1.5159683227539062,40,0.9997004866600037,0.0002880000101868063,0.2850281596183777,4,0.008208336308598518,NaN,7.679842948913574,3
70.10417175292969,-0.10532926768064499,0.12176898866891861,0.6659443378448486,98.87982177734375,-0.08352725952863693,0.9442362785339355,1505.84912109375,0.03630068153142929,285.28973388671875,0.0033474923111498356,0.16752472519874573,1746542863.1870103,186.40975952148438,-0.06180587038397789,0.16752472519874573,0.0005572058726102114,0,1.0017699003219604,1000,100000.0,0,0.12176898866891861,1.3614087104797363,25.850000381469727,20.1200008392334,1.856319546699524,1796.596832614,0.12176898866891861,0.010656019672751427,0.16752472519874573,1.0017699003219604,-2.897768974304199,40,1.0017699003219604,0.0002849999873433262,-0.11539965122938156,5,0.008470244705677032,NaN,4.782073974609375,4
69.19669342041016,0.28898826241493225,0.15549211204051971,0.8657278418540955,97.50619506835938,-0.02214333787560463,0.9322189688682556,1795.24169921875,0.042555030435323715,289.0311584472656,0.003218332538381219,0.1975264698266983,1746543152.3633199,191.5248565673828,-0.08394920825958252,0.1975264698266983,-0.00012915977276861668,0,0.9995747208595276,1000,120000.0,0,0.15549211204051971,1.3485801219940186,24.700000762939453,22.530000686645508,2.5601181983947754,2085.921806128,0.15549211204051971,0.011432665400207043,0.1975264698266983,0.9995747208595276,-1.7575268745422363,40,0.9995747208595276,0.00028199999360367656,0.16081231832504272,6,0.008801008574664593,NaN,3.0245471000671387,5
69.15343475341797,0.4576033651828766,0.1894175112247467,0.9537968039512634,100.857421875,0.01922111213207245,0.9080077409744263,2084.596435546875,0.04219812527298927,289.21197509765625,0.006458894815295935,0.2264239639043808,1746543441.6882226,188.3544158935547,-0.06472809612751007,0.2264239639043808,0.0032405622769147158,0,1.0005285739898682,1000,140000.0,0,0.1894175112247467,1.3222917318344116,20.350000381469727,17.3799991607666,1.779661774635315,2371.243119575,0.1894175112247467,0.011105488985776901,0.2264239639043808,1.0005285739898682,-0.4190647602081299,40,1.0005285739898682,0.0002789999998640269,-0.07300736010074615,7,0.010943389497697353,NaN,2.605482339859009,6
70.12212371826172,0.30120357871055603,0.22337184846401215,0.6583631634712219,100.21495819091797,0.10727065429091454,0.90279620885849,2369.925537109375,0.05126240849494934,285.2167053222656,0.00427819462493062,0.25705471634864807,1746543727.0100436,185.00167846679688,0.042542558163404465,0.25705471634864807,-0.0021807001903653145,0,0.999758780002594,1000,160000.0,0,0.22337184846401215,1.3165695667266846,61.45000076293945,16.329999923706055,1.7341675758361816,2655.113722941,0.22337184846401215,0.01136994082480669,0.25705471634864807,0.9997587203979492,0.3402237892150879,40,0.999758780002594,0.00027600000612437725,-0.06145007908344269,8,0.009556419216096401,NaN,2.9457061290740967,7
70.48602294921875,0.27983608841896057,0.2561509609222412,1.0003741979599,96.65744018554688,-0.13033080473542213,0.8993675708770752,2653.769287109375,0.03526822105050087,283.74420166015625,0.006557170767337084,0.2859639525413513,1746544010.8803778,187.086669921875,-0.08778824657201767,0.2859639525413513,0.0022789761424064636,0,1.0012019872665405,1000,180000.0,0,0.2561509609222412,1.3127715587615967,14.550000190734863,9.289999961853027,1.9500312805175781,2933.928601808,0.2561509609222412,0.010817185044288635,0.2859639525413513,1.0012019872665405,-0.09419584274291992,40,1.0012019872665405,0.0002730000123847276,0.10534316301345825,9,0.009694446809589863,NaN,2.8515102863311768,8
71.7611312866211,0.22373388707637787,0.28775888681411743,1.5384764671325684,101.38955688476562,0.0164833664894104,0.8868691325187683,2932.603271484375,0.03797464445233345,278.7024230957031,0.0055872006341814995,0.31487011909484863,1746544289.695006,177.31275939941406,-0.07130488008260727,0.31487011909484863,-0.0009699701331555843,0,1.000042200088501,1000,200000.0,0,0.28775888681411743,1.2987581491470337,29.899999618530273,8.239999771118164,2.93328857421875,3229.394034304,0.28775888681411743,0.011786256916821003,0.31487011909484863,1.000042200088501,-0.5834381580352783,40,1.000042200088501,0.0002699999895412475,-0.14728417992591858,10,0.012160382233560085,NaN,2.2680721282958984,9
67.71543884277344,0.1863700896501541,0.31923696398735046,0.8267935514450073,110.50991821289062,0.166549950838089,0.8816699981689453,3228.067138671875,0.044727761298418045,295.3536376953125,0.005167069379240274,0.34570878744125366,1746544585.1606832,184.84361267089844,0.09524507075548172,0.34570878744125366,-0.00042013125494122505,0,0.9981790781021118,1000,220000.0,0,0.31923696398735046,1.292737364768982,75.0999984741211,12.220000267028809,2.3177897930145264,3521.163735986,0.31923696398735046,0.012013048864901066,0.34570878744125366,0.9981790781021118,5.082905292510986,40,0.9981790781021118,0.00026699999580159783,0.13865187764167786,11,0.010840983130037785,NaN,7.350977420806885,10
68.5747299194336,0.045611631125211716,0.35117119550704956,1.5675828456878662,107.4162826538086,-0.1411830596625805,0.8766350150108337,3519.829833984375,0.07030490040779114,291.6526184082031,0.0045279040932655334,0.37725406885147095,1746544876.9302495,184.2362823486328,-0.04593798890709877,0.37725406885147095,-0.000639165285974741,0,1.0019973516464233,1000,240000.0,0,0.35117119550704956,1.2870879173278809,49.54999923706055,15.609999656677246,3.611173152923584,3815.536158528,0.35117119550704956,0.011463179253041744,0.37725406885147095,1.0019972324371338,-1.7350754737854004,40,1.0019973516464233,0.0002640000020619482,0.1278754621744156,12,0.010472814552485943,NaN,5.615901947021484,11
67.96795654296875,0.17623698711395264,0.3835780620574951,1.7671327590942383,108.94684600830078,-0.1180744431912899,0.8628728985786438,3814.206787109375,0.04646503925323486,294.2563171386719,0.004505832213908434,0.40842634439468384,1746545171.3027074,185.30935668945312,-0.16401243209838867,0.40842634439468384,-2.2071879357099533e-05,0,1.0013267993927002,1000,260000.0,0,0.3835780620574951,1.2712074518203735,32.150001525878906,16.290000915527344,4.894598484039307,4100.367395231,0.3835780620574951,0.012014135718345642,0.40842634439468384,1.0013267993927002,1.3869752883911133,40,1.0013267993927002,0.0002610000083222985,0.024837397038936615,13,0.011367933824658394,NaN,7.002877235412598,12
