Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.516190767288208,33.650001525878906,1000.0,0.0,1.4261611700057983,0.00014057739463169128,10.0,0.9997742176055908,0.9997742176055908,0.9997742176055908,0.00015965226339176297,0.0,1.0072771310806274,20000.0,-0.004319544415920973,-0.004319544415920973,-8.01086397217432e-09,0.005458778236061335,0.005458778236061335,0.12503696978092194,3.2431745529174805,3.2431745529174805,0.22163042426109314,114.55957794189453,93.63980102539062,20.918453216552734,114.55828094482422,174.58363342285156,2.7434308528900146,0.3648635149002075,0.036058951169252396,0.002657298231497407,0.1329953521490097,1.0,0.035999998450279236,0.035999998450279236,0.035999998450279236,0.0
-0.22574539482593536,54.025001525878906,1000.0,1.0,1.427127480506897,0.00041164818685501814,10.0,1.0001293420791626,1.0001294612884521,1.0001294612884521,9.143057104665786e-05,0.0,1.008254885673523,40000.0,-0.009494765661656857,-0.005175221245735884,1.602172794434864e-08,0.0035420514177531004,-0.0019167268183082342,0.09457173198461533,4.23116397857666,0.9879894256591797,0.4785468876361847,228.16357421875,93.01336669921875,20.471389770507812,113.48480224609375,176.2350616455078,1.6756585836410522,0.3052003085613251,0.10411294549703598,0.007122924085706472,0.18213753402233124,1.0,0.07050469517707825,0.07050469517707825,0.07050469517707825,0.0
-0.0732700377702713,48.20000076293945,1000.0,2.0,1.4221948385238647,0.0003730104072019458,10.0,0.9996345639228821,0.9996346235275269,0.9996346235275269,0.0002584163739811629,0.0,1.0033148527145386,60000.0,-0.007877436466515064,0.0016173291951417923,9.155272984173735e-09,0.0047339778393507,0.0011919264215976,0.0820622444152832,3.933044910430908,-0.29811906814575195,1.7586519718170166,341.6105651855469,92.94757080078125,20.39537811279297,113.34297943115234,176.45556640625,1.8284258842468262,0.28695228695869446,0.10959481447935104,0.0059823873452842236,0.1569395214319229,1.0,0.10526648163795471,0.10526648163795471,0.10526648163795471,0.0
0.14947867393493652,56.11249923706055,1000.0,3.0,1.4049152135849,0.00028508726973086596,10.0,1.0004671812057495,1.0004671812057495,1.0004671812057495,0.00033031890052370727,0.0,0.9861543774604797,80000.0,-0.007883589714765549,-6.1532482504844666e-06,4.577636492086867e-09,0.004784218966960907,5.0241127610206604e-05,0.08609991520643234,5.422489643096924,1.4894447326660156,1.4079957008361816,455.1565246582031,92.98463439941406,20.473814010620117,113.4584732055664,176.27593994140625,1.9136391878128052,0.33436641097068787,0.06655876338481903,0.005461464636027813,0.17472803592681885,1.0,0.14025850594043732,0.14025850594043732,0.14025850594043732,0.0
0.5528334379196167,60.790000915527344,1000.0,4.0,1.4031591415405273,0.0003211094008293003,10.0,0.9992792010307312,0.9992792010307312,0.9992792010307312,0.0005097240209579468,0.0,0.984503984451294,100000.0,-0.007572341710329056,0.0003112480044364929,-3.051757735406113e-09,0.011457063257694244,0.006672844290733337,0.08968668431043625,4.741375923156738,-0.6811137199401855,3.940624237060547,568.677001953125,92.7774429321289,20.6416072845459,113.41908264160156,176.33717346191406,1.9294407367706299,0.3275941014289856,0.09786577522754669,0.005372374784201384,0.16978707909584045,1.0,0.17545738816261292,0.17545738816261292,0.17545738816261292,0.0
1.0549044609069824,69.45999908447266,1000.0,5.0,1.394039511680603,0.0003169246483594179,10.0,0.9993557333946228,0.9993557333946228,0.9993557333946228,0.00045557934208773077,0.0,0.9757282137870789,120000.0,-0.00916979555040598,-0.0015974538400769234,-1.201629640235069e-08,0.008065516129136086,-0.003391547128558159,0.09378264099359512,4.006040573120117,-0.7353353500366211,3.768531322479248,682.0964965820312,92.73712921142578,20.590391159057617,113.32754516601562,176.47959899902344,1.5812835693359375,0.33591845631599426,0.06930863857269287,0.00799852516502142,0.21243403851985931,1.0,0.21087300777435303,0.21087300777435303,0.21087300777435303,0.0
1.9942630529403687,76.8499984741211,1000.0,6.0,1.3810192346572876,0.0003381993155926466,10.0,0.9992243647575378,0.9992243647575378,0.9992243647575378,0.0005484709981828928,0.0,0.9635096192359924,140000.0,-0.010457544587552547,-0.0012877490371465683,-1.1825560974898508e-08,0.025207776576280594,0.01714226044714451,0.14904876053333282,6.285885334014893,2.2798447608947754,6.433521747589111,795.1323852539062,92.6839599609375,20.252914428710938,112.9369125366211,177.09002685546875,1.384107232093811,0.31118983030319214,0.11227700114250183,0.01043974980711937,0.2248307168483734,1.0,0.24651974439620972,0.24651974439620972,0.24651974439620972,0.0
2.7157697677612305,91.0,1000.0,7.0,1.3609269857406616,0.0003729979507625103,10.0,1.000992774963379,1.000992774963379,1.000992774963379,0.0007020541233941913,0.0,0.9449356198310852,160000.0,-0.010124093852937222,0.00033345073461532593,4.577636492086867e-09,0.0253574438393116,0.00014966726303100586,0.22391235828399658,6.041010856628418,-0.2448744773864746,5.846473217010498,908.2998657226562,92.6074447631836,20.46831512451172,113.0758056640625,176.87249755859375,1.3953214883804321,0.3033587634563446,0.13002978265285492,0.010272614657878876,0.2174113690853119,1.0,0.28240278363227844,0.28240278363227844,0.28240278363227844,0.0
3.512019634246826,86.9000015258789,1000.0,8.0,1.343934416770935,0.0004031863354612142,10.0,1.0009366273880005,1.00093674659729,1.00093674659729,0.0006623236695304513,0.0,0.9299013614654541,180000.0,-0.009860570542514324,0.00026352331042289734,2.2888182460434336e-09,0.04139823094010353,0.01604078710079193,0.28659766912460327,3.8384480476379395,-2.2025628089904785,7.040555477142334,1021.930908203125,93.14183044433594,20.38869857788086,113.53055572509766,176.16403198242188,1.426559329032898,0.2838636636734009,0.1350366473197937,0.00982765480875969,0.19898483157157898,1.0,0.3185291588306427,0.3185291588306427,0.3185291588306427,0.0
3.895164728164673,84.83000183105469,1000.0,9.0,1.3268715143203735,0.0003974457795266062,10.0,1.0015894174575806,1.0015895366668701,1.0015895366668701,0.001123972237110138,0.0,0.9144580960273743,200000.0,-0.010839282535016537,-0.0009787119925022125,5.340575981449547e-09,0.042499642819166183,0.0011014118790626526,0.3067585527896881,3.8233299255371094,-0.015118122100830078,6.304983615875244,1135.44775390625,92.76007080078125,20.655820846557617,113.4159164428711,176.3420867919922,1.2363451719284058,0.25478968024253845,0.2729787826538086,0.013084291480481625,0.20608298480510712,1.0,0.35483697056770325,0.35483697056770325,0.35483697056770325,0.0
