Train/PolicyRatio/Max,Metrics/EpCost,Train/KL,Misc/gradient_norm,Metrics/EpRet,Misc/FinalStepNorm,Time/Epoch,Misc/H_inv_g,Time/FPS,Value/reward,Value/cost,Train/LR,Loss/Loss_cost_critic/Delta,Safety/ShieldLagrangeMultiplier,Train/Epoch,Train/StopIter,_step,Loss/Loss_cost_critic,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Max,Loss/Loss_pi/Delta,Train/Entropy,Time/Update,Misc/xHx,Metrics/EpLen,Loss/Loss_pi,Train/PolicyStd,Safety/ShieldLagrangeMultiplier/Min,_timestamp,Misc/AcceptanceStep,Time/Total,Safety/EpCostShield,Safety/shield_adv_c,Loss/Loss_reward_critic,Train/PolicyRatio/Min,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std,Time/Rollout,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Safety/shield_violation,Train/PolicyRatio/Std,_runtime,Value/Adv,TotalEnvSteps,Train/PolicyRatio,Misc/Alpha
0.9995912909507751,35.04999923706055,0.0003033409593626857,0.06676191836595535,-0.4006407856941223,0.30290287733078003,128.25827026367188,0.16086801886558533,155.9353790283203,0.041725557297468185,0.18089845776557922,0,17.743589401245117,0.044999994337558746,0,10,1,17.743589401245117,0.007656384259462357,0.03599999472498894,-0.04377507045865059,1.4103037118911743,18.08257484436035,0.005641074385493994,1000,-0.04377507045865059,0.9914714694023132,0.044999994337558746,1746567137.26709,1,128.26034545898438,65.25,-0.08882437646389008,0.007656384259462357,0.9995912909507751,0,0.044999994337558746,0,110.17566680908203,0.03599999472498894,0.03599999472498894,0.22511084377765656,0.00028901497717015445,229.045966918,-6.103515470812226e-09,20000.0,0.9995912909507751,1.8829280138015747
1.0008432865142822,29.5,0.0002547989133745432,0.041577182710170746,-0.1953701227903366,0.3472651541233063,99.3340072631836,0.20602917671203613,201.34091186523438,0.037479620426893234,0.7474033236503601,0,-8.481460571289062,0.07925722002983093,1,10,2,9.262128829956055,-0.0032187444157898426,0.07071501761674881,-0.01503651961684227,1.4089666604995728,18.394718170166016,0.007039867341518402,1000,-0.05881159007549286,0.9903954863548279,0.07925722002983093,1746567236.859335,1,227.67103576660156,47.04999923706055,1.0545322895050049,0.004437639843672514,1.0008432865142822,0,0.07925722002983093,0,80.93927001953125,0.07071501761674881,0.07071501761674881,1.6145168542861938,0.0005962374270893633,331.77366933,-9.155272984173735e-09,40000.0,1.0008431673049927,1.6855143308639526
1.0005849599838257,47.78333282470703,0.00032898096833378077,0.05180428549647331,-0.015036809258162975,0.32804399728775024,102.59822845458984,0.19873414933681488,194.93515014648438,0.029329633340239525,0.9701261520385742,0,16.539852142333984,0.11078926920890808,2,10,3,25.80198097229004,0.0014206776395440102,0.10542401671409607,0.17128779739141464,1.4162687063217163,18.171398162841797,0.007340238895267248,1000,0.11247620731592178,0.9979114532470703,0.11078926920890808,1746567339.5868182,1,330.527587890625,170.0,1.33378005027771,0.005858317483216524,1.0005849599838257,0,0.11078926920890808,0,84.42681121826172,0.10542401671409607,0.10542401671409607,3.104044198989868,0.0004135448834858835,435.990146908,0.0,60000.0,1.0005849599838257,1.6506675481796265
1.0003974437713623,54.087501525878906,0.0003003291494678706,0.054887253791093826,0.3265690207481384,0.3121596872806549,104.15127563476562,0.14763663709163666,192.02838134765625,0.040229279547929764,2.743260383605957,0,-1.2090721130371094,0.14364026486873627,3,10,4,24.59290885925293,0.013463934417814016,0.14030905067920685,-0.09409082867205143,1.4111480712890625,18.173189163208008,0.0044736675918102264,1000,0.018385378643870354,0.9930645823478699,0.14364026486873627,1746567443.8035393,1,434.80340576171875,136.4499969482422,0.5095441341400146,0.01932225190103054,1.0003974437713623,0,0.14364026486873627,0,85.97806549072266,0.14030905067920685,0.14030905067920685,6.892870903015137,0.00028092280263081193,540.77842136,-1.0681151962899094e-08,80000.0,1.0003973245620728,2.1143782138824463
0.9997648596763611,60.65999984741211,0.0002616801648400724,0.05238405987620354,0.4272513687610626,0.35281166434288025,104.72179412841797,0.23783110082149506,190.9822235107422,0.0712529867887497,2.0892884731292725,0,-1.8699016571044922,0.1773228645324707,4,10,5,22.723007202148438,-0.013158224523067474,0.17540378868579865,0.11937260814011097,1.3940906524658203,18.411405563354492,0.009088264778256416,1000,0.13775798678398132,0.9765901565551758,0.1773228645324707,1746567548.5917916,1,539.5905151367188,169.85000610351562,1.6421750783920288,0.006164027377963066,0.9997648596763611,0,0.1773228645324707,0,86.31037139892578,0.17540378868579865,0.17540378868579865,5.920938968658447,0.00016628336743451655,644.720235223,8.392333938900265e-09,100000.0,0.9997648596763611,1.4834545850753784
0.9997247457504272,61.849998474121094,0.0002736338647082448,0.05355171486735344,0.7464344501495361,0.32070520520210266,103.87106323242188,0.18699517846107483,192.54641723632812,0.05854916200041771,3.991024971008301,0,-8.995489120483398,0.21080034971237183,5,10,6,13.727518081665039,0.004370366223156452,0.21074087917804718,-0.19669083878397942,1.4057823419570923,18.149776458740234,0.006799517665058374,1000,-0.05893285199999809,0.9879409670829773,0.21080034971237183,1746567652.5333376,1,643.5335083007812,102.3499984741211,0.8409200310707092,0.010534393601119518,0.9997247457504272,0,0.21080034971237183,0,85.72126770019531,0.21074087917804718,0.21074087917804718,8.234537124633789,0.00019466223602648824,749.248455685,4.577636492086867e-09,120000.0,0.9997246861457825,1.71504545211792
0.9991722106933594,64.9800033569336,0.0002992094086948782,0.06457427889108658,1.0609163045883179,0.3239228427410126,104.45875549316406,0.19676189124584198,191.46311950683594,0.07067936658859253,4.56438684463501,0,-0.2982177734375,0.24438358843326569,6,10,7,13.429300308227539,-0.0021431604400277138,0.24631176888942719,-0.02650481089949608,1.4057340621948242,18.153532028198242,0.007379521150141954,1000,-0.08543766289949417,0.9877895712852478,0.24438358843326569,1746567757.0618334,1,748.0584106445312,113.5999984741211,-0.9651532769203186,0.008391233161091805,0.9991722106933594,0,0.24438358843326569,0,86.30521392822266,0.24631176888942719,0.24631176888942719,10.45586109161377,0.0005853073671460152,855.141072804,1.5258788677030566e-09,140000.0,0.9991722106933594,1.6462682485580444
1.000096321105957,59.459999084472656,0.00026313113630749285,0.09039389342069626,1.3571473360061646,0.3325668275356293,105.54397583007812,0.24322578310966492,189.49447631835938,0.06752313673496246,3.6745545864105225,0,4.3802490234375,0.2778720259666443,7,10,8,17.80954933166504,0.00506166648119688,0.2819784879684448,0.02893839031457901,1.4070965051651,18.448394775390625,0.010697713121771812,1000,-0.05649927258491516,0.9890430569648743,0.2778720259666443,1746567862.9543514,1,853.670166015625,104.25,-1.22947359085083,0.013452899642288685,1.000096321105957,0,0.2778720259666443,0,87.09556579589844,0.2819784879684448,0.2819784879684448,8.690192222595215,6.805315933888778e-05,957.81188865,7.629394005448376e-09,160000.0,1.000096321105957,1.3673173189163208
0.9998571276664734,53.900001525878906,0.0003665279655251652,0.10926136374473572,1.4484505653381348,0.31213048100471497,102.59782409667969,0.2650865912437439,194.93589782714844,0.07778682559728622,5.385432243347168,0,-0.9641647338867188,0.31116199493408203,8,10,9,16.84538459777832,-0.001029951497912407,0.31756100058555603,-0.10905063152313232,1.4113057851791382,18.49957847595215,0.014425564557313919,1000,-0.16554990410804749,0.993051290512085,0.31116199493408203,1746567965.6251063,1,956.6170654296875,97.80000305175781,-1.278018593788147,0.012422948144376278,0.9998571276664734,0,0.31116199493408203,0,84.09823608398438,0.31756100058555603,0.31756100058555603,10.82376766204834,0.00010101195221068338,1062.22126104,4.577636492086867e-09,180000.0,0.9998571276664734,1.1774661540985107
0.9989560842514038,49.130001068115234,0.0003456494596321136,0.1891728937625885,1.7487655878067017,0.2891831696033478,104.32398986816406,0.29001912474632263,191.71046447753906,0.1254492849111557,5.476123332977295,0,0.8277873992919922,0.3450946807861328,9,10,10,17.673171997070312,0.002585865557193756,0.3529042899608612,0.15347301680594683,1.4023116827011108,18.345359802246094,0.02011578343808651,1000,-0.012076887302100658,0.9839870929718018,0.3450946807861328,1746568070.034654,1,1061.0201416015625,146.60000610351562,-0.5371385812759399,0.015008813701570034,0.9989560842514038,0,0.3450946807861328,0,85.9786148071289,0.3529042899608612,0.3529042899608612,11.450525283813477,0.0007381599280051887,1163.681327837,-1.907348501362094e-09,200000.0,0.998956024646759,0.9971176981925964
