Value/cost,Safety/shield_adv_c,Train/KL,Metrics/LagrangeMultiplier/Std,Train/LR,Misc/Alpha,Time/Update,Train/PolicyRatio/Min,Safety/shield_violation,Time/Epoch,Misc/H_inv_g,Time/Rollout,Train/Entropy,Train/Epoch,_timestamp,Safety/ShieldLagrangeMultiplier/Min,_runtime,Value/reward,Train/PolicyStd,Train/PolicyRatio/Max,Train/PolicyRatio,Misc/FinalStepNorm,Loss/Loss_cost_critic/Delta,TotalEnvSteps,Train/StopIter,Loss/Loss_reward_critic,Metrics/LagrangeMultiplier/Max,Loss/Loss_reward_critic/Delta,_step,Metrics/LagrangeMultiplier/Min,Time/Total,Metrics/EpLen,Misc/gradient_norm,Time/FPS,Misc/AcceptanceStep,Loss/Loss_pi/Delta,Metrics/EpCost,Train/PolicyRatio/Std,Safety/ShieldLagrangeMultiplier/Max,Loss/Loss_pi,Metrics/LagrangeMultiplier,Metrics/EpRet,Loss/Loss_cost_critic,Value/Adv,Safety/ShieldLagrangeMultiplier/Std,Misc/xHx,Safety/ShieldLagrangeMultiplier,Safety/EpCostShield
0.2285911589860916,-0.05960365757346153,0.0002329561102669686,0,0,4.506849765777588,27.380661010742188,1.0015214681625366,-0.09573173522949219,164.6619415283203,0.07441499084234238,137.28123474121094,1.4333370923995972,0,1746496573.2017787,0.044999994337558746,292.065875934,0.13111141324043274,1.0145753622055054,1.0015214681625366,1.0015214681625366,0.33537715673446655,6.175695419311523,20000.0,10,0.005813993513584137,0.035999998450279236,0.005813993513584137,1,0.035999998450279236,164.66331481933594,1000,0.024659575894474983,121.46098327636719,1,-0.44669774174690247,17.850000381469727,0.0010758122662082314,0.044999994337558746,-0.44669774174690247,0.035999998450279236,-0.46266642212867737,6.175695419311523,1.907348501362094e-09,0,0.0009846444008871913,0.044999994337558746,33.04999923706055
0.7012482285499573,1.5967812538146973,0.0004151137254666537,0,0,2.938666820526123,24.7362117767334,1.000051736831665,1.183991551399231,126.03549194335938,0.09811444580554962,101.29925537109375,1.4572696685791016,1,1746496699.3602796,0.07741039246320724,422.43149633,0.09032537043094635,1.0391649007797241,1.000051736831665,1.0000516176223755,0.2883256673812866,17.847322463989258,40000.0,10,0.004400758072733879,0.06985203921794891,-0.0014132354408502579,2,0.06985203921794891,290.82647705078125,1000,0.06267331540584564,158.68545532226562,1,0.04329875111579895,35.025001525878906,3.652728992165066e-05,0.07741039246320724,-0.4033989906311035,0.06985203921794891,-0.21663126349449158,24.02301788330078,6.103515470812226e-09,0,0.002315940335392952,0.07741039246320724,92.5999984741211
2.898422956466675,1.4073234796524048,0.0003363797441124916,0,0,3.582486391067505,25.933807373046875,1.0009082555770874,4.245876789093018,130.27230834960938,0.07815787941217422,104.3384780883789,1.498581051826477,2,1746496829.726366,0.11060506105422974,556.734504307,0.09008573740720749,1.0831958055496216,1.0009082555770874,1.0009082555770874,0.2799995243549347,0.10084342956542969,60000.0,10,0.009289910085499287,0.10410758852958679,0.0048891520127654076,3,0.10410758852958679,421.2227478027344,1000,0.03796270489692688,153.52456665039062,1,0.047470539808273315,40.81666564941406,0.0006422617589123547,0.11060506105422974,-0.3559284508228302,0.10410758852958679,0.1501057744026184,24.12386131286621,1.5258788677030566e-09,0,0.0015583251370117068,0.11060506105422974,118.9000015258789
3.5760459899902344,2.3664517402648926,0.000242458947468549,0,0,3.350283622741699,24.373117446899414,0.9998075366020203,7.029840469360352,134.20635986328125,0.09945189207792282,109.83320617675781,1.5418533086776733,3,1746496964.0288587,0.1433444321155548,687.392387566,0.09452617168426514,1.13099205493927,0.9998075366020203,0.9998075366020203,0.33319205045700073,11.80717658996582,80000.0,10,0.009306538850069046,0.1381278783082962,1.662876456975937e-05,4,0.1381278783082962,555.5135498046875,1000,0.0345231257379055,149.0242462158203,1,0.057030707597732544,60.57500076293945,0.0001361062313662842,0.1433444321155548,-0.29889774322509766,0.1381278783082962,0.3882905840873718,35.93103790283203,-3.814697002724188e-09,0,0.0017818224150687456,0.1433444321155548,198.64999389648438
3.425461769104004,1.9463260173797607,0.0003210754948668182,0,0,3.16607666015625,23.920225143432617,1.0006844997406006,7.350954055786133,130.5609588623047,0.10289163142442703,106.64070129394531,1.5727744102478027,4,1746497094.687125,0.1767275333404541,823.936845318,0.11560072004795074,1.1664334535598755,1.0006844997406006,1.000684380531311,0.3257628083229065,-15.73588752746582,100000.0,10,0.012463031336665154,0.17260633409023285,0.0031564924865961075,5,0.17260633409023285,686.177001953125,1000,0.04029944911599159,153.18515014648438,1,-0.04844149947166443,60.779998779296875,0.00048390202573500574,0.1767275333404541,-0.3473392426967621,0.17260633409023285,0.5645168423652649,20.19515037536621,1.5258788677030566e-09,0,0.001995193073526025,0.1767275333404541,132.5500030517578
4.15330696105957,1.0023574829101562,0.000280908978311345,0,0,2.9150404930114746,24.06745719909668,1.0010203123092651,7.913156986236572,136.43760681152344,0.10941916704177856,112.3700942993164,1.6102129220962524,5,1746497231.2314422,0.21011599898338318,958.27400164,0.12484118342399597,1.2111536264419556,1.0010203123092651,1.0010203123092651,0.3189612925052643,-4.144359588623047,120000.0,10,0.01826341636478901,0.20749109983444214,0.005800385028123856,6,0.20749109983444214,822.7067260742188,1000,0.04693201184272766,146.587158203125,1,-0.04719442129135132,63.93000030517578,0.0007214416400529444,0.21011599898338318,-0.3945336639881134,0.20749109983444214,1.1862541437149048,16.050790786743164,-1.678466787780053e-08,0,0.002353633986786008,0.21011599898338318,108.0
3.080152988433838,1.6613014936447144,0.00033477263059467077,0,0,2.5198068618774414,24.3129825592041,1.0023903846740723,7.524120330810547,134.24977111816406,0.12308932840824127,109.936767578125,1.6365680694580078,6,1746497365.5689619,0.24423642456531525,1091.613929742,0.13453064858913422,1.2432230710983276,1.0023903846740723,1.0023903846740723,0.3101613223552704,1.6135501861572266,140000.0,10,0.017258139327168465,0.24273042380809784,-0.0010052770376205444,7,0.24273042380809784,957.0674438476562,1000,0.05137056112289429,148.97604370117188,1,0.1618940681219101,67.41000366210938,0.0016902572242543101,0.24423642456531525,-0.2326395958662033,0.24273042380809784,1.5592851638793945,17.66434097290039,-2.2888182460434336e-09,0,0.0031498807948082685,0.24423642456531525,188.75
5.489689350128174,1.3246896266937256,0.0002148344792658463,0,0,2.3152942657470703,26.126541137695312,1.00113046169281,12.772115707397461,133.25526428222656,0.15730498731136322,107.12866973876953,1.6455421447753906,7,1746497498.9091094,0.2789110839366913,1228.313620017,0.1899409145116806,1.2543437480926514,1.00113046169281,1.00113046169281,0.36420732736587524,4.84254264831543,160000.0,10,0.025821181014180183,0.27830395102500916,0.008563041687011719,8,0.27830395102500916,1090.402099609375,1000,0.0375010222196579,150.08787536621094,1,-0.11564989387989044,73.18000030517578,0.0007993290200829506,0.2789110839366913,-0.34828948974609375,0.27830395102500916,2.147139549255371,22.50688362121582,-5.340575981449547e-09,0,0.0037309243343770504,0.2789110839366913,181.25
4.4205098152160645,-0.8748334050178528,0.0002709401014726609,0,0,2.5859172344207764,25.814441680908203,1.0028833150863647,10.332795143127441,136.61798095703125,0.12958236038684845,110.8034896850586,1.656028151512146,8,1746497635.608348,0.31323131918907166,1353.792340824,0.21516098082065582,1.267585039138794,1.0028833150863647,1.0028833150863647,0.3350892663002014,-9.59095287322998,180000.0,10,0.02297273837029934,0.3137498199939728,-0.002848442643880844,9,0.3137498199939728,1227.0982666015625,1000,0.04672732204198837,146.3936309814453,1,-0.05001136660575867,54.38999938964844,0.002038839738816023,0.31323131918907166,-0.3983008563518524,0.3137498199939728,2.727139949798584,12.91593074798584,1.2207030941624453e-08,0,0.0029908819124102592,0.31323131918907166,115.69999694824219
3.811272621154785,-0.12361156940460205,0.0002918259415309876,0,0,2.252743721008301,26.005779266357422,1.002577543258667,10.258804321289062,125.38752746582031,0.14198273420333862,99.38172149658203,1.6805176734924316,9,1746497761.0867338,0.3472340404987335,1490.122309056,0.2829534709453583,1.299155592918396,1.002577543258667,1.0025774240493774,0.31985071301460266,-0.9860296249389648,200000.0,10,0.024800706654787064,0.3488656282424927,0.0018279682844877243,10,0.3488656282424927,1352.5787353515625,1000,0.0542648583650589,159.5054931640625,1,0.0065375566482543945,48.27000045776367,0.001822542049922049,0.3472340404987335,-0.391763299703598,0.3488656282424927,3.3255465030670166,11.929901123046875,-4.577636492086867e-09,0,0.003940990194678307,0.3472340404987335,113.1500015258789
