Train/PolicyRatio/Max,Loss/Loss_reward_critic/Delta,Time/Total,Train/Epoch,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Std,Metrics/LagrangeMultiplier/Min,Metrics/EpCost,Train/PolicyRatio,Loss/Loss_pi,Loss/Loss_reward_critic,_timestamp,Loss/Loss_cost_critic/Delta,Time/Epoch,Time/Rollout,Misc/AcceptanceStep,Train/PolicyStd,Safety/shield_violation,Value/reward,Train/KL,Value/cost,Metrics/LagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,_runtime,Misc/gradient_norm,Time/Update,Metrics/EpLen,Metrics/LagrangeMultiplier/Max,Train/PolicyRatio/Min,_step,Train/StopIter,Time/FPS,Safety/ShieldLagrangeMultiplier/Std,Misc/xHx,Misc/Alpha,Misc/FinalStepNorm,Train/Entropy,Safety/EpCostShield,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier,Loss/Loss_cost_critic,Loss/Loss_pi/Delta,Train/LR,Metrics/EpRet,Value/Adv,Misc/H_inv_g,Metrics/LagrangeMultiplier,TotalEnvSteps
1.004273772239685,0.0030483927112072706,3015.556396484375,29,0.8911725282669067,0.003021929180249572,0.9306373596191406,4.349999904632568,1.004273772239685,-0.4368792772293091,0.004863588139414787,1746499396.8895912,-0.5338914394378662,96.08480072021484,78.78580474853516,1,1.8375474214553833,2.0854175090789795,0.03084423579275608,0.00024299333745148033,0.5356606245040894,0,0.8911725282669067,3112.597269153,0.06970618665218353,17.298973083496094,1000,0.9306373596191406,1.004273772239685,30,10,208.14947509765625,0,0.0022017331793904305,3.0139195919036865,0.3311457633972168,2.026953935623169,1.649999976158142,-0.6000190377235413,0.8911725282669067,1.0444189310073853,-0.0692838728427887,0,0.490043044090271,-2.479553229406406e-09,0.10987213999032974,0.9306373596191406,600000.0
1.0011212825775146,0.001513207796961069,3111.76513671875,30,0.9125547409057617,0.0007928103441372514,0.9553762674331665,3.680000066757202,1.001121163368225,-0.3530009984970093,0.006376795936375856,1746499493.0955038,0.2151247262954712,96.14715576171875,78.57705688476562,1,1.857627272605896,1.737687110900879,0.031040068715810776,0.00021998884039931,0.4461387097835541,0,0.9125547409057617,3215.940708566,0.04390052706003189,17.570068359375,1000,0.9553762674331665,1.0011212825775146,31,10,208.0144805908203,0,0.0035322364419698715,2.3795206546783447,0.34758031368255615,2.0378220081329346,11.050000190734863,-0.13703203201293945,0.9125547409057617,1.2595436573028564,0.0838782787322998,0,0.36809757351875305,-7.629394338515283e-10,0.14607156813144684,0.9553762674331665,620000.0
1.000846266746521,0.0016632364131510258,3215.110107421875,31,0.9357378482818604,0.0005983728333376348,0.9788998365402222,4.070000171661377,1.000846266746521,-0.24310238659381866,0.008040032349526882,1746499596.438919,2.1796562671661377,103.28971099853516,85.98226165771484,1,1.8440672159194946,1.9135316610336304,0.02975197695195675,0.00033357561915181577,0.5252043604850769,0,0.9357378482818604,3315.621487703,0.09742715954780579,17.30742073059082,1000,0.9788998365402222,1.000846266746521,32,10,193.630126953125,0,0.005627328529953957,1.8852262496948242,0.29687076807022095,2.030702829360962,42.45000076293945,0.5793626308441162,0.9357378482818604,3.439199924468994,0.10989861190319061,0,0.40260210633277893,-7.629394338515283e-10,0.15747222304344177,0.9788998365402222,640000.0
1.0019903182983398,-0.0026957718655467033,3314.785400390625,32,0.9589429497718811,0.0014073114143684506,1.001621961593628,5.320000171661377,1.0019903182983398,-0.33155348896980286,0.005344260483980179,1746499696.1198099,0.2120351791381836,99.62184143066406,82.4265365600586,1,1.8277459144592285,2.3615403175354004,0.033910173922777176,0.00031200225930660963,0.5356927514076233,0,0.9589429497718811,3410.618975601,0.09369948506355286,17.195287704467773,1000,1.001621961593628,1.0019903182983398,33,10,200.75918579101562,0,0.006271881517022848,1.7857297658920288,0.311006635427475,2.021998405456543,22.700000762939453,-0.37074553966522217,0.9589429497718811,3.6512351036071777,-0.08845110237598419,0,0.44846898317337036,0.0,0.17416222393512726,1.001621961593628,660000.0
1.002512812614441,0.003752483054995537,3409.78369140625,33,0.9803047180175781,0.001776798744685948,1.0234651565551758,4.639999866485596,1.002512812614441,-0.38044726848602295,0.009096743538975716,1746499791.1171486,-2.5959818363189697,94.93785858154297,77.28286743164062,1,1.819454312324524,1.1700514554977417,0.033460214734077454,0.0002562547742854804,0.3381528854370117,0,0.9803047180175781,3512.643502457,0.05321507155895233,17.65496826171875,1000,1.0234651565551758,1.002512812614441,34,10,210.6641082763672,0,0.00118414091411978,4.109712600708008,0.32858964800834656,2.0173680782318115,2.299999952316284,-0.15925569832324982,0.9803047180175781,1.055253267288208,-0.04889377951622009,0,0.19208408892154694,0.0,0.07995441555976868,1.0234651565551758,680000.0
1.0009758472442627,-0.0015202495269477367,3511.802978515625,34,1.0035412311553955,0.0006899720174260437,1.04460871219635,5.010000228881836,1.0009757280349731,-0.21426601707935333,0.007576494012027979,1746499893.1416326,1.8648557662963867,101.96025848388672,84.24561309814453,1,1.836338996887207,1.988853931427002,0.032808270305395126,0.00023488697479479015,0.28308960795402527,0,1.0035412311553955,3613.252898789,0.062265828251838684,17.714616775512695,1000,1.04460871219635,1.0009758472442627,35,10,196.1548614501953,0,0.005627737380564213,1.885157823562622,0.33822527527809143,2.026625394821167,42.650001525878906,0.22881238162517548,1.0035412311553955,2.9201090335845947,0.16618125140666962,0,0.05214295908808708,3.814697002724188e-09,0.17941483855247498,1.04460871219635,700000.0
0.9997509717941284,-0.0004994990304112434,3612.417724609375,35,1.029603362083435,0.00017614572425372899,1.0650461912155151,4.679999828338623,0.9997509121894836,-0.11879607290029526,0.0070769949816167355,1746499993.7510643,-0.955174446105957,100.55194854736328,83.24589538574219,1,1.8819513320922852,1.8379818201065063,0.03639453276991844,0.0002886563597712666,0.38001561164855957,0,1.029603362083435,3708.740098742,0.10470067709684372,17.306032180786133,1000,1.0650461912155151,0.9997509717941284,36,10,198.90216064453125,0,0.005003334488719702,1.9993314743041992,0.29877522587776184,2.0511460304260254,59.45000076293945,0.9133838415145874,1.029603362083435,1.9649345874786377,0.09546994417905807,0,0.0032263994216918945,-8.392333938900265e-09,0.1494375616312027,1.0650461912155151,720000.0
1.0010669231414795,0.0008160029537975788,3707.898193359375,36,1.0549125671386719,0.0007543161627836525,1.0845917463302612,3.640000104904175,1.00106680393219,-0.36746081709861755,0.007892997935414314,1746500089.238215,-0.31794166564941406,95.42389678955078,77.84748077392578,1,1.9106119871139526,2.7241971492767334,0.03606864809989929,0.0003033983812201768,0.2337838113307953,0,1.0549125671386719,3806.1556257,0.09147466719150543,17.576393127441406,1000,1.0845917463302612,1.0010669231414795,37,10,209.59109497070312,0,0.003271776018664241,2.472421646118164,0.3031095564365387,2.0663461685180664,17.149999618530273,-0.31769341230392456,1.0549125671386719,1.6469929218292236,-0.2486647441983223,0,-0.11165206879377365,7.629394005448376e-09,0.12259622663259506,1.0845917463302612,740000.0
1.002026915550232,-0.0019860523752868176,3805.307373046875,37,1.0796644687652588,0.0014332737773656845,1.103121042251587,2.809999942779541,1.002026915550232,-0.35571178793907166,0.005906945560127497,1746500186.653792,0.6425209045410156,97.34480285644531,79.67730712890625,1,1.9533532857894897,2.1732962131500244,0.009276846423745155,0.00026511866599321365,0.3029436767101288,0,1.0796644687652588,3900.705106157,0.062222130596637726,17.6674747467041,1000,1.103121042251587,1.002026915550232,38,10,205.4552459716797,0,0.0036033489741384983,2.355923652648926,0.3148045539855957,2.0883731842041016,18.450000762939453,-0.6397847533226013,1.0796644687652588,2.2895138263702393,0.011749029159545898,0,-0.1531742513179779,1.5258788677030566e-09,0.13362255692481995,1.103121042251587,760000.0
1.0023255348205566,0.000738777220249176,3899.854736328125,38,1.1030030250549316,0.0016444014618173242,1.1208407878875732,3.2300000190734863,1.0023255348205566,-0.38080132007598877,0.006645722780376673,1746500281.2032673,-1.0360184907913208,94.47672271728516,77.30371856689453,1,1.9866002798080444,2.206495761871338,0.01246273797005415,0.00025194379850290716,0.2417449653148651,0,1.1030030250549316,3995.225155124,0.04825454577803612,17.172983169555664,1000,1.1208407878875732,1.0023255348205566,39,10,211.69236755371094,0,0.0025295813102275133,2.8118348121643066,0.33199337124824524,2.1053264141082764,8.399999618530273,-0.12332895398139954,1.1030030250549316,1.2534953355789185,-0.025089532136917114,0,-0.030356135219335556,1.1444091230217168e-09,0.11807000637054443,1.1208407878875732,780000.0
