Metrics/EpCost,Time/Epoch,Loss/Loss_pi,Train/StopIter,Time/Rollout,Train/PolicyRatio/Std,Train/PolicyRatio/Min,Safety/shield_adv_c,Safety/ShieldLagrangeMultiplier/Std,Safety/EpCostShield,Safety/ShieldLagrangeMultiplier/Max,Train/LR,Metrics/LagrangeMultiplier/Max,Train/KL,Time/FPS,Train/Epoch,Train/PolicyRatio,_timestamp,TotalEnvSteps,Safety/ShieldLagrangeMultiplier,Value/Adv,Train/Entropy,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Time/Total,_step,Metrics/LagrangeMultiplier,_runtime,Train/PolicyRatio/Max,Safety/ShieldLagrangeMultiplier/Min,Time/Update,Loss/Loss_cost_critic,Metrics/LagrangeMultiplier/Std,Safety/shield_violation,Loss/Loss_cost_critic/Delta,Metrics/LagrangeMultiplier/Min,Value/reward,Metrics/EpRet,Value/cost,Train/PolicyStd,Loss/Loss_pi/Delta,Metrics/EpLen
10.399999618530273,207.16500854492188,-0.45496413111686707,40,100.35408020019531,0.01085877139121294,1.003842830657959,NaN,0,24.149999618530273,0.044999994337558746,0.0002969999914057553,0.03599999472498894,0.010770520195364952,96.5414047241211,0,1.003842830657959,1746496584.510218,20000.0,0.044999994337558746,-0.1010274589061737,1.3923259973526,0.010365386493504047,0.010365386493504047,207.1658172607422,1,0.03599999472498894,388.988520135,1.003842830657959,0.044999994337558746,106.81087493896484,6.252012252807617,0,-0.10827543586492538,6.252012252807617,0.03599999472498894,0.06042381748557091,-2.520110607147217,-0.1513005793094635,0.9738812446594238,-0.45496413111686707,1000
13.125,180.80433654785156,-0.39065271615982056,40,76.05953979492188,0.012797879055142403,1.001940369606018,NaN,0,68.3499984741211,0.07736780494451523,0.00029399999766610563,0.07097747921943665,0.012580366805195808,110.61681365966797,1,1.001940369606018,1746496765.4000218,40000.0,0.07736780494451523,0.3360792398452759,1.3548393249511719,0.004846768453717232,-0.005518618039786816,388.04107666015625,2,0.07097747921943665,572.340724314,1.001940369606018,0.07736780494451523,104.7447280883789,8.919722557067871,0,0.6887763738632202,2.667710304260254,0.07097747921943665,0.011994151398539543,-1.746917963027954,0.08740086853504181,0.9384195804595947,0.06431141495704651,1000
34.86666488647461,183.27842712402344,-0.3660489320755005,40,78.90233612060547,0.011241115629673004,1.002766489982605,NaN,0,125.5999984741211,0.10923697054386139,0.000291000003926456,0.10283362865447998,0.012617195025086403,109.12359619140625,2,1.002766489982605,1746496948.7524307,60000.0,0.10923697054386139,-0.09936834871768951,1.330847144126892,0.007876715622842312,0.00302994716912508,571.401611328125,3,0.10283362865447998,756.937262218,1.002766489982605,0.10923697054386139,104.37603759765625,27.09477996826172,0,1.985023856163025,18.175057411193848,0.10283362865447998,0.014468735083937645,-0.7393397688865662,0.3800300657749176,0.9164619445800781,0.02460378408432007,1000
44.8125,184.51092529296875,-0.3434545695781708,40,79.65247344970703,0.010488387197256088,1.004131555557251,NaN,0,119.19999694824219,0.1423189342021942,0.0002880000101868063,0.13527914881706238,0.009384085424244404,108.39466857910156,3,1.004131555557251,1746497133.3488085,80000.0,0.1423189342021942,-0.2905369997024536,1.306514024734497,0.009029478766024113,0.0011527631431818008,755.989990234375,4,0.13527914881706238,938.78400002,1.004131555557251,0.1423189342021942,104.85841369628906,22.269227981567383,0,3.198594808578491,-4.825551986694336,0.13527914881706238,0.07771438360214233,0.04861196130514145,1.635058045387268,0.8950942754745483,0.022594362497329712,1000
40.66999816894531,181.58245849609375,-0.374234139919281,40,77.25786590576172,0.010153079405426979,1.0037018060684204,NaN,0,49.599998474121094,0.17423266172409058,0.0002849999873433262,0.16869381070137024,0.009939982555806637,110.1427993774414,4,1.0037018060684204,1746497315.1958904,100000.0,0.17423266172409058,-0.16160057485103607,1.2771610021591187,0.009293810464441776,0.0002643316984176636,937.6604614257812,5,0.16869381070137024,1123.442622487,1.0037018060684204,0.17423266172409058,104.32455444335938,9.53261947631836,0,2.9734225273132324,-12.736608505249023,0.16869381070137024,0.10681957006454468,0.41311249136924744,1.306115984916687,0.8691377639770508,-0.03077957034111023,1000
47.93000030517578,184.5799102783203,-0.35328975319862366,40,79.65496063232422,0.009393611922860146,1.0040040016174316,NaN,0,95.8499984741211,0.20698797702789307,0.00028199999360367656,0.20279203355312347,0.006902260240167379,108.35415649414062,5,1.0040040016174316,1746497499.8545659,120000.0,0.20698797702789307,-0.16029424965381622,1.2556718587875366,0.011778108775615692,0.002484298311173916,1122.498046875,6,0.20279203355312347,1306.125689813,1.0040040016174316,0.20698797702789307,104.92489624023438,17.999208450317383,0,5.84910249710083,8.466588973999023,0.20279203355312347,0.13516545295715332,1.6361595392227173,3.122272491455078,0.8506977558135986,0.02094438672065735,1000
50.5099983215332,182.6132354736328,-0.35461971163749695,40,78.67489624023438,0.010555872693657875,1.0044822692871094,NaN,0,77.30000305175781,0.23989033699035645,0.0002789999998640269,0.2374444305896759,0.009228424169123173,109.52108764648438,6,1.0044822692871094,1746497682.5376313,140000.0,0.23989033699035645,0.12921707332134247,1.234020709991455,0.010706240311264992,-0.0010718684643507004,1305.18896484375,7,0.2374444305896759,1489.659261508,1.0044822692871094,0.23989033699035645,103.93829345703125,13.595078468322754,0,5.282036781311035,-4.404129981994629,0.2374444305896759,0.17564713954925537,2.5651659965515137,3.1326448917388916,0.8321382403373718,-0.001329958438873291,1000
38.720001220703125,183.46644592285156,-0.3964653015136719,40,78.28511047363281,0.010109524242579937,1.0037002563476562,NaN,0,49.349998474121094,0.27189546823501587,0.00027600000612437725,0.27219873666763306,0.00991736724972725,109.01175689697266,7,1.0037002563476562,1746497866.0711613,160000.0,0.27189546823501587,-0.20453813672065735,1.2109053134918213,0.013402988202869892,0.0026967478916049004,1488.7255859375,8,0.27219873666763306,1673.505318221,1.0037002563476562,0.27189546823501587,105.18128967285156,9.227310180664062,0,5.18359899520874,-4.367768287658691,0.27219873666763306,0.23586909472942352,3.148275136947632,2.151874303817749,0.8129491806030273,-0.04184558987617493,1000
28.68000030517578,183.771240234375,-0.38825786113739014,40,78.67324829101562,0.010900496505200863,1.0054998397827148,NaN,0,50.45000076293945,0.3032689094543457,0.0002730000123847276,0.30642661452293396,0.010414773598313332,108.8309555053711,8,1.0054997205734253,1746498049.9169352,180000.0,0.3032689094543457,0.20395085215568542,1.1767442226409912,0.01588505133986473,0.0024820631369948387,1672.5634765625,9,0.30642661452293396,1855.375635399,1.0054998397827148,0.3032689094543457,105.09795379638672,8.208972930908203,0,5.190778732299805,-1.0183372497558594,0.30642661452293396,0.24989040195941925,3.597684860229492,1.8369269371032715,0.7854602336883545,0.008207440376281738,1000
29.43000030517578,181.78512573242188,-0.3628288209438324,40,76.91832733154297,0.010774356313049793,1.0051116943359375,NaN,0,59.849998474121094,0.33454081416130066,0.0002699999895412475,0.3403030037879944,0.008033175021409988,110.02000427246094,9,1.0051116943359375,1746498231.7872336,200000.0,0.33454081416130066,-0.1440589874982834,1.1540403366088867,0.013767932541668415,-0.0021171187981963158,1854.4305419921875,10,0.3403030037879944,2039.218311984,1.0051116943359375,0.33454081416130066,104.86674499511719,8.01441478729248,0,5.878602027893066,-0.19455814361572266,0.3403030037879944,0.31610816717147827,4.217695236206055,3.539100408554077,0.7676582336425781,0.02542904019355774,1000
