Train/KL,_runtime,Loss/Loss_pi,Value/reward,Misc/gradient_norm,Misc/xHx,_timestamp,_step,Train/Entropy,TotalEnvSteps,Time/FPS,Time/Rollout,Metrics/LagrangeMultiplier/Max,Time/Epoch,Train/PolicyStd,Train/Epoch,Value/cost,Time/Update,Train/PolicyRatio/Std,Train/LR,Misc/Alpha,Train/StopIter,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier,Metrics/EpLen,Metrics/EpRet,Misc/AcceptanceStep,Loss/Loss_cost_critic,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier/Std,Loss/Loss_reward_critic/Delta,Metrics/LagrangeMultiplier/Min,Value/Adv,Loss/Loss_cost_critic/Delta,Loss/Loss_reward_critic,Misc/H_inv_g,Metrics/EpCost,Train/PolicyRatio/Max,Misc/FinalStepNorm,Train/PolicyRatio,Time/Total
0.0003742532862816006,132.849670579,-0.005625525955110788,0.07651986926794052,0.07365407794713974,0.0035623135045170784,1743305987.0054443,1,1.4196289777755737,20000.0,322.038818359375,54.97804641723633,0.03599999472498894,62.10431671142578,1.000967025756836,0,0.22226372361183167,7.126245021820068,0.0007000310579314828,0,2.3694541454315186,10,-0.005625525955110788,0.03599999472498894,1000,-1.0907585620880127,1,0.4175398051738739,1.0009899139404297,0,0.005817870143800974,0.03599999472498894,3.814697002724188e-09,0.4175398051738739,0.005817870143800974,0.10132811963558197,5.0,1.0009899139404297,0.24009232223033905,1.0009899139404297,62.10524368286133
0.00022315829119179398,194.897388113,-0.007769569754600525,0.04397008195519447,0.05392846837639809,0.005583919119089842,1743306049.2554588,2,1.4427074193954468,40000.0,321.6124572753906,54.84885025024414,0.06712264567613602,62.1866455078125,1.024759292602539,1,0.2791520655155182,7.337772369384766,0.0002870481403078884,0,1.8925399780273438,10,-0.0021440437994897366,0.06712264567613602,1000,-0.5854974389076233,1,1.6847374439239502,1.00040602684021,0,-0.00217100465670228,0.06712264567613602,-4.577636492086867e-09,1.2671976387500763,0.003646865487098694,0.18898174166679382,19.149999618530273,1.00040602684021,0.35765552520751953,1.0004059076309204,124.360595703125
0.000268327712547034,256.709504289,-0.0075300224125385284,0.03618144243955612,0.06175011396408081,0.0044522760435938835,1743306111.3034782,3,1.463150143623352,60000.0,322.6499328613281,54.64616012573242,0.09994237124919891,61.98668670654297,1.0465035438537598,2,1.0116628408432007,7.340508460998535,0.00016473798314109445,0,2.1194515228271484,10,0.00023954734206199646,0.09994237124919891,1000,-0.36952653527259827,1,1.5923992395401,0.999767005443573,0,-0.0005918764509260654,0.09994237124919891,6.103515470812226e-09,-0.0923382043838501,0.0030549890361726284,0.1671353280544281,17.03333282470703,0.999767005443573,0.3542352318763733,0.999767005443573,186.4105682373047
0.00026419380446895957,318.496943052,-0.007533080410212278,0.03142403066158295,0.054075900465250015,0.004938751459121704,1743306173.1152859,4,1.4668365716934204,80000.0,323.872802734375,54.49869918823242,0.13341176509857178,61.75263595581055,1.0510145425796509,3,1.2472741603851318,7.253912925720215,0.0006887076306156814,0,2.0123612880706787,10,-3.0579976737499237e-06,0.13341176509857178,1000,-0.21364696323871613,1,1.3417778015136719,0.9990260004997253,0,0.00013546831905841827,0.13341176509857178,1.5258788677030566e-09,-0.2506214380264282,0.0031904573552310467,0.17557331919670105,15.212499618530273,0.9990260004997253,0.35331693291664124,0.9990260004997253,248.22535705566406
0.0003363231080584228,379.291740669,-0.006253813859075308,0.03104119934141636,0.05625894293189049,0.0033942037262022495,1743306234.9027603,5,1.4621220827102661,100000.0,323.9906921386719,54.32942581176758,0.16695092618465424,61.73017120361328,1.046055555343628,4,0.6594308614730835,7.400718688964844,0.0003415580722503364,0,2.4274227619171143,10,0.0012792665511369705,0.16695092618465424,1000,-0.08418996632099152,1,0.3986431956291199,1.0004830360412598,0,0.0008610947988927364,0.16695092618465424,-3.051757735406113e-09,-0.943134605884552,0.004051552154123783,0.1322903335094452,13.029999732971191,1.0004830360412598,0.3211245536804199,1.0004830360412598,310.0130920410156
0.0003727129369508475,442.039565889,-0.005093847401440144,0.0297692958265543,0.09342892467975616,0.002791899023577571,1743306295.6974561,6,1.4789201021194458,120000.0,329.3994140625,53.55410385131836,0.20050303637981415,60.71656036376953,1.0632840394973755,5,0.50801020860672,7.162441730499268,0.000454623979749158,0,2.6764822006225586,10,0.0011599664576351643,0.20050303637981415,1000,0.09052915871143341,1,0.3418601155281067,0.9993571043014526,0,0.0042702192440629005,0.20050303637981415,4.577636492086867e-09,-0.056783080101013184,0.008321771398186684,0.09833995997905731,12.710000038146973,0.9993571043014526,0.2632051408290863,0.9993570446968079,370.78778076171875
0.0003497161087580025,502.994243021,-0.006617577746510506,0.038989026099443436,0.07983849197626114,0.004558965098112822,1743306358.4452634,7,1.4880505800247192,140000.0,319.0875244140625,55.24440383911133,0.23356641829013824,62.67872619628906,1.0743690729141235,6,1.0381639003753662,7.4343061447143555,7.041334902169183e-05,0,2.0945048332214355,10,-0.001523730345070362,0.23356641829013824,1000,0.024705534800887108,1,1.170968770980835,1.000099539756775,0,0.0016865124925971031,0.23356641829013824,2.6702879907247734e-09,0.8291086554527283,0.010008283890783787,0.14046883583068848,10.149999618530273,1.000099539756775,0.2942126393318176,1.000099539756775,433.5450744628906
0.00028061389457434416,564.178561469,-0.004828559700399637,0.03578357398509979,0.047260038554668427,0.002378803910687566,1743306419.4000697,8,1.4954456090927124,160000.0,328.4874267578125,53.76487731933594,0.26654523611068726,60.8851318359375,1.0823497772216797,7,1.1899956464767456,7.120234489440918,0.0004910950665362179,0,2.8995776176452637,10,0.0017890180461108685,0.26654523611068726,1000,0.051690924912691116,1,1.0064722299575806,1.0006946325302124,0,0.0015664966776967049,0.26654523611068726,-1.1444091896350983e-08,-0.1644965410232544,0.011574780568480492,0.1082782968878746,11.359999656677246,1.0006946325302124,0.31396129727363586,1.0006946325302124,494.5006408691406
0.00030556030105799437,625.495491787,-0.005632910877466202,0.03857852891087532,0.08479376137256622,0.003415108658373356,1743306480.5848167,9,1.5012035369873047,180000.0,327.171875,53.97899627685547,0.29918938875198364,61.12995147705078,1.0873104333877563,8,0.9725255966186523,7.150937080383301,0.0006541190668940544,0,2.4199817180633545,10,-0.0008043511770665646,0.29918938875198364,1000,-0.07017570734024048,1,0.4187908172607422,1.000925064086914,0,-0.005087217316031456,0.29918938875198364,-1.0681151962899094e-08,-0.5876814126968384,0.006487563252449036,0.12266425043344498,9.989999771118164,1.000925064086914,0.2968452572822571,1.000925064086914,555.6987915039062
0.0002536735264584422,686.096294257,-0.00579632306471467,0.04251189902424812,0.05701059475541115,0.0039772638119757175,1743306541.9013531,10,1.4812520742416382,200000.0,326.53668212890625,54.01630401611328,0.3324994444847107,61.248863220214844,1.0656465291976929,9,0.8111986517906189,7.232544898986816,0.00034408687497489154,0,2.2424473762512207,10,-0.0001634121872484684,0.3324994444847107,1000,-0.1593078076839447,1,1.3934096097946167,1.0004867315292358,0,0.0005799415521323681,0.3324994444847107,2.0980834847250662e-09,0.9746187925338745,0.007067504804581404,0.15047447383403778,15.5,1.0004867315292358,0.33743107318878174,1.0004867315292358,617.0035400390625
0.00029667242779396474,746.793122487,-0.005163460969924927,0.015651565045118332,0.04986081272363663,0.002665553707629442,1743306602.5025897,11,1.4686607122421265,220000.0,330.3064270019531,53.50800704956055,0.36652031540870667,60.54983901977539,1.0526273250579834,10,0.8904615044593811,7.041813373565674,0.00023197625705506653,0,2.7391791343688965,10,0.0006328620947897434,0.36652031540870667,1000,-0.06518175452947617,1,1.0323759317398071,0.9996719360351562,0,0.0016603912226855755,0.36652031540870667,9.155272984173735e-09,-0.36103367805480957,0.00872789602726698,0.11673949658870697,17.40999984741211,0.9996719360351562,0.31977036595344543,0.9996719360351562,677.6192626953125
0.00027788698207587004,807.707465153,-0.004922797437757254,0.021046888083219528,0.04711592197418213,0.0027569038793444633,1743306663.199408,12,1.4652665853500366,240000.0,329.8153381347656,53.718505859375,0.4010040760040283,60.639991760253906,1.0494444370269775,11,0.9819710850715637,6.921469688415527,0.0006778336828574538,0,2.693415880203247,10,0.0002406635321676731,0.4010040760040283,1000,-0.03715499863028526,1,0.9143669009208679,0.9990414381027222,0,0.0008443361148238182,0.4010040760040283,-3.051757735406113e-09,-0.11800903081893921,0.009572232142090797,0.11960481107234955,16.479999542236328,0.9990414381027222,0.3221454918384552,0.9990413784980774,738.310791015625
0.00037566901301033795,868.43805326,-0.0049974978901445866,-0.014810485765337944,0.12897612154483795,0.003087446093559265,1743306724.113212,13,1.4669747352600098,260000.0,328.67120361328125,53.789939880371094,0.4355715215206146,60.8510856628418,1.0515581369400024,12,0.897452712059021,7.06112813949585,6.6312231865595095e-06,0,2.5451571941375732,10,-7.470045238733292e-05,0.4355715215206146,1000,-0.10245179384946823,1,0.5979361534118652,1.0000094175338745,0,-0.0016242032870650291,0.4355715215206146,1.5258788677030566e-09,-0.3164307475090027,0.007948028855025768,0.1170930340886116,14.220000267028809,1.0000094175338745,0.2980201542377472,1.0000094175338745,799.2191162109375
0.0002781562216114253,928.984012487,-0.004418404307216406,0.012529101222753525,0.07896579802036285,0.0022677211090922356,1743306784.8438268,14,1.4556249380111694,280000.0,329.6925964355469,53.418094635009766,0.4704490303993225,60.66257095336914,1.0398526191711426,13,0.991477370262146,7.244457244873047,0.0009807571768760681,0,2.969745397567749,10,0.0005790935829281807,0.4704490303993225,1000,-0.15585115551948547,1,0.7176812887191772,0.9986130595207214,0,0.0007009990513324738,0.4704490303993225,-3.6239622414058204e-09,0.11974513530731201,0.008649027906358242,0.11011654883623123,16.040000915527344,0.9986130595207214,0.3270181119441986,0.9986130595207214,859.944091796875
0.0002986121689900756,989.746571694,-0.0054476819932460785,0.015154052525758743,0.11365040391683578,0.003348546102643013,1743306845.3902283,15,1.4433261156082153,300000.0,330.64080810546875,53.380882263183594,0.50499027967453,60.48860549926758,1.027604341506958,14,1.0895601511001587,7.107699394226074,0.000664487190078944,0,2.443915605545044,10,-0.0010292776860296726,0.50499027967453,1000,-0.05557972937822342,1,0.603646457195282,0.999060332775116,0,0.003394809551537037,0.50499027967453,2.2888182460434336e-09,-0.11403483152389526,0.012043837457895279,0.1274157166481018,12.050000190734863,0.999060332775116,0.31139323115348816,0.999060332775116,920.502685546875
0.0002559961867518723,1050.481016302,-0.007618413772433996,0.01647680066525936,0.09144031256437302,0.006477309390902519,1743306906.15236,16,1.45228111743927,320000.0,329.5081481933594,53.34073257446289,0.5396021604537964,60.69652557373047,1.0362118482589722,15,1.0486873388290405,7.355772972106934,0.0010680854320526123,0,1.757184386253357,10,-0.0021707317791879177,0.5396021604537964,1000,-0.14411936700344086,1,1.1264081001281738,0.9984895586967468,0,-0.0030194679275155067,0.5396021604537964,0.0,0.5227616429328918,0.009024369530379772,0.1787336766719818,14.229999542236328,0.9984895586967468,0.3140680193901062,0.9984895586967468,981.25244140625
0.0002398355136392638,1111.190022891,-0.006227044854313135,0.0104446429759264,0.06835485994815826,0.004302339628338814,1743306966.8872993,17,1.4496049880981445,340000.0,329.5948791503906,53.39390182495117,0.5745527148246765,60.6805534362793,1.033056378364563,16,1.73184335231781,7.286635398864746,0.0004725785693153739,0,2.156066656112671,10,0.001391368918120861,0.5745527148246765,1000,-0.09931012988090515,1,1.17583167552948,0.9993316531181335,0,0.0017971759662032127,0.5745527148246765,6.103515470812226e-09,0.04942357540130615,0.010821545496582985,0.15784482657909393,16.219999313354492,0.9993316531181335,0.34032395482063293,0.9993316531181335,1042.0010986328125
0.00023309842799790204,1172.39557761,-0.00568845309317112,0.000384590239264071,0.04056968912482262,0.004277653526514769,1743307027.5962358,18,1.4523448944091797,360000.0,329.744384765625,53.400699615478516,0.6100857257843018,60.65304183959961,1.0350450277328491,17,2.014798164367676,7.252326965332031,6.3502498051093426e-06,0,2.162278890609741,10,0.0005385917611420155,0.6100857257843018,1000,-0.02712978422641754,1,1.1629701852798462,1.0000089406967163,0,-0.0025792093947529793,0.6100857257843018,-3.051757735406113e-09,-0.012861490249633789,0.008242336101830006,0.1514778584241867,18.75,1.0000089406967163,0.3275373578071594,1.0000089406967163,1102.7081298828125
0.0002777912013698369,1234.380843415,-0.005980197805911303,0.028915081173181534,0.05605170875787735,0.003927710000425577,1743307088.8020613,19,1.4656692743301392,380000.0,327.0589904785156,53.88644790649414,0.6460484862327576,61.15104675292969,1.0485447645187378,18,2.244868040084839,7.264584064483643,0.0005973332445137203,0,2.2565488815307617,10,-0.0002917447127401829,0.6460484862327576,1000,0.10769766569137573,1,0.8327676653862,0.9991552233695984,0,-0.0004671984352171421,0.6460484862327576,1.5258788677030566e-09,-0.33020251989364624,0.0077751376666128635,0.1460067629814148,18.309999465942383,0.9991552233695984,0.3294713795185089,0.9991552233695984,1163.9163818359375
