Value/reward,Loss/Loss_reward_critic,Train/PolicyRatio/Min,Value/Adv,Loss/Loss_pi,TotalEnvSteps,Safety/ShieldLagrangeMultiplier,_step,Train/Epoch,Metrics/LagrangeMultiplier/Min,Misc/Alpha,Loss/Loss_cost_critic,_runtime,Train/PolicyStd,Loss/Loss_pi/Delta,Metrics/LagrangeMultiplier/Max,Train/StopIter,Value/cost,Time/Total,Metrics/EpRet,Loss/Loss_reward_critic/Delta,Train/PolicyRatio/Std,Time/Update,Train/Entropy,Metrics/EpCost,Train/PolicyRatio,Safety/EpCostShield,Safety/shield_adv_c,_timestamp,Train/LR,Time/Rollout,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Std,Time/FPS,Metrics/LagrangeMultiplier,Misc/gradient_norm,Time/Epoch,Safety/ShieldLagrangeMultiplier/Std,Safety/ShieldLagrangeMultiplier/Min,Misc/xHx,Safety/ShieldLagrangeMultiplier/Max,Train/PolicyRatio/Max,Safety/shield_violation,Misc/FinalStepNorm,Loss/Loss_cost_critic/Delta,Metrics/EpLen,Train/KL,Misc/H_inv_g
2.3127996921539307,0.15653906762599945,1.0017054080963135,-1.3732909920349812e-08,-0.44300732016563416,220000.0,0.39078041911125183,11,10,0.38065075874328613,0.9132652282714844,136.1705780029297,1561.34117517,1.0577343702316284,-0.2521056830883026,0.38065075874328613,10,40.05339813232422,1434.5538330078125,15.572357177734375,0.02154405415058136,0.0012058494612574577,22.385498046875,1.472051739692688,254.41000366210938,1.001705288887024,224.5,0.5201848745346069,1746553106.9989836,0,102.76763153076172,1,0,159.80419921875,0.38065075874328613,0.25707030296325684,125.15315246582031,0,0.39078041911125183,0.023979270830750465,0.39078041911125183,1.0017054080963135,44.75756072998047,0.25628045201301575,-14.061233520507812,500,0.0003752365300897509,0.28061994910240173
2.5558505058288574,0.21598300337791443,1.001352071762085,1.2207030941624453e-08,-0.507215678691864,240000.0,0.4255125820636749,12,11,0.41604679822921753,1.1330876350402832,134.37893676757812,1683.983303369,1.0624818801879883,-0.06420835852622986,0.41604679822921753,10,37.960548400878906,1560.223388671875,17.590696334838867,0.05944393575191498,0.0009560590842738748,22.50465965270996,1.47707998752594,210.6199951171875,1.0013519525527954,197.39999389648438,-2.008408546447754,1746553232.661247,0,103.0898208618164,1,0,159.24264526367188,0.41604679822921753,0.24258318543434143,125.5945053100586,0,0.4255125820636749,0.015577676706016064,0.4255125820636749,1.001352071762085,41.613704681396484,0.26275017857551575,-1.7916412353515625,500,0.00037940096808597445,0.23188868165016174
2.8639116287231445,0.22581203281879425,1.0035390853881836,9.155272984173735e-09,-0.711300790309906,260000.0,0.45901453495025635,13,12,0.45068618655204773,0.9959042072296143,93.84429931640625,1806.28201161,1.065505027770996,-0.204085111618042,0.45068618655204773,10,31.631534576416016,1682.8603515625,18.42247772216797,0.009829029440879822,0.002502511255443096,22.845897674560547,1.4810999631881714,159.27999877929688,1.0035390853881836,131.39999389648438,-2.9670233726501465,1746553355.3034637,0,99.714599609375,1,0,163.18466186523438,0.45068618655204773,0.2770576477050781,122.56053924560547,0,0.45901453495025635,0.020164834335446358,0.45901453495025635,1.0035390853881836,34.55131530761719,0.2212943136692047,-40.534637451171875,500,0.00042957812547683716,0.22220441699028015
2.563425302505493,0.301413357257843,1.0020074844360352,-3.814697002724188e-09,-0.6983186602592468,280000.0,0.4908550977706909,14,13,0.48399969935417175,1.2607619762420654,71.50497436523438,1925.415446131,1.0668233633041382,0.01298213005065918,0.48399969935417175,10,23.91315269470215,1805.1558837890625,16.529390335083008,0.07560132443904877,0.0014194496907293797,22.67255401611328,1.4831286668777466,109.80000305175781,1.0020074844360352,89.42500305175781,-1.820600986480713,1746553477.6021187,0,99.54192352294922,1,0,163.64669799804688,0.48399969935417175,0.11785291135311127,122.21450805664062,0,0.4908550977706909,0.01258239708840847,0.4908550977706909,1.0020074844360352,26.50981330871582,0.29076236486434937,-22.339324951171875,500,0.0003066963399760425,0.23062430322170258
2.3585965633392334,0.27707457542419434,1.001508116722107,0.0,-0.6399907469749451,300000.0,0.5208893418312073,15,14,0.515464723110199,1.2145259380340576,69.61729431152344,2041.545326101,1.07386314868927,0.05832791328430176,0.515464723110199,10,18.747615814208984,1924.2877197265625,13.685588836669922,-0.02433878183364868,0.0010663153370842338,23.135578155517578,1.489771842956543,67.38999938964844,1.001508116722107,67.0999984741211,-0.37705278396606445,1746553596.7355886,0,95.90869903564453,1,0,168.0046844482422,0.515464723110199,0.1818445771932602,119.04430389404297,0,0.5208893418312073,0.013558637350797653,0.5208893418312073,1.001508116722107,21.158164978027344,0.27068179845809937,-1.8876800537109375,500,0.00038983815466053784,0.22287032008171082
2.2452616691589355,0.1973721832036972,1.0031325817108154,0.0,-0.6815828680992126,320000.0,0.5486031174659729,16,15,0.544892430305481,1.5043753385543823,25.881986618041992,2155.451874974,1.0961815118789673,-0.04159212112426758,0.544892430305481,10,12.660746574401855,2040.418701171875,11.103096961975098,-0.07970239222049713,0.0022149572614580393,22.466609954833984,1.5104646682739258,45.09000015258789,1.0031324625015259,25.924999237060547,-1.6338131427764893,1746553712.8656855,0,93.5796127319336,1,0,172.34507751464844,0.544892430305481,0.17933081090450287,116.04624938964844,0,0.5486031174659729,0.00883724819868803,0.5486031174659729,1.0031325817108154,14.404573440551758,0.2676323652267456,-43.735307693481445,500,0.0003397852706257254,0.17790263891220093
1.6541918516159058,0.12971480190753937,1.0033648014068604,-3.051757735406113e-09,-0.5662832856178284,340000.0,0.5738370418548584,17,16,0.5720874071121216,2.162104606628418,11.263812065124512,2269.915058021,1.105460286140442,0.11529958248138428,0.5720874071121216,10,7.015681266784668,2154.32080078125,8.015233993530273,-0.06765738129615784,0.0023792176507413387,23.47016143798828,1.5191631317138672,23.700000762939453,1.0033646821975708,4.550000190734863,-0.9007505178451538,1746553826.7719772,0,90.35114288330078,1,0,175.7139892578125,0.5720874071121216,0.15272584557533264,113.82132720947266,0,0.5738370418548584,0.004278343170881271,0.5738370418548584,1.0033648014068604,8.252775192260742,0.23476824164390564,-14.61817455291748,500,0.0003555751172825694,0.10858319699764252
2.045358419418335,0.16312947869300842,1.0029191970825195,6.103515470812226e-09,-0.5330552458763123,360000.0,0.59705650806427,18,17,0.5970368385314941,2.4713799953460693,12.130885124206543,2383.812304275,1.1064952611923218,0.03322803974151611,0.5970368385314941,10,7.815423488616943,2268.79150390625,8.51445484161377,0.033414676785469055,0.002064127940684557,22.46761703491211,1.5199546813964844,11.819999694824219,1.0029191970825195,15.425000190734863,-1.2702083587646484,1746553941.2352583,0,91.91266632080078,1,0,174.85528564453125,0.5970368385314941,0.0928504690527916,114.38030242919922,0,0.59705650806427,0.0032745348289608955,0.59705650806427,1.0029191970825195,9.536437034606934,0.2470763623714447,0.8670730590820312,500,0.00040508146048523486,0.09997505694627762
2.121936559677124,0.17213426530361176,1.0036430358886719,-1.5258788677030566e-09,-0.5255706906318665,380000.0,0.6183196902275085,19,18,0.619828462600708,2.5585803985595703,11.012022018432617,2498.619793768,1.0989230871200562,0.007484555244445801,0.619828462600708,10,6.691308498382568,2382.69091796875,8.418725967407227,0.009004786610603333,0.002576071536168456,22.850643157958984,1.513092041015625,5.369999885559082,1.0036430358886719,8.024999618530273,-0.5343946218490601,1746554055.132815,0,90.96641540527344,1,0,175.72055053710938,0.619828462600708,0.07653152942657471,113.81707763671875,0,0.6183196902275085,0.003055135253816843,0.6183196902275085,1.0036430358886719,7.747827529907227,0.2975732088088989,-1.1188631057739258,500,0.00033704517409205437,0.11630403250455856
2.4161019325256348,0.18141436576843262,1.0024793148040771,-1.5258788677030566e-09,-0.5145686268806458,400000.0,0.6378978490829468,20,19,0.6406735777854919,1.6178812980651855,9.284146308898926,2613.251884268,1.0897741317749023,0.011002063751220703,0.6406735777854919,10,6.596803188323975,2497.503173828125,10.068449974060059,0.009280100464820862,0.0017530841287225485,22.5245361328125,1.5048421621322632,5.389999866485596,1.0024791955947876,11.975000381469727,-1.1266348361968994,1746554169.9403784,0,92.2159652709961,1,0,174.30633544921875,0.6406735777854919,0.2563220262527466,114.74051666259766,0,0.6378978490829468,0.007640752010047436,0.6378978490829468,1.0024793148040771,7.975485801696777,0.24576103687286377,-1.7278757095336914,500,0.00033361371606588364,0.15190300345420837
2.3524084091186523,0.17453736066818237,1.0017975568771362,4.577636492086867e-09,-0.44557103514671326,420000.0,0.6559229493141174,21,20,0.6597944498062134,2.475494623184204,6.8819804191589355,2726.905887578,1.0786627531051636,0.0689975917339325,0.6597944498062134,10,5.59879207611084,2612.12890625,11.79298210144043,-0.006877005100250244,0.0012710365699604154,23.368261337280273,1.4946216344833374,6.980000019073486,1.0017975568771362,10.375,-0.4886147677898407,1746554284.5720997,0,91.1902084350586,1,0,174.5832977294922,0.6597944498062134,0.07062353193759918,114.55850219726562,0,0.6559229493141174,0.0032636579126119614,0.6559229493141174,1.0017975568771362,6.343606948852539,0.2860594689846039,-2.4021658897399902,500,0.0003501666651573032,0.11555648595094681
2.6315054893493652,0.2510420083999634,1.0009583234786987,-2.6702879907247734e-09,-0.4566393792629242,440000.0,0.6725167632102966,22,21,0.677294909954071,2.549607753753662,7.526793956756592,2840.550445174,1.0706599950790405,-0.011068344116210938,0.677294909954071,10,5.06212043762207,2725.775390625,12.762407302856445,0.076504647731781,0.0006776089430786669,22.473106384277344,1.4872015714645386,4.28000020980835,1.0009583234786987,9.050000190734863,-0.1064978539943695,1746554398.225905,0,91.09172821044922,1,0,176.11082458496094,0.677294909954071,0.06351263076066971,113.56485748291016,0,0.6725167632102966,0.0030766765121370554,0.6725167632102966,1.0009583234786987,6.196506500244141,0.3034972846508026,0.6448135375976562,500,0.00032267076312564313,0.11903684586286545
2.623964548110962,0.19270846247673035,1.0037540197372437,2.6702879907247734e-09,-0.4368593692779541,460000.0,0.6876539587974548,23,22,0.6932893395423889,2.9920554161071777,4.133748531341553,2953.306217506,1.0862528085708618,0.019780009984970093,0.6932893395423889,10,3.944697618484497,2839.432861328125,13.190279960632324,-0.05833354592323303,0.002654408570379019,23.033493041992188,1.501588225364685,2.640000104904175,1.0037540197372437,1.350000023841858,-0.813443660736084,1746554511.8709612,0,90.53341674804688,1,0,176.10760498046875,0.6932893395423889,0.12544791400432587,113.56692504882812,0,0.6876539587974548,0.002234028885141015,0.6876539587974548,1.0037540197372437,4.499535083770752,0.2245122343301773,-3.393045425415039,500,0.00036545743932947516,0.07503612339496613
2.967772960662842,0.20775972306728363,1.0039920806884766,-6.103515470812226e-09,-0.4019830524921417,480000.0,0.7015205025672913,24,23,0.7078923583030701,2.9610133171081543,3.7463886737823486,3067.243357818,1.081971287727356,0.03487631678581238,0.7078923583030701,10,3.608985185623169,2952.19140625,15.258367538452148,0.015051260590553284,0.0028228270821273327,22.534587860107422,1.497562050819397,1.5800000429153442,1.0039920806884766,3.799999952316284,-0.659395694732666,1746554624.6267817,0,90.15577697753906,1,0,177.47743225097656,0.7078923583030701,0.12096050381660461,112.69038391113281,0,0.7015205025672913,0.0022811158560216427,0.7015205025672913,1.0039920806884766,4.227278709411621,0.2264714539051056,-0.3873598575592041,500,0.00043174074380658567,0.07648444175720215
3.0765061378479004,0.1634494811296463,1.002486228942871,1.5258788677030566e-09,-0.3813353478908539,500000.0,0.7141831517219543,25,24,0.7212015986442566,3.248058319091797,2.593672037124634,3179.940284681,1.0736881494522095,0.020647704601287842,0.7212015986442566,10,2.846418857574463,3066.118408203125,16.005504608154297,-0.04431024193763733,0.0017580855637788773,23.278785705566406,1.4891124963760376,0.3199999928474426,1.002486228942871,1.475000023841858,-0.41341522336006165,1746554738.5639036,0,90.5831298828125,1,0,175.6513214111328,0.7212015986442566,0.09634748101234436,113.86194610595703,0,0.7141831517219543,0.001895745750516653,0.7141831517219543,1.002486228942871,3.3977816104888916,0.23761838674545288,-1.1527166366577148,500,0.00040491376421414316,0.07315705716609955
3.368769884109497,0.2247743308544159,1.0026507377624512,-1.2207030941624453e-08,-0.34624600410461426,520000.0,0.7257874011993408,26,25,0.7333412766456604,3.587012767791748,2.770956516265869,3294.270541286,1.0665284395217896,0.035089343786239624,0.7333412766456604,10,2.3756368160247803,3178.826171875,18.143604278564453,0.06132484972476959,0.0018743546679615974,22.939979553222656,1.4807000160217285,0.6299999952316284,1.0026507377624512,3.1500000953674316,-0.4199695587158203,1746554851.26086,0,89.69182586669922,1,0,177.5697021484375,0.7333412766456604,0.09645848721265793,112.63182067871094,0,0.7257874011993408,0.0015543948393315077,0.7257874011993408,1.0026507377624512,3.082434892654419,0.25339680910110474,0.17728447914123535,500,0.00034082692582160234,0.070642851293087
3.6064655780792236,0.1985228955745697,1.002009391784668,-3.2424924967244806e-09,-0.2992827296257019,540000.0,0.7365196943283081,27,26,0.744425892829895,3.5849993228912354,3.337664842605591,3407.121927954,1.049704909324646,0.046963274478912354,0.744425892829895,10,2.2376296520233154,3293.149169921875,19.903564453125,-0.02625143527984619,0.0014208544744178653,23.170631408691406,1.4621047973632812,1.0199999809265137,1.002009391784668,7.275000095367432,-0.1250162571668625,1746554965.59104,0,91.08786010742188,1,0,175.04165649414062,0.744425892829895,0.11607706546783447,114.25851440429688,0,0.7365196943283081,0.0015561413019895554,0.7365196943283081,1.002009391784668,2.886251449584961,0.26667940616607666,0.5667083263397217,500,0.00033848389284685254,0.0743875801563263
3.785409450531006,0.22157898545265198,1.001784324645996,-1.1444091896350983e-08,-0.2736174166202545,560000.0,0.7464555501937866,28,27,0.7545922994613647,4.172638893127441,3.0154149532318115,3521.507186759,1.0500801801681519,0.025665313005447388,0.7545922994613647,10,1.941298246383667,3405.994384765625,20.77692222595215,0.023056089878082275,0.0012617079773917794,22.680564880371094,1.460557460784912,2.7699999809265137,1.001784324645996,7.074999809265137,0.16143882274627686,1746555078.4421127,0,90.0924072265625,1,0,177.34742736816406,0.7545922994613647,0.04193190112709999,112.77298736572266,0,0.7464555501937866,0.0011486946605145931,0.7464555501937866,1.001784324645996,2.441406726837158,0.26021888852119446,-0.3222498893737793,500,0.0003793612995650619,0.062363144010305405
4.022641181945801,0.22353161871433258,1.0024908781051636,-6.103515470812226e-09,-0.2917676568031311,580000.0,0.7555873394012451,29,28,0.7639249563217163,3.2280633449554443,2.539393424987793,3633.874428778,1.0802202224731445,-0.018150240182876587,0.7639249563217163,10,1.5790469646453857,3520.365234375,22.601320266723633,0.001952633261680603,0.0017612887313589454,23.335498809814453,1.4844087362289429,2.8499999046325684,1.0024908781051636,3.5,-0.35681259632110596,1746555192.827133,0,90.94893646240234,1,0,175.00192260742188,0.7639249563217163,0.10179822146892548,114.28445434570312,0,0.7555873394012451,0.0019193034386262298,0.7555873394012451,1.0024908781051636,2.0911855697631836,0.2116684913635254,-0.47602152824401855,500,0.0004172556509729475,0.0655713602900505
4.1801276206970215,0.24919141829013824,1.0003738403320312,-5.340575981449547e-09,-0.28126007318496704,600000.0,0.7640398144721985,30,29,0.7724835276603699,2.643491744995117,2.8146421909332275,3752.220068008,1.115296721458435,0.010507583618164062,0.7724835276603699,10,1.59444260597229,3632.693603515625,23.046485900878906,0.025659799575805664,0.00026434502797201276,22.360858917236328,1.5113402605056763,2.240000009536743,1.0003738403320312,5.800000190734863,-0.238279327750206,1746555305.194983,0,89.8623275756836,1,0,178.21624755859375,0.7724835276603699,0.08210087567567825,112.22321319580078,0,0.7640398144721985,0.002862019231542945,0.7640398144721985,1.0003738403320312,2.276068925857544,0.2928714156150818,0.27524876594543457,500,0.0003415695682633668,0.11078960448503494
4.717160701751709,0.3183559477329254,1.0002288818359375,3.051757735406113e-09,-0.07448915392160416,620000.0,0.7724490761756897,31,30,0.7804679274559021,2.2753076553344727,8.434854507446289,3866.966293248,1.1204725503921509,0.20677091926336288,0.7804679274559021,10,1.7636257410049438,3751.087890625,25.430770874023438,0.06916452944278717,0.00016178771329578012,23.412839889526367,1.514229416847229,7.460000038146973,1.0002288818359375,30.850000381469727,0.07305111736059189,1746555423.5401857,0,94.84451293945312,1,0,169.12265014648438,0.7804679274559021,0.0963343158364296,118.25737762451172,0,0.7724490761756897,0.0038632124196738005,0.7724490761756897,1.0002288818359375,2.8547286987304688,0.27999547123908997,5.6202123165130615,500,0.00032228074269369245,0.12305828928947449
5.042196273803711,0.35887008905410767,1.0002861022949219,-9.155272984173735e-09,-0.13423943519592285,640000.0,0.7807385921478271,32,31,0.7880901098251343,2.5684056282043457,9.063897132873535,3981.700313406,1.1047884225845337,-0.059750281274318695,0.7880901098251343,10,2.1416938304901123,3865.84765625,27.758075714111328,0.04051414132118225,0.00020236108684912324,22.636276245117188,1.4997758865356445,13.75,1.0002861022949219,27.024999618530273,0.9092837572097778,1746555538.286592,0,92.03102111816406,1,0,174.41761779785156,0.7880901098251343,0.1977451592683792,114.66732025146484,0,0.7807385921478271,0.0030318056233227253,0.7807385921478271,1.0002861022949219,3.246769905090332,0.24380692839622498,0.6290426254272461,500,0.00041148613672703505,0.0949253961443901
4.230329513549805,0.18484511971473694,1.0017832517623901,4.1961669694501325e-09,-0.26314470171928406,660000.0,0.7884039878845215,33,32,0.7952641844749451,3.2983248233795166,2.9100306034088135,4093.733181687,1.1157766580581665,-0.1289052665233612,0.7952641844749451,10,1.2004762887954712,3980.57763671875,25.1585636138916,-0.17402496933937073,0.0012609213590621948,23.214839935302734,1.5068358182907104,8.989999771118164,1.0017832517623901,4.824999809265137,0.09177304804325104,1746555653.020448,0,91.44093322753906,1,0,174.43515014648438,0.7952641844749451,0.08075377345085144,114.65579223632812,0,0.7884039878845215,0.0018384032882750034,0.7884039878845215,1.0017832517623901,1.5744340419769287,0.25503820180892944,-6.153866529464722,500,0.0003271558089181781,0.0773235484957695
4.960562229156494,0.22177162766456604,1.0021041631698608,3.051757735406113e-09,-0.27391862869262695,680000.0,0.7954908609390259,34,33,0.8019163012504578,3.622830390930176,3.0154402256011963,4211.406653302,1.1493228673934937,-0.010773926973342896,0.8019163012504578,10,1.1978775262832642,4092.605712890625,23.94824981689453,0.0369265079498291,0.0014878398505970836,22.162899017333984,1.53289794921875,4.519999980926514,1.0021041631698608,4.375,0.062144115567207336,1746555765.0533094,0,89.7843246459961,1,0,178.65557861328125,0.8019163012504578,0.06871393322944641,111.9472427368164,0,0.7954908609390259,0.00152381113730371,0.7954908609390259,1.0021041631698608,1.8119373321533203,0.24258869886398315,0.10540962219238281,500,0.0004062867083121091,0.06696109473705292
5.1596879959106445,0.32111141085624695,1.0001258850097656,1.1444091230217168e-09,-0.1383538842201233,700000.0,0.8026037812232971,35,34,0.8081851005554199,2.9679152965545654,10.63207721710205,4325.101456175,1.1562305688858032,0.13556474447250366,0.8081851005554199,10,1.7992488145828247,4210.28271484375,25.845169067382812,0.09933978319168091,8.901414548745379e-05,23.171279907226562,1.5453191995620728,8.0,1.0001258850097656,27.299999237060547,-0.1987665593624115,1746555882.7267973,0,94.41844177246094,1,0,170.08282470703125,0.8081851005554199,0.08122377097606659,117.58976745605469,0,0.8026037812232971,0.002270518569275737,0.8026037812232971,1.0001258850097656,3.4968342781066895,0.26217272877693176,7.6166369915008545,500,0.00038540054811164737,0.08833564817905426
