Train/Entropy,Value/Adv,Value/cost,Loss/Loss_cost_critic/Delta,Train/KL,Train/PolicyRatio/Min,Train/PolicyRatio/Std,_timestamp,Train/StopIter,_runtime,Value/reward,Time/Total,Metrics/LagrangeMultiplier,Train/PolicyRatio,Train/PolicyRatio/Max,Loss/Loss_cost_critic,Time/Epoch,Loss/Loss_pi,Loss/Loss_reward_critic/Delta,Time/Rollout,Metrics/LagrangeMultiplier/Std,Train/PolicyStd,Loss/Loss_reward_critic,Time/FPS,Loss/Loss_pi/Delta,Metrics/EpRet,Train/LR,_step,Metrics/EpCost,Metrics/LagrangeMultiplier/Min,Time/Update,TotalEnvSteps,Metrics/LagrangeMultiplier/Max,Metrics/EpLen,Train/Epoch
1.1957050561904907,0.376060426235199,25.0065975189209,-3.086271286010742,0.014479088596999645,1.0013896226882935,0.014204888604581356,1743326116.0514925,40,1969.18390912,0.9725661873817444,1809.204833984375,0.3811633288860321,1.0013896226882935,1.0013896226882935,23.52259635925293,165.21051025390625,-0.028768222779035568,-0.01020762324333191,98.6810073852539,0,0.8009178042411804,0.03574034199118614,121.05767059326172,0.000947391614317894,7.655742645263672,0.00026699999580159783,11,146.22000122070312,0.3811633288860321,66.5294418334961,220000.0,0.3811633288860321,500,10
1.1696734428405762,0.030912771821022034,21.432790756225586,-3.3186798095703125,0.020917808637022972,0.9994210004806519,0.013837139122188091,1743326275.2051,37,2107.026037107,1.3282818794250488,1968.37646484375,0.41351574659347534,0.9994210004806519,0.9994210004806519,20.203916549682617,159.10528564453125,-0.03128596395254135,0.007477618753910065,97.6940689086914,0,0.7807431221008301,0.04321796074509621,125.70292663574219,-0.002517741173505783,8.117975234985352,0.0002640000020619482,12,118.87999725341797,0.41351574659347534,61.411163330078125,240000.0,0.41351574659347534,500,11
1.1344294548034668,-0.006085552275180817,16.210447311401367,-4.589909553527832,0.020632293075323105,1.0015451908111572,0.013669445179402828,1743326413.0472288,24,2264.855077578,1.3084181547164917,2106.203125,0.44472843408584595,1.0015451908111572,1.0015451908111572,15.614006996154785,137.7773895263672,-0.025486048310995102,0.005198709666728973,98.15386199951172,0,0.753863513469696,0.04841667041182518,145.1616973876953,0.005799915641546249,8.340370178222656,0.0002610000083222985,13,92.80999755859375,0.44472843408584595,39.62347412109375,260000.0,0.44472843408584595,500,12
1.1042367219924927,-0.13154496252536774,11.652995109558105,-7.801029205322266,0.022460242733359337,0.9989921450614929,0.014284453354775906,1743326570.8762648,36,2403.748021289,1.2018136978149414,2264.032470703125,0.4740857481956482,0.9989921450614929,0.9989921450614929,7.8129777908325195,157.7655487060547,-0.025812242180109024,-0.005786065012216568,98.38968658447266,0,0.7312426567077637,0.04263060539960861,126.77039337158203,-0.0003261938691139221,7.439139366149902,0.0002579999854788184,14,49.209999084472656,0.4740857481956482,59.37581253051758,280000.0,0.4740857481956482,500,13
1.0774365663528442,-0.11575798690319061,8.99991226196289,-3.105368137359619,0.0207463800907135,0.9983716607093811,0.013369131833314896,1743326709.7671106,23,2568.739296813,1.4155367612838745,2402.94140625,0.5012755393981934,0.9983716607093811,0.9983716607093811,4.7076096534729,138.84564208984375,-0.017542673274874687,0.011937849223613739,101.0927963256836,0,0.7119905948638916,0.05456845462322235,144.04486083984375,0.008269568905234337,7.175271987915039,0.00025499999173916876,15,25.43000030517578,0.5012755393981934,37.75279235839844,300000.0,0.5012755393981934,500,14
1.0587161779403687,0.09105895459651947,5.630553245544434,-2.6955974102020264,0.015872569754719734,1.0011564493179321,0.013455185107886791,1743326874.7605,40,2726.64023105,1.3669978380203247,2567.912353515625,0.5261582136154175,1.0011564493179321,1.0011564493179321,2.012012243270874,164.92356872558594,-0.013441536575555801,-0.016403749585151672,99.06461334228516,0,0.6991159915924072,0.03816470503807068,121.26829528808594,0.004101136699318886,6.796075344085693,0.0002519999979995191,16,9.630000114440918,0.5261582136154175,65.8589096069336,320000.0,0.5261582136154175,500,15
1.030382752418518,0.07439727336168289,3.90364146232605,-0.6302734613418579,0.021397404372692108,0.9996569752693176,0.014654784463346004,1743327032.661428,36,2871.260566456,1.2033543586730957,2725.8193359375,0.5488408803939819,0.9996570348739624,0.9996569752693176,1.3817387819290161,157.83981323242188,-0.014786506071686745,-0.005235288292169571,98.08769989013672,0,0.6798481941223145,0.03292941674590111,126.71074676513672,-0.0013449694961309433,6.835916519165039,0.00024900000425986946,17,4.190000057220459,0.5488408803939819,59.7520637512207,340000.0,0.5488408803939819,500,16
1.0137356519699097,0.1964970827102661,5.583006381988525,0.8099066019058228,0.020230408757925034,1.0012762546539307,0.014732813462615013,1743327177.281758,28,3008.340001543,1.317130446434021,2870.453857421875,0.5697030425071716,1.0012762546539307,1.0012762546539307,2.191645383834839,144.57395935058594,-0.017146937549114227,0.0031087659299373627,98.4372329711914,0,0.668936014175415,0.03603818267583847,138.33750915527344,-0.0023604314774274826,6.744394302368164,0.0002460000105202198,18,10.279999732971191,0.5697030425071716,46.13666915893555,360000.0,0.5697030425071716,500,17
0.9944217205047607,0.3587546944618225,4.104918956756592,-1.0457133054733276,0.021722694858908653,0.9990059733390808,0.012734703719615936,1743327314.3606799,23,3163.035999167,1.389153003692627,3007.525390625,0.5889089107513428,0.9990059733390808,0.9990059733390808,1.1459320783615112,137.02305603027344,-0.009893300011754036,0.00013552233576774597,99.14982604980469,0,0.6563494801521301,0.036173705011606216,145.96083068847656,0.007253637537360191,7.145705699920654,0.00024300000222865492,19,9.489999771118164,0.5889089107513428,37.87318420410156,380000.0,0.5889089107513428,500,18
0.9786458611488342,-0.17037391662597656,3.6489264965057373,0.3531135320663452,0.020655663684010506,1.0026980638504028,0.01483213808387518,1743327469.0571978,34,3327.529075846,1.4605015516281128,3162.224853515625,0.6066914200782776,1.0026980638504028,1.0026980638504028,1.4990456104278564,154.64508056640625,-0.015164662152528763,0.008221365511417389,98.3185043334961,0,0.6464791297912598,0.044395070523023605,129.32838439941406,-0.005271362140774727,8.037084579467773,0.00023999999393709004,20,12.130000114440918,0.6066914200782776,56.326534271240234,400000.0,0.6066914200782776,500,19
0.9720701575279236,0.11168266832828522,3.7567343711853027,0.4719043970108032,0.020166121423244476,1.0020242929458618,0.015125934965908527,1743327633.55026,40,3488.951987091,1.5798370838165283,3326.71630859375,0.6233097314834595,1.0020242929458618,1.0020242929458618,1.9709500074386597,164.43963623046875,-0.019595397636294365,0.006852701306343079,98.3504867553711,0,0.6427592039108276,0.051247771829366684,121.62518310546875,-0.004430735483765602,9.131351470947266,0.00023700000019744039,21,16.670000076293945,0.6233097314834595,66.08909606933594,420000.0,0.6233097314834595,500,20
0.9613441824913025,0.10937248915433884,4.026073455810547,1.1233669519424438,0.020497847348451614,1.000533938407898,0.015136206522583961,1743327794.971053,38,3633.686264671,1.7405035495758057,3488.142822265625,0.639123797416687,1.000533938407898,1.000533938407898,3.0943169593811035,161.37252807617188,-0.02398725040256977,0.006950583308935165,98.3459701538086,0,0.636260449886322,0.05819835513830185,123.93683624267578,-0.004391852766275406,10.528077125549316,0.00023400000645779073,22,25.989999771118164,0.639123797416687,63.02649688720703,440000.0,0.639123797416687,500,21
0.9507125616073608,-0.12170848995447159,3.804940700531006,-0.7099838256835938,0.022075265645980835,1.003066062927246,0.014654290862381458,1743327939.7074127,27,3733.951381292,1.706164836883545,3632.548095703125,0.65431147813797,1.003066062927246,1.003066062927246,2.3843331336975098,144.3560028076172,-0.016294799745082855,-0.0025598667562007904,99.3259048461914,0,0.6295526027679443,0.05563848838210106,138.54637145996094,0.007692450657486916,10.180550575256348,0.00023099999816622585,23,29.530000686645508,0.65431147813797,45.030052185058594,460000.0,0.65431147813797,500,22
0.9460945725440979,0.10972370207309723,6.081013202667236,7.980991840362549,0.024568654596805573,1.0005006790161133,0.011842410080134869,1743328039.9726112,1,3867.433184247,1.7907371520996094,3733.15087890625,0.6691502332687378,1.0005006790161133,1.0005006790161133,10.365324974060059,100.22439575195312,0.007871506735682487,0.004812534898519516,98.57156372070312,0,0.6268830299377441,0.060451023280620575,199.55221557617188,0.024166306480765343,10.67824935913086,0.0002280000044265762,24,37.439998626708984,0.6691502332687378,1.652782917022705,480000.0,0.6691502332687378,500,23
0.938751757144928,-0.11936841160058975,5.171926498413086,-3.5119199752807617,0.020864471793174744,1.001287579536438,0.014483784325420856,1743328173.4543793,21,4024.089064499,1.776004433631897,3866.604736328125,0.6837374567985535,1.001287579536438,1.001287579536438,6.853404998779297,133.41302490234375,-0.018875515088438988,-0.00507257878780365,98.6971206665039,0,0.6225180625915527,0.055378444492816925,149.910400390625,-0.026747021824121475,10.07435417175293,0.00022499999613501132,25,39.41999816894531,0.6837374567985535,34.715850830078125,500000.0,0.6837374567985535,500,24
0.9366938471794128,-0.2331870198249817,5.60819149017334,-1.4431085586547852,0.021337449550628662,1.003048300743103,0.014748244546353817,1743328330.1102552,35,4168.555404253,2.0007412433624268,4023.265625,0.6982929706573486,1.003048300743103,1.003048300743103,5.410296440124512,156.59291076660156,-0.03232017531991005,0.014793656766414642,98.70809173583984,0,0.6215770840644836,0.07017210125923157,127.7197036743164,-0.013444660231471062,10.940448760986328,0.00022200000239536166,26,46.310001373291016,0.6982929706573486,57.884761810302734,520000.0,0.6982929706573486,500,25
0.9172840118408203,0.3968578577041626,3.9075305461883545,-1.060964584350586,0.02015894651412964,1.0012288093566895,0.014331613667309284,1743328474.5766048,26,4330.246548378,1.9695647954940796,4167.734375,0.7126184701919556,1.0012288093566895,1.0012288093566895,4.349331855773926,144.4049835205078,-0.022715792059898376,-0.010874554514884949,101.56381225585938,0,0.60970139503479,0.05929754674434662,138.49937438964844,0.009604383260011673,11.56075668334961,0.00021899999410379678,27,38.33000183105469,0.7126184701919556,42.841129302978516,540000.0,0.7126184701919556,500,26
0.9051612019538879,0.009679652750492096,3.936811685562134,-0.8301174640655518,0.020436858758330345,1.0026755332946777,0.015286180190742016,1743328636.267762,38,4495.647167502,1.825049638748169,4329.42333984375,0.726813018321991,1.0026755332946777,1.0026755332946777,3.519214391708374,161.6273651123047,-0.02988109551370144,-0.01820461079478264,98.98551940917969,0,0.6022951602935791,0.04109293594956398,123.74142456054688,-0.0071653034538030624,10.632569313049316,0.00021600000036414713,28,40.7400016784668,0.726813018321991,62.64178466796875,560000.0,0.726813018321991,500,27
0.8943220973014832,-0.09162123501300812,2.5322046279907227,0.340498685836792,0.019984256476163864,1.0073097944259644,0.014613918028771877,1743328801.668358,40,4649.521902941,1.9550894498825073,4494.830078125,0.7407331466674805,1.0073097944259644,1.0073097944259644,3.859713077545166,165.34312438964844,-0.022462910041213036,0.015984762459993362,99.14437866210938,0,0.5961124300956726,0.05707769840955734,120.96057891845703,0.007418185472488403,10.532964706420898,0.00021300000662449747,29,34.70000076293945,0.7407331466674805,66.19869232177734,580000.0,0.7407331466674805,500,28
0.8758049607276917,-0.0004828432574868202,1.904396891593933,-2.287297487258911,0.022424913942813873,1.000878930091858,0.013954667374491692,1743328955.5431259,33,4801.177872267,1.833886742591858,4648.705078125,0.7540757060050964,1.000878930091858,1.000878930091858,1.5724155902862549,153.81629943847656,-0.01439526118338108,-0.002438921481370926,99.28105163574219,0,0.5854717493057251,0.05463877692818642,130.02523803710938,0.008067648857831955,10.157089233398438,0.0002099999983329326,30,22.780000686645508,0.7540757060050964,54.53519058227539,600000.0,0.7540757060050964,500,29
0.8617541790008545,-0.34481948614120483,2.364703416824341,0.5556252002716064,0.023485857993364334,1.0030516386032104,0.015036425553262234,1743329107.1990473,32,4943.206731108,2.184244394302368,4800.361328125,0.766638994216919,1.0030516386032104,1.0030516386032104,2.1280407905578613,151.598388671875,-0.018851222470402718,0.01940574124455452,98.27177429199219,0,0.5776306986808777,0.07404451817274094,131.9275360107422,-0.004455961287021637,11.00659465789795,0.00020700000459328294,31,13.829999923706055,0.766638994216919,53.326560974121094,620000.0,0.766638994216919,500,30
0.859860897064209,0.09798748046159744,3.811126470565796,2.925004005432129,0.020702620968222618,1.0010801553726196,0.015373035334050655,1743329249.2279751,25,5085.265300034,2.2166006565093994,4942.3916015625,0.7788237929344177,1.0010802745819092,1.0010801553726196,5.05304479598999,141.9724884033203,-0.028221692889928818,0.0020429790019989014,100.3140869140625,0,0.5768719911575317,0.07608749717473984,140.8723602294922,-0.0093704704195261,12.0800199508667,0.00020399999630171806,32,24.93000030517578,0.7788237929344177,41.658348083496094,640000.0,0.7788237929344177,500,31
0.8542584776878357,-0.017627056688070297,3.2359795570373535,0.8898282051086426,0.020237170159816742,1.002846121788025,0.015030856244266033,1743329391.2864902,26,5236.144620751,1.9755187034606934,5084.44677734375,0.7909590601921082,1.002846121788025,1.002846121788025,5.942873001098633,141.9986572265625,-0.027226826176047325,-0.015418246388435364,98.91219329833984,0,0.5737019777297974,0.060669250786304474,140.84640502929688,0.0009948667138814926,12.01870346069336,0.0002010000025620684,33,34.65999984741211,0.7909590601921082,43.08641052246094,660000.0,0.7909590601921082,500,32
0.854701042175293,-0.05520087480545044,3.5283172130584717,-0.7523922920227051,0.020266879349946976,1.0016573667526245,0.015010458417236805,1743329542.1658502,31,5390.3727635,2.3661723136901855,5235.3271484375,0.8032009601593018,1.0016573667526245,1.0016573667526245,5.190480709075928,150.82191467285156,-0.024531608447432518,0.0054555535316467285,98.70280456542969,0,0.5744122862815857,0.0661248043179512,132.6067352294922,0.002695217728614807,12.224710464477539,0.00019799999427050352,34,39.43000030517578,0.8032009601593018,52.11905288696289,680000.0,0.8032009601593018,500,33
0.8468616008758545,0.06611226499080658,2.571768045425415,-1.8326351642608643,0.020624231547117233,1.0006203651428223,0.014623395167291164,1743329696.3939364,33,5534.871874236,2.317161798477173,5389.55908203125,0.8153408765792847,1.0006203651428223,1.0006203651428223,3.3578455448150635,154.17514038085938,-0.022180907428264618,0.024732224643230438,98.8603744506836,0,0.5700077414512634,0.09085702896118164,129.7226104736328,0.0023507010191679,12.759570121765137,0.00019500000053085387,35,32.41999816894531,0.8153408765792847,55.31471633911133,700000.0,0.8153408765792847,500,34
0.8381375670433044,0.25082865357398987,2.351844072341919,-0.4674646854400635,0.02130138874053955,1.0044922828674316,0.01535927876830101,1743329840.8930616,27,5672.466042073,1.965309739112854,5534.05908203125,0.827089250087738,1.0044922828674316,1.0044922828674316,2.890380859375,144.44532775878906,-0.019725041463971138,-0.03226369246840477,99.48619842529297,0,0.5650583505630493,0.05859333649277687,138.460693359375,0.00245586596429348,11.71508502960205,0.00019200000679120421,36,22.34000015258789,0.827089250087738,44.95907974243164,720000.0,0.827089250087738,500,35
0.8216421008110046,-0.02294863760471344,3.5655179023742676,0.6410470008850098,0.020686045289039612,1.0035679340362549,0.014021346345543861,1743329978.487242,23,5822.94904427,2.048666477203369,5671.64306640625,0.8385948538780212,1.0035679340362549,1.0035679340362549,3.5314278602600098,137.52857971191406,-0.021541081368923187,-0.006881654262542725,98.98239135742188,0,0.5552900433540344,0.051711682230234146,145.42431640625,-0.0018160399049520493,10.57833480834961,0.00018899999849963933,37,25.790000915527344,0.8385948538780212,38.54613494873047,740000.0,0.8385948538780212,500,36
0.8100533485412598,-0.45964160561561584,1.2813934087753296,-1.7090274095535278,0.020817626267671585,1.0026527643203735,0.013806357979774475,1743330128.9702427,31,5972.839368818,1.9944443702697754,5822.1181640625,0.8497459888458252,1.0026527643203735,1.0026527643203735,1.822400450706482,150.41128540039062,-0.0157744362950325,0.008177947252988815,98.63176727294922,0,0.5488267540931702,0.05988962948322296,132.96875,0.005766645073890686,9.739335060119629,0.00018600000475998968,38,21.299999237060547,0.8497459888458252,51.77946853637695,760000.0,0.8497459888458252,500,37
0.8207544684410095,-0.2929273247718811,2.9159274101257324,2.948323369026184,0.020760944113135338,1.0022032260894775,0.015740185976028442,1743330278.860558,29,6127.862277904,2.383000373840332,5972.02880859375,0.8607981204986572,1.0022032260894775,1.0022032260894775,4.770723819732666,149.83999633789062,-0.0272844061255455,-0.00015562400221824646,101.14958190917969,0,0.5545918345451355,0.059734005481004715,133.4757080078125,-0.011509969830513,10.840612411499023,0.0001829999964684248,39,28.149999618530273,0.8607981204986572,48.690364837646484,780000.0,0.8607981204986572,500,38
0.8133999109268188,-0.059356044977903366,3.8482413291931152,-0.34868288040161133,0.020991167053580284,1.0055272579193115,0.014999966137111187,1743330433.883504,34,6292.57116709,2.322113275527954,6127.04443359375,0.8718421459197998,1.005527377128601,1.0055272579193115,4.422040939331055,154.96453857421875,-0.03467950597405434,0.00975121185183525,98.30279541015625,0,0.550300121307373,0.06948521733283997,129.06179809570312,-0.007395099848508835,11.755546569824219,0.00018000000272877514,40,30.459999084472656,0.8718421459197998,56.661685943603516,800000.0,0.8718421459197998,500,39
0.8182446360588074,-0.16102509200572968,4.747396469116211,1.826866626739502,0.018805332481861115,1.0013630390167236,0.01521319430321455,1743330598.592366,40,6444.16610347,2.3319857120513916,6291.74853515625,0.883489191532135,1.0013630390167236,1.0013630390167236,6.248907566070557,164.6452178955078,-0.04165154695510864,0.008260488510131836,98.25706481933594,0,0.5530061721801758,0.0777457058429718,121.47331237792969,-0.006972040981054306,12.500286102294922,0.00017699999443721026,41,49.27000045776367,0.883489191532135,66.38809967041016,820000.0,0.883489191532135,500,40
0.8060886263847351,-0.14766386151313782,5.0577263832092285,-1.0281171798706055,0.020200815051794052,1.0032217502593994,0.014629531651735306,1743330750.1873238,31,6596.536694289,2.52622389793396,6443.3359375,0.8953242301940918,1.0032217502593994,1.0032217502593994,5.220790386199951,151.5242919921875,-0.03350533917546272,-0.008868604898452759,99.40037536621094,0,0.546068012714386,0.06887710094451904,131.99203491210938,0.00814620777964592,12.962543487548828,0.0001740000006975606,42,37.70000076293945,0.8953242301940918,52.123870849609375,840000.0,0.8953242301940918,500,41
0.8018015623092651,-0.2539641261100769,4.546276569366455,-1.779625654220581,0.02040565386414528,1.0014195442199707,0.014658776111900806,1743330902.5579247,31,6746.774119837,2.3057589530944824,6595.7060546875,0.9073089361190796,1.0014195442199707,1.0014195442199707,3.44116473197937,152.3006591796875,-0.027555936947464943,0.0007441118359565735,100.00579071044922,0,0.5436994433403015,0.06962121278047562,131.31919860839844,0.00594940222799778,12.369553565979004,0.00017100000695791095,43,36.7400016784668,0.9073089361190796,52.29481506347656,860000.0,0.9073089361190796,500,42
0.7946433424949646,-0.055351853370666504,3.397052764892578,-0.93296217918396,0.020234212279319763,1.0018612146377563,0.015024950727820396,1743331052.7953286,30,6898.510206143,2.1863551139831543,6745.94140625,0.9192443490028381,1.0018612146377563,1.0018612146377563,2.50820255279541,150.1646270751953,-0.027610300108790398,-0.007507864385843277,99.63233184814453,0,0.5397763848304749,0.06211334839463234,133.18716430664062,-5.436316132545471e-05,11.826655387878418,0.00016799999866634607,44,30.829999923706055,0.9192443490028381,50.53224182128906,880000.0,0.9192443490028381,500,43
0.7889492511749268,-0.10039739310741425,3.604701280593872,0.3629603385925293,0.02180151641368866,1.0019525289535522,0.015360448509454727,1743331204.5314164,31,7057.965289899,2.39758038520813,6897.69287109375,0.9307782649993896,1.0019525289535522,1.0019525289535522,2.8711628913879395,151.6787872314453,-0.02467283234000206,0.01760895922780037,99.40106964111328,0,0.5369701385498047,0.07972230762243271,131.8575897216797,0.0029374677687883377,11.645861625671387,0.00016500000492669642,45,19.959999084472656,0.9307782649993896,52.27766799926758,900000.0,0.9307782649993896,500,44
0.7860101461410522,0.2218419313430786,3.362159013748169,0.10584616661071777,0.020990600809454918,1.0038279294967651,0.015360611490905285,1743331363.9865203,36,7200.927272564,2.693726062774658,7057.14453125,0.94215989112854,1.0038279294967651,1.0038279294967651,2.9770090579986572,159.39430236816406,-0.03204389289021492,0.003209806978702545,99.32160186767578,0,0.5348235368728638,0.08293211460113525,125.4749984741211,-0.00737106055021286,12.583151817321777,0.00016199999663513154,46,26.059999465942383,0.94215989112854,60.072654724121094,920000.0,0.94215989112854,500,45
0.7747610807418823,-0.23839864134788513,3.3709394931793213,-0.25658726692199707,0.023750364780426025,1.0019793510437012,0.014573643915355206,1743331506.9484608,26,7358.542468918,2.390230417251587,7200.10888671875,0.9533279538154602,1.0019793510437012,1.0019793510437012,2.72042179107666,142.9027557373047,-0.022411705926060677,0.01245514303445816,99.35065460205078,0,0.5293210744857788,0.09538725763559341,139.95530700683594,0.009632186964154243,12.596491813659668,0.00015900000289548188,47,23.65999984741211,0.9533279538154602,43.55205535888672,940000.0,0.9533279538154602,500,46
0.7668812274932861,0.08182883262634277,2.3898608684539795,-0.6609396934509277,0.020118920132517815,1.0017720460891724,0.014915965497493744,1743331664.5636666,35,7493.977333633,2.2821872234344482,7357.72509765625,0.9642339944839478,1.0017720460891724,1.0017720460891724,2.0594820976257324,157.55712890625,-0.02342398837208748,-0.032086439430713654,98.67545318603516,0,0.5258718729019165,0.06330081820487976,126.9380874633789,-0.001012282446026802,11.569677352905273,0.000155999994603917,48,21.520000457763672,0.9642339944839478,58.88161849975586,960000.0,0.9642339944839478,500,47
0.7638124227523804,-0.0012105908244848251,2.798616409301758,-0.09886491298675537,0.022212671115994453,0.9998854994773865,0.013709332793951035,1743331799.9985538,22,7641.501238314,2.0420639514923096,7493.15869140625,0.974588930606842,0.9998854994773865,0.9998854994773865,1.960617184638977,135.37619018554688,-0.016607098281383514,-0.00275343656539917,98.8393325805664,0,0.5246703028678894,0.06054738163948059,147.73648071289062,0.006816890090703964,10.463859558105469,0.00015300000086426735,49,12.460000038146973,0.974588930606842,36.53679656982422,980000.0,0.974588930606842,500,48
