Loss/Loss_cost_critic/Delta,_runtime,Misc/Alpha,Misc/H_inv_g,Misc/gradient_norm,Train/PolicyRatio/Min,Metrics/LagrangeMultiplier,Loss/Loss_pi/Delta,Train/Entropy,Loss/Loss_reward_critic,_step,Train/LR,Train/PolicyStd,Misc/FinalStepNorm,Metrics/EpCost,Metrics/LagrangeMultiplier/Std,Misc/xHx,Metrics/LagrangeMultiplier/Min,Loss/Loss_reward_critic/Delta,Time/Rollout,Train/PolicyRatio/Std,Time/FPS,Train/KL,_timestamp,Train/Epoch,Value/reward,Loss/Loss_cost_critic,Time/Epoch,Loss/Loss_pi,Value/cost,Time/Total,Train/PolicyRatio/Max,Metrics/EpLen,TotalEnvSteps,Time/Update,Value/Adv,Metrics/EpRet,Train/PolicyRatio,Misc/AcceptanceStep,Metrics/LagrangeMultiplier/Max,Train/StopIter
2.817150115966797,192.592293485,3.069915533065796,0.09188739955425262,0.0561552532017231,1.0009288787841797,0.03599999472498894,-0.004509903024882078,1.4246807098388672,0.007016078103333712,1,0,1.0057735443115234,0.2820865213871002,42.400001525878906,0,0.0021221451461315155,0.03599999472498894,0.007016078103333712,85.2366943359375,0.0006568164681084454,208.0102081298828,0.0003400443238206208,1743306028.3695884,0,0.05962918698787689,2.817150115966797,96.14913177490234,-0.004509903024882078,-0.1503128707408905,96.15019226074219,1.0009288787841797,1000,20000.0,10.9124116897583,-1.907348590179936e-08,-1.63669753074646,1.0009288787841797,1,0.03599999472498894,10
-0.8187114000320435,288.327179864,1.4516637325286865,0.2029387652873993,0.1147933080792427,0.9997302889823914,0.06997405737638474,-0.005480774212628603,1.4377933740615845,0.004115469288080931,2,0,1.019063949584961,0.29459884762763977,28.350000381469727,0,0.009490683674812317,0.06997405737638474,-0.002900608815252781,84.40380096435547,0.00019072853319812566,209.86134338378906,0.00036154588451609015,1743306123.7265122,1,0.02992595173418522,1.9984387159347534,95.30101776123047,-0.009990677237510681,1.0877021551132202,191.5389404296875,0.9997302889823914,1000,40000.0,10.897183418273926,8.392333938900265e-09,-0.9742063283920288,0.9997302889823914,1,0.06997405737638474,10
0.5454221963882446,384.588719226,1.7310736179351807,0.17013977468013763,0.10863582044839859,0.999057948589325,0.10367786139249802,0.0007617892697453499,1.4506330490112305,0.008035518229007721,3,0,1.0322185754776,0.2945244610309601,27.266666412353516,0,0.006674185860902071,0.10367786139249802,0.00392004894092679,84.7436294555664,0.0006661450024694204,209.03823852539062,0.00042558828135952353,1743306219.4614785,2,0.03731217607855797,2.543860912322998,95.67627716064453,-0.009228887967765331,1.3150159120559692,287.26971435546875,0.999057948589325,1000,60000.0,10.932612419128418,3.051757735406113e-09,-0.29568976163864136,0.999057948589325,1,0.10367786139249802,10
3.235511302947998,480.461295528,2.5173211097717285,0.13369718194007874,0.05303337052464485,1.0017712116241455,0.13794641196727753,0.00329656433314085,1.4474862813949585,0.004851399455219507,4,0,1.0289777517318726,0.3365587592124939,39.38750076293945,0,0.003156104823574424,0.13794641196727753,-0.0031841187737882137,85.21424865722656,0.0012523795012384653,207.9261932373047,0.00030878186225891113,1743306315.7230191,3,0.05301332846283913,5.779372215270996,96.18798065185547,-0.005932323634624481,1.325927972793579,383.5171203613281,1.0017712116241455,1000,80000.0,10.973705291748047,-2.8991697931246563e-08,-0.34176743030548096,1.001771092414856,1,0.13794641196727753,10
-2.321120023727417,575.769048292,1.6078720092773438,0.17485462129116058,0.15672631561756134,1.0017417669296265,0.17256759107112885,-0.0033310269936919212,1.4462088346481323,0.00889172125607729,5,0,1.0276774168014526,0.28114384412765503,39.95000076293945,0,0.007736177649348974,0.17256759107112885,0.004040321800857782,84.9925537109375,0.0012315309140831232,208.76820373535156,0.00040809420170262456,1743306411.5956311,4,0.036237046122550964,3.458252191543579,95.80003356933594,-0.009263350628316402,2.4721434116363525,479.3897399902344,1.0017417669296265,1000,100000.0,10.807449340820312,1.5258788677030566e-09,0.020010337233543396,1.0017417669296265,1,0.17256759107112885,10
0.7249000072479248,671.580150652,1.7682793140411377,0.17126820981502533,0.0790778398513794,0.9999046325683594,0.20751017332077026,0.0008961763232946396,1.4433454275131226,0.009987914934754372,6,0,1.0248583555221558,0.30285003781318665,43.68000030517578,0,0.006396281532943249,0.20751017332077026,0.001096193678677082,84.56903076171875,6.746307190041989e-05,209.998291015625,0.0003530556568875909,1743306506.9033592,5,0.07768244296312332,4.183152198791504,95.23887634277344,-0.008367174305021763,3.2774837017059326,574.7018432617188,0.9999046325683594,1000,120000.0,10.669816970825195,-2.1362303925798187e-08,0.8393357992172241,0.9999046325683594,1,0.20751017332077026,10
1.5938868522644043,767.239184094,1.8174606561660767,0.15580859780311584,0.1119617372751236,0.9997094869613647,0.24279117584228516,0.0009277956560254097,1.438310980796814,0.011326932348310947,7,0,1.0196679830551147,0.2831760048866272,55.77000045776367,0,0.006054792553186417,0.24279117584228516,0.0013390174135565758,84.78160858154297,0.00020547992608044297,208.87110900878906,0.00035822755307890475,1743306602.7144384,6,0.08997945487499237,5.777039051055908,95.75283813476562,-0.007439378648996353,3.00484299659729,670.5240478515625,0.9997094869613647,1000,140000.0,10.971196174621582,-9.155272984173735e-09,1.303269863128662,0.99970942735672,1,0.24279117584228516,10
-2.15877366065979,862.751964276,2.114426612854004,0.1526636779308319,0.05713805556297302,0.9999880790710449,0.27840059995651245,0.0008784732781350613,1.4242280721664429,0.021234169602394104,8,0,1.0057305097579956,0.32279613614082336,62.25,0,0.004473462700843811,0.27840059995651245,0.009907237254083157,84.67294311523438,8.401366358157247e-06,209.2069549560547,0.00029000258655287325,1743306698.3735104,7,0.11778488755226135,3.618265390396118,95.59912109375,-0.006560905370861292,3.4624898433685303,766.1801147460938,0.9999880790710449,1000,160000.0,10.926153182983398,-1.5258788677030566e-09,1.653680682182312,0.9999880790710449,1,0.27840059995651245,10
0.9346306324005127,958.56932655,1.4075249433517456,0.1821960210800171,0.16337232291698456,0.999049186706543,0.314297080039978,-0.0033828546293079853,1.3980664014816284,0.02156825177371502,9,0,0.9797689318656921,0.25644543766975403,59.029998779296875,0,0.010095256380736828,0.314297080039978,0.0003340821713209152,84.63836669921875,0.0006723265396431088,209.51129150390625,0.00046050816308707,1743306793.8862553,8,0.23732173442840576,4.552896022796631,95.46024322509766,-0.009943760000169277,4.5884552001953125,861.7008056640625,0.999049186706543,1000,180000.0,10.821853637695312,4.31060769301439e-08,2.966228723526001,0.999049186706543,1,0.314297080039978,10
-1.5755212306976318,1054.876675285,1.397423267364502,0.1998266577720642,0.14769881963729858,1.0005834102630615,0.35041800141334534,-6.376300007104874e-05,1.3780055046081543,0.031674470752477646,10,0,0.9602584838867188,0.2792424261569977,58.52000045776367,0,0.0102417366579175,0.35041800141334534,0.010106218978762627,84.72698211669922,0.0004125333798583597,208.86746215820312,0.0003960642497986555,1743306889.7036812,9,0.30044570565223694,2.977374792098999,95.75450134277344,-0.010007523000240326,6.017743110656738,957.5095825195312,1.0005834102630615,1000,200000.0,11.027490615844727,-1.4495848965623281e-08,3.9711849689483643,1.000583291053772,1,0.35041800141334534,10
